school_name,name,left_over_total,offered,leftover_rate
Edison High,Mini Maple Pancakes(Package),7,114,6.140350877192982
Edison High,Blueberry Muffin Top(Muffin Top),0,65,0.0
Edison High,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",0,21,0.0
Edison High,Egg and American Cheese on Biscuit(Sandwich),0,50,0.0
Edison High,Honey Cheerios Cereal(Each),0,1,0.0
Edison High,Mandarin Orange Parfait(Parfait),0,9,0.0
Edison High,Strawberry Parfait(Parfait),0,1,0.0
Edison High,String Cheese(1 Stick),0,65,0.0
FALLS CHURCH HS,Fat Free White Milk(Each),341,677,50.369276218611525
FALLS CHURCH HS,"Milk, Lactose Free,  Fat Free, Shelf-Stable(Each)",50,100,50.0
FALLS CHURCH HS,Orange Tangerine Juice(Each),1996,4772,41.82732606873428
FALLS CHURCH HS,Fat Free Unflavored Shelf-Stable Milk(Each),263,697,37.73314203730273
FALLS CHURCH HS,1% White Milk(Each),1013,2850,35.54385964912281
FALLS CHURCH HS,Natural Blackberry Jam(Packet),125,494,25.303643724696357
FALLS CHURCH HS,Natural Grape Jam(Packet),351,1422,24.68354430379747
FALLS CHURCH HS,Mini Maple Pancakes(Package),1330,6389,20.81702926905619
FALLS CHURCH HS,Natural Breakfast Syrup(Each),723,3504,20.633561643835616
FALLS CHURCH HS,Cream Cheese(Each),998,4838,20.62835882596114
FALLS CHURCH HS,Red Delicious Apple(Each - serving),351,1882,18.65037194473964
FALLS CHURCH HS,Bagel(Bagel),1413,7932,17.81391830559758
FALLS CHURCH HS,Cinnamon Chex Cereal(Each),86,517,16.634429400386846
FALLS CHURCH HS,Honey Cheerios Cereal(Each),240,1484,16.172506738544474
FALLS CHURCH HS,Blueberry Chex Cereal(Each),41,310,13.225806451612904
FALLS CHURCH HS,Apple Juice(Each),2260,18860,11.983032873807
FALLS CHURCH HS,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",199,1890,10.52910052910053
FALLS CHURCH HS,Blueberry Muffin Top(Muffin Top),6,109,5.5045871559633035
FALLS CHURCH HS,Blueberry Bread(1oz Grain (1/64 Baked Pan)),76,1481,5.1316677920324105
FALLS CHURCH HS,"Sandwich, Breakfast. Bagel, Turkey Sausage(Sandwich)",4,159,2.515723270440252
FALLS CHURCH HS,Turkey Sausage Breakfast Biscuit(Sandwich),4,220,1.8181818181818181
FALLS CHURCH HS,Mandarin Orange Parfait(Parfait),11,737,1.4925373134328357
FALLS CHURCH HS,"Parfait, Triple Berry(Parfait)",12,834,1.4388489208633095
FALLS CHURCH HS,Egg and American Cheese on Bagel(Sandwich),0,296,0.0
FALLS CHURCH HS,Egg and American Cheese on Biscuit(Sandwich),0,65,0.0
FALLS CHURCH HS,Strawberry Parfait(Parfait),0,369,0.0
Fairfax High,Fat Free White Milk(Each),528,768,68.75
Fairfax High,Orange(1/4 cup),12,20,60.0
Fairfax High,1% White Milk(Each),519,1116,46.50537634408602
Fairfax High,Natural Grape Jam(Packet),121,278,43.52517985611511
Fairfax High,Biscuit(Biscuit),8,24,33.33333333333333
Fairfax High,String Cheese(1 Stick),10,30,33.33333333333333
Fairfax High,Assorted Craisins(Packet),70,265,26.41509433962264
Fairfax High,Bottled Water(Bottle),47,180,26.111111111111114
Fairfax High,Banana(Each),33,154,21.428571428571427
Fairfax High,Natural Breakfast Syrup(Each),47,230,20.434782608695652
Fairfax High,Blueberry Chex Cereal(Each),60,336,17.857142857142858
Fairfax High,Red Delicious Apple(Each - serving),60,387,15.503875968992247
Fairfax High,Orange(6 Slices per 1/2 cup),7,47,14.893617021276595
Fairfax High,Strawberry Parfait(Parfait),24,178,13.48314606741573
Fairfax High,Cream Cheese(Each),66,495,13.333333333333334
Fairfax High,Mini Maple Pancakes(Package),239,1824,13.103070175438598
Fairfax High,Mandarin Orange Parfait(Parfait),31,242,12.8099173553719
Fairfax High,Orange Tangerine Juice(Each),138,1207,11.433305716652859
Fairfax High,Bagel(Bagel),71,697,10.186513629842182
Fairfax High,Honey Cheerios Cereal(Each),44,453,9.713024282560706
Fairfax High,Egg and American Cheese on Bagel(Sandwich),7,76,9.210526315789473
Fairfax High,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",48,613,7.830342577487764
Fairfax High,Egg and American Cheese on Biscuit(Sandwich),7,94,7.446808510638298
Fairfax High,Cinnamon Chex Cereal(Each),26,372,6.989247311827956
Fairfax High,Apple Juice(Each),95,2910,3.264604810996564
Fairfax High,Apple Cinnamon Bread(1oz Grain (1/64 Baked Pan)),0,276,0.0
Fairfax High,"Batter, Pumpkin Bread(1oz Grain (1/64 Baked Pan))",0,144,0.0
Fairfax High,Chicken & Biscuit Sandwich(Sandwich),0,93,0.0
Fairfax High,"Sandwich, Breakfast. Bagel, Turkey Sausage(Sandwich)",0,120,0.0
Fairfax High,Turkey Sausage Breakfast Biscuit(Sandwich),0,108,0.0
Fairfax Villa Elementary,Biscuit(Biscuit),4,6,66.66666666666666
Fairfax Villa Elementary,Natural Grape Jam(Packet),4,6,66.66666666666666
Fairfax Villa Elementary,Golden Delicious Apple(Each),17,35,48.57142857142857
Fairfax Villa Elementary,Strawberry Parfait(Parfait),16,37,43.24324324324324
Fairfax Villa Elementary,Red Delicious Apple(Each - serving),81,196,41.3265306122449
Fairfax Villa Elementary,Mandarin Orange Parfait(Parfait),22,61,36.0655737704918
Fairfax Villa Elementary,Fat Free White Milk(Each),73,217,33.6405529953917
Fairfax Villa Elementary,Gala Apple(Each),5,15,33.33333333333333
Fairfax Villa Elementary,Egg and American Cheese on Bagel(Sandwich),3,10,30.0
Fairfax Villa Elementary,Banana(Each),20,75,26.666666666666668
Fairfax Villa Elementary,Chicken & Biscuit Sandwich(Sandwich),22,105,20.952380952380953
Fairfax Villa Elementary,Cinnamon Chex Cereal(Each),18,86,20.930232558139537
Fairfax Villa Elementary,Egg and American Cheese on Biscuit(Sandwich),9,43,20.930232558139537
Fairfax Villa Elementary,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",43,234,18.37606837606838
Fairfax Villa Elementary,Honey Cheerios Cereal(Each),38,234,16.23931623931624
Fairfax Villa Elementary,1% White Milk(Each),99,632,15.664556962025317
Fairfax Villa Elementary,Turkey Sausage Breakfast Biscuit(Sandwich),5,34,14.705882352941178
Fairfax Villa Elementary,Blueberry Chex Cereal(Each),21,148,14.18918918918919
Fairfax Villa Elementary,Orange Tangerine Juice(Each),109,865,12.601156069364162
Fairfax Villa Elementary,"Batter, Pumpkin Bread(1oz Grain (1/64 Baked Pan))",18,194,9.278350515463918
Fairfax Villa Elementary,Apple Juice(Each),122,1562,7.810499359795134
Fairfax Villa Elementary,String Cheese(1 Stick),25,399,6.265664160401002
Fairfax Villa Elementary,Mini Maple Pancakes(Package),45,902,4.988913525498892
Fairfax Villa Elementary,Blueberry Bread(1 square),6,130,4.615384615384616
Fairfax Villa Elementary,Bagel(Bagel),10,265,3.7735849056603774
Fairfax Villa Elementary,Cream Cheese(Each),11,346,3.1791907514450863
Fairfax Villa Elementary,Blueberry Muffin Top(Muffin Top),1,75,1.3333333333333335
Fairfax Villa Elementary,Applesauce(1/2 Cup),0,0,0.0
Fairfax Villa Elementary,Chilled Peaches(1/2 cup (drained)),0,0,0.0
Fairfax Villa Elementary,Chilled Pineapple(1/2 cup),0,0,0.0
Fairfax Villa Elementary,Orange Slices(3 slices per 1/4 cup),0,0,0.0
Fairfax Villa Elementary,Orange Slices(6 Slices per 1/2 cup),0,0,0.0
Fairfax Villa Elementary,Pumpkin Bread(1 square),0,15,0.0
Fairhill Elementary,Fat Free White Milk(Each),468,699,66.95278969957081
Fairhill Elementary,Strawberry Parfait(Parfait),29,46,63.04347826086957
Fairhill Elementary,Blueberry Parfait(Parfait),9,15,60.0
Fairhill Elementary,Red Delicious Apple(Each - serving),148,345,42.89855072463768
Fairhill Elementary,Blueberry Muffin Top(Muffin Top),4,10,40.0
Fairhill Elementary,"Parfait, Triple Berry(Parfait)",4,10,40.0
Fairhill Elementary,Mandarin Orange Parfait(Parfait),14,40,35.0
Fairhill Elementary,IW Applesauce Cup(Each),9,26,34.61538461538461
Fairhill Elementary,Orange Tangerine Juice(Each),296,913,32.420591456736034
Fairhill Elementary,1% White Milk(Each),384,1293,29.698375870069604
Fairhill Elementary,Blueberry Chex Cereal(Each),68,340,20.0
Fairhill Elementary,Egg and American Cheese on Biscuit(Sandwich),19,101,18.81188118811881
Fairhill Elementary,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",13,75,17.333333333333336
Fairhill Elementary,Apple Juice(Each),144,835,17.24550898203593
Fairhill Elementary,Cinnamon Chex Cereal(Each),23,185,12.432432432432433
Fairhill Elementary,Chicken & Biscuit Sandwich(Sandwich),3,33,9.090909090909092
Fairhill Elementary,Bagel(Bagel),17,196,8.673469387755102
Fairhill Elementary,Egg and American Cheese on English Muffin(Sandwich),5,58,8.620689655172415
Fairhill Elementary,Apple Cinnamon Bread(1oz Grain (1/64 Baked Pan)),15,190,7.894736842105263
Fairhill Elementary,String Cheese(1 Stick),16,236,6.779661016949152
Fairhill Elementary,Mini Maple Pancakes(Package),30,550,5.454545454545454
Fairhill Elementary,Egg and American Cheese on Bagel(Sandwich),2,50,4.0
Fairhill Elementary,Honey Cheerios Cereal(Each),10,301,3.322259136212625
Fairhill Elementary,"Batter, Pumpkin Bread(1oz Grain (1/64 Baked Pan))",1,80,1.25
Fairhill Elementary,Banana(Each),2,167,1.1976047904191618
Fairhill Elementary,Cream Cheese(Each),1,129,0.7751937984496124
Fairhill Elementary,Natural Grape Jam(Packet),1,146,0.684931506849315
Fairhill Elementary,"Apple, Slices, IW - ER Supper Only(Each)",0,44,0.0
Fairhill Elementary,Applesauce(1/2 Cup),0,70,0.0
Fairhill Elementary,Biscuit(Biscuit),0,2,0.0
Fairhill Elementary,Chilled Mandarin Oranges(1/2 cup (drained)),0,17,0.0
Fairhill Elementary,Chilled Peaches(1/2 cup (drained)),0,135,0.0
Fairhill Elementary,Chilled Pineapple(1/2 cup),0,45,0.0
Fairhill Elementary,"Lactose Free, White Milk(Each)",0,17,0.0
Fairhill Elementary,Natural Blackberry Jam(Packet),0,6,0.0
Fairhill Elementary,Orange Slices(3 slices per 1/4 cup),0,92,0.0
Fairhill Elementary,Orange(1/4 cup),0,22,0.0
Fairhill Elementary,Orange(6 Slices per 1/2 cup),0,0,0.0
Fairview Elementary,Biscuit(Biscuit),1,1,100.0
Fairview Elementary,"Milk, Lactose Free,  Fat Free, Shelf-Stable(Each)",19,24,79.16666666666666
Fairview Elementary,Fat Free White Milk(Each),123,181,67.95580110497238
Fairview Elementary,Gala Apple(Each),7,12,58.333333333333336
Fairview Elementary,Red Delicious Apple(Each - serving),41,72,56.94444444444444
Fairview Elementary,Egg and American Cheese on Biscuit(Sandwich),34,60,56.666666666666664
Fairview Elementary,Banana(Each),34,68,50.0
Fairview Elementary,Blueberry Bread(1oz Grain (1/64 Baked Pan)),7,15,46.666666666666664
Fairview Elementary,Natural Grape Jam(Packet),53,133,39.849624060150376
Fairview Elementary,Chicken & Biscuit Sandwich(Sandwich),32,95,33.68421052631579
Fairview Elementary,Apple Slices(3 slices per 1/4 cup),20,69,28.985507246376812
Fairview Elementary,String Cheese(1 Stick),35,126,27.77777777777778
Fairview Elementary,"Batter, Pumpkin Bread(1oz Grain (1/64 Baked Pan))",24,89,26.96629213483146
Fairview Elementary,1% White Milk(Each),61,258,23.643410852713178
Fairview Elementary,Turkey & Cheese on Biscuit(Sandwich),1,5,20.0
Fairview Elementary,Strawberry Parfait(Parfait),9,49,18.367346938775512
Fairview Elementary,Blueberry Bread(1 square),4,22,18.181818181818183
Fairview Elementary,Turkey Sausage Breakfast Biscuit(Sandwich),9,53,16.9811320754717
Fairview Elementary,Natural Breakfast Syrup(Each),53,463,11.447084233261338
Fairview Elementary,Cream Cheese(Each),27,266,10.150375939849624
Fairview Elementary,Bagel(Bagel),23,332,6.927710843373494
Fairview Elementary,Mini Maple Pancakes(Package),86,1498,5.740987983978639
Fairview Elementary,Honey Cheerios Cereal(Each),2,125,1.6
Fairview Elementary,Orange Tangerine Juice(Each),25,1924,1.2993762993762994
Fairview Elementary,Blueberry Chex Cereal(Each),2,184,1.0869565217391304
Fairview Elementary,Cinnamon Chex Cereal(Each),1,94,1.0638297872340425
Fairview Elementary,Apple Juice(Each),0,1016,0.0
Fairview Elementary,Bottled Water(Bottle),0,15,0.0
Fairview Elementary,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",0,130,0.0
Fairview Elementary,Mini Maple Waffles(Package),0,70,0.0
Flint Hill Elementary,Turkey Sausage Breakfast Biscuit(Sandwich),2,2,100.0
Flint Hill Elementary,Orange(Each - serving),6,9,66.66666666666666
Flint Hill Elementary,Orange Tangerine Juice(Each),386,717,53.835425383542535
Flint Hill Elementary,Apple Slices(3 slices per 1/4 cup),12,23,52.17391304347826
Flint Hill Elementary,String Cheese(1 Stick),36,83,43.373493975903614
Flint Hill Elementary,"Parfait, Triple Berry(Parfait)",8,21,38.095238095238095
Flint Hill Elementary,Orange(6 Slices per 1/2 cup),34,92,36.95652173913043
Flint Hill Elementary,Mandarin Orange Parfait(Parfait),4,12,33.33333333333333
Flint Hill Elementary,Red Delicious Apple(Each - serving),50,160,31.25
Flint Hill Elementary,Banana(Each),4,23,17.391304347826086
Flint Hill Elementary,Apple Juice(Each),83,740,11.216216216216218
Flint Hill Elementary,1% White Milk(Each),19,224,8.482142857142858
Flint Hill Elementary,"Milk, Lactose Free,  Fat Free, Shelf-Stable(Each)",3,43,6.976744186046512
Flint Hill Elementary,Egg and American Cheese on English Muffin(Sandwich),2,29,6.896551724137931
Flint Hill Elementary,"-Peas and Diced Carrots, Frozen(1/2 cup)",0,2,0.0
Flint Hill Elementary,1% Unflavored Shelf-Stable Milk(Each),0,25,0.0
Flint Hill Elementary,Apple Cinnamon Bread(1oz Grain (1/64 Baked Pan)),0,68,0.0
Flint Hill Elementary,Bagel(Bagel),0,70,0.0
Flint Hill Elementary,Blueberry Bread(1oz Grain (1/64 Baked Pan)),0,47,0.0
Flint Hill Elementary,Blueberry Chex Cereal(Each),0,63,0.0
Flint Hill Elementary,Blueberry Muffin Top(Muffin Top),0,14,0.0
Flint Hill Elementary,Bottled Water(Bottle),0,9,0.0
Flint Hill Elementary,Chicken & Biscuit Sandwich(Sandwich),0,8,0.0
Flint Hill Elementary,Cinnamon Chex Cereal(Each),0,40,0.0
Flint Hill Elementary,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",0,218,0.0
Flint Hill Elementary,Cream Cheese(Each),0,60,0.0
Flint Hill Elementary,Egg and American Cheese on Biscuit(Sandwich),0,9,0.0
Flint Hill Elementary,Fat Free White Milk(Each),0,0,0.0
Flint Hill Elementary,Honey Cheerios Cereal(Each),0,163,0.0
Flint Hill Elementary,Maple Belgian Waffle(Waffle),0,17,0.0
Flint Hill Elementary,Mini Maple Pancakes(Package),0,155,0.0
Flint Hill Elementary,Mini Maple Waffles(Package),0,15,0.0
Flint Hill Elementary,Natural Breakfast Syrup(Each),0,52,0.0
Flint Hill Elementary,Natural Grape Jam(Packet),0,129,0.0
Flint Hill Elementary,Strawberry Parfait(Parfait),0,0,0.0
Floris Elementary,Fat Free White Milk(Each),832,974,85.42094455852155
Floris Elementary,"Parfait, Triple Berry(Parfait)",67,82,81.70731707317073
Floris Elementary,1% White Milk(Each),736,977,75.33265097236438
Floris Elementary,Natural Grape Jam(Packet),99,135,73.33333333333333
Floris Elementary,Golden Delicious Apple(Each),28,41,68.29268292682927
Floris Elementary,Strawberry Parfait(Parfait),61,91,67.03296703296702
Floris Elementary,Blueberry Chex Cereal(Each),159,246,64.63414634146342
Floris Elementary,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",318,577,55.11265164644714
Floris Elementary,Applesauce(1/2 Cup),27,50,54.0
Floris Elementary,Cinnamon Chex Cereal(Each),228,429,53.14685314685315
Floris Elementary,Orange Tangerine Juice(Each),663,1336,49.62574850299401
Floris Elementary,String Cheese(1 Stick),136,275,49.45454545454545
Floris Elementary,Red Delicious Apple(Each - serving),187,379,49.340369393139845
Floris Elementary,Banana(Each),106,219,48.401826484018265
Floris Elementary,Orange(6 Slices per 1/2 cup),16,35,45.714285714285715
Floris Elementary,Mandarin Orange Parfait(Parfait),52,115,45.21739130434783
Floris Elementary,Blueberry Parfait(Parfait),20,50,40.0
Floris Elementary,Natural Breakfast Syrup(Each),98,248,39.516129032258064
Floris Elementary,Blueberry Bread(1 square),49,176,27.84090909090909
Floris Elementary,Honey Cheerios Cereal(Each),70,273,25.64102564102564
Floris Elementary,Blueberry Muffin Top(Muffin Top),12,50,24.0
Floris Elementary,Apple Juice(Each),542,2304,23.524305555555554
Floris Elementary,Cream Cheese(Each),10,95,10.526315789473683
Floris Elementary,Mini Maple Pancakes(Package),62,642,9.657320872274143
Floris Elementary,Apple Cinnamon Bread(1oz Grain (1/64 Baked Pan)),11,128,8.59375
Floris Elementary,"Batter, Pumpkin Bread(1oz Grain (1/64 Baked Pan))",13,192,6.770833333333333
Floris Elementary,Bagel(Bagel),0,80,0.0
Floris Elementary,Biscuit(Biscuit),0,15,0.0
Floris Elementary,Egg and American Cheese on Bagel(Sandwich),0,55,0.0
Floris Elementary,Egg and American Cheese on Biscuit(Sandwich),0,20,0.0
Floris Elementary,"Sandwich, Breakfast. Bagel, Turkey Sausage(Sandwich)",0,64,0.0
Floris Elementary,Turkey Sausage Breakfast Biscuit(Sandwich),0,30,0.0
Forest Edge Elementary,Watermelon Flavored Dried Cranberries(2 Eaches),58,155,37.41935483870968
Forest Edge Elementary,Cinnamon Chex Cereal(Each),203,787,25.794155019059723
Forest Edge Elementary,Raspberry Lemonade Flavored Dried Cranberries(2 Eaches),19,76,25.0
Forest Edge Elementary,Orange Flavored Dried Cranberries(2 Eaches),28,122,22.950819672131146
Forest Edge Elementary,Raspberry Lemonade Flavored Dried Cranberries(Each),16,72,22.22222222222222
Forest Edge Elementary,Orange Tangerine Juice(Each),271,1870,14.491978609625669
Forest Edge Elementary,Golden Delicious Apple(Each),13,120,10.833333333333334
Forest Edge Elementary,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",83,788,10.532994923857867
Forest Edge Elementary,Apple Juice(Each),191,2246,8.504007123775601
Forest Edge Elementary,Cherry Flavored Dried Cranberries(2 Eaches),4,50,8.0
Forest Edge Elementary,Watermelon Flavored Dried Cranberries(Each),2,30,6.666666666666667
Forest Edge Elementary,Mini Maple Pancakes(Package),73,1599,4.56535334584115
Forest Edge Elementary,Fat Free White Milk(Each),37,852,4.342723004694836
Forest Edge Elementary,Mandarin Orange Parfait(Parfait),4,110,3.6363636363636362
Forest Edge Elementary,Red Delicious Apple(Each - serving),22,668,3.293413173652695
Forest Edge Elementary,Blueberry Chex Cereal(Each),16,490,3.2653061224489797
Forest Edge Elementary,1% White Milk(Each),49,2207,2.2202084277299505
Forest Edge Elementary,Orange(Each - serving),8,846,0.9456264775413712
Forest Edge Elementary,"Sandwich, Breakfast. Bagel, Turkey Sausage(Sandwich)",4,644,0.6211180124223602
Forest Edge Elementary,Banana(Each),2,1006,0.19880715705765406
Forest Edge Elementary,Apple Cinnamon Bread(1oz Grain (1/64 Baked Pan)),0,64,0.0
Forest Edge Elementary,Apple Cinnamon Bread(2oz Grain (1/32 Baked Pan)),0,288,0.0
Forest Edge Elementary,Applesauce(1/2 Cup),0,115,0.0
Forest Edge Elementary,Bagel(Bagel),0,219,0.0
Forest Edge Elementary,Chicken & Biscuit Sandwich(Sandwich),0,160,0.0
Forest Edge Elementary,Chilled Mandarin Oranges(1/2 cup (drained)),0,211,0.0
Forest Edge Elementary,Chilled Peaches(1/2 cup (drained)),0,173,0.0
Forest Edge Elementary,Cream Cheese(Each),0,194,0.0
Forest Edge Elementary,Egg and American Cheese on Bagel(Sandwich),0,293,0.0
Forest Edge Elementary,Egg and American Cheese on Biscuit(Sandwich),0,0,0.0
Forest Edge Elementary,Honey Cheerios Cereal(Each),0,184,0.0
Forest Edge Elementary,"Lactose Free, White Milk(Each)",0,34,0.0
Forest Edge Elementary,"Milk, Lactose Free,  Fat Free, Shelf-Stable(Each)",0,27,0.0
Forest Edge Elementary,"Milk, Soy, Plain, Bulk (12/32 oz)(1 cup)",0,20,0.0
Forest Edge Elementary,Natural Breakfast Syrup(Each),0,568,0.0
Forest Edge Elementary,Natural Grape Jam(Packet),0,507,0.0
Forest Edge Elementary,Orange Slices(3 slices per 1/4 cup),0,112,0.0
Forest Edge Elementary,Orange Slices(6 Slices per 1/2 cup),0,59,0.0
Forest Edge Elementary,Orange(6 Slices per 1/2 cup),0,251,0.0
Forest Edge Elementary,"Parfait, Triple Berry(Parfait)",0,21,0.0
Forest Edge Elementary,Peach Parfait(Parfait),0,22,0.0
Forest Edge Elementary,Strawberry Parfait(Parfait),0,24,0.0
Forest Edge Elementary,String Cheese(1 Stick),0,64,0.0
Forest Edge Elementary,Whole Wheat Dinner Roll(Each),0,160,0.0
