School_Name,Date,Identifier,Name,Planned_Reimbursable,Planned_Non-Reimbursable,Planned_Total,Offered_Reimbursable,Offered_Non-Reimbursable,Offered_Total,Served_Reimbursable,Served_Non-Reimbursable,Served_Total,Discarded_Total,Discarded_Cost,Subtotal_Cost,Left_Over_Total,Left_Over_Percent_of_Offered,Left_Over_Cost,Production_Cost_Total
Fairfax Villa Elementary,5/21/2025,20031,Banana (Each),12,0,12,12,9,0,9,$1.89,0,0.00%,$0.00,$1.89,3,25.00%,$0.63,$2.52
Fairfax Villa Elementary,5/21/2025,20038,Fat Free White Milk (Each),10,0,10,10,6,0,6,$1.98,0,0.00%,$0.00,$1.98,4,40.00%,$1.32,$3.30
Fairfax Villa Elementary,5/21/2025,30003,Honey Cheerios Cereal (Each),8,0,8,15,13,0,13,$7.67,0,0.00%,$0.00,$7.67,2,13.33%,$1.18,$8.85
Fairfax Villa Elementary,5/21/2025,30004,Blueberry Chex Cereal (Each),8,0,8,15,13,0,13,$7.67,0,0.00%,$0.00,$7.67,2,13.33%,$1.18,$8.85
Fairfax Villa Elementary,5/21/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",8,0,8,15,12,0,12,$7.08,0,0.00%,$0.00,$7.08,3,20.00%,$1.77,$8.85
Fairfax Villa Elementary,5/21/2025,30008,Apple Juice (Each),60,0,60,80,72,0,72,$12.24,0,0.00%,$0.00,$12.24,8,10.00%,$1.36,$13.60
Fairfax Villa Elementary,5/21/2025,30009,Orange Tangerine Juice (Each),45,0,45,40,31,0,31,$5.27,0,0.00%,$0.00,$5.27,9,22.50%,$1.53,$6.80
Fairfax Villa Elementary,5/21/2025,60034,Mandarin Orange Parfait (Parfait),1,0,1,5,1,0,1,$0.99,0,0.00%,$0.00,$0.99,4,80.00%,$3.96,$4.95
Fairfax Villa Elementary,5/21/2025,60162,Chicken & Biscuit Sandwich (Sandwich),40,0,40,40,24,0,24,$12.72,0,0.00%,$0.00,$12.72,16,40.00%,$8.48,$21.20
Fairhill Elementary,5/21/2025,10096,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",30,0,30,30,29,0,29,$11.89,0,0.00%,$0.00,$11.89,1,3.33%,$0.41,$12.30
Fairhill Elementary,5/21/2025,20001,1% White Milk (Each),41,0,41,38,38,0,38,$13.68,0,0.00%,$0.00,$13.68,0,0.00%,$0.00,$13.68
Fairhill Elementary,5/21/2025,20014,Red Delicious Apple (Each - serving),25,0,25,20,15,0,15,$4.95,0,0.00%,$0.00,$4.95,5,25.00%,$1.65,$6.60
Fairhill Elementary,5/21/2025,20016,String Cheese (1 Stick),30,0,30,30,29,0,29,$6.38,0,0.00%,$0.00,$6.38,1,3.33%,$0.22,$6.60
Fairhill Elementary,5/21/2025,20017,Orange (6 Slices per 1/2 cup),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Fairhill Elementary,5/21/2025,20031,Banana (Each),24,0,24,24,24,0,24,$5.04,0,0.00%,$0.00,$5.04,0,0.00%,$0.00,$5.04
Fairhill Elementary,5/21/2025,20038,Fat Free White Milk (Each),1,0,1,41,17,0,17,$5.61,0,0.00%,$0.00,$5.61,24,58.54%,$7.92,$13.53
Fairhill Elementary,5/21/2025,20043,"Lactose Free, White Milk (Each)",0,0,0,1,1,0,1,$0.58,0,0.00%,$0.00,$0.58,0,0.00%,$0.00,$0.58
Fairhill Elementary,5/21/2025,30003,Honey Cheerios Cereal (Each),39,0,39,25,25,0,25,$14.75,0,0.00%,$0.00,$14.75,0,0.00%,$0.00,$14.75
Fairhill Elementary,5/21/2025,30004,Blueberry Chex Cereal (Each),15,0,15,10,10,0,10,$5.90,0,0.00%,$0.00,$5.90,0,0.00%,$0.00,$5.90
Fairhill Elementary,5/21/2025,30006,Cinnamon Chex Cereal (Each),15,0,15,15,13,0,13,$7.67,0,0.00%,$0.00,$7.67,2,13.33%,$1.18,$8.85
Fairhill Elementary,5/21/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",15,0,15,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Fairhill Elementary,5/21/2025,30008,Apple Juice (Each),46,0,46,34,34,0,34,$5.78,0,0.00%,$0.00,$5.78,0,0.00%,$0.00,$5.78
Fairhill Elementary,5/21/2025,30009,Orange Tangerine Juice (Each),40,0,40,41,33,0,33,$5.61,0,0.00%,$0.00,$5.61,8,19.51%,$1.36,$6.97
Fairhill Elementary,5/21/2025,60032,Blueberry Parfait (Parfait),0,0,0,5,1,0,1,$1.09,0,0.00%,$0.00,$1.09,4,80.00%,$4.36,$5.45
Fairhill Elementary,5/21/2025,60162,Chicken & Biscuit Sandwich (Sandwich),0,0,0,28,26,2,28,$14.84,0,0.00%,$0.00,$14.84,0,0.00%,$0.00,$14.84
Fairview Elementary,5/21/2025,10020,Bagel (Bagel),0,0,0,55,45,7,52,$16.64,0,0.00%,$0.00,$16.64,3,5.45%,$0.96,$17.60
Fairview Elementary,5/21/2025,10096,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",15,0,15,12,9,2,11,$4.51,0,0.00%,$0.00,$4.51,1,8.33%,$0.41,$4.92
Fairview Elementary,5/21/2025,20001,1% White Milk (Each),12,0,12,12,8,1,9,$3.24,0,0.00%,$0.00,$3.24,3,25.00%,$1.08,$4.32
Fairview Elementary,5/21/2025,20009,Cream Cheese (Each),0,0,0,50,43,7,50,$14.50,0,0.00%,$0.00,$14.50,0,0.00%,$0.00,$14.50
Fairview Elementary,5/21/2025,20016,String Cheese (1 Stick),15,0,15,12,9,2,11,$2.42,0,0.00%,$0.00,$2.42,1,8.33%,$0.22,$2.64
Fairview Elementary,5/21/2025,20031,Banana (Each),5,0,5,12,9,0,9,$1.89,0,0.00%,$0.00,$1.89,3,25.00%,$0.63,$2.52
Fairview Elementary,5/21/2025,20038,Fat Free White Milk (Each),12,0,12,12,5,0,5,$1.65,0,0.00%,$0.00,$1.65,7,58.33%,$2.31,$3.96
Fairview Elementary,5/21/2025,30004,Blueberry Chex Cereal (Each),13,0,13,13,12,1,13,$7.67,0,0.00%,$0.00,$7.67,0,0.00%,$0.00,$7.67
Fairview Elementary,5/21/2025,30006,Cinnamon Chex Cereal (Each),12,0,12,13,12,1,13,$7.67,0,0.00%,$0.00,$7.67,0,0.00%,$0.00,$7.67
Fairview Elementary,5/21/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",14,0,14,13,13,0,13,$7.67,0,0.00%,$0.00,$7.67,0,0.00%,$0.00,$7.67
Fairview Elementary,5/21/2025,30009,Orange Tangerine Juice (Each),65,0,65,139,98,41,139,$23.63,0,0.00%,$0.00,$23.63,0,0.00%,$0.00,$23.63
Fairview Elementary,5/21/2025,30051,Natural Grape Jam (Packet),0,0,0,10,6,2,8,$0.72,0,0.00%,$0.00,$0.72,2,20.00%,$0.18,$0.90
Fairview Elementary,5/21/2025,60011,Turkey Sausage Breakfast Biscuit (Sandwich),0,0,0,1,1,0,1,$0.44,0,0.00%,$0.00,$0.44,0,0.00%,$0.00,$0.44
Fairview Elementary,5/21/2025,60096,Strawberry Parfait (Parfait),0,0,0,3,2,0,2,$1.98,0,0.00%,$0.00,$1.98,1,33.33%,$0.99,$2.97
Fairview Elementary,5/21/2025,60162,Chicken & Biscuit Sandwich (Sandwich),50,0,50,20,10,0,10,$5.30,0,0.00%,$0.00,$5.30,10,50.00%,$5.30,$10.60
Flint Hill Elementary,5/21/2025,10021,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),0,0,0,19,17,2,19,$7.79,0,0.00%,$0.00,$7.79,0,0.00%,$0.00,$7.79
Flint Hill Elementary,5/21/2025,20001,1% White Milk (Each),12,0,12,16,16,0,16,$5.76,0,0.00%,$0.00,$5.76,0,0.00%,$0.00,$5.76
Flint Hill Elementary,5/21/2025,20014,Red Delicious Apple (Each - serving),10,0,10,10,6,0,6,$1.98,0,0.00%,$0.00,$1.98,4,40.00%,$1.32,$3.30
Flint Hill Elementary,5/21/2025,20016,String Cheese (1 Stick),8,0,8,17,17,0,17,$3.74,0,0.00%,$0.00,$3.74,0,0.00%,$0.00,$3.74
Flint Hill Elementary,5/21/2025,20017,Orange (6 Slices per 1/2 cup),6,0,6,4,0,0,0,$0.00,0,0.00%,$0.00,$0.00,4,100.00%,$0.00,$0.00
Flint Hill Elementary,5/21/2025,30003,Honey Cheerios Cereal (Each),10,0,10,7,5,2,7,$4.13,0,0.00%,$0.00,$4.13,0,0.00%,$0.00,$4.13
Flint Hill Elementary,5/21/2025,30004,Blueberry Chex Cereal (Each),4,0,4,2,2,0,2,$1.18,0,0.00%,$0.00,$1.18,0,0.00%,$0.00,$1.18
Flint Hill Elementary,5/21/2025,30006,Cinnamon Chex Cereal (Each),8,0,8,4,4,0,4,$2.36,0,0.00%,$0.00,$2.36,0,0.00%,$0.00,$2.36
Flint Hill Elementary,5/21/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",7,0,7,12,8,4,12,$7.08,0,0.00%,$0.00,$7.08,0,0.00%,$0.00,$7.08
Flint Hill Elementary,5/21/2025,30008,Apple Juice (Each),22,0,22,40,35,0,35,$5.95,0,0.00%,$0.00,$5.95,5,12.50%,$0.85,$6.80
Flint Hill Elementary,5/21/2025,30009,Orange Tangerine Juice (Each),27,0,27,40,9,0,9,$1.53,0,0.00%,$0.00,$1.53,31,77.50%,$5.27,$6.80
Flint Hill Elementary,5/21/2025,60099,"Parfait, Triple Berry (Parfait)",0,0,0,1,0,0,0,$0.00,0,0.00%,$0.00,$0.00,1,100.00%,$0.00,$0.00
Floris Elementary,5/21/2025,10096,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",64,0,64,64,42,19,61,$25.01,3,4.69%,$1.23,$26.24,0,0.00%,$0.00,$26.24
Floris Elementary,5/21/2025,20001,1% White Milk (Each),35,0,35,55,11,0,11,$3.96,0,0.00%,$0.00,$3.96,44,80.00%,$15.84,$19.80
Floris Elementary,5/21/2025,20016,String Cheese (1 Stick),50,0,50,20,20,0,20,$4.40,0,0.00%,$0.00,$4.40,0,0.00%,$0.00,$4.40
Floris Elementary,5/21/2025,20031,Banana (Each),10,0,10,36,20,0,20,$4.20,0,0.00%,$0.00,$4.20,16,44.44%,$3.36,$7.56
Floris Elementary,5/21/2025,20038,Fat Free White Milk (Each),25,0,25,38,6,0,6,$1.98,0,0.00%,$0.00,$1.98,32,84.21%,$10.56,$12.54
Floris Elementary,5/21/2025,30003,Honey Cheerios Cereal (Each),12,0,12,21,17,0,17,$10.03,0,0.00%,$0.00,$10.03,4,19.05%,$2.36,$12.39
Floris Elementary,5/21/2025,30004,Blueberry Chex Cereal (Each),12,0,12,12,2,0,2,$1.18,0,0.00%,$0.00,$1.18,10,83.33%,$5.90,$7.08
Floris Elementary,5/21/2025,30006,Cinnamon Chex Cereal (Each),24,0,24,24,16,0,16,$9.44,0,0.00%,$0.00,$9.44,8,33.33%,$4.72,$14.16
Floris Elementary,5/21/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",24,0,24,24,12,0,12,$7.08,0,0.00%,$0.00,$7.08,12,50.00%,$7.08,$14.16
Floris Elementary,5/21/2025,30008,Apple Juice (Each),80,25,105,101,73,20,93,$15.81,0,0.00%,$0.00,$15.81,8,7.92%,$1.36,$17.17
Floris Elementary,5/21/2025,30009,Orange Tangerine Juice (Each),60,25,85,48,2,14,16,$2.72,0,0.00%,$0.00,$2.72,32,66.67%,$5.44,$8.16
Floris Elementary,5/21/2025,60032,Blueberry Parfait (Parfait),0,0,0,15,6,0,6,$6.54,0,0.00%,$0.00,$6.54,9,60.00%,$9.81,$16.35
Forest Edge Elementary,5/21/2025,10021,Apple Cinnamon Bread (2oz Grain (1/32 Baked Pan)),0,0,0,32,32,0,32,$26.24,0,0.00%,$0.00,$26.24,0,0.00%,$0.00,$26.24
Forest Edge Elementary,5/21/2025,10041,Mini Maple Pancakes (Package),0,0,0,72,64,0,64,$24.96,0,0.00%,$0.00,$24.96,8,11.11%,$3.12,$28.08
Forest Edge Elementary,5/21/2025,20001,1% White Milk (Each),141,0,141,111,111,0,111,$39.96,0,0.00%,$0.00,$39.96,0,0.00%,$0.00,$39.96
Forest Edge Elementary,5/21/2025,20014,Red Delicious Apple (Each - serving),80,0,80,56,56,0,56,$18.48,0,0.00%,$0.00,$18.48,0,0.00%,$0.00,$18.48
Forest Edge Elementary,5/21/2025,20031,Banana (Each),101,0,101,135,135,0,135,$28.35,0,0.00%,$0.00,$28.35,0,0.00%,$0.00,$28.35
Forest Edge Elementary,5/21/2025,20038,Fat Free White Milk (Each),53,0,53,50,47,0,47,$15.51,0,0.00%,$0.00,$15.51,3,6.00%,$0.99,$16.50
Forest Edge Elementary,5/21/2025,20043,"Lactose Free, White Milk (Each)",0,0,0,3,3,0,3,$1.74,0,0.00%,$0.00,$1.74,0,0.00%,$0.00,$1.74
Forest Edge Elementary,5/21/2025,30003,Honey Cheerios Cereal (Each),63,0,63,65,65,0,65,$38.35,0,0.00%,$0.00,$38.35,0,0.00%,$0.00,$38.35
Forest Edge Elementary,5/21/2025,30006,Cinnamon Chex Cereal (Each),28,0,28,19,19,0,19,$11.21,0,0.00%,$0.00,$11.21,0,0.00%,$0.00,$11.21
Forest Edge Elementary,5/21/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",38,0,38,19,19,0,19,$11.21,0,0.00%,$0.00,$11.21,0,0.00%,$0.00,$11.21
Forest Edge Elementary,5/21/2025,30008,Apple Juice (Each),116,0,116,120,120,0,120,$20.40,0,0.00%,$0.00,$20.40,0,0.00%,$0.00,$20.40
Forest Edge Elementary,5/21/2025,30009,Orange Tangerine Juice (Each),102,0,102,80,56,0,56,$9.52,0,0.00%,$0.00,$9.52,24,30.00%,$4.08,$13.60
Forest Edge Elementary,5/21/2025,30014,Whole Wheat Dinner Roll (Each),0,0,0,50,50,0,50,$7.00,0,0.00%,$0.00,$7.00,0,0.00%,$0.00,$7.00
Forest Edge Elementary,5/21/2025,30039,Cherry Flavored Dried Cranberries (2 Eaches),0,0,0,25,25,0,25,$12.00,0,0.00%,$0.00,$12.00,0,0.00%,$0.00,$12.00
Forest Edge Elementary,5/21/2025,30093,Natural Breakfast Syrup (Each),0,0,0,60,60,0,60,$12.00,0,0.00%,$0.00,$12.00,0,0.00%,$0.00,$12.00
Forest Edge Elementary,5/21/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",0,0,0,1,1,0,1,$0.79,0,0.00%,$0.00,$0.79,0,0.00%,$0.00,$0.79
Forest Edge Elementary,5/21/2025,60034,Mandarin Orange Parfait (Parfait),7,0,7,8,8,0,8,$7.92,0,0.00%,$0.00,$7.92,0,0.00%,$0.00,$7.92
Forest Edge Elementary,5/21/2025,60162,Chicken & Biscuit Sandwich (Sandwich),0,0,0,50,50,0,50,$26.50,0,0.00%,$0.00,$26.50,0,0.00%,$0.00,$26.50
Forestdale Elementary,5/21/2025,10020,Bagel (Bagel),0,0,0,200,193,0,193,$61.76,0,0.00%,$0.00,$61.76,7,3.50%,$2.24,$64.00
Forestdale Elementary,5/21/2025,10041,Mini Maple Pancakes (Package),0,0,0,17,17,0,17,$6.63,0,0.00%,$0.00,$6.63,0,0.00%,$0.00,$6.63
Forestdale Elementary,5/21/2025,10096,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",106,0,106,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Forestdale Elementary,5/21/2025,20001,1% White Milk (Each),58,0,58,43,43,0,43,$15.48,0,0.00%,$0.00,$15.48,0,0.00%,$0.00,$15.48
Forestdale Elementary,5/21/2025,20009,Cream Cheese (Each),0,0,0,200,175,0,175,$50.75,0,0.00%,$0.00,$50.75,25,12.50%,$7.25,$58.00
Forestdale Elementary,5/21/2025,20016,String Cheese (1 Stick),90,0,90,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Forestdale Elementary,5/21/2025,20031,Banana (Each),39,0,39,73,70,0,70,$14.70,0,0.00%,$0.00,$14.70,3,4.11%,$0.63,$15.33
Forestdale Elementary,5/21/2025,20038,Fat Free White Milk (Each),20,0,20,20,20,0,20,$6.60,0,0.00%,$0.00,$6.60,0,0.00%,$0.00,$6.60
Forestdale Elementary,5/21/2025,20043,"Lactose Free, White Milk (Each)",2,0,2,2,2,0,2,$1.16,0,0.00%,$0.00,$1.16,0,0.00%,$0.00,$1.16
Forestdale Elementary,5/21/2025,30003,Honey Cheerios Cereal (Each),63,0,63,64,59,0,59,$34.81,0,0.00%,$0.00,$34.81,5,7.81%,$2.95,$37.76
Forestdale Elementary,5/21/2025,30008,Apple Juice (Each),210,0,210,210,210,0,210,$35.70,0,0.00%,$0.00,$35.70,0,0.00%,$0.00,$35.70
Forestdale Elementary,5/21/2025,30009,Orange Tangerine Juice (Each),100,0,100,100,100,0,100,$17.00,0,0.00%,$0.00,$17.00,0,0.00%,$0.00,$17.00
Forestdale Elementary,5/21/2025,60034,Mandarin Orange Parfait (Parfait),10,0,10,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Forestdale Elementary,5/21/2025,60162,Chicken & Biscuit Sandwich (Sandwich),0,0,0,39,37,0,37,$19.61,0,0.00%,$0.00,$19.61,2,5.13%,$1.06,$20.67
Forestville Elementary,5/21/2025,10021,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),0,0,0,10,7,0,7,$2.87,3,30.00%,$1.23,$4.10,0,0.00%,$0.00,$4.10
Forestville Elementary,5/21/2025,20001,1% White Milk (Each),6,0,6,8,5,0,5,$1.80,0,0.00%,$0.00,$1.80,3,37.50%,$1.08,$2.88
Forestville Elementary,5/21/2025,20031,Banana (Each),6,0,6,11,6,0,6,$1.26,0,0.00%,$0.00,$1.26,5,45.45%,$1.05,$2.31
Forestville Elementary,5/21/2025,20038,Fat Free White Milk (Each),2,0,2,3,2,0,2,$0.66,0,0.00%,$0.00,$0.66,1,33.33%,$0.33,$0.99
Forestville Elementary,5/21/2025,30004,Blueberry Chex Cereal (Each),2,0,2,12,2,0,2,$1.18,0,0.00%,$0.00,$1.18,10,83.33%,$5.90,$7.08
Forestville Elementary,5/21/2025,30006,Cinnamon Chex Cereal (Each),8,0,8,8,6,0,6,$3.54,0,0.00%,$0.00,$3.54,2,25.00%,$1.18,$4.72
Forestville Elementary,5/21/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",7,0,7,6,6,0,6,$3.54,0,0.00%,$0.00,$3.54,0,0.00%,$0.00,$3.54
Forestville Elementary,5/21/2025,30008,Apple Juice (Each),41,0,41,67,42,0,42,$7.14,0,0.00%,$0.00,$7.14,25,37.31%,$4.25,$11.39
Forestville Elementary,5/21/2025,60004,Egg and American Cheese on English Muffin (Sandwich),0,0,0,7,3,0,3,$1.53,4,57.14%,$2.04,$3.57,0,0.00%,$0.00,$3.57
Forestville Elementary,5/21/2025,60034,Mandarin Orange Parfait (Parfait),1,0,1,3,1,0,1,$0.99,2,66.67%,$1.98,$2.97,0,0.00%,$0.00,$2.97
Forestville Elementary,5/21/2025,60162,Chicken & Biscuit Sandwich (Sandwich),3,0,3,8,6,0,6,$3.18,2,25.00%,$1.06,$4.24,0,0.00%,$0.00,$4.24
Fort Belvoir Primary Elementary,5/21/2025,10020,Bagel (Bagel),0,0,0,84,79,5,84,$26.88,0,0.00%,$0.00,$26.88,0,0.00%,$0.00,$26.88
Fort Belvoir Primary Elementary,5/21/2025,10041,Mini Maple Pancakes (Package),0,0,0,30,24,5,29,$11.31,1,3.33%,$0.39,$11.70,0,0.00%,$0.00,$11.70
Fort Belvoir Primary Elementary,5/21/2025,20001,1% White Milk (Each),191,0,191,473,175,0,175,$63.00,0,0.00%,$0.00,$63.00,298,63.00%,$107.28,$170.28
Fort Belvoir Primary Elementary,5/21/2025,20009,Cream Cheese (Each),0,0,0,84,79,5,84,$24.36,0,0.00%,$0.00,$24.36,0,0.00%,$0.00,$24.36
Fort Belvoir Primary Elementary,5/21/2025,20014,Red Delicious Apple (Each - serving),84,0,84,35,34,0,34,$11.22,1,2.86%,$0.33,$11.55,0,0.00%,$0.00,$11.55
Fort Belvoir Primary Elementary,5/21/2025,20031,Banana (Each),131,0,131,111,110,0,110,$23.10,1,0.90%,$0.21,$23.31,0,0.00%,$0.00,$23.31
Fort Belvoir Primary Elementary,5/21/2025,20038,Fat Free White Milk (Each),28,0,28,101,24,0,24,$7.92,0,0.00%,$0.00,$7.92,77,76.24%,$25.41,$33.33
Fort Belvoir Primary Elementary,5/21/2025,20043,"Lactose Free, White Milk (Each)",0,0,0,2,2,0,2,$1.16,0,0.00%,$0.00,$1.16,0,0.00%,$0.00,$1.16
Fort Belvoir Primary Elementary,5/21/2025,30003,Honey Cheerios Cereal (Each),90,0,90,93,92,0,92,$54.28,1,1.08%,$0.59,$54.87,0,0.00%,$0.00,$54.87
Fort Belvoir Primary Elementary,5/21/2025,30006,Cinnamon Chex Cereal (Each),12,0,12,80,59,3,62,$36.58,0,0.00%,$0.00,$36.58,18,22.50%,$10.62,$47.20
Fort Belvoir Primary Elementary,5/21/2025,30008,Apple Juice (Each),136,0,136,135,135,0,135,$22.95,0,0.00%,$0.00,$22.95,0,0.00%,$0.00,$22.95
Fort Belvoir Primary Elementary,5/21/2025,30009,Orange Tangerine Juice (Each),137,0,137,130,125,0,125,$21.25,0,0.00%,$0.00,$21.25,5,3.85%,$0.85,$22.10
Fort Belvoir Primary Elementary,5/21/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",0,0,0,2,2,0,2,$1.58,0,0.00%,$0.00,$1.58,0,0.00%,$0.00,$1.58
Fort Belvoir Primary Elementary,5/21/2025,60034,Mandarin Orange Parfait (Parfait),22,0,22,30,24,0,24,$23.76,1,3.33%,$0.99,$24.75,5,16.67%,$4.95,$29.70
Fort Belvoir Upper Elementary,5/21/2025,10020,Bagel (Bagel),0,0,0,16,16,0,16,$5.12,0,0.00%,$0.00,$5.12,0,0.00%,$0.00,$5.12
Fort Belvoir Upper Elementary,5/21/2025,10041,Mini Maple Pancakes (Package),0,0,0,144,86,0,86,$33.54,1,0.69%,$0.39,$33.93,57,39.58%,$22.23,$56.16
Fort Belvoir Upper Elementary,5/21/2025,20001,1% White Milk (Each),80,0,80,140,78,0,78,$28.08,0,0.00%,$0.00,$28.08,62,44.29%,$22.32,$50.40
Fort Belvoir Upper Elementary,5/21/2025,20014,Red Delicious Apple (Each - serving),13,0,13,25,25,0,25,$8.25,0,0.00%,$0.00,$8.25,0,0.00%,$0.00,$8.25
Fort Belvoir Upper Elementary,5/21/2025,20031,Banana (Each),53,0,53,58,56,0,56,$11.76,0,0.00%,$0.00,$11.76,2,3.45%,$0.42,$12.18
Fort Belvoir Upper Elementary,5/21/2025,20038,Fat Free White Milk (Each),10,0,10,50,10,0,10,$3.30,0,0.00%,$0.00,$3.30,40,80.00%,$13.20,$16.50
Fort Belvoir Upper Elementary,5/21/2025,30003,Honey Cheerios Cereal (Each),63,0,63,66,63,0,63,$37.17,0,0.00%,$0.00,$37.17,3,4.55%,$1.77,$38.94
Fort Belvoir Upper Elementary,5/21/2025,30004,Blueberry Chex Cereal (Each),6,0,6,12,11,0,11,$6.49,0,0.00%,$0.00,$6.49,1,8.33%,$0.59,$7.08
Fort Belvoir Upper Elementary,5/21/2025,30006,Cinnamon Chex Cereal (Each),17,0,17,18,16,0,16,$9.44,0,0.00%,$0.00,$9.44,2,11.11%,$1.18,$10.62
Fort Belvoir Upper Elementary,5/21/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",23,0,23,25,17,0,17,$10.03,0,0.00%,$0.00,$10.03,8,32.00%,$4.72,$14.75
Fort Belvoir Upper Elementary,5/21/2025,30008,Apple Juice (Each),95,0,95,122,122,0,122,$20.74,0,0.00%,$0.00,$20.74,0,0.00%,$0.00,$20.74
Fort Belvoir Upper Elementary,5/21/2025,30045,Watermelon Flavored Dried Cranberries (2 Eaches),0,0,0,30,20,0,20,$9.60,0,0.00%,$0.00,$9.60,10,33.33%,$4.80,$14.40
Fort Belvoir Upper Elementary,5/21/2025,30051,Natural Grape Jam (Packet),0,0,0,16,14,0,14,$1.26,0,0.00%,$0.00,$1.26,2,12.50%,$0.18,$1.44
Fort Belvoir Upper Elementary,5/21/2025,60099,"Parfait, Triple Berry (Parfait)",0,0,0,20,17,0,17,$11.56,1,5.00%,$0.68,$12.24,2,10.00%,$1.36,$13.60
Fort Hunt Elementary,5/21/2025,10021,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),0,0,0,62,35,0,35,$14.35,0,0.00%,$0.00,$14.35,27,43.55%,$11.07,$25.42
Fort Hunt Elementary,5/21/2025,20001,1% White Milk (Each),25,0,25,75,26,0,26,$9.36,0,0.00%,$0.00,$9.36,49,65.33%,$17.64,$27.00
Fort Hunt Elementary,5/21/2025,20016,String Cheese (1 Stick),44,0,44,62,35,0,35,$7.70,0,0.00%,$0.00,$7.70,27,43.55%,$5.94,$13.64
Fort Hunt Elementary,5/21/2025,20038,Fat Free White Milk (Each),4,0,4,47,7,0,7,$2.31,0,0.00%,$0.00,$2.31,40,85.11%,$13.20,$15.51
Fort Hunt Elementary,5/21/2025,30003,Honey Cheerios Cereal (Each),7,0,7,18,18,0,18,$10.62,0,0.00%,$0.00,$10.62,0,0.00%,$0.00,$10.62
Fort Hunt Elementary,5/21/2025,30006,Cinnamon Chex Cereal (Each),5,0,5,7,7,0,7,$4.13,0,0.00%,$0.00,$4.13,0,0.00%,$0.00,$4.13
Fort Hunt Elementary,5/21/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",13,0,13,6,6,0,6,$3.54,0,0.00%,$0.00,$3.54,0,0.00%,$0.00,$3.54
Fort Hunt Elementary,5/21/2025,30008,Apple Juice (Each),49,0,49,64,49,0,49,$8.33,0,0.00%,$0.00,$8.33,15,23.44%,$2.55,$10.88
Fort Hunt Elementary,5/21/2025,30009,Orange Tangerine Juice (Each),25,0,25,36,23,0,23,$3.91,0,0.00%,$0.00,$3.91,13,36.11%,$2.21,$6.12
Fort Hunt Elementary,5/21/2025,30043,Raspberry Lemonade Flavored Dried Cranberries (2 Eaches),0,0,0,30,22,0,22,$10.56,0,0.00%,$0.00,$10.56,8,26.67%,$3.84,$14.40
Fort Hunt Elementary,5/21/2025,60096,Strawberry Parfait (Parfait),0,0,0,8,4,0,4,$3.96,0,0.00%,$0.00,$3.96,4,50.00%,$3.96,$7.92
Fort Hunt Elementary,5/21/2025,60162,Chicken & Biscuit Sandwich (Sandwich),0,0,0,10,9,0,9,$4.77,0,0.00%,$0.00,$4.77,1,10.00%,$0.53,$5.30
Fox Mill Elementary,5/21/2025,10096,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",27,0,27,32,29,0,29,$11.89,0,0.00%,$0.00,$11.89,3,9.38%,$1.23,$13.12
Fox Mill Elementary,5/21/2025,20001,1% White Milk (Each),2,0,2,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Fox Mill Elementary,5/21/2025,20014,Red Delicious Apple (Each - serving),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Fox Mill Elementary,5/21/2025,20016,String Cheese (1 Stick),27,0,27,32,29,0,29,$6.38,0,0.00%,$0.00,$6.38,3,9.38%,$0.66,$7.04
