School_Name,Date,Identifier,Name,Planned_Reimbursable,Planned_Non-Reimbursable,Planned_Total,Offered_Reimbursable,Offered_Non-Reimbursable,Offered_Total,Served_Reimbursable,Served_Non-Reimbursable,Served_Total,Discarded_Total,Discarded_Cost,Subtotal_Cost,Left_Over_Total,Left_Over_Percent_of_Offered,Left_Over_Cost,Production_Cost_Total
Daniels Run Elementary,5/19/2025,20038,Fat Free White Milk (Each),9,0,9,21,4,0,4,$1.32,0,0.00%,$0.00,$1.32,17,80.95%,$5.61,$6.93
Daniels Run Elementary,5/19/2025,20047,Orange Slices (6 Slices per 1/2 cup),7,0,7,8,8,0,8,$3.20,0,0.00%,$0.00,$3.20,0,0.00%,$0.00,$3.20
Daniels Run Elementary,5/19/2025,30003,Honey Cheerios Cereal (Each),11,0,11,24,11,2,13,$7.67,0,0.00%,$0.00,$7.67,11,45.83%,$6.49,$14.16
Daniels Run Elementary,5/19/2025,30004,Blueberry Chex Cereal (Each),4,0,4,12,3,0,3,$1.77,0,0.00%,$0.00,$1.77,9,75.00%,$5.31,$7.08
Daniels Run Elementary,5/19/2025,30006,Cinnamon Chex Cereal (Each),10,0,10,24,4,0,4,$2.36,0,0.00%,$0.00,$2.36,20,83.33%,$11.80,$14.16
Daniels Run Elementary,5/19/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",14,0,14,36,10,0,10,$5.90,0,0.00%,$0.00,$5.90,26,72.22%,$15.34,$21.24
Daniels Run Elementary,5/19/2025,30008,Apple Juice (Each),109,0,109,160,106,0,106,$18.02,0,0.00%,$0.00,$18.02,54,33.75%,$9.18,$27.20
Daniels Run Elementary,5/19/2025,30009,Orange Tangerine Juice (Each),45,0,45,60,43,0,43,$7.31,0,0.00%,$0.00,$7.31,17,28.33%,$2.89,$10.20
Daniels Run Elementary,5/19/2025,30093,Natural Breakfast Syrup (Each),0,0,0,38,24,0,24,$4.80,0,0.00%,$0.00,$4.80,14,36.84%,$2.80,$7.60
Daniels Run Elementary,5/19/2025,60011,Turkey Sausage Breakfast Biscuit (Sandwich),0,0,0,5,5,0,5,$2.20,0,0.00%,$0.00,$2.20,0,0.00%,$0.00,$2.20
Daniels Run Elementary,5/19/2025,60034,Mandarin Orange Parfait (Parfait),6,0,6,10,9,0,9,$8.91,0,0.00%,$0.00,$8.91,1,10.00%,$0.99,$9.90
Deer Park Elementary,5/19/2025,10020,Bagel (Bagel),0,0,0,40,35,2,37,$11.84,0,0.00%,$0.00,$11.84,3,7.50%,$0.96,$12.80
Deer Park Elementary,5/19/2025,10041,Mini Maple Pancakes (Package),17,0,17,16,16,0,16,$6.24,0,0.00%,$0.00,$6.24,0,0.00%,$0.00,$6.24
Deer Park Elementary,5/19/2025,20001,1% White Milk (Each),34,0,34,39,34,1,35,$12.60,0,0.00%,$0.00,$12.60,4,10.26%,$1.44,$14.04
Deer Park Elementary,5/19/2025,20009,Cream Cheese (Each),0,0,0,40,35,2,37,$10.73,0,0.00%,$0.00,$10.73,3,7.50%,$0.87,$11.60
Deer Park Elementary,5/19/2025,20017,Orange (6 Slices per 1/2 cup),10,0,10,20,15,0,15,$5.10,0,0.00%,$0.00,$5.10,5,25.00%,$1.70,$6.80
Deer Park Elementary,5/19/2025,20038,Fat Free White Milk (Each),10,0,10,10,8,0,8,$2.64,0,0.00%,$0.00,$2.64,2,20.00%,$0.66,$3.30
Deer Park Elementary,5/19/2025,20043,"Lactose Free, White Milk (Each)",2,0,2,2,2,0,2,$1.16,0,0.00%,$0.00,$1.16,0,0.00%,$0.00,$1.16
Deer Park Elementary,5/19/2025,20047,Orange Slices (3 slices per 1/4 cup),17,0,17,16,16,0,16,$3.20,0,0.00%,$0.00,$3.20,0,0.00%,$0.00,$3.20
Deer Park Elementary,5/19/2025,30003,Honey Cheerios Cereal (Each),15,0,15,24,18,0,18,$10.62,0,0.00%,$0.00,$10.62,6,25.00%,$3.54,$14.16
Deer Park Elementary,5/19/2025,30006,Cinnamon Chex Cereal (Each),15,0,15,17,14,0,14,$8.26,0,0.00%,$0.00,$8.26,3,17.65%,$1.77,$10.03
Deer Park Elementary,5/19/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",15,0,15,24,20,0,20,$11.80,0,0.00%,$0.00,$11.80,4,16.67%,$2.36,$14.16
Deer Park Elementary,5/19/2025,30008,Apple Juice (Each),88,0,88,83,58,1,59,$10.03,0,0.00%,$0.00,$10.03,24,28.92%,$4.08,$14.11
Deer Park Elementary,5/19/2025,30009,Orange Tangerine Juice (Each),40,0,40,40,22,1,23,$3.91,0,0.00%,$0.00,$3.91,17,42.50%,$2.89,$6.80
Deer Park Elementary,5/19/2025,60034,Mandarin Orange Parfait (Parfait),10,0,10,6,3,0,3,$2.97,0,0.00%,$0.00,$2.97,3,50.00%,$2.97,$5.94
Dogwood Elementary,5/19/2025,10020,Bagel (Bagel),257,0,257,327,327,0,327,$104.64,0,0.00%,$0.00,$104.64,0,0.00%,$0.00,$104.64
Dogwood Elementary,5/19/2025,10041,Mini Maple Pancakes (Package),15,0,15,15,15,0,15,$5.85,0,0.00%,$0.00,$5.85,0,0.00%,$0.00,$5.85
Dogwood Elementary,5/19/2025,20001,1% White Milk (Each),161,0,161,192,192,0,192,$69.12,0,0.00%,$0.00,$69.12,0,0.00%,$0.00,$69.12
Dogwood Elementary,5/19/2025,20009,Cream Cheese (Each),257,0,257,327,327,0,327,$94.83,0,0.00%,$0.00,$94.83,0,0.00%,$0.00,$94.83
Dogwood Elementary,5/19/2025,20014,Red Delicious Apple (Each - serving),26,0,26,60,60,0,60,$19.80,0,0.00%,$0.00,$19.80,0,0.00%,$0.00,$19.80
Dogwood Elementary,5/19/2025,20038,Fat Free White Milk (Each),12,0,12,20,20,0,20,$6.60,0,0.00%,$0.00,$6.60,0,0.00%,$0.00,$6.60
Dogwood Elementary,5/19/2025,20047,Orange Slices (3 slices per 1/4 cup),72,0,72,77,77,0,77,$15.40,0,0.00%,$0.00,$15.40,0,0.00%,$0.00,$15.40
Dogwood Elementary,5/19/2025,20047,Orange Slices (6 Slices per 1/2 cup),15,0,15,15,15,0,15,$6.00,0,0.00%,$0.00,$6.00,0,0.00%,$0.00,$6.00
Dogwood Elementary,5/19/2025,30003,Honey Cheerios Cereal (Each),20,0,20,45,45,0,45,$26.55,0,0.00%,$0.00,$26.55,0,0.00%,$0.00,$26.55
Dogwood Elementary,5/19/2025,30004,Blueberry Chex Cereal (Each),14,0,14,30,30,0,30,$17.70,0,0.00%,$0.00,$17.70,0,0.00%,$0.00,$17.70
Dogwood Elementary,5/19/2025,30006,Cinnamon Chex Cereal (Each),22,0,22,30,30,0,30,$17.70,0,0.00%,$0.00,$17.70,0,0.00%,$0.00,$17.70
Dogwood Elementary,5/19/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",12,0,12,47,47,0,47,$27.73,0,0.00%,$0.00,$27.73,0,0.00%,$0.00,$27.73
Dogwood Elementary,5/19/2025,30008,Apple Juice (Each),262,0,262,270,270,0,270,$45.90,0,0.00%,$0.00,$45.90,0,0.00%,$0.00,$45.90
Dogwood Elementary,5/19/2025,30009,Orange Tangerine Juice (Each),133,0,133,200,183,0,183,$31.11,0,0.00%,$0.00,$31.11,17,8.50%,$2.89,$34.00
Dogwood Elementary,5/19/2025,60034,Mandarin Orange Parfait (Parfait),19,0,19,21,21,0,21,$20.79,0,0.00%,$0.00,$20.79,0,0.00%,$0.00,$20.79
Dranesville Elementary,5/19/2025,10020,Bagel (Bagel),42,0,42,75,74,1,75,$24.00,0,0.00%,$0.00,$24.00,0,0.00%,$0.00,$24.00
Dranesville Elementary,5/19/2025,20001,1% White Milk (Each),59,0,59,127,50,77,127,$45.72,0,0.00%,$0.00,$45.72,0,0.00%,$0.00,$45.72
Dranesville Elementary,5/19/2025,20009,Cream Cheese (Each),19,0,19,75,67,8,75,$21.75,0,0.00%,$0.00,$21.75,0,0.00%,$0.00,$21.75
Dranesville Elementary,5/19/2025,20014,Red Delicious Apple (Each - serving),37,0,37,50,31,19,50,$16.50,0,0.00%,$0.00,$16.50,0,0.00%,$0.00,$16.50
Dranesville Elementary,5/19/2025,20038,Fat Free White Milk (Each),15,0,15,85,7,78,85,$28.05,0,0.00%,$0.00,$28.05,0,0.00%,$0.00,$28.05
Dranesville Elementary,5/19/2025,20047,Orange Slices (6 Slices per 1/2 cup),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Dranesville Elementary,5/19/2025,30003,Honey Cheerios Cereal (Each),19,0,19,48,14,34,48,$28.32,0,0.00%,$0.00,$28.32,0,0.00%,$0.00,$28.32
Dranesville Elementary,5/19/2025,30004,Blueberry Chex Cereal (Each),7,0,7,19,11,8,19,$11.21,0,0.00%,$0.00,$11.21,0,0.00%,$0.00,$11.21
Dranesville Elementary,5/19/2025,30006,Cinnamon Chex Cereal (Each),18,0,18,48,25,23,48,$28.32,0,0.00%,$0.00,$28.32,0,0.00%,$0.00,$28.32
Dranesville Elementary,5/19/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",46,0,46,24,24,0,24,$14.16,0,0.00%,$0.00,$14.16,0,0.00%,$0.00,$14.16
Dranesville Elementary,5/19/2025,30008,Apple Juice (Each),106,0,106,107,94,13,107,$18.19,0,0.00%,$0.00,$18.19,0,0.00%,$0.00,$18.19
Dranesville Elementary,5/19/2025,30009,Orange Tangerine Juice (Each),50,0,50,72,53,19,72,$12.24,0,0.00%,$0.00,$12.24,0,0.00%,$0.00,$12.24
Dranesville Elementary,5/19/2025,30103,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",0,0,0,27,27,0,27,$12.96,0,0.00%,$0.00,$12.96,0,0.00%,$0.00,$12.96
Dranesville Elementary,5/19/2025,60096,Strawberry Parfait (Parfait),0,0,0,16,10,6,16,$15.84,0,0.00%,$0.00,$15.84,0,0.00%,$0.00,$15.84
Eagle View Elementary,5/19/2025,10020,Bagel (Bagel),84,0,84,99,64,0,64,$20.48,0,0.00%,$0.00,$20.48,35,35.35%,$11.20,$31.68
Eagle View Elementary,5/19/2025,10021,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),0,0,0,14,14,0,14,$5.74,0,0.00%,$0.00,$5.74,0,0.00%,$0.00,$5.74
Eagle View Elementary,5/19/2025,20001,1% White Milk (Each),58,0,58,81,64,0,64,$23.04,0,0.00%,$0.00,$23.04,17,20.99%,$6.12,$29.16
Eagle View Elementary,5/19/2025,20009,Cream Cheese (Each),67,0,67,53,53,0,53,$15.37,0,0.00%,$0.00,$15.37,0,0.00%,$0.00,$15.37
Eagle View Elementary,5/19/2025,20038,Fat Free White Milk (Each),21,0,21,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Eagle View Elementary,5/19/2025,20047,Orange Slices (3 slices per 1/4 cup),37,0,37,31,31,0,31,$6.20,0,0.00%,$0.00,$6.20,0,0.00%,$0.00,$6.20
Eagle View Elementary,5/19/2025,30003,Honey Cheerios Cereal (Each),23,0,23,24,16,0,16,$9.44,0,0.00%,$0.00,$9.44,8,33.33%,$4.72,$14.16
Eagle View Elementary,5/19/2025,30004,Blueberry Chex Cereal (Each),12,0,12,18,10,0,10,$5.90,0,0.00%,$0.00,$5.90,8,44.44%,$4.72,$10.62
Eagle View Elementary,5/19/2025,30006,Cinnamon Chex Cereal (Each),16,0,16,24,15,0,15,$8.85,0,0.00%,$0.00,$8.85,9,37.50%,$5.31,$14.16
Eagle View Elementary,5/19/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",35,0,35,30,27,0,27,$15.93,0,0.00%,$0.00,$15.93,3,10.00%,$1.77,$17.70
Eagle View Elementary,5/19/2025,30008,Apple Juice (Each),94,0,94,85,63,0,63,$10.71,0,0.00%,$0.00,$10.71,22,25.88%,$3.74,$14.45
Eagle View Elementary,5/19/2025,30009,Orange Tangerine Juice (Each),45,0,45,45,35,0,35,$5.95,0,0.00%,$0.00,$5.95,10,22.22%,$1.70,$7.65
Eagle View Elementary,5/19/2025,30044,Strawberry Flavored Dried Cranberries (2 Eaches),0,0,0,20,9,0,9,$4.32,0,0.00%,$0.00,$4.32,11,55.00%,$5.28,$9.60
Eagle View Elementary,5/19/2025,60096,Strawberry Parfait (Parfait),0,0,0,25,25,0,25,$24.75,0,0.00%,$0.00,$24.75,0,0.00%,$0.00,$24.75
FALLS CHURCH HS,5/19/2025,10020,Bagel (Bagel),486,0,486,486,378,0,378,$120.96,0,0.00%,$0.00,$120.96,108,22.22%,$34.56,$155.52
FALLS CHURCH HS,5/19/2025,10041,Mini Maple Pancakes (Package),328,0,328,328,282,0,282,$109.98,0,0.00%,$0.00,$109.98,46,14.02%,$17.94,$127.92
FALLS CHURCH HS,5/19/2025,20001,1% White Milk (Each),200,0,200,200,116,0,116,$41.76,0,0.00%,$0.00,$41.76,84,42.00%,$30.24,$72.00
FALLS CHURCH HS,5/19/2025,20009,Cream Cheese (Each),481,0,481,481,378,0,378,$109.62,0,0.00%,$0.00,$109.62,103,21.41%,$29.87,$139.49
FALLS CHURCH HS,5/19/2025,20014,Red Delicious Apple (Each - serving),120,0,120,120,99,0,99,$32.67,0,0.00%,$0.00,$32.67,21,17.50%,$6.93,$39.60
FALLS CHURCH HS,5/19/2025,20038,Fat Free White Milk (Each),50,0,50,50,15,0,15,$4.95,0,0.00%,$0.00,$4.95,35,70.00%,$11.55,$16.50
FALLS CHURCH HS,5/19/2025,30003,Honey Cheerios Cereal (Each),120,0,120,120,114,0,114,$67.26,0,0.00%,$0.00,$67.26,6,5.00%,$3.54,$70.80
FALLS CHURCH HS,5/19/2025,30006,Cinnamon Chex Cereal (Each),100,0,100,100,84,0,84,$49.56,0,0.00%,$0.00,$49.56,16,16.00%,$9.44,$59.00
FALLS CHURCH HS,5/19/2025,30008,Apple Juice (Each),1100,0,1100,1100,948,0,948,$161.16,0,0.00%,$0.00,$161.16,152,13.82%,$25.84,$187.00
FALLS CHURCH HS,5/19/2025,30009,Orange Tangerine Juice (Each),260,0,260,260,77,0,77,$13.09,0,0.00%,$0.00,$13.09,183,70.38%,$31.11,$44.20
FALLS CHURCH HS,5/19/2025,30051,Natural Grape Jam (Packet),481,0,481,481,378,0,378,$34.02,0,0.00%,$0.00,$34.02,103,21.41%,$9.27,$43.29
FALLS CHURCH HS,5/19/2025,60034,Mandarin Orange Parfait (Parfait),178,0,178,178,167,0,167,$165.33,0,0.00%,$0.00,$165.33,11,6.18%,$10.89,$176.22
Fairfax High,5/19/2025,10020,Bagel (Bagel),100,0,100,90,60,12,72,$23.04,6,6.67%,$1.92,$24.96,12,13.33%,$3.84,$28.80
Fairfax High,5/19/2025,10041,Mini Maple Pancakes (Package),0,0,0,90,64,26,90,$35.10,0,0.00%,$0.00,$35.10,0,0.00%,$0.00,$35.10
Fairfax High,5/19/2025,20001,1% White Milk (Each),50,0,50,49,46,0,46,$16.56,0,0.00%,$0.00,$16.56,3,6.12%,$1.08,$17.64
Fairfax High,5/19/2025,20009,Cream Cheese (Each),100,0,100,80,80,0,80,$23.20,0,0.00%,$0.00,$23.20,0,0.00%,$0.00,$23.20
Fairfax High,5/19/2025,20014,Red Delicious Apple (Each - serving),20,0,20,25,22,0,22,$7.26,0,0.00%,$0.00,$7.26,3,12.00%,$0.99,$8.25
Fairfax High,5/19/2025,20017,Orange (6 Slices per 1/2 cup),20,0,20,10,10,0,10,$3.40,0,0.00%,$0.00,$3.40,0,0.00%,$0.00,$3.40
Fairfax High,5/19/2025,20038,Fat Free White Milk (Each),50,0,50,24,15,0,15,$4.95,0,0.00%,$0.00,$4.95,9,37.50%,$2.97,$7.92
Fairfax High,5/19/2025,30003,Honey Cheerios Cereal (Each),20,0,20,16,10,0,10,$5.90,0,0.00%,$0.00,$5.90,6,37.50%,$3.54,$9.44
Fairfax High,5/19/2025,30004,Blueberry Chex Cereal (Each),20,0,20,12,7,0,7,$4.13,0,0.00%,$0.00,$4.13,5,41.67%,$2.95,$7.08
Fairfax High,5/19/2025,30006,Cinnamon Chex Cereal (Each),20,0,20,13,8,4,12,$7.08,0,0.00%,$0.00,$7.08,1,7.69%,$0.59,$7.67
Fairfax High,5/19/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",20,0,20,24,17,4,21,$12.39,0,0.00%,$0.00,$12.39,3,12.50%,$1.77,$14.16
Fairfax High,5/19/2025,30051,Natural Grape Jam (Packet),100,0,100,60,46,0,46,$4.14,0,0.00%,$0.00,$4.14,14,23.33%,$1.26,$5.40
Fairfax High,5/19/2025,30097,Bottled Water (Bottle),0,0,0,10,10,0,10,$1.60,0,0.00%,$0.00,$1.60,0,0.00%,$0.00,$1.60
Fairfax High,5/19/2025,60034,Mandarin Orange Parfait (Parfait),18,0,18,13,13,0,13,$12.87,0,0.00%,$0.00,$12.87,0,0.00%,$0.00,$12.87
Fairfax High,5/19/2025,60090,Assorted Craisins (Packet),0,0,0,66,57,0,57,$13.68,0,0.00%,$0.00,$13.68,9,13.64%,$2.16,$15.84
Fairfax Villa Elementary,5/19/2025,10020,Bagel (Bagel),72,0,72,72,69,0,69,$22.08,0,0.00%,$0.00,$22.08,3,4.17%,$0.96,$23.04
Fairfax Villa Elementary,5/19/2025,20001,1% White Milk (Each),20,0,20,40,37,0,37,$13.32,0,0.00%,$0.00,$13.32,3,7.50%,$1.08,$14.40
Fairfax Villa Elementary,5/19/2025,20009,Cream Cheese (Each),72,0,72,72,69,0,69,$20.01,0,0.00%,$0.00,$20.01,3,4.17%,$0.87,$20.88
Fairfax Villa Elementary,5/19/2025,20014,Red Delicious Apple (Each - serving),12,0,12,12,7,0,7,$2.31,0,0.00%,$0.00,$2.31,5,41.67%,$1.65,$3.96
Fairfax Villa Elementary,5/19/2025,20038,Fat Free White Milk (Each),10,0,10,10,6,0,6,$1.98,0,0.00%,$0.00,$1.98,4,40.00%,$1.32,$3.30
Fairfax Villa Elementary,5/19/2025,20047,Orange Slices (6 Slices per 1/2 cup),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Fairfax Villa Elementary,5/19/2025,30003,Honey Cheerios Cereal (Each),10,0,10,12,11,0,11,$6.49,0,0.00%,$0.00,$6.49,1,8.33%,$0.59,$7.08
Fairfax Villa Elementary,5/19/2025,30004,Blueberry Chex Cereal (Each),10,0,10,12,11,0,11,$6.49,0,0.00%,$0.00,$6.49,1,8.33%,$0.59,$7.08
Fairfax Villa Elementary,5/19/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",10,0,10,12,10,0,10,$5.90,0,0.00%,$0.00,$5.90,2,16.67%,$1.18,$7.08
Fairfax Villa Elementary,5/19/2025,30008,Apple Juice (Each),60,0,60,80,79,0,79,$13.43,0,0.00%,$0.00,$13.43,1,1.25%,$0.17,$13.60
Fairfax Villa Elementary,5/19/2025,30009,Orange Tangerine Juice (Each),40,0,40,40,38,0,38,$6.46,0,0.00%,$0.00,$6.46,2,5.00%,$0.34,$6.80
Fairfax Villa Elementary,5/19/2025,60034,Mandarin Orange Parfait (Parfait),1,0,1,5,4,0,4,$3.96,0,0.00%,$0.00,$3.96,1,20.00%,$0.99,$4.95
Fairfax Villa Elementary,5/19/2025,60153,Pumpkin Bread (1 square),0,0,0,15,15,0,15,$6.15,0,0.00%,$0.00,$6.15,0,0.00%,$0.00,$6.15
Fairfax Villa Elementary,5/19/2025,60165,Egg and American Cheese on Bagel (Sandwich),0,0,0,10,7,0,7,$4.06,0,0.00%,$0.00,$4.06,3,30.00%,$1.74,$5.80
Fairhill Elementary,5/19/2025,10041,Mini Maple Pancakes (Package),0,0,0,39,38,1,39,$15.21,0,0.00%,$0.00,$15.21,0,0.00%,$0.00,$15.21
Fairhill Elementary,5/19/2025,20001,1% White Milk (Each),49,0,49,67,34,0,34,$12.24,0,0.00%,$0.00,$12.24,33,49.25%,$11.88,$24.12
Fairhill Elementary,5/19/2025,20014,Red Delicious Apple (Each - serving),25,0,25,15,10,0,10,$3.30,0,0.00%,$0.00,$3.30,5,33.33%,$1.65,$4.95
Fairhill Elementary,5/19/2025,20017,Orange (6 Slices per 1/2 cup),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Fairhill Elementary,5/19/2025,20031,Banana (Each),10,0,10,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Fairhill Elementary,5/19/2025,20038,Fat Free White Milk (Each),15,0,15,8,6,0,6,$1.98,0,0.00%,$0.00,$1.98,2,25.00%,$0.66,$2.64
Fairhill Elementary,5/19/2025,20043,"Lactose Free, White Milk (Each)",0,0,0,1,1,0,1,$0.58,0,0.00%,$0.00,$0.58,0,0.00%,$0.00,$0.58
Fairhill Elementary,5/19/2025,20047,Orange Slices (3 slices per 1/4 cup),24,0,24,24,24,0,24,$4.80,0,0.00%,$0.00,$4.80,0,0.00%,$0.00,$4.80
Fairhill Elementary,5/19/2025,30003,Honey Cheerios Cereal (Each),10,0,10,15,15,0,15,$8.85,0,0.00%,$0.00,$8.85,0,0.00%,$0.00,$8.85
Fairhill Elementary,5/19/2025,30004,Blueberry Chex Cereal (Each),10,0,10,12,11,0,11,$6.49,0,0.00%,$0.00,$6.49,1,8.33%,$0.59,$7.08
Fairhill Elementary,5/19/2025,30006,Cinnamon Chex Cereal (Each),10,0,10,15,13,0,13,$7.67,0,0.00%,$0.00,$7.67,2,13.33%,$1.18,$8.85
Fairhill Elementary,5/19/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",10,0,10,8,8,0,8,$4.72,0,0.00%,$0.00,$4.72,0,0.00%,$0.00,$4.72
Fairhill Elementary,5/19/2025,30008,Apple Juice (Each),46,0,46,6,6,0,6,$1.02,0,0.00%,$0.00,$1.02,0,0.00%,$0.00,$1.02
Fairhill Elementary,5/19/2025,30009,Orange Tangerine Juice (Each),40,0,40,80,42,0,42,$7.14,0,0.00%,$0.00,$7.14,38,47.50%,$6.46,$13.60
Fairhill Elementary,5/19/2025,30050,Natural Blackberry Jam (Packet),0,0,0,6,6,0,6,$0.90,0,0.00%,$0.00,$0.90,0,0.00%,$0.00,$0.90
Fairhill Elementary,5/19/2025,30051,Natural Grape Jam (Packet),0,0,0,33,32,1,33,$2.97,0,0.00%,$0.00,$2.97,0,0.00%,$0.00,$2.97
Fairhill Elementary,5/19/2025,60034,Mandarin Orange Parfait (Parfait),5,0,5,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Fairview Elementary,5/19/2025,10020,Bagel (Bagel),60,0,60,68,59,3,62,$19.84,3,4.41%,$0.96,$20.80,3,4.41%,$0.96,$21.76
Fairview Elementary,5/19/2025,20001,1% White Milk (Each),12,0,12,16,9,1,10,$3.60,0,0.00%,$0.00,$3.60,6,37.50%,$2.16,$5.76
Fairview Elementary,5/19/2025,20008,Apple Slices (3 slices per 1/4 cup),0,0,0,8,6,0,6,$3.54,0,0.00%,$0.00,$3.54,2,25.00%,$1.18,$4.72
Fairview Elementary,5/19/2025,20009,Cream Cheese (Each),60,0,60,50,42,3,45,$13.05,0,0.00%,$0.00,$13.05,5,10.00%,$1.45,$14.50
Fairview Elementary,5/19/2025,20038,Fat Free White Milk (Each),12,0,12,12,5,0,5,$1.65,0,0.00%,$0.00,$1.65,7,58.33%,$2.31,$3.96
Fairview Elementary,5/19/2025,30003,Honey Cheerios Cereal (Each),12,0,12,15,14,1,15,$8.85,0,0.00%,$0.00,$8.85,0,0.00%,$0.00,$8.85
Fairview Elementary,5/19/2025,30004,Blueberry Chex Cereal (Each),12,0,12,17,17,0,17,$10.03,0,0.00%,$0.00,$10.03,0,0.00%,$0.00,$10.03
Fairview Elementary,5/19/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",12,0,12,6,6,0,6,$3.54,0,0.00%,$0.00,$3.54,0,0.00%,$0.00,$3.54
Fairview Elementary,5/19/2025,30008,Apple Juice (Each),65,0,65,80,50,30,80,$13.60,0,0.00%,$0.00,$13.60,0,0.00%,$0.00,$13.60
Fairview Elementary,5/19/2025,30009,Orange Tangerine Juice (Each),65,0,65,60,43,17,60,$10.20,0,0.00%,$0.00,$10.20,0,0.00%,$0.00,$10.20
Fairview Elementary,5/19/2025,30051,Natural Grape Jam (Packet),5,0,5,10,9,1,10,$0.90,0,0.00%,$0.00,$0.90,0,0.00%,$0.00,$0.90
Fairview Elementary,5/19/2025,60096,Strawberry Parfait (Parfait),0,0,0,1,0,1,1,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Flint Hill Elementary,5/19/2025,10020,Bagel (Bagel),7,0,7,20,10,10,20,$6.40,0,0.00%,$0.00,$6.40,0,0.00%,$0.00,$6.40
Flint Hill Elementary,5/19/2025,20001,1% White Milk (Each),11,0,11,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Flint Hill Elementary,5/19/2025,20009,Cream Cheese (Each),7,0,7,20,10,10,20,$5.80,0,0.00%,$0.00,$5.80,0,0.00%,$0.00,$5.80
Flint Hill Elementary,5/19/2025,20014,Red Delicious Apple (Each - serving),9,0,9,10,8,0,8,$2.64,0,0.00%,$0.00,$2.64,2,20.00%,$0.66,$3.30
Flint Hill Elementary,5/19/2025,20017,Orange (6 Slices per 1/2 cup),6,0,6,6,2,0,2,$0.68,0,0.00%,$0.00,$0.68,4,66.67%,$1.36,$2.04
Flint Hill Elementary,5/19/2025,20038,Fat Free White Milk (Each),1,0,1,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Flint Hill Elementary,5/19/2025,30003,Honey Cheerios Cereal (Each),10,0,10,7,4,3,7,$4.13,0,0.00%,$0.00,$4.13,0,0.00%,$0.00,$4.13
Flint Hill Elementary,5/19/2025,30004,Blueberry Chex Cereal (Each),4,0,4,1,1,0,1,$0.59,0,0.00%,$0.00,$0.59,0,0.00%,$0.00,$0.59
Flint Hill Elementary,5/19/2025,30006,Cinnamon Chex Cereal (Each),8,0,8,4,4,0,4,$2.36,0,0.00%,$0.00,$2.36,0,0.00%,$0.00,$2.36
Flint Hill Elementary,5/19/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",7,0,7,8,6,2,8,$4.72,0,0.00%,$0.00,$4.72,0,0.00%,$0.00,$4.72
Flint Hill Elementary,5/19/2025,30008,Apple Juice (Each),20,0,20,40,40,0,40,$6.80,0,0.00%,$0.00,$6.80,0,0.00%,$0.00,$6.80
Flint Hill Elementary,5/19/2025,30009,Orange Tangerine Juice (Each),25,0,25,39,17,0,17,$2.89,0,0.00%,$0.00,$2.89,22,56.41%,$3.74,$6.63
Flint Hill Elementary,5/19/2025,30051,Natural Grape Jam (Packet),8,0,8,20,10,10,20,$1.80,0,0.00%,$0.00,$1.80,0,0.00%,$0.00,$1.80
Flint Hill Elementary,5/19/2025,60099,"Parfait, Triple Berry (Parfait)",0,0,0,2,1,0,1,$0.68,0,0.00%,$0.00,$0.68,1,50.00%,$0.68,$1.36
Floris Elementary,5/19/2025,10020,Bagel (Bagel),45,6,51,45,37,8,45,$14.40,0,0.00%,$0.00,$14.40,0,0.00%,$0.00,$14.40
Floris Elementary,5/19/2025,20001,1% White Milk (Each),35,0,35,44,12,0,12,$4.32,0,0.00%,$0.00,$4.32,32,72.73%,$11.52,$15.84
Floris Elementary,5/19/2025,20009,Cream Cheese (Each),45,5,50,50,37,8,45,$13.05,0,0.00%,$0.00,$13.05,5,10.00%,$1.45,$14.50
