School_Name,Date,Identifier,Name,Planned_Reimbursable,Planned_Non-Reimbursable,Planned_Total,Offered_Reimbursable,Offered_Non-Reimbursable,Offered_Total,Served_Reimbursable,Served_Non-Reimbursable,Served_Total,Discarded_Total,Discarded_Cost,Subtotal_Cost,Left_Over_Total,Left_Over_Percent_of_Offered,Left_Over_Cost,Production_Cost_Total
Keene Mill Elementary,5/02/2025,30003,Honey Cheerios Cereal (Each),7,0,7,7,4,0,4,$2.36,0,0.00%,$0.00,$2.36,3,42.86%,$1.77,$4.13
Keene Mill Elementary,5/02/2025,30004,Blueberry Chex Cereal (Each),19,0,19,10,10,0,10,$5.90,0,0.00%,$0.00,$5.90,0,0.00%,$0.00,$5.90
Keene Mill Elementary,5/02/2025,30006,Cinnamon Chex Cereal (Each),5,0,5,20,7,0,7,$4.13,0,0.00%,$0.00,$4.13,13,65.00%,$7.67,$11.80
Keene Mill Elementary,5/02/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",8,0,8,14,8,0,8,$4.72,0,0.00%,$0.00,$4.72,6,42.86%,$3.54,$8.26
Keene Mill Elementary,5/02/2025,30008,Apple Juice (Each),26,0,26,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Keene Mill Elementary,5/02/2025,30009,Orange Tangerine Juice (Each),45,0,45,112,87,0,87,$14.79,0,0.00%,$0.00,$14.79,25,22.32%,$4.25,$19.04
Keene Mill Elementary,5/02/2025,60032,Blueberry Parfait (Parfait),0,0,0,6,6,0,6,$6.54,0,0.00%,$0.00,$6.54,0,0.00%,$0.00,$6.54
Kent Gardens Elementary,5/02/2025,10020,Bagel (Bagel),0,0,0,30,19,0,19,$6.08,0,0.00%,$0.00,$6.08,11,36.67%,$3.52,$9.60
Kent Gardens Elementary,5/02/2025,10041,Mini Maple Pancakes (Package),0,0,0,40,34,0,34,$13.26,0,0.00%,$0.00,$13.26,6,15.00%,$2.34,$15.60
Kent Gardens Elementary,5/02/2025,20001,1% White Milk (Each),5,0,5,5,4,0,4,$1.44,0,0.00%,$0.00,$1.44,1,20.00%,$0.36,$1.80
Kent Gardens Elementary,5/02/2025,20009,Cream Cheese (Each),0,0,0,30,19,0,19,$5.51,0,0.00%,$0.00,$5.51,11,36.67%,$3.19,$8.70
Kent Gardens Elementary,5/02/2025,20014,Red Delicious Apple (Each - serving),33,0,33,40,35,0,35,$11.55,0,0.00%,$0.00,$11.55,5,12.50%,$1.65,$13.20
Kent Gardens Elementary,5/02/2025,20038,Fat Free White Milk (Each),1,0,1,5,2,0,2,$0.66,0,0.00%,$0.00,$0.66,3,60.00%,$0.99,$1.65
Kent Gardens Elementary,5/02/2025,30003,Honey Cheerios Cereal (Each),6,0,6,8,2,0,2,$1.18,0,0.00%,$0.00,$1.18,6,75.00%,$3.54,$4.72
Kent Gardens Elementary,5/02/2025,30004,Blueberry Chex Cereal (Each),1,0,1,4,0,0,0,$0.00,0,0.00%,$0.00,$0.00,4,100.00%,$0.00,$0.00
Kent Gardens Elementary,5/02/2025,30006,Cinnamon Chex Cereal (Each),1,0,1,4,1,0,1,$0.59,0,0.00%,$0.00,$0.59,3,75.00%,$1.77,$2.36
Kent Gardens Elementary,5/02/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",5,0,5,8,7,0,7,$4.13,0,0.00%,$0.00,$4.13,1,12.50%,$0.59,$4.72
Kent Gardens Elementary,5/02/2025,30008,Apple Juice (Each),41,0,41,98,64,0,64,$10.88,0,0.00%,$0.00,$10.88,34,34.69%,$5.78,$16.66
Kent Gardens Elementary,5/02/2025,30009,Orange Tangerine Juice (Each),22,0,22,50,11,0,11,$1.87,0,0.00%,$0.00,$1.87,39,78.00%,$6.63,$8.50
Kent Gardens Elementary,5/02/2025,30093,Natural Breakfast Syrup (Each),0,0,0,40,34,0,34,$6.80,0,0.00%,$0.00,$6.80,6,15.00%,$1.20,$8.00
Kent Gardens Elementary,5/02/2025,30097,Bottled Water (Bottle),0,0,0,6,5,0,5,$0.80,0,0.00%,$0.00,$0.80,1,16.67%,$0.16,$0.96
Kent Gardens Elementary,5/02/2025,60034,Mandarin Orange Parfait (Parfait),1,0,1,5,5,0,5,$4.95,0,0.00%,$0.00,$4.95,0,0.00%,$0.00,$4.95
Key Middle,5/02/2025,10040,Blueberry Muffin Top (Muffin Top),72,0,72,85,73,0,73,$30.66,0,0.00%,$0.00,$30.66,12,14.12%,$5.04,$35.70
Key Middle,5/02/2025,20001,1% White Milk (Each),44,0,44,125,8,0,8,$2.88,0,0.00%,$0.00,$2.88,117,93.60%,$42.12,$45.00
Key Middle,5/02/2025,20016,String Cheese (1 Stick),72,0,72,85,73,0,73,$16.06,0,0.00%,$0.00,$16.06,12,14.12%,$2.64,$18.70
Key Middle,5/02/2025,20017,Orange (6 Slices per 1/2 cup),33,0,33,40,38,0,38,$12.92,0,0.00%,$0.00,$12.92,2,5.00%,$0.68,$13.60
Key Middle,5/02/2025,20038,Fat Free White Milk (Each),9,0,9,85,1,0,1,$0.33,0,0.00%,$0.00,$0.33,84,98.82%,$27.72,$28.05
Key Middle,5/02/2025,20052,Assorted  4 oz Yogurt (Container),0,0,0,5,3,0,3,$0.00,0,0.00%,$0.00,$0.00,2,40.00%,$0.00,$0.00
Key Middle,5/02/2025,30003,Honey Cheerios Cereal (Each),13,0,13,20,14,0,14,$8.26,0,0.00%,$0.00,$8.26,6,30.00%,$3.54,$11.80
Key Middle,5/02/2025,30004,Blueberry Chex Cereal (Each),9,0,9,4,3,0,3,$1.77,0,0.00%,$0.00,$1.77,1,25.00%,$0.59,$2.36
Key Middle,5/02/2025,30006,Cinnamon Chex Cereal (Each),16,0,16,7,7,0,7,$4.13,0,0.00%,$0.00,$4.13,0,0.00%,$0.00,$4.13
Key Middle,5/02/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",16,0,16,24,23,0,23,$13.57,0,0.00%,$0.00,$13.57,1,4.17%,$0.59,$14.16
Key Middle,5/02/2025,30008,Apple Juice (Each),82,0,82,88,73,0,73,$12.41,0,0.00%,$0.00,$12.41,15,17.05%,$2.55,$14.96
Key Middle,5/02/2025,30009,Orange Tangerine Juice (Each),13,0,13,72,50,0,50,$8.50,0,0.00%,$0.00,$8.50,22,30.56%,$3.74,$12.24
Key Middle,5/02/2025,30037,IW Applesauce Cup (Each),0,0,0,3,3,0,3,$0.81,0,0.00%,$0.00,$0.81,0,0.00%,$0.00,$0.81
Key Middle,5/02/2025,60034,Mandarin Orange Parfait (Parfait),8,0,8,9,8,0,8,$7.92,0,0.00%,$0.00,$7.92,1,11.11%,$0.99,$8.91
Kilmer Middle,5/02/2025,10020,Bagel (Bagel),10,0,10,15,11,0,11,$3.52,0,0.00%,$0.00,$3.52,4,26.67%,$1.28,$4.80
Kilmer Middle,5/02/2025,10040,Blueberry Muffin Top (Muffin Top),45,0,45,51,44,0,44,$18.48,0,0.00%,$0.00,$18.48,7,13.73%,$2.94,$21.42
Kilmer Middle,5/02/2025,10041,Mini Maple Pancakes (Package),15,0,15,25,16,0,16,$6.24,0,0.00%,$0.00,$6.24,9,36.00%,$3.51,$9.75
Kilmer Middle,5/02/2025,20001,1% White Milk (Each),35,0,35,40,32,0,32,$11.52,0,0.00%,$0.00,$11.52,8,20.00%,$2.88,$14.40
Kilmer Middle,5/02/2025,20008,Apple Slices (3 slices per 1/4 cup),0,0,0,10,8,0,8,$4.72,0,0.00%,$0.00,$4.72,2,20.00%,$1.18,$5.90
Kilmer Middle,5/02/2025,20009,Cream Cheese (Each),10,0,10,15,11,0,11,$3.19,0,0.00%,$0.00,$3.19,4,26.67%,$1.16,$4.35
Kilmer Middle,5/02/2025,20014,Red Delicious Apple (Each - serving),40,0,40,29,29,0,29,$9.57,0,0.00%,$0.00,$9.57,0,0.00%,$0.00,$9.57
Kilmer Middle,5/02/2025,20016,String Cheese (1 Stick),45,0,45,51,43,0,43,$9.46,0,0.00%,$0.00,$9.46,8,15.69%,$1.76,$11.22
Kilmer Middle,5/02/2025,20032,Strawberry Banana Yogurt (each),1,0,1,1,1,0,1,$0.35,0,0.00%,$0.00,$0.35,0,0.00%,$0.00,$0.35
Kilmer Middle,5/02/2025,20038,Fat Free White Milk (Each),3,0,3,6,1,0,1,$0.33,0,0.00%,$0.00,$0.33,5,83.33%,$1.65,$1.98
Kilmer Middle,5/02/2025,30003,Honey Cheerios Cereal (Each),5,0,5,4,1,0,1,$0.59,0,0.00%,$0.00,$0.59,3,75.00%,$1.77,$2.36
Kilmer Middle,5/02/2025,30004,Blueberry Chex Cereal (Each),3,0,3,6,3,0,3,$1.77,0,0.00%,$0.00,$1.77,3,50.00%,$1.77,$3.54
Kilmer Middle,5/02/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",10,0,10,7,3,0,3,$1.77,0,0.00%,$0.00,$1.77,4,57.14%,$2.36,$4.13
Kilmer Middle,5/02/2025,30008,Apple Juice (Each),75,0,75,75,65,0,65,$11.05,0,0.00%,$0.00,$11.05,10,13.33%,$1.70,$12.75
Kilmer Middle,5/02/2025,30009,Orange Tangerine Juice (Each),22,0,22,25,18,0,18,$3.06,0,0.00%,$0.00,$3.06,7,28.00%,$1.19,$4.25
Kilmer Middle,5/02/2025,30020,Applesauce (1/2 Cup),0,0,0,1,1,0,1,$0.21,0,0.00%,$0.00,$0.21,0,0.00%,$0.00,$0.21
Kilmer Middle,5/02/2025,30093,Natural Breakfast Syrup (Each),10,0,10,20,4,0,4,$0.80,0,0.00%,$0.00,$0.80,16,80.00%,$3.20,$4.00
Kings Glen Elementary,5/02/2025,10041,Mini Maple Pancakes (Package),0,0,0,50,39,10,49,$19.11,0,0.00%,$0.00,$19.11,1,2.00%,$0.39,$19.50
Kings Glen Elementary,5/02/2025,20001,1% White Milk (Each),5,0,5,20,10,0,10,$3.60,0,0.00%,$0.00,$3.60,10,50.00%,$3.60,$7.20
Kings Glen Elementary,5/02/2025,20014,Red Delicious Apple (Each - serving),9,0,9,20,10,0,10,$3.30,0,0.00%,$0.00,$3.30,10,50.00%,$3.30,$6.60
Kings Glen Elementary,5/02/2025,20038,Fat Free White Milk (Each),5,0,5,20,5,0,5,$1.65,0,0.00%,$0.00,$1.65,15,75.00%,$4.95,$6.60
Kings Glen Elementary,5/02/2025,30003,Honey Cheerios Cereal (Each),4,0,4,10,2,0,2,$1.18,0,0.00%,$0.00,$1.18,8,80.00%,$4.72,$5.90
Kings Glen Elementary,5/02/2025,30004,Blueberry Chex Cereal (Each),5,0,5,10,8,0,8,$4.72,0,0.00%,$0.00,$4.72,2,20.00%,$1.18,$5.90
Kings Glen Elementary,5/02/2025,30006,Cinnamon Chex Cereal (Each),5,0,5,10,9,0,9,$5.31,0,0.00%,$0.00,$5.31,1,10.00%,$0.59,$5.90
Kings Glen Elementary,5/02/2025,30008,Apple Juice (Each),40,0,40,65,56,7,63,$10.71,0,0.00%,$0.00,$10.71,2,3.08%,$0.34,$11.05
Kings Park Elementary,5/02/2025,10020,Bagel (Bagel),0,0,0,94,45,36,81,$25.92,0,0.00%,$0.00,$25.92,13,13.83%,$4.16,$30.08
Kings Park Elementary,5/02/2025,10040,Blueberry Muffin Top (Muffin Top),18,0,18,35,22,0,22,$9.24,0,0.00%,$0.00,$9.24,13,37.14%,$5.46,$14.70
Kings Park Elementary,5/02/2025,10041,Mini Maple Pancakes (Package),0,0,0,60,47,0,47,$18.33,0,0.00%,$0.00,$18.33,13,21.67%,$5.07,$23.40
Kings Park Elementary,5/02/2025,20001,1% White Milk (Each),99,0,99,212,101,32,133,$47.88,0,0.00%,$0.00,$47.88,79,37.26%,$28.44,$76.32
Kings Park Elementary,5/02/2025,20009,Cream Cheese (Each),0,0,0,84,43,36,79,$22.91,0,0.00%,$0.00,$22.91,5,5.95%,$1.45,$24.36
Kings Park Elementary,5/02/2025,20016,String Cheese (1 Stick),12,0,12,35,22,0,22,$4.84,0,0.00%,$0.00,$4.84,13,37.14%,$2.86,$7.70
Kings Park Elementary,5/02/2025,20031,Banana (Each),59,0,59,110,88,0,88,$18.48,0,0.00%,$0.00,$18.48,22,20.00%,$4.62,$23.10
Kings Park Elementary,5/02/2025,20038,Fat Free White Milk (Each),21,0,21,73,30,0,30,$9.90,0,0.00%,$0.00,$9.90,43,58.90%,$14.19,$24.09
Kings Park Elementary,5/02/2025,20047,Orange Slices (3 slices per 1/4 cup),0,0,0,54,18,36,54,$10.80,0,0.00%,$0.00,$10.80,0,0.00%,$0.00,$10.80
Kings Park Elementary,5/02/2025,30003,Honey Cheerios Cereal (Each),18,0,18,30,20,0,20,$11.80,0,0.00%,$0.00,$11.80,10,33.33%,$5.90,$17.70
Kings Park Elementary,5/02/2025,30004,Blueberry Chex Cereal (Each),14,0,14,28,12,0,12,$7.08,0,0.00%,$0.00,$7.08,16,57.14%,$9.44,$16.52
Kings Park Elementary,5/02/2025,30006,Cinnamon Chex Cereal (Each),9,0,9,20,2,0,2,$1.18,0,0.00%,$0.00,$1.18,18,90.00%,$10.62,$11.80
Kings Park Elementary,5/02/2025,30008,Apple Juice (Each),87,0,87,103,89,0,89,$15.13,0,0.00%,$0.00,$15.13,14,13.59%,$2.38,$17.51
Kings Park Elementary,5/02/2025,30009,Orange Tangerine Juice (Each),59,0,59,80,70,0,70,$11.90,0,0.00%,$0.00,$11.90,10,12.50%,$1.70,$13.60
Kings Park Elementary,5/02/2025,30034,Graham Crackers (Package),0,0,0,35,21,0,21,$2.94,0,0.00%,$0.00,$2.94,14,40.00%,$1.96,$4.90
Kings Park Elementary,5/02/2025,30051,Natural Grape Jam (Packet),0,0,0,30,22,0,22,$1.98,0,0.00%,$0.00,$1.98,8,26.67%,$0.72,$2.70
Kings Park Elementary,5/02/2025,30061,Chilled Mandarin Oranges (1/2 cup (drained)),0,0,0,8,8,0,8,$2.72,0,0.00%,$0.00,$2.72,0,0.00%,$0.00,$2.72
Kings Park Elementary,5/02/2025,30093,Natural Breakfast Syrup (Each),0,0,0,50,45,0,45,$9.00,0,0.00%,$0.00,$9.00,5,10.00%,$1.00,$10.00
Kings Park Elementary,5/02/2025,30102,1% Unflavored Shelf-Stable Milk (Each),0,0,0,21,21,0,21,$7.98,0,0.00%,$0.00,$7.98,0,0.00%,$0.00,$7.98
Kings Park Elementary,5/02/2025,30181,"Cereal, Cinnamon Toast Crunch 1 oz (Sub) (Each)",0,0,0,35,21,0,21,$6.72,0,0.00%,$0.00,$6.72,14,40.00%,$4.48,$11.20
Kings Park Elementary,5/02/2025,60034,Mandarin Orange Parfait (Parfait),3,0,3,2,2,0,2,$1.98,0,0.00%,$0.00,$1.98,0,0.00%,$0.00,$1.98
Kings Park Elementary,5/02/2025,60096,Strawberry Parfait (Parfait),0,0,0,7,7,0,7,$6.93,0,0.00%,$0.00,$6.93,0,0.00%,$0.00,$6.93
Lake Anne Elementary,5/02/2025,10040,Blueberry Muffin Top (Muffin Top),50,0,50,30,25,0,25,$10.50,5,16.67%,$2.10,$12.60,0,0.00%,$0.00,$12.60
Lake Anne Elementary,5/02/2025,20001,1% White Milk (Each),50,0,50,39,36,0,36,$12.96,0,0.00%,$0.00,$12.96,3,7.69%,$1.08,$14.04
Lake Anne Elementary,5/02/2025,20014,Red Delicious Apple (Each - serving),30,0,30,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Lake Anne Elementary,5/02/2025,20016,String Cheese (1 Stick),17,0,17,30,10,0,10,$2.20,0,0.00%,$0.00,$2.20,20,66.67%,$4.40,$6.60
Lake Anne Elementary,5/02/2025,20017,Orange (6 Slices per 1/2 cup),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Lake Anne Elementary,5/02/2025,20031,Banana (Each),30,0,30,57,55,0,55,$11.55,0,0.00%,$0.00,$11.55,2,3.51%,$0.42,$11.97
Lake Anne Elementary,5/02/2025,20038,Fat Free White Milk (Each),31,0,31,21,13,0,13,$4.29,0,0.00%,$0.00,$4.29,8,38.10%,$2.64,$6.93
Lake Anne Elementary,5/02/2025,30003,Honey Cheerios Cereal (Each),40,0,40,24,4,0,4,$2.36,0,0.00%,$0.00,$2.36,20,83.33%,$11.80,$14.16
Lake Anne Elementary,5/02/2025,30004,Blueberry Chex Cereal (Each),68,0,68,51,30,0,30,$17.70,0,0.00%,$0.00,$17.70,21,41.18%,$12.39,$30.09
Lake Anne Elementary,5/02/2025,30006,Cinnamon Chex Cereal (Each),40,0,40,24,16,0,16,$9.44,0,0.00%,$0.00,$9.44,8,33.33%,$4.72,$14.16
Lake Anne Elementary,5/02/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",40,0,40,24,22,0,22,$12.98,0,0.00%,$0.00,$12.98,2,8.33%,$1.18,$14.16
Lake Anne Elementary,5/02/2025,30008,Apple Juice (Each),100,0,100,100,90,0,90,$15.30,0,0.00%,$0.00,$15.30,10,10.00%,$1.70,$17.00
Lake Anne Elementary,5/02/2025,30009,Orange Tangerine Juice (Each),50,0,50,40,37,0,37,$6.29,0,0.00%,$0.00,$6.29,3,7.50%,$0.51,$6.80
Lake Anne Elementary,5/02/2025,30102,1% Unflavored Shelf-Stable Milk (Each),0,0,0,14,14,0,14,$5.32,0,0.00%,$0.00,$5.32,0,0.00%,$0.00,$5.32
Lake Anne Elementary,5/02/2025,30103,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",2,0,2,2,2,0,2,$0.96,0,0.00%,$0.00,$0.96,0,0.00%,$0.00,$0.96
Lake Anne Elementary,5/02/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz) (1 cup)",1,0,1,1,1,0,1,$0.79,0,0.00%,$0.00,$0.79,0,0.00%,$0.00,$0.79
Lake Anne Elementary,5/02/2025,60034,Mandarin Orange Parfait (Parfait),8,0,8,6,2,0,2,$1.98,0,0.00%,$0.00,$1.98,4,66.67%,$3.96,$5.94
Lake Braddock Secondary,5/02/2025,10023,Blueberry Bread (1oz Grain (1/64 Baked Pan)),0,0,0,128,100,4,104,$42.64,0,0.00%,$0.00,$42.64,24,18.75%,$9.84,$52.48
Lake Braddock Secondary,5/02/2025,10041,Mini Maple Pancakes (Package),0,0,0,37,26,11,37,$14.43,0,0.00%,$0.00,$14.43,0,0.00%,$0.00,$14.43
Lake Braddock Secondary,5/02/2025,20001,1% White Milk (Each),20,0,20,79,24,0,24,$8.64,0,0.00%,$0.00,$8.64,55,69.62%,$19.80,$28.44
Lake Braddock Secondary,5/02/2025,20014,Red Delicious Apple (Each - serving),6,0,6,15,4,0,4,$1.32,0,0.00%,$0.00,$1.32,11,73.33%,$3.63,$4.95
Lake Braddock Secondary,5/02/2025,20016,String Cheese (1 Stick),87,0,87,128,100,4,104,$22.88,0,0.00%,$0.00,$22.88,24,18.75%,$5.28,$28.16
Lake Braddock Secondary,5/02/2025,20017,Orange (6 Slices per 1/2 cup),3,0,3,15,2,0,2,$0.68,0,0.00%,$0.00,$0.68,13,86.67%,$4.42,$5.10
Lake Braddock Secondary,5/02/2025,20031,Banana (Each),12,0,12,20,12,1,13,$2.73,0,0.00%,$0.00,$2.73,7,35.00%,$1.47,$4.20
Lake Braddock Secondary,5/02/2025,20038,Fat Free White Milk (Each),7,0,7,70,13,0,13,$4.29,0,0.00%,$0.00,$4.29,57,81.43%,$18.81,$23.10
Lake Braddock Secondary,5/02/2025,30003,Honey Cheerios Cereal (Each),17,0,17,32,13,0,13,$7.67,0,0.00%,$0.00,$7.67,19,59.38%,$11.21,$18.88
Lake Braddock Secondary,5/02/2025,30004,Blueberry Chex Cereal (Each),9,0,9,16,6,0,6,$3.54,0,0.00%,$0.00,$3.54,10,62.50%,$5.90,$9.44
Lake Braddock Secondary,5/02/2025,30006,Cinnamon Chex Cereal (Each),14,0,14,32,22,2,24,$14.16,0,0.00%,$0.00,$14.16,8,25.00%,$4.72,$18.88
Lake Braddock Secondary,5/02/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",20,0,20,32,25,2,27,$15.93,0,0.00%,$0.00,$15.93,5,15.63%,$2.95,$18.88
Lake Braddock Secondary,5/02/2025,30008,Apple Juice (Each),149,0,149,180,154,16,170,$28.90,0,0.00%,$0.00,$28.90,10,5.56%,$1.70,$30.60
Lake Braddock Secondary,5/02/2025,30009,Orange Tangerine Juice (Each),55,0,55,130,68,6,74,$12.58,0,0.00%,$0.00,$12.58,56,43.08%,$9.52,$22.10
Lake Braddock Secondary,5/02/2025,30046,Granola (1/4 cup),0,0,0,33,19,0,19,$4.37,0,0.00%,$0.00,$4.37,14,42.42%,$3.22,$7.59
Lake Braddock Secondary,5/02/2025,30093,Natural Breakfast Syrup (Each),0,0,0,40,21,0,21,$4.20,0,0.00%,$0.00,$4.20,19,47.50%,$3.80,$8.00
Lake Braddock Secondary,5/02/2025,30097,Bottled Water (Bottle),0,0,0,22,0,16,16,$0.00,0,0.00%,$0.00,$0.00,6,27.27%,$0.00,$0.00
Lake Braddock Secondary,5/02/2025,60004,Egg and American Cheese on English Muffin (Sandwich),0,0,0,25,25,0,25,$12.75,0,0.00%,$0.00,$12.75,0,0.00%,$0.00,$12.75
Lake Braddock Secondary,5/02/2025,60099,"Parfait, Triple Berry (Parfait)",0,0,0,33,19,0,19,$12.92,0,0.00%,$0.00,$12.92,14,42.42%,$9.52,$22.44
Lane Elementary,5/02/2025,10040,Blueberry Muffin Top (Muffin Top),50,0,50,55,28,0,28,$11.76,10,18.18%,$4.20,$15.96,17,30.91%,$7.14,$23.10
Lane Elementary,5/02/2025,20001,1% White Milk (Each),50,0,50,50,45,0,45,$16.20,0,0.00%,$0.00,$16.20,5,10.00%,$1.80,$18.00
Lane Elementary,5/02/2025,20014,Red Delicious Apple (Each - serving),55,0,55,50,42,0,42,$13.86,0,0.00%,$0.00,$13.86,8,16.00%,$2.64,$16.50
Lane Elementary,5/02/2025,20016,String Cheese (1 Stick),50,0,50,55,29,0,29,$6.38,0,0.00%,$0.00,$6.38,26,47.27%,$5.72,$12.10
Lane Elementary,5/02/2025,20031,Banana (Each),20,0,20,25,24,0,24,$5.04,0,0.00%,$0.00,$5.04,1,4.00%,$0.21,$5.25
Lane Elementary,5/02/2025,20038,Fat Free White Milk (Each),25,0,25,25,17,0,17,$5.61,0,0.00%,$0.00,$5.61,8,32.00%,$2.64,$8.25
Lane Elementary,5/02/2025,30003,Honey Cheerios Cereal (Each),25,0,25,25,18,0,18,$10.62,0,0.00%,$0.00,$10.62,7,28.00%,$4.13,$14.75
Lane Elementary,5/02/2025,30004,Blueberry Chex Cereal (Each),10,0,10,10,6,0,6,$3.54,0,0.00%,$0.00,$3.54,4,40.00%,$2.36,$5.90
Lane Elementary,5/02/2025,30006,Cinnamon Chex Cereal (Each),25,0,25,25,22,0,22,$12.98,0,0.00%,$0.00,$12.98,3,12.00%,$1.77,$14.75
Lane Elementary,5/02/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",10,0,10,10,3,0,3,$1.77,0,0.00%,$0.00,$1.77,7,70.00%,$4.13,$5.90
Lane Elementary,5/02/2025,30008,Apple Juice (Each),80,0,80,90,76,0,76,$12.92,0,0.00%,$0.00,$12.92,14,15.56%,$2.38,$15.30
Lane Elementary,5/02/2025,30009,Orange Tangerine Juice (Each),60,0,60,70,44,0,44,$7.48,0,0.00%,$0.00,$7.48,26,37.14%,$4.42,$11.90
Lane Elementary,5/02/2025,30093,Natural Breakfast Syrup (Each),0,0,0,30,27,0,27,$5.40,0,0.00%,$0.00,$5.40,3,10.00%,$0.60,$6.00
Lane Elementary,5/02/2025,60034,Mandarin Orange Parfait (Parfait),10,0,10,10,5,0,5,$4.95,1,10.00%,$0.99,$5.94,4,40.00%,$3.96,$9.90
Lane Elementary,5/02/2025,60102,"Waffle (Grain), Belgian, Buttery Maple, Bulk (Waffle)",0,0,0,30,27,0,27,$11.88,3,10.00%,$1.32,$13.20,0,0.00%,$0.00,$13.20
Langley High,5/02/2025,10020,Bagel (Bagel),0,0,0,20,16,3,19,$6.08,0,0.00%,$0.00,$6.08,1,5.00%,$0.32,$6.40
Langley High,5/02/2025,10021,Apple Cinnamon Bread (2oz Grain (1/32 Baked Pan)),0,0,0,25,13,9,22,$18.04,0,0.00%,$0.00,$18.04,3,12.00%,$2.46,$20.50
Langley High,5/02/2025,10041,Mini Maple Pancakes (Package),0,0,0,25,17,4,21,$8.19,0,0.00%,$0.00,$8.19,4,16.00%,$1.56,$9.75
Langley High,5/02/2025,20001,1% White Milk (Each),10,0,10,12,11,0,11,$3.96,0,0.00%,$0.00,$3.96,1,8.33%,$0.36,$4.32
Langley High,5/02/2025,20009,Cream Cheese (Each),0,0,0,20,16,3,19,$5.51,0,0.00%,$0.00,$5.51,1,5.00%,$0.29,$5.80
Langley High,5/02/2025,20015,Golden Delicious Apple (Each),0,0,0,10,9,0,9,$2.79,0,0.00%,$0.00,$2.79,1,10.00%,$0.31,$3.10
Langley High,5/02/2025,20016,String Cheese (1 Stick),13,0,13,25,13,9,22,$4.84,0,0.00%,$0.00,$4.84,3,12.00%,$0.66,$5.50
Langley High,5/02/2025,20038,Fat Free White Milk (Each),5,0,5,6,5,0,5,$1.65,0,0.00%,$0.00,$1.65,1,16.67%,$0.33,$1.98
Langley High,5/02/2025,30003,Honey Cheerios Cereal (Each),5,0,5,15,11,2,13,$7.67,0,0.00%,$0.00,$7.67,2,13.33%,$1.18,$8.85
Langley High,5/02/2025,30006,Cinnamon Chex Cereal (Each),7,0,7,15,11,2,13,$7.67,0,0.00%,$0.00,$7.67,2,13.33%,$1.18,$8.85
Langley High,5/02/2025,30008,Apple Juice (Each),45,0,45,60,50,0,50,$8.50,0,0.00%,$0.00,$8.50,10,16.67%,$1.70,$10.20
Langley High,5/02/2025,30009,Orange Tangerine Juice (Each),23,0,23,40,22,0,22,$3.74,0,0.00%,$0.00,$3.74,18,45.00%,$3.06,$6.80
Langley High,5/02/2025,30041,Orange Flavored Dried Cranberries (Each),0,0,0,10,8,0,8,$1.92,0,0.00%,$0.00,$1.92,2,20.00%,$0.48,$2.40
Langley High,5/02/2025,30097,Bottled Water (Bottle),0,0,0,31,31,0,31,$4.96,0,0.00%,$0.00,$4.96,0,0.00%,$0.00,$4.96
Langley High,5/02/2025,30196,"Nutri-Grain, Apple Cinnamon (each)",0,0,0,16,10,0,10,$4.50,0,0.00%,$0.00,$4.50,6,37.50%,$2.70,$7.20
Langley High,5/02/2025,60004,Egg and American Cheese on English Muffin (Sandwich),0,0,0,3,2,1,3,$1.53,0,0.00%,$0.00,$1.53,0,0.00%,$0.00,$1.53
Langley High,5/02/2025,60096,Strawberry Parfait (Parfait),0,0,0,8,5,0,5,$4.95,0,0.00%,$0.00,$4.95,3,37.50%,$2.97,$7.92
Laurel Hill Elementary,5/02/2025,10040,Blueberry Muffin Top (Muffin Top),60,0,60,60,60,0,60,$25.20,0,0.00%,$0.00,$25.20,0,0.00%,$0.00,$25.20
Laurel Hill Elementary,5/02/2025,10041,Mini Maple Pancakes (Package),0,0,0,14,14,0,14,$5.46,0,0.00%,$0.00,$5.46,0,0.00%,$0.00,$5.46
Laurel Hill Elementary,5/02/2025,20001,1% White Milk (Each),26,0,26,1,0,0,0,$0.00,0,0.00%,$0.00,$0.00,1,100.00%,$0.00,$0.00
Laurel Hill Elementary,5/02/2025,20016,String Cheese (1 Stick),40,0,40,40,40,0,40,$8.80,0,0.00%,$0.00,$8.80,0,0.00%,$0.00,$8.80
Laurel Hill Elementary,5/02/2025,20031,Banana (Each),20,0,20,30,21,0,21,$4.41,0,0.00%,$0.00,$4.41,9,30.00%,$1.89,$6.30
