School_Name,Date,Identifier,Name,Planned,Offered,Served,Discarded,Subtotal,Left Over,Production Cost,Reimbursable,Non-Reimbursable,Total,Reimbursable,Non-Reimbursable,Total,Cost,Total,Percent of Offered,Cost,Total,Percent of Offered,Cost
Baileys Upper Elementary,5/05/2025,20001,1% White Milk(Each),50,0,50,51,39,0,39,$14.04,0,0.00%,$0.00,$14.04,12,23.53%,$4.32,$18.36,,,,
Baileys Upper Elementary,5/05/2025,20014,Red Delicious Apple(Each - serving),100,0,100,179,85,0,85,$28.05,0,0.00%,$0.00,$28.05,94,52.51%,$31.02,$59.07,,,,
Baileys Upper Elementary,5/05/2025,20016,String Cheese(1 Stick),0,0,0,35,35,0,35,$7.70,0,0.00%,$0.00,$7.70,0,0.00%,$0.00,$7.70,,,,
Baileys Upper Elementary,5/05/2025,20038,Fat Free White Milk(Each),30,0,30,46,1,0,1,$0.33,0,0.00%,$0.00,$0.33,45,97.83%,$14.85,$15.18,,,,
Baileys Upper Elementary,5/05/2025,30008,Apple Juice(Each),259,0,259,229,199,0,199,$33.83,0,0.00%,$0.00,$33.83,30,13.10%,$5.10,$38.93,,,,
Baileys Upper Elementary,5/05/2025,30051,Natural Grape Jam(Packet),50,0,50,50,5,0,5,$0.45,0,0.00%,$0.00,$0.45,45,90.00%,$4.05,$4.50,,,,
Baileys Upper Elementary,5/05/2025,30093,Natural Breakfast Syrup(Each),144,0,144,144,114,0,114,$22.80,0,0.00%,$0.00,$22.80,30,20.83%,$6.00,$28.80,,,,
Baileys Upper Elementary,5/05/2025,60034,Mandarin Orange Parfait(Parfait),53,0,53,55,50,0,50,$49.50,0,0.00%,$0.00,$49.50,5,9.09%,$4.95,$54.45,,,,
Beech Tree Elementary,5/05/2025,10041,Mini Maple Pancakes(Package),163,0,163,144,128,0,128,$49.92,0,0.00%,$0.00,$49.92,16,11.11%,$6.24,$56.16,,,,
Beech Tree Elementary,5/05/2025,20001,1% White Milk(Each),93,0,93,94,70,0,70,$25.20,0,0.00%,$0.00,$25.20,24,25.53%,$8.64,$33.84,,,,
Beech Tree Elementary,5/05/2025,20038,Fat Free White Milk(Each),20,0,20,14,11,0,11,$3.63,0,0.00%,$0.00,$3.63,3,21.43%,$0.99,$4.62,,,,
Beech Tree Elementary,5/05/2025,20047,Orange Slices(3 slices per 1/4 cup),43,0,43,44,36,0,36,$7.20,0,0.00%,$0.00,$7.20,8,18.18%,$1.60,$8.80,,,,
