school_name,date,identifier,name,planned_reimbursable,planned_non-reimbursable,planned_total,offered,served_reimbursable,served_non-reimbursable,served_total,served_cost,discarded_total,discarded_percent_of_offered,discarded_cost,subtotal_cost,left_over_total,left_over_percent_of_offered,left_over_cost,production_cost_total
Flint Hill Elementary,5/06/2025,30009,Orange Tangerine Juice(Each),12,0,12,55,32,0,32,$5.44,0,0.00%,$0.00,$5.44,23,41.82%,$3.91,$9.35
Flint Hill Elementary,5/06/2025,60099,"Parfait, Triple Berry(Parfait)",0,0,0,2,1,1,2,$1.36,0,0.00%,$0.00,$1.36,0,0.00%,$0.00,$1.36
Floris Elementary,5/06/2025,20001,1% White Milk(Each),35,0,35,35,16,0,16,$5.76,0,0.00%,$0.00,$5.76,19,54.29%,$6.84,$12.60
Floris Elementary,5/06/2025,30008,Apple Juice(Each),80,0,80,94,74,15,89,$15.13,0,0.00%,$0.00,$15.13,5,5.32%,$0.85,$15.98
Floris Elementary,5/06/2025,60068,Biscuit(Biscuit),15,0,15,15,12,1,13,$2.73,2,13.33%,$0.42,$3.15,0,0.00%,$0.00,$3.15
Floris Elementary,5/06/2025,30004,Blueberry Chex Cereal(Each),12,0,12,12,5,0,5,$2.95,0,0.00%,$0.00,$2.95,7,58.33%,$4.13,$7.08
Floris Elementary,5/06/2025,30006,Cinnamon Chex Cereal(Each),24,0,24,12,12,0,12,$7.08,0,0.00%,$0.00,$7.08,0,0.00%,$0.00,$7.08
Floris Elementary,5/06/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",24,0,24,36,19,0,19,$11.21,0,0.00%,$0.00,$11.21,17,47.22%,$10.03,$21.24
Floris Elementary,5/06/2025,20038,Fat Free White Milk(Each),25,0,25,75,15,0,15,$4.95,0,0.00%,$0.00,$4.95,60,80.00%,$19.80,$24.75
Floris Elementary,5/06/2025,30003,Honey Cheerios Cereal(Each),12,0,12,18,17,0,17,$10.03,0,0.00%,$0.00,$10.03,1,5.56%,$0.59,$10.62
Floris Elementary,5/06/2025,60034,Mandarin Orange Parfait(Parfait),0,0,0,6,4,0,4,$3.96,2,33.33%,$1.98,$5.94,0,0.00%,$0.00,$5.94
Floris Elementary,5/06/2025,30051,Natural Grape Jam(Packet),25,0,25,40,26,0,26,$2.34,0,0.00%,$0.00,$2.34,14,35.00%,$1.26,$3.60
Floris Elementary,5/06/2025,30009,Orange Tangerine Juice(Each),60,0,60,76,23,9,32,$5.44,0,0.00%,$0.00,$5.44,44,57.89%,$7.48,$12.92
Floris Elementary,5/06/2025,20014,Red Delicious Apple(Each - serving),10,0,10,30,12,0,12,$3.96,0,0.00%,$0.00,$3.96,18,60.00%,$5.94,$9.90
Floris Elementary,5/06/2025,60096,Strawberry Parfait(Parfait),15,0,15,18,8,0,8,$7.92,0,0.00%,$0.00,$7.92,10,55.56%,$9.90,$17.82
Floris Elementary,5/06/2025,60011,Turkey Sausage Breakfast Biscuit(Sandwich),30,0,30,30,16,7,23,$10.12,7,23.33%,$3.08,$13.20,0,0.00%,$0.00,$13.20
Forest Edge Elementary,5/06/2025,20001,1% White Milk(Each),66,0,66,131,128,0,128,$46.08,0,0.00%,$0.00,$46.08,3,2.29%,$1.08,$47.16
Forest Edge Elementary,5/06/2025,30008,Apple Juice(Each),71,0,71,120,94,0,94,$15.98,0,0.00%,$0.00,$15.98,26,21.67%,$4.42,$20.40
Forest Edge Elementary,5/06/2025,30020,Applesauce(1/2 Cup),64,0,64,31,31,0,31,$6.51,0,0.00%,$0.00,$6.51,0,0.00%,$0.00,$6.51
Forest Edge Elementary,5/06/2025,10020,Bagel(Bagel),0,0,0,7,7,0,7,$2.24,0,0.00%,$0.00,$2.24,0,0.00%,$0.00,$2.24
Forest Edge Elementary,5/06/2025,20031,Banana(Each),35,0,35,70,70,0,70,$14.70,0,0.00%,$0.00,$14.70,0,0.00%,$0.00,$14.70
Forest Edge Elementary,5/06/2025,30006,Cinnamon Chex Cereal(Each),29,0,29,22,22,0,22,$12.98,0,0.00%,$0.00,$12.98,0,0.00%,$0.00,$12.98
Forest Edge Elementary,5/06/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",40,0,40,60,60,0,60,$35.40,0,0.00%,$0.00,$35.40,0,0.00%,$0.00,$35.40
Forest Edge Elementary,5/06/2025,20038,Fat Free White Milk(Each),44,0,44,25,25,0,25,$8.25,0,0.00%,$0.00,$8.25,0,0.00%,$0.00,$8.25
Forest Edge Elementary,5/06/2025,30103,"Milk, Lactose Free,  Fat Free, Shelf-Stable(Each)",0,0,0,3,3,0,3,$1.44,0,0.00%,$0.00,$1.44,0,0.00%,$0.00,$1.44
Forest Edge Elementary,5/06/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz)(1 cup)",0,0,0,1,1,0,1,$0.79,0,0.00%,$0.00,$0.79,0,0.00%,$0.00,$0.79
Forest Edge Elementary,5/06/2025,10041,Mini Maple Pancakes(Package),0,0,0,12,12,0,12,$4.68,0,0.00%,$0.00,$4.68,0,0.00%,$0.00,$4.68
Forest Edge Elementary,5/06/2025,30093,Natural Breakfast Syrup(Each),0,0,0,12,12,0,12,$2.40,0,0.00%,$0.00,$2.40,0,0.00%,$0.00,$2.40
Forest Edge Elementary,5/06/2025,30051,Natural Grape Jam(Packet),98,0,98,115,115,0,115,$10.35,0,0.00%,$0.00,$10.35,0,0.00%,$0.00,$10.35
Forest Edge Elementary,5/06/2025,30041,Orange Flavored Dried Cranberries(2 Eaches),0,0,0,35,22,0,22,$10.56,0,0.00%,$0.00,$10.56,13,37.14%,$6.24,$16.80
Forest Edge Elementary,5/06/2025,30009,Orange Tangerine Juice(Each),92,0,92,114,114,0,114,$19.38,0,0.00%,$0.00,$19.38,0,0.00%,$0.00,$19.38
Forest Edge Elementary,5/06/2025,60164,"Sandwich, Breakfast. Bagel, Turkey Sausage(Sandwich)",0,0,0,148,144,0,144,$77.76,0,0.00%,$0.00,$77.76,4,2.70%,$2.16,$79.92
Forest Edge Elementary,5/06/2025,60096,Strawberry Parfait(Parfait),9,0,9,6,6,0,6,$5.94,0,0.00%,$0.00,$5.94,0,0.00%,$0.00,$5.94
Forestdale Elementary,5/06/2025,20001,1% White Milk(Each),44,0,44,73,71,0,71,$25.56,0,0.00%,$0.00,$25.56,2,2.74%,$0.72,$26.28
Forestdale Elementary,5/06/2025,30008,Apple Juice(Each),154,0,154,150,150,0,150,$25.50,0,0.00%,$0.00,$25.50,0,0.00%,$0.00,$25.50
Forestdale Elementary,5/06/2025,30020,Applesauce(1/2 Cup),37,0,37,40,40,0,40,$8.40,0,0.00%,$0.00,$8.40,0,0.00%,$0.00,$8.40
Forestdale Elementary,5/06/2025,10020,Bagel(Bagel),288,0,288,288,211,0,211,$67.52,0,0.00%,$0.00,$67.52,77,26.74%,$24.64,$92.16
Forestdale Elementary,5/06/2025,60068,Biscuit(Biscuit),3,0,3,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Forestdale Elementary,5/06/2025,30004,Blueberry Chex Cereal(Each),60,0,60,60,59,0,59,$34.81,0,0.00%,$0.00,$34.81,1,1.67%,$0.59,$35.40
Forestdale Elementary,5/06/2025,20009,Cream Cheese(Each),288,0,288,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Forestdale Elementary,5/06/2025,20038,Fat Free White Milk(Each),17,0,17,30,27,0,27,$8.91,0,0.00%,$0.00,$8.91,3,10.00%,$0.99,$9.90
Forestdale Elementary,5/06/2025,20015,Golden Delicious Apple(Each),0,0,0,30,26,0,26,$8.06,0,0.00%,$0.00,$8.06,4,13.33%,$1.24,$9.30
Forestdale Elementary,5/06/2025,20043,"Lactose Free, White Milk(Each)",2,0,2,2,2,0,2,$1.16,0,0.00%,$0.00,$1.16,0,0.00%,$0.00,$1.16
Forestdale Elementary,5/06/2025,10041,Mini Maple Pancakes(Package),0,0,0,63,63,0,63,$24.57,0,0.00%,$0.00,$24.57,0,0.00%,$0.00,$24.57
Forestdale Elementary,5/06/2025,30051,Natural Grape Jam(Packet),22,0,22,3,3,0,3,$0.27,0,0.00%,$0.00,$0.27,0,0.00%,$0.00,$0.27
Forestdale Elementary,5/06/2025,30009,Orange Tangerine Juice(Each),135,0,135,160,155,0,155,$26.35,0,0.00%,$0.00,$26.35,5,3.13%,$0.85,$27.20
Forestdale Elementary,5/06/2025,60096,Strawberry Parfait(Parfait),10,0,10,10,5,0,5,$4.95,0,0.00%,$0.00,$4.95,5,50.00%,$4.95,$9.90
Forestdale Elementary,5/06/2025,60011,Turkey Sausage Breakfast Biscuit(Sandwich),49,0,49,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Forestville Elementary,5/06/2025,20001,1% White Milk(Each),6,0,6,7,6,0,6,$2.16,0,0.00%,$0.00,$2.16,1,14.29%,$0.36,$2.52
Forestville Elementary,5/06/2025,30008,Apple Juice(Each),34,0,34,67,42,0,42,$7.14,0,0.00%,$0.00,$7.14,25,37.31%,$4.25,$11.39
Forestville Elementary,5/06/2025,10020,Bagel(Bagel),10,0,10,24,21,0,21,$6.72,0,0.00%,$0.00,$6.72,3,12.50%,$0.96,$7.68
Forestville Elementary,5/06/2025,20031,Banana(Each),0,0,0,1,1,0,1,$0.21,0,0.00%,$0.00,$0.21,0,0.00%,$0.00,$0.21
Forestville Elementary,5/06/2025,60068,Biscuit(Biscuit),0,0,0,2,0,0,0,$0.00,2,100.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Forestville Elementary,5/06/2025,30004,Blueberry Chex Cereal(Each),1,0,1,13,6,0,6,$3.54,0,0.00%,$0.00,$3.54,7,53.85%,$4.13,$7.67
Forestville Elementary,5/06/2025,20038,Fat Free White Milk(Each),2,0,2,5,3,0,3,$0.99,0,0.00%,$0.00,$0.99,2,40.00%,$0.66,$1.65
Forestville Elementary,5/06/2025,30003,Honey Cheerios Cereal(Each),6,0,6,12,12,0,12,$7.08,0,0.00%,$0.00,$7.08,0,0.00%,$0.00,$7.08
Forestville Elementary,5/06/2025,10041,Mini Maple Pancakes(Package),10,0,10,25,25,0,25,$9.75,0,0.00%,$0.00,$9.75,0,0.00%,$0.00,$9.75
Forestville Elementary,5/06/2025,30051,Natural Grape Jam(Packet),2,0,2,10,5,0,5,$0.45,0,0.00%,$0.00,$0.45,5,50.00%,$0.45,$0.90
Forestville Elementary,5/06/2025,30009,Orange Tangerine Juice(Each),17,0,17,20,9,0,9,$1.53,0,0.00%,$0.00,$1.53,11,55.00%,$1.87,$3.40
Forestville Elementary,5/06/2025,20014,Red Delicious Apple(Each - serving),5,0,5,10,4,0,4,$1.32,0,0.00%,$0.00,$1.32,6,60.00%,$1.98,$3.30
Forestville Elementary,5/06/2025,60011,Turkey Sausage Breakfast Biscuit(Sandwich),2,0,2,8,4,0,4,$1.76,4,50.00%,$1.76,$3.52,0,0.00%,$0.00,$3.52
Fort Belvoir Primary Elementary,5/06/2025,20001,1% White Milk(Each),201,0,201,316,153,0,153,$55.08,0,0.00%,$0.00,$55.08,163,51.58%,$58.68,$113.76
Fort Belvoir Primary Elementary,5/06/2025,30008,Apple Juice(Each),121,0,121,240,229,0,229,$38.93,0,0.00%,$0.00,$38.93,11,4.58%,$1.87,$40.80
Fort Belvoir Primary Elementary,5/06/2025,30020,Applesauce(1/2 Cup),51,0,51,34,34,0,34,$7.14,0,0.00%,$0.00,$7.14,0,0.00%,$0.00,$7.14
Fort Belvoir Primary Elementary,5/06/2025,60068,Biscuit(Biscuit),0,0,0,29,29,0,29,$6.09,0,0.00%,$0.00,$6.09,0,0.00%,$0.00,$6.09
Fort Belvoir Primary Elementary,5/06/2025,30006,Cinnamon Chex Cereal(Each),35,0,35,58,49,1,50,$29.50,0,0.00%,$0.00,$29.50,8,13.79%,$4.72,$34.22
Fort Belvoir Primary Elementary,5/06/2025,60165,Egg and American Cheese on Bagel(Sandwich),0,0,0,87,51,7,58,$33.64,0,0.00%,$0.00,$33.64,29,33.33%,$16.82,$50.46
Fort Belvoir Primary Elementary,5/06/2025,20038,Fat Free White Milk(Each),27,0,27,32,16,0,16,$5.28,0,0.00%,$0.00,$5.28,16,50.00%,$5.28,$10.56
Fort Belvoir Primary Elementary,5/06/2025,30003,Honey Cheerios Cereal(Each),35,0,35,62,62,0,62,$36.58,0,0.00%,$0.00,$36.58,0,0.00%,$0.00,$36.58
Fort Belvoir Primary Elementary,5/06/2025,20043,"Lactose Free, White Milk(Each)",1,0,1,1,1,0,1,$0.58,0,0.00%,$0.00,$0.58,0,0.00%,$0.00,$0.58
Fort Belvoir Primary Elementary,5/06/2025,30188,"Milk, Soy, Plain, Bulk (12/32 oz)(1 cup)",0,0,0,2,2,0,2,$1.58,0,0.00%,$0.00,$1.58,0,0.00%,$0.00,$1.58
Fort Belvoir Primary Elementary,5/06/2025,10041,Mini Maple Pancakes(Package),0,0,0,39,30,7,37,$14.43,2,5.13%,$0.78,$15.21,0,0.00%,$0.00,$15.21
Fort Belvoir Primary Elementary,5/06/2025,30051,Natural Grape Jam(Packet),51,0,51,34,34,0,34,$3.06,0,0.00%,$0.00,$3.06,0,0.00%,$0.00,$3.06
Fort Belvoir Primary Elementary,5/06/2025,30009,Orange Tangerine Juice(Each),15,0,15,5,5,0,5,$0.85,0,0.00%,$0.00,$0.85,0,0.00%,$0.00,$0.85
Fort Belvoir Primary Elementary,5/06/2025,20014,Red Delicious Apple(Each - serving),70,0,70,95,90,0,90,$29.70,0,0.00%,$0.00,$29.70,5,5.26%,$1.65,$31.35
Fort Belvoir Primary Elementary,5/06/2025,60096,Strawberry Parfait(Parfait),40,0,40,28,27,0,27,$26.73,1,3.57%,$0.99,$27.72,0,0.00%,$0.00,$27.72
Fort Belvoir Upper Elementary,5/06/2025,20001,1% White Milk(Each),69,0,69,53,53,0,53,$19.08,0,0.00%,$0.00,$19.08,0,0.00%,$0.00,$19.08
Fort Belvoir Upper Elementary,5/06/2025,30008,Apple Juice(Each),74,0,74,120,102,0,102,$17.34,0,0.00%,$0.00,$17.34,18,15.00%,$3.06,$20.40
Fort Belvoir Upper Elementary,5/06/2025,20008,Apple Slices(3 slices per 1/4 cup),0,0,0,12,12,0,12,$7.08,0,0.00%,$0.00,$7.08,0,0.00%,$0.00,$7.08
Fort Belvoir Upper Elementary,5/06/2025,10020,Bagel(Bagel),0,0,0,108,92,0,92,$29.44,0,0.00%,$0.00,$29.44,16,14.81%,$5.12,$34.56
Fort Belvoir Upper Elementary,5/06/2025,30004,Blueberry Chex Cereal(Each),8,0,8,12,10,0,10,$5.90,0,0.00%,$0.00,$5.90,2,16.67%,$1.18,$7.08
Fort Belvoir Upper Elementary,5/06/2025,30006,Cinnamon Chex Cereal(Each),16,0,16,26,22,0,22,$12.98,0,0.00%,$0.00,$12.98,4,15.38%,$2.36,$15.34
Fort Belvoir Upper Elementary,5/06/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",29,0,29,25,21,0,21,$12.39,0,0.00%,$0.00,$12.39,4,16.00%,$2.36,$14.75
Fort Belvoir Upper Elementary,5/06/2025,20009,Cream Cheese(Each),0,0,0,87,67,0,67,$19.43,0,0.00%,$0.00,$19.43,20,22.99%,$5.80,$25.23
Fort Belvoir Upper Elementary,5/06/2025,20038,Fat Free White Milk(Each),13,0,13,20,20,0,20,$6.60,0,0.00%,$0.00,$6.60,0,0.00%,$0.00,$6.60
Fort Belvoir Upper Elementary,5/06/2025,30003,Honey Cheerios Cereal(Each),27,0,27,25,23,0,23,$13.57,0,0.00%,$0.00,$13.57,2,8.00%,$1.18,$14.75
Fort Belvoir Upper Elementary,5/06/2025,30037,IW Applesauce Cup(Each),0,0,0,33,33,0,33,$8.91,0,0.00%,$0.00,$8.91,0,0.00%,$0.00,$8.91
Fort Belvoir Upper Elementary,5/06/2025,30184,"Milk, Soy, Vanilla (24/8 oz)(each)",0,0,0,2,2,0,2,$2.04,0,0.00%,$0.00,$2.04,0,0.00%,$0.00,$2.04
Fort Belvoir Upper Elementary,5/06/2025,10041,Mini Maple Pancakes(Package),0,0,0,16,16,0,16,$6.24,0,0.00%,$0.00,$6.24,0,0.00%,$0.00,$6.24
Fort Belvoir Upper Elementary,5/06/2025,30051,Natural Grape Jam(Packet),36,0,36,97,45,0,45,$4.05,0,0.00%,$0.00,$4.05,52,53.61%,$4.68,$8.73
Fort Belvoir Upper Elementary,5/06/2025,30009,Orange Tangerine Juice(Each),95,0,95,92,52,0,52,$8.84,0,0.00%,$0.00,$8.84,40,43.48%,$6.80,$15.64
Fort Belvoir Upper Elementary,5/06/2025,60099,"Parfait, Triple Berry(Parfait)",0,0,0,30,28,0,28,$19.04,0,0.00%,$0.00,$19.04,2,6.67%,$1.36,$20.40
Fort Belvoir Upper Elementary,5/06/2025,20014,Red Delicious Apple(Each - serving),17,0,17,25,21,0,21,$6.93,0,0.00%,$0.00,$6.93,4,16.00%,$1.32,$8.25
Fort Hunt Elementary,5/06/2025,20001,1% White Milk(Each),20,0,20,68,27,0,27,$9.72,0,0.00%,$0.00,$9.72,41,60.29%,$14.76,$24.48
Fort Hunt Elementary,5/06/2025,30008,Apple Juice(Each),55,0,55,64,47,0,47,$7.99,0,0.00%,$0.00,$7.99,17,26.56%,$2.89,$10.88
Fort Hunt Elementary,5/06/2025,60068,Biscuit(Biscuit),5,0,5,8,5,0,5,$1.05,0,0.00%,$0.00,$1.05,3,37.50%,$0.63,$1.68
Fort Hunt Elementary,5/06/2025,30004,Blueberry Chex Cereal(Each),8,0,8,6,6,0,6,$3.54,0,0.00%,$0.00,$3.54,0,0.00%,$0.00,$3.54
Fort Hunt Elementary,5/06/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",10,0,10,6,6,0,6,$3.54,0,0.00%,$0.00,$3.54,0,0.00%,$0.00,$3.54
Fort Hunt Elementary,5/06/2025,20038,Fat Free White Milk(Each),4,0,4,24,2,0,2,$0.66,0,0.00%,$0.00,$0.66,22,91.67%,$7.26,$7.92
Fort Hunt Elementary,5/06/2025,30003,Honey Cheerios Cereal(Each),11,0,11,19,19,0,19,$11.21,0,0.00%,$0.00,$11.21,0,0.00%,$0.00,$11.21
Fort Hunt Elementary,5/06/2025,10041,Mini Maple Pancakes(Package),0,0,0,13,13,0,13,$5.07,0,0.00%,$0.00,$5.07,0,0.00%,$0.00,$5.07
Fort Hunt Elementary,5/06/2025,30051,Natural Grape Jam(Packet),18,0,18,20,0,0,0,$0.00,0,0.00%,$0.00,$0.00,20,100.00%,$0.00,$0.00
Fort Hunt Elementary,5/06/2025,30009,Orange Tangerine Juice(Each),22,0,22,36,20,0,20,$3.40,0,0.00%,$0.00,$3.40,16,44.44%,$2.72,$6.12
Fort Hunt Elementary,5/06/2025,60099,"Parfait, Triple Berry(Parfait)",0,0,0,5,5,0,5,$3.40,0,0.00%,$0.00,$3.40,0,0.00%,$0.00,$3.40
Fort Hunt Elementary,5/06/2025,30043,Raspberry Lemonade Flavored Dried Cranberries(2 Eaches),0,0,0,30,26,0,26,$12.48,0,0.00%,$0.00,$12.48,4,13.33%,$1.92,$14.40
Fort Hunt Elementary,5/06/2025,60096,Strawberry Parfait(Parfait),7,0,7,5,3,0,3,$2.97,0,0.00%,$0.00,$2.97,2,40.00%,$1.98,$4.95
Fort Hunt Elementary,5/06/2025,60011,Turkey Sausage Breakfast Biscuit(Sandwich),13,0,13,35,17,0,17,$7.48,3,8.57%,$1.32,$8.80,15,42.86%,$6.60,$15.40
Fox Mill Elementary,5/06/2025,20001,1% White Milk(Each),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Fox Mill Elementary,5/06/2025,30008,Apple Juice(Each),42,0,42,50,47,0,47,$7.99,0,0.00%,$0.00,$7.99,3,6.00%,$0.51,$8.50
Fox Mill Elementary,5/06/2025,10020,Bagel(Bagel),0,0,0,20,15,0,15,$4.80,5,25.00%,$1.60,$6.40,0,0.00%,$0.00,$6.40
Fox Mill Elementary,5/06/2025,20031,Banana(Each),19,0,19,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Fox Mill Elementary,5/06/2025,60068,Biscuit(Biscuit),4,0,4,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Fox Mill Elementary,5/06/2025,30004,Blueberry Chex Cereal(Each),1,0,1,4,1,0,1,$0.59,0,0.00%,$0.00,$0.59,3,75.00%,$1.77,$2.36
Fox Mill Elementary,5/06/2025,30006,Cinnamon Chex Cereal(Each),2,0,2,8,4,0,4,$2.36,0,0.00%,$0.00,$2.36,4,50.00%,$2.36,$4.72
Fox Mill Elementary,5/06/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",5,0,5,12,11,0,11,$6.49,0,0.00%,$0.00,$6.49,1,8.33%,$0.59,$7.08
Fox Mill Elementary,5/06/2025,30108,Fat Free Unflavored Shelf-Stable Milk(Each),0,0,0,15,7,0,7,$2.66,0,0.00%,$0.00,$2.66,8,53.33%,$3.04,$5.70
Fox Mill Elementary,5/06/2025,20038,Fat Free White Milk(Each),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Fox Mill Elementary,5/06/2025,30003,Honey Cheerios Cereal(Each),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Fox Mill Elementary,5/06/2025,10041,Mini Maple Pancakes(Package),0,0,0,26,22,0,22,$8.58,1,3.85%,$0.39,$8.97,3,11.54%,$1.17,$10.14
Fox Mill Elementary,5/06/2025,30093,Natural Breakfast Syrup(Each),0,0,0,25,21,0,21,$4.20,0,0.00%,$0.00,$4.20,4,16.00%,$0.80,$5.00
Fox Mill Elementary,5/06/2025,30051,Natural Grape Jam(Packet),2,0,2,20,10,0,10,$0.90,0,0.00%,$0.00,$0.90,10,50.00%,$0.90,$1.80
Fox Mill Elementary,5/06/2025,20017,Orange(6 Slices per 1/2 cup),0,0,0,50,46,0,46,$15.64,0,0.00%,$0.00,$15.64,4,8.00%,$1.36,$17.00
Fox Mill Elementary,5/06/2025,30009,Orange Tangerine Juice(Each),27,0,27,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Fox Mill Elementary,5/06/2025,20014,Red Delicious Apple(Each - serving),32,0,32,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Fox Mill Elementary,5/06/2025,60096,Strawberry Parfait(Parfait),4,0,4,5,0,0,0,$0.00,0,0.00%,$0.00,$0.00,5,100.00%,$0.00,$0.00
Fox Mill Elementary,5/06/2025,60011,Turkey Sausage Breakfast Biscuit(Sandwich),2,0,2,20,15,0,15,$6.60,5,25.00%,$2.20,$8.80,0,0.00%,$0.00,$8.80
Franconia Elementary,5/06/2025,20001,1% White Milk(Each),15,0,15,62,15,0,15,$5.40,0,0.00%,$0.00,$5.40,47,75.81%,$16.92,$22.32
Franconia Elementary,5/06/2025,30008,Apple Juice(Each),39,0,39,40,37,3,40,$6.80,0,0.00%,$0.00,$6.80,0,0.00%,$0.00,$6.80
Franconia Elementary,5/06/2025,20031,Banana(Each),17,0,17,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Franconia Elementary,5/06/2025,60068,Biscuit(Biscuit),7,0,7,5,4,0,4,$0.84,0,0.00%,$0.00,$0.84,1,20.00%,$0.21,$1.05
Franconia Elementary,5/06/2025,30004,Blueberry Chex Cereal(Each),5,0,5,12,8,0,8,$4.72,0,0.00%,$0.00,$4.72,4,33.33%,$2.36,$7.08
Franconia Elementary,5/06/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",6,0,6,12,9,2,11,$6.49,0,0.00%,$0.00,$6.49,1,8.33%,$0.59,$7.08
Franconia Elementary,5/06/2025,20038,Fat Free White Milk(Each),4,0,4,12,8,0,8,$2.64,0,0.00%,$0.00,$2.64,4,33.33%,$1.32,$3.96
Franconia Elementary,5/06/2025,30003,Honey Cheerios Cereal(Each),11,0,11,24,24,0,24,$14.16,0,0.00%,$0.00,$14.16,0,0.00%,$0.00,$14.16
Franconia Elementary,5/06/2025,10041,Mini Maple Pancakes(Package),0,0,0,13,13,0,13,$5.07,0,0.00%,$0.00,$5.07,0,0.00%,$0.00,$5.07
Franconia Elementary,5/06/2025,30051,Natural Grape Jam(Packet),5,0,5,10,3,0,3,$0.27,0,0.00%,$0.00,$0.27,7,70.00%,$0.63,$0.90
Franconia Elementary,5/06/2025,20017,Orange(6 Slices per 1/2 cup),12,0,12,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Franconia Elementary,5/06/2025,30009,Orange Tangerine Juice(Each),28,0,28,40,25,3,28,$4.76,0,0.00%,$0.00,$4.76,12,30.00%,$2.04,$6.80
Franconia Elementary,5/06/2025,20014,Red Delicious Apple(Each - serving),20,0,20,15,6,0,6,$1.98,0,0.00%,$0.00,$1.98,9,60.00%,$2.97,$4.95
Franconia Elementary,5/06/2025,60096,Strawberry Parfait(Parfait),6,0,6,5,5,0,5,$4.95,0,0.00%,$0.00,$4.95,0,0.00%,$0.00,$4.95
Franconia Elementary,5/06/2025,60011,Turkey Sausage Breakfast Biscuit(Sandwich),20,0,20,5,2,0,2,$0.88,0,0.00%,$0.00,$0.88,3,60.00%,$1.32,$2.20
Franklin Middle,5/06/2025,20001,1% White Milk(Each),10,0,10,10,6,0,6,$2.16,0,0.00%,$0.00,$2.16,4,40.00%,$1.44,$3.60
Franklin Middle,5/06/2025,30008,Apple Juice(Each),45,0,45,60,57,0,57,$9.69,0,0.00%,$0.00,$9.69,3,5.00%,$0.51,$10.20
Franklin Middle,5/06/2025,20031,Banana(Each),9,0,9,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Franklin Middle,5/06/2025,60068,Biscuit(Biscuit),2,0,2,2,0,0,0,$0.00,0,0.00%,$0.00,$0.00,2,100.00%,$0.00,$0.00
Franklin Middle,5/06/2025,30004,Blueberry Chex Cereal(Each),3,0,3,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Franklin Middle,5/06/2025,30097,Bottled Water(Bottle),0,0,0,12,10,0,10,$1.60,0,0.00%,$0.00,$1.60,2,16.67%,$0.32,$1.92
Franklin Middle,5/06/2025,30006,Cinnamon Chex Cereal(Each),7,0,7,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Franklin Middle,5/06/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",17,0,17,18,15,0,15,$8.85,1,5.56%,$0.59,$9.44,2,11.11%,$1.18,$10.62
Franklin Middle,5/06/2025,60004,Egg and American Cheese on English Muffin(Sandwich),0,0,0,12,10,0,10,$5.10,1,8.33%,$0.51,$5.61,1,8.33%,$0.51,$6.12
Franklin Middle,5/06/2025,20038,Fat Free White Milk(Each),810,0,810,10,5,0,5,$1.65,0,0.00%,$0.00,$1.65,5,50.00%,$1.65,$3.30
Franklin Middle,5/06/2025,30046,Granola(1/4 cup),0,0,0,5,2,0,2,$0.46,0,0.00%,$0.00,$0.46,3,60.00%,$0.69,$1.15
Franklin Middle,5/06/2025,30003,Honey Cheerios Cereal(Each),8,0,8,12,9,0,9,$5.31,0,0.00%,$0.00,$5.31,3,25.00%,$1.77,$7.08
