school_name,date,identifier,name,planned_reimbursable,planned_non-reimbursable,planned_total,offered,served_reimbursable,served_non-reimbursable,served_total,served_cost,discarded_total,discarded_percent_of_offered,discarded_cost,subtotal_cost,left_over_total,left_over_percent_of_offered,left_over_cost,production_cost_total
Crossfield Elementary,5/16/2025,60035,PB&J Power Pack(Power Packs),57,0,57,29,29,0,29,$31.32,0,0.00%,$0.00,$31.32,0,0.00%,$0.00,$31.32
Crossfield Elementary,5/16/2025,60038,Peach Yogurt Power Pack(Power Packs),8,0,8,16,16,0,16,$12.80,0,0.00%,$0.00,$12.80,0,0.00%,$0.00,$12.80
Crossfield Elementary,5/16/2025,30107,Ranch Dressing(1 ounce),82,0,82,100,100,0,100,$11.00,0,0.00%,$0.00,$11.00,0,0.00%,$0.00,$11.00
Crossfield Elementary,5/16/2025,30043,Raspberry Lemonade Flavored Dried Cranberries(Each),5,0,5,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Crossfield Elementary,5/16/2025,20018,Red Seedless Grapes(8 grapes per 1/4 cup),244,0,244,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Crossfield Elementary,5/16/2025,10044,Soft Pretzel(1 pretzel),67,0,67,63,63,0,63,$13.86,0,0.00%,$0.00,$13.86,0,0.00%,$0.00,$13.86
Crossfield Elementary,5/16/2025,60037,Strawberry & Banana Yogurt Power Pack(Power Packs),20,0,20,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Crossfield Elementary,5/16/2025,30044,Strawberry Flavored Dried Cranberries(Each),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Crossfield Elementary,5/16/2025,60041,Turkey Pepperoni Pizza(Slice),69,0,69,80,75,0,75,$51.00,5,6.25%,$3.40,$54.40,0,0.00%,$0.00,$54.40
Crossfield Elementary,5/16/2025,30045,Watermelon Flavored Dried Cranberries(Each),150,0,150,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Cub Run Elementary,5/16/2025,20001,1% White Milk(Each),35,0,35,34,27,0,27,$9.72,0,0.00%,$0.00,$9.72,7,20.59%,$2.52,$12.24
Cub Run Elementary,5/16/2025,30008,Apple Juice(Each),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Cub Run Elementary,5/16/2025,20008,Apple Slices(3 slices per 1/4 cup),0,0,0,377,376,0,376,$221.84,1,0.27%,$0.59,$222.43,0,0.00%,$0.00,$222.43
Cub Run Elementary,5/16/2025,20052,Assorted  4 oz Yogurt(Container),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Cub Run Elementary,5/16/2025,20023,Baby Carrots(3 baby carrots per 1/4 cup),0,0,0,144,128,4,132,$11.88,0,0.00%,$0.00,$11.88,12,8.33%,$1.08,$12.96
Cub Run Elementary,5/16/2025,30097,Bottled Water(Bottle),12,0,12,20,20,0,20,$3.20,0,0.00%,$0.00,$3.20,0,0.00%,$0.00,$3.20
Cub Run Elementary,5/16/2025,20027,Broccoli Florets(1/4 cup),0,0,0,42,38,4,42,$3.36,0,0.00%,$0.00,$3.36,0,0.00%,$0.00,$3.36
Cub Run Elementary,5/16/2025,60080,Cheese Pizza(Slice),7,0,7,24,11,13,24,$13.68,0,0.00%,$0.00,$13.68,0,0.00%,$0.00,$13.68
Cub Run Elementary,5/16/2025,10075,Cheese Pizza(Slice),168,0,168,185,181,1,182,$103.74,3,1.62%,$1.71,$105.45,0,0.00%,$0.00,$105.45
Cub Run Elementary,5/16/2025,20011,Cherry Tomatoes(1/4 cup),82,0,82,70,65,4,69,$25.53,1,1.43%,$0.37,$25.90,0,0.00%,$0.00,$25.90
Cub Run Elementary,5/16/2025,60036,Cherry Vanilla Yogurt Power Pack(Power Packs),15,0,15,30,13,0,13,$10.40,0,0.00%,$0.00,$10.40,17,56.67%,$13.60,$24.00
Cub Run Elementary,5/16/2025,30099,Chickpeas(1/4 cup),19,0,19,32,28,4,32,$2.88,0,0.00%,$0.00,$2.88,0,0.00%,$0.00,$2.88
Cub Run Elementary,5/16/2025,60101,Chickpeas - salad bar entree(1/2 cup),3,0,3,2,2,0,2,$0.36,0,0.00%,$0.00,$0.36,0,0.00%,$0.00,$0.36
Cub Run Elementary,5/16/2025,30061,Chilled Mandarin Oranges(1/2 cup (drained)),8,0,8,11,11,0,11,$3.74,0,0.00%,$0.00,$3.74,0,0.00%,$0.00,$3.74
Cub Run Elementary,5/16/2025,30061,Chilled Mandarin Oranges(1/4 cup (drained)),93,0,93,210,209,0,209,$35.53,1,0.48%,$0.17,$35.70,0,0.00%,$0.00,$35.70
Cub Run Elementary,5/16/2025,10062,Corn(1/2 cup (cooked)),8,0,8,11,11,0,11,$2.31,0,0.00%,$0.00,$2.31,0,0.00%,$0.00,$2.31
Cub Run Elementary,5/16/2025,30094,Doritos Wild White Nacho Flavored Tortilla Chips(Bag),0,0,0,93,93,0,93,$32.55,0,0.00%,$0.00,$32.55,0,0.00%,$0.00,$32.55
Cub Run Elementary,5/16/2025,20002,Fat Free Chocolate Milk(Each),138,0,138,233,153,0,153,$53.55,0,0.00%,$0.00,$53.55,80,34.33%,$28.00,$81.55
Cub Run Elementary,5/16/2025,20038,Fat Free White Milk(Each),10,0,10,38,3,0,3,$0.99,0,0.00%,$0.00,$0.99,35,92.11%,$11.55,$12.54
Cub Run Elementary,5/16/2025,30077,Italian Dressing(1 ounce),36,0,36,36,26,0,26,$2.08,0,0.00%,$0.00,$2.08,10,27.78%,$0.80,$2.88
Cub Run Elementary,5/16/2025,20028,Lettuce Blend Salad Mix(1/2 cup),81,0,81,80,75,4,79,$6.32,1,1.25%,$0.08,$6.40,0,0.00%,$0.00,$6.40
Cub Run Elementary,5/16/2025,30009,Orange Tangerine Juice(Each),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Cub Run Elementary,5/16/2025,60035,PB&J Power Pack(Power Packs),69,0,69,75,58,3,61,$65.88,0,0.00%,$0.00,$65.88,14,18.67%,$15.12,$81.00
Cub Run Elementary,5/16/2025,60038,Peach Yogurt Power Pack(Power Packs),1,0,1,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Cub Run Elementary,5/16/2025,30107,Ranch Dressing(1 ounce),36,0,36,48,34,4,38,$4.18,0,0.00%,$0.00,$4.18,10,20.83%,$1.10,$5.28
Cub Run Elementary,5/16/2025,30109,Smartfood RF White Cheddar Popcorn(Each),21,0,21,41,41,0,41,$15.17,0,0.00%,$0.00,$15.17,0,0.00%,$0.00,$15.17
Cub Run Elementary,5/16/2025,10044,Soft Pretzel(1 pretzel),3,0,3,16,16,0,16,$3.52,0,0.00%,$0.00,$3.52,0,0.00%,$0.00,$3.52
Cub Run Elementary,5/16/2025,60037,Strawberry & Banana Yogurt Power Pack(Power Packs),17,0,17,15,0,0,0,$0.00,0,0.00%,$0.00,$0.00,15,100.00%,$0.00,$0.00
Cub Run Elementary,5/16/2025,30031,Strawberry Chex Mix(Package),6,0,6,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Cub Run Elementary,5/16/2025,30044,Strawberry Flavored Dried Cranberries(Each),19,0,19,30,26,0,26,$6.24,0,0.00%,$0.00,$6.24,4,13.33%,$0.96,$7.20
Cub Run Elementary,5/16/2025,20016,String Cheese(Each),0,0,0,1,1,0,1,$0.22,0,0.00%,$0.00,$0.22,0,0.00%,$0.00,$0.22
Cub Run Elementary,5/16/2025,60041,Turkey Pepperoni Pizza(1.37 oz),0,0,0,4,0,4,4,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Cub Run Elementary,5/16/2025,60041,Turkey Pepperoni Pizza(Slice),57,0,57,41,37,4,41,$27.88,0,0.00%,$0.00,$27.88,0,0.00%,$0.00,$27.88
Cunningham Park Elementary,5/16/2025,20001,1% White Milk(Each),43,0,43,37,35,0,35,$12.60,0,0.00%,$0.00,$12.60,2,5.41%,$0.72,$13.32
Cunningham Park Elementary,5/16/2025,30008,Apple Juice(Each),5,0,5,5,5,0,5,$0.85,0,0.00%,$0.00,$0.85,0,0.00%,$0.00,$0.85
Cunningham Park Elementary,5/16/2025,30020,Applesauce(1/2 Cup),0,0,0,24,24,0,24,$5.04,0,0.00%,$0.00,$5.04,0,0.00%,$0.00,$5.04
Cunningham Park Elementary,5/16/2025,20052,Assorted  4 oz Yogurt(Container),3,0,3,6,4,0,4,$0.00,0,0.00%,$0.00,$0.00,2,33.33%,$0.00,$0.00
Cunningham Park Elementary,5/16/2025,20031,Banana(Each),18,0,18,17,17,0,17,$3.57,0,0.00%,$0.00,$3.57,0,0.00%,$0.00,$3.57
Cunningham Park Elementary,5/16/2025,30097,Bottled Water(Bottle),19,0,19,26,24,0,24,$3.84,0,0.00%,$0.00,$3.84,2,7.69%,$0.32,$4.16
Cunningham Park Elementary,5/16/2025,30030,Cheddar Chex Mix(Package),0,0,0,4,4,0,4,$1.80,0,0.00%,$0.00,$1.80,0,0.00%,$0.00,$1.80
Cunningham Park Elementary,5/16/2025,10075,Cheese Pizza(Slice),119,0,119,136,130,0,130,$74.10,1,0.74%,$0.57,$74.67,5,3.68%,$2.85,$77.52
Cunningham Park Elementary,5/16/2025,60080,Cheese Pizza(Slice),7,0,7,4,4,0,4,$2.28,0,0.00%,$0.00,$2.28,0,0.00%,$0.00,$2.28
Cunningham Park Elementary,5/16/2025,30033,Cheez-Its Crackers(Package),16,0,16,17,17,0,17,$3.06,0,0.00%,$0.00,$3.06,0,0.00%,$0.00,$3.06
Cunningham Park Elementary,5/16/2025,60036,Cherry Vanilla Yogurt Power Pack(Power Packs),12,0,12,18,13,0,13,$10.40,0,0.00%,$0.00,$10.40,5,27.78%,$4.00,$14.40
Cunningham Park Elementary,5/16/2025,60050,Chickenless Bites(2 Bites),0,0,0,20,19,0,19,$7.22,1,5.00%,$0.38,$7.60,0,0.00%,$0.00,$7.60
Cunningham Park Elementary,5/16/2025,30061,Chilled Mandarin Oranges(1/2 cup (drained)),25,0,25,18,18,0,18,$6.12,0,0.00%,$0.00,$6.12,0,0.00%,$0.00,$6.12
Cunningham Park Elementary,5/16/2025,30061,Chilled Mandarin Oranges(1/4 cup (drained)),110,0,110,121,121,0,121,$20.57,0,0.00%,$0.00,$20.57,0,0.00%,$0.00,$20.57
Cunningham Park Elementary,5/16/2025,60021,Cooked  Brown Rice(1 cup cooked),0,0,0,20,20,0,20,$2.20,0,0.00%,$0.00,$2.20,0,0.00%,$0.00,$2.20
Cunningham Park Elementary,5/16/2025,10062,Corn(1/2 cup (cooked)),19,0,19,50,50,0,50,$10.50,0,0.00%,$0.00,$10.50,0,0.00%,$0.00,$10.50
Cunningham Park Elementary,5/16/2025,20040,Cucumber Slices(1/4 cup),0,0,0,96,91,0,91,$5.46,0,0.00%,$0.00,$5.46,5,5.21%,$0.30,$5.76
Cunningham Park Elementary,5/16/2025,60125,Egg and American Cheese on Biscuit(Sandwich),0,0,0,7,6,0,6,$2.82,1,14.29%,$0.47,$3.29,0,0.00%,$0.00,$3.29
Cunningham Park Elementary,5/16/2025,20002,Fat Free Chocolate Milk(Each),160,0,160,203,179,0,179,$62.65,0,0.00%,$0.00,$62.65,24,11.82%,$8.40,$71.05
Cunningham Park Elementary,5/16/2025,20038,Fat Free White Milk(Each),5,0,5,9,4,0,4,$1.32,0,0.00%,$0.00,$1.32,5,55.56%,$1.65,$2.97
Cunningham Park Elementary,5/16/2025,20012,Grape Tomatoes(1/4 cup),0,0,0,36,36,0,36,$9.36,0,0.00%,$0.00,$9.36,0,0.00%,$0.00,$9.36
Cunningham Park Elementary,5/16/2025,30077,Italian Dressing(1 ounce),15,0,15,24,14,0,14,$1.12,0,0.00%,$0.00,$1.12,10,41.67%,$0.80,$1.92
Cunningham Park Elementary,5/16/2025,30073,IW Heartzels Pretzels(Package),0,0,0,29,21,0,21,$7.56,0,0.00%,$0.00,$7.56,8,27.59%,$2.88,$10.44
Cunningham Park Elementary,5/16/2025,20028,Lettuce Blend Salad Mix(1/2 cup),61,0,61,80,80,0,80,$6.40,0,0.00%,$0.00,$6.40,0,0.00%,$0.00,$6.40
Cunningham Park Elementary,5/16/2025,20047,Orange Slices(3 slices per 1/4 cup),0,0,0,132,132,0,132,$26.40,0,0.00%,$0.00,$26.40,0,0.00%,$0.00,$26.40
Cunningham Park Elementary,5/16/2025,30009,Orange Tangerine Juice(Each),6,0,6,5,5,0,5,$0.85,0,0.00%,$0.00,$0.85,0,0.00%,$0.00,$0.85
Cunningham Park Elementary,5/16/2025,60035,PB&J Power Pack(Power Packs),8,0,8,7,1,0,1,$1.08,0,0.00%,$0.00,$1.08,6,85.71%,$6.48,$7.56
Cunningham Park Elementary,5/16/2025,20076,"Peppers, green, pre-sliced(1/2 cup sliced)",0,0,0,35,32,0,32,$9.60,0,0.00%,$0.00,$9.60,3,8.57%,$0.90,$10.50
Cunningham Park Elementary,5/16/2025,30107,Ranch Dressing(1 ounce),23,0,23,24,24,0,24,$2.64,0,0.00%,$0.00,$2.64,0,0.00%,$0.00,$2.64
Cunningham Park Elementary,5/16/2025,60121,"Sauce, Spicy Mayo(tbsp)",0,0,0,24,19,0,19,$1.71,0,0.00%,$0.00,$1.71,5,20.83%,$0.45,$2.16
Cunningham Park Elementary,5/16/2025,10044,Soft Pretzel(1 pretzel),29,0,29,28,24,0,24,$5.28,0,0.00%,$0.00,$5.28,4,14.29%,$0.88,$6.16
Cunningham Park Elementary,5/16/2025,20016,String Cheese(Each),3,0,3,6,1,0,1,$0.22,0,0.00%,$0.00,$0.22,5,83.33%,$1.10,$1.32
Cunningham Park Elementary,5/16/2025,30049,Taco Flavored Hummus(2 Each),0,0,0,13,2,0,2,$2.04,0,0.00%,$0.00,$2.04,11,84.62%,$11.22,$13.26
Cunningham Park Elementary,5/16/2025,60041,Turkey Pepperoni Pizza(Slice),110,0,110,100,98,0,98,$66.64,0,0.00%,$0.00,$66.64,2,2.00%,$1.36,$68.00
Daniels Run Elementary,5/16/2025,20001,1% White Milk(Each),37,0,37,149,49,0,49,$17.64,0,0.00%,$0.00,$17.64,100,67.11%,$36.00,$53.64
Daniels Run Elementary,5/16/2025,30008,Apple Juice(Each),5,0,5,55,0,54,54,$0.00,0,0.00%,$0.00,$0.00,1,1.82%,$0.00,$0.00
Daniels Run Elementary,5/16/2025,20008,Apple Slices(3 slices per 1/4 cup),0,0,0,256,256,0,256,$151.04,0,0.00%,$0.00,$151.04,0,0.00%,$0.00,$151.04
Daniels Run Elementary,5/16/2025,30097,Bottled Water(Bottle),5,0,5,5,0,4,4,$0.00,0,0.00%,$0.00,$0.00,1,20.00%,$0.00,$0.00
Daniels Run Elementary,5/16/2025,60080,Cheese Pizza(Slice),12,0,12,13,13,0,13,$7.41,0,0.00%,$0.00,$7.41,0,0.00%,$0.00,$7.41
Daniels Run Elementary,5/16/2025,10075,Cheese Pizza(Slice),192,0,192,204,181,21,202,$115.14,2,0.98%,$1.14,$116.28,0,0.00%,$0.00,$116.28
Daniels Run Elementary,5/16/2025,20011,Cherry Tomatoes(1/4 cup),83,0,83,72,72,0,72,$26.64,0,0.00%,$0.00,$26.64,0,0.00%,$0.00,$26.64
Daniels Run Elementary,5/16/2025,30099,Chickpeas(1/4 cup),26,0,26,15,15,0,15,$1.35,0,0.00%,$0.00,$1.35,0,0.00%,$0.00,$1.35
Daniels Run Elementary,5/16/2025,60101,Chickpeas - salad bar entree(1/2 cup),3,0,3,6,6,0,6,$1.08,0,0.00%,$0.00,$1.08,0,0.00%,$0.00,$1.08
Daniels Run Elementary,5/16/2025,30061,Chilled Mandarin Oranges(1/2 cup (drained)),12,0,12,13,13,0,13,$4.42,0,0.00%,$0.00,$4.42,0,0.00%,$0.00,$4.42
Daniels Run Elementary,5/16/2025,30061,Chilled Mandarin Oranges(1/4 cup (drained)),132,0,132,34,31,0,31,$5.27,3,8.82%,$0.51,$5.78,0,0.00%,$0.00,$5.78
Daniels Run Elementary,5/16/2025,10062,Corn(1/2 cup (cooked)),12,0,12,13,13,0,13,$2.73,0,0.00%,$0.00,$2.73,0,0.00%,$0.00,$2.73
Daniels Run Elementary,5/16/2025,10062,Corn(1/4 cup (thawed)),0,0,0,64,48,0,48,$5.28,16,25.00%,$1.76,$7.04,0,0.00%,$0.00,$7.04
Daniels Run Elementary,5/16/2025,20040,Cucumber Slices(1/4 cup),0,0,0,92,92,0,92,$5.52,0,0.00%,$0.00,$5.52,0,0.00%,$0.00,$5.52
Daniels Run Elementary,5/16/2025,20002,Fat Free Chocolate Milk(Each),261,0,261,654,287,0,287,$100.45,0,0.00%,$0.00,$100.45,367,56.12%,$128.45,$228.90
Daniels Run Elementary,5/16/2025,20038,Fat Free White Milk(Each),7,0,7,46,5,0,5,$1.65,0,0.00%,$0.00,$1.65,41,89.13%,$13.53,$15.18
Daniels Run Elementary,5/16/2025,30077,Italian Dressing(1 ounce),24,0,24,48,24,0,24,$1.92,0,0.00%,$0.00,$1.92,24,50.00%,$1.92,$3.84
Daniels Run Elementary,5/16/2025,20028,Lettuce Blend Salad Mix(1/2 cup),80,0,80,160,160,0,160,$12.80,0,0.00%,$0.00,$12.80,0,0.00%,$0.00,$12.80
Daniels Run Elementary,5/16/2025,60077,Manager's Vegetable Choice(1/4 cup),71,0,71,84,63,0,63,$0.00,0,0.00%,$0.00,$0.00,21,25.00%,$0.00,$0.00
Daniels Run Elementary,5/16/2025,20017,Orange(1/4 cup),0,0,0,238,238,0,238,$40.46,0,0.00%,$0.00,$40.46,0,0.00%,$0.00,$40.46
Daniels Run Elementary,5/16/2025,30009,Orange Tangerine Juice(Each),5,0,5,10,0,10,10,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Daniels Run Elementary,5/16/2025,30042,Original Flavored Dried Cranberries(Package),49,0,49,40,32,0,32,$7.68,0,0.00%,$0.00,$7.68,8,20.00%,$1.92,$9.60
Daniels Run Elementary,5/16/2025,60035,PB&J Power Pack(Power Packs),98,0,98,80,71,0,71,$76.68,0,0.00%,$0.00,$76.68,9,11.25%,$9.72,$86.40
Daniels Run Elementary,5/16/2025,20076,"Peppers, green, pre-sliced(1/4 cup sliced)",0,0,0,70,63,0,63,$9.45,7,10.00%,$1.05,$10.50,0,0.00%,$0.00,$10.50
Daniels Run Elementary,5/16/2025,30107,Ranch Dressing(1 ounce),84,0,84,96,84,0,84,$9.24,0,0.00%,$0.00,$9.24,12,12.50%,$1.32,$10.56
Daniels Run Elementary,5/16/2025,20014,Red Delicious Apple(Each - serving),0,0,0,50,28,0,28,$9.24,0,0.00%,$0.00,$9.24,22,44.00%,$7.26,$16.50
Daniels Run Elementary,5/16/2025,20018,Red Seedless Grapes(8 grapes per 1/4 cup),363,0,363,276,276,0,276,$71.76,0,0.00%,$0.00,$71.76,0,0.00%,$0.00,$71.76
Daniels Run Elementary,5/16/2025,30109,Smartfood RF White Cheddar Popcorn(Each),5,0,5,39,39,0,39,$14.43,0,0.00%,$0.00,$14.43,0,0.00%,$0.00,$14.43
Daniels Run Elementary,5/16/2025,10044,Soft Pretzel(1 pretzel),4,0,4,6,6,0,6,$1.32,0,0.00%,$0.00,$1.32,0,0.00%,$0.00,$1.32
Daniels Run Elementary,5/16/2025,60037,Strawberry & Banana Yogurt Power Pack(Power Packs),30,0,30,30,21,0,21,$16.80,0,0.00%,$0.00,$16.80,9,30.00%,$7.20,$24.00
Daniels Run Elementary,5/16/2025,20016,String Cheese(Each),5,0,5,10,0,6,6,$0.00,0,0.00%,$0.00,$0.00,4,40.00%,$0.00,$0.00
Daniels Run Elementary,5/16/2025,60041,Turkey Pepperoni Pizza(Slice),161,0,161,186,174,11,185,$125.80,1,0.54%,$0.68,$126.48,0,0.00%,$0.00,$126.48
Daniels Run Elementary,5/16/2025,60011,Turkey Sausage Breakfast Biscuit(Sandwich),0,0,0,3,3,0,3,$1.32,0,0.00%,$0.00,$1.32,0,0.00%,$0.00,$1.32
Deer Park Elementary,5/16/2025,20001,1% White Milk(Each),71,1,72,169,66,1,67,$24.12,0,0.00%,$0.00,$24.12,102,60.36%,$36.72,$60.84
Deer Park Elementary,5/16/2025,20008,Apple Slices(3 slices per 1/4 cup),406,0,406,406,404,0,404,$238.36,0,0.00%,$0.00,$238.36,2,0.49%,$1.18,$239.54
Deer Park Elementary,5/16/2025,30176,"Applesauce, IW, Cinnamon. Unsweetened, Shelf-Stable (SUB)(Each)",0,0,0,49,49,0,49,$13.23,0,0.00%,$0.00,$13.23,0,0.00%,$0.00,$13.23
Deer Park Elementary,5/16/2025,20031,Banana(Each),14,1,15,97,96,0,96,$20.16,0,0.00%,$0.00,$20.16,1,1.03%,$0.21,$20.37
Deer Park Elementary,5/16/2025,30097,Bottled Water(Bottle),5,0,5,1,0,1,1,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Deer Park Elementary,5/16/2025,10075,Cheese Pizza(Slice),180,0,180,150,142,0,142,$80.94,8,5.33%,$4.56,$85.50,0,0.00%,$0.00,$85.50
Deer Park Elementary,5/16/2025,60080,Cheese Pizza(Slice),18,1,19,33,22,11,33,$18.81,0,0.00%,$0.00,$18.81,0,0.00%,$0.00,$18.81
Deer Park Elementary,5/16/2025,30033,Cheez-Its Crackers(Package),14,0,14,12,12,0,12,$2.16,0,0.00%,$0.00,$2.16,0,0.00%,$0.00,$2.16
Deer Park Elementary,5/16/2025,30039,Cherry Flavored Dried Cranberries(Each),20,0,20,30,29,0,29,$6.96,0,0.00%,$0.00,$6.96,1,3.33%,$0.24,$7.20
Deer Park Elementary,5/16/2025,20011,Cherry Tomatoes(1/4 cup),80,0,80,144,139,0,139,$51.43,0,0.00%,$0.00,$51.43,5,3.47%,$1.85,$53.28
Deer Park Elementary,5/16/2025,30099,Chickpeas(1/4 cup),33,0,33,33,31,0,31,$2.79,0,0.00%,$0.00,$2.79,2,6.06%,$0.18,$2.97
Deer Park Elementary,5/16/2025,60101,Chickpeas - salad bar entree(1/2 cup),2,0,2,1,1,0,1,$0.18,0,0.00%,$0.00,$0.18,0,0.00%,$0.00,$0.18
Deer Park Elementary,5/16/2025,30061,Chilled Mandarin Oranges(1/2 cup (drained)),26,1,27,29,28,1,29,$9.86,0,0.00%,$0.00,$9.86,0,0.00%,$0.00,$9.86
Deer Park Elementary,5/16/2025,10033,Chocolate Chip Cookie(1/2 Cookie),0,0,0,16,0,16,16,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Deer Park Elementary,5/16/2025,10062,Corn(1/2 cup (cooked)),23,1,24,29,28,1,29,$6.09,0,0.00%,$0.00,$6.09,0,0.00%,$0.00,$6.09
Deer Park Elementary,5/16/2025,20075,Cucumbers(1/2 cup sliced),0,0,0,46,45,0,45,$9.00,0,0.00%,$0.00,$9.00,1,2.17%,$0.20,$9.20
Deer Park Elementary,5/16/2025,30094,Doritos Wild White Nacho Flavored Tortilla Chips(Bag),0,0,0,41,0,0,0,$0.00,41,100.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Deer Park Elementary,5/16/2025,20002,Fat Free Chocolate Milk(Each),170,0,170,354,174,0,174,$60.90,0,0.00%,$0.00,$60.90,180,50.85%,$63.00,$123.90
Deer Park Elementary,5/16/2025,20038,Fat Free White Milk(Each),15,0,15,32,9,0,9,$2.97,0,0.00%,$0.00,$2.97,23,71.88%,$7.59,$10.56
Deer Park Elementary,5/16/2025,30034,Graham Crackers(Package),0,0,0,49,49,0,49,$6.86,0,0.00%,$0.00,$6.86,0,0.00%,$0.00,$6.86
Deer Park Elementary,5/16/2025,30077,Italian Dressing(1 ounce),24,0,24,24,18,0,18,$1.44,0,0.00%,$0.00,$1.44,6,25.00%,$0.48,$1.92
Deer Park Elementary,5/16/2025,20043,"Lactose Free, White Milk(Each)",2,0,2,2,2,0,2,$1.16,0,0.00%,$0.00,$1.16,0,0.00%,$0.00,$1.16
Deer Park Elementary,5/16/2025,20028,Lettuce Blend Salad Mix(1/2 cup),80,0,80,80,79,0,79,$6.32,0,0.00%,$0.00,$6.32,1,1.25%,$0.08,$6.40
Deer Park Elementary,5/16/2025,60035,PB&J Power Pack(Power Packs),40,0,40,41,38,1,39,$42.12,0,0.00%,$0.00,$42.12,2,4.88%,$2.16,$44.28
Deer Park Elementary,5/16/2025,20076,"Peppers, green, pre-sliced(1/2 cup sliced)",0,0,0,70,69,0,69,$20.70,0,0.00%,$0.00,$20.70,1,1.43%,$0.30,$21.00
Deer Park Elementary,5/16/2025,30107,Ranch Dressing(1 ounce),24,0,24,48,45,0,45,$4.95,0,0.00%,$0.00,$4.95,3,6.25%,$0.33,$5.28
Deer Park Elementary,5/16/2025,10044,Soft Pretzel(1 pretzel),2,0,2,11,1,10,11,$2.42,0,0.00%,$0.00,$2.42,0,0.00%,$0.00,$2.42
Deer Park Elementary,5/16/2025,60037,Strawberry & Banana Yogurt Power Pack(Power Packs),15,0,15,6,4,0,4,$3.20,0,0.00%,$0.00,$3.20,2,33.33%,$1.60,$4.80
Deer Park Elementary,5/16/2025,30031,Strawberry Chex Mix(Package),19,0,19,24,0,24,24,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Deer Park Elementary,5/16/2025,60041,Turkey Pepperoni Pizza(1.37 oz),0,0,0,7,0,7,7,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00
Deer Park Elementary,5/16/2025,60041,Turkey Pepperoni Pizza(Slice),125,10,135,115,109,4,113,$76.84,2,1.74%,$1.36,$78.20,0,0.00%,$0.00,$78.20
Dogwood Elementary,5/16/2025,20001,1% White Milk(Each),247,0,247,409,214,0,214,$77.04,0,0.00%,$0.00,$77.04,195,47.68%,$70.20,$147.24
Dogwood Elementary,5/16/2025,20074,"Apple Slices(3 slices, 1/4 cup)",0,0,0,200,180,0,180,$32.40,0,0.00%,$0.00,$32.40,20,10.00%,$3.60,$36.00
Dogwood Elementary,5/16/2025,20031,Banana(Each),49,0,49,51,51,0,51,$10.71,0,0.00%,$0.00,$10.71,0,0.00%,$0.00,$10.71
Dogwood Elementary,5/16/2025,60080,Cheese Pizza(Slice),13,0,13,44,44,0,44,$25.08,0,0.00%,$0.00,$25.08,0,0.00%,$0.00,$25.08
Dogwood Elementary,5/16/2025,10075,Cheese Pizza(Slice),250,0,250,255,245,0,245,$139.65,0,0.00%,$0.00,$139.65,10,3.92%,$5.70,$145.35
Dogwood Elementary,5/16/2025,30033,Cheez-Its Crackers(Package),50,0,50,51,51,0,51,$9.18,0,0.00%,$0.00,$9.18,0,0.00%,$0.00,$9.18
Dogwood Elementary,5/16/2025,20011,Cherry Tomatoes(1/4 cup),119,0,119,120,120,0,120,$44.40,0,0.00%,$0.00,$44.40,0,0.00%,$0.00,$44.40
Dogwood Elementary,5/16/2025,60036,Cherry Vanilla Yogurt Power Pack(Power Packs),57,0,57,57,57,0,57,$45.60,0,0.00%,$0.00,$45.60,0,0.00%,$0.00,$45.60
Dogwood Elementary,5/16/2025,30061,Chilled Mandarin Oranges(1/2 cup (drained)),85,0,85,88,88,0,88,$29.92,0,0.00%,$0.00,$29.92,0,0.00%,$0.00,$29.92
Dogwood Elementary,5/16/2025,30061,Chilled Mandarin Oranges(1/4 cup (drained)),121,0,121,141,141,0,141,$23.97,0,0.00%,$0.00,$23.97,0,0.00%,$0.00,$23.97
