school,meal_type,food_item,recommended_quantity
cub run elementary,Breakfast,Cream Cheese (Each),1
cub run elementary,Breakfast,Fat Free White Milk (Each),1
cub run elementary,Breakfast,Honey Cheerios Cereal (Each),1
cub run elementary,Breakfast,Red Delicious Apple (Each - serving),1
cub run elementary,Breakfast,String Cheese (1 Stick),1
cunningham park elementary,Breakfast,Apple Juice (Each),6
cunningham park elementary,Breakfast,1% White Milk (Each),3
cunningham park elementary,Breakfast,Mini Maple Pancakes (Package),3
cunningham park elementary,Breakfast,Orange Tangerine Juice (Each),3
cunningham park elementary,Breakfast,Bagel (Bagel),1
cunningham park elementary,Breakfast,Banana (Each),1
cunningham park elementary,Breakfast,Blueberry Chex Cereal (Each),1
cunningham park elementary,Breakfast,Cinnamon Chex Cereal (Each),1
cunningham park elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",1
cunningham park elementary,Breakfast,Cream Cheese (Each),1
cunningham park elementary,Breakfast,Fat Free White Milk (Each),1
cunningham park elementary,Breakfast,Honey Cheerios Cereal (Each),1
cunningham park elementary,Breakfast,Red Delicious Apple (Each - serving),1
cunningham park elementary,Breakfast,String Cheese (1 Stick),1
daniels run elementary,Breakfast,Apple Juice (Each),9
daniels run elementary,Breakfast,Orange Tangerine Juice (Each),5
daniels run elementary,Breakfast,1% White Milk (Each),4
daniels run elementary,Breakfast,Mini Maple Pancakes (Package),4
daniels run elementary,Breakfast,Bagel (Bagel),2
daniels run elementary,Breakfast,Banana (Each),1
daniels run elementary,Breakfast,Blueberry Chex Cereal (Each),1
daniels run elementary,Breakfast,Cinnamon Chex Cereal (Each),1
daniels run elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",1
daniels run elementary,Breakfast,Cream Cheese (Each),1
daniels run elementary,Breakfast,Fat Free White Milk (Each),1
daniels run elementary,Breakfast,Honey Cheerios Cereal (Each),1
daniels run elementary,Breakfast,Natural Breakfast Syrup (Each),1
daniels run elementary,Breakfast,Natural Grape Jam (Packet),1
daniels run elementary,Breakfast,Red Delicious Apple (Each - serving),1
daniels run elementary,Breakfast,String Cheese (1 Stick),1
deer park elementary,Breakfast,Apple Juice (Each),8
deer park elementary,Breakfast,1% White Milk (Each),4
deer park elementary,Breakfast,Mini Maple Pancakes (Package),4
deer park elementary,Breakfast,Orange Tangerine Juice (Each),4
deer park elementary,Breakfast,Bagel (Bagel),2
deer park elementary,Breakfast,Banana (Each),1
deer park elementary,Breakfast,Blueberry Chex Cereal (Each),1
deer park elementary,Breakfast,Cinnamon Chex Cereal (Each),1
deer park elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",1
deer park elementary,Breakfast,Cream Cheese (Each),1
deer park elementary,Breakfast,Fat Free White Milk (Each),1
deer park elementary,Breakfast,Honey Cheerios Cereal (Each),1
deer park elementary,Breakfast,Natural Breakfast Syrup (Each),1
deer park elementary,Breakfast,Red Delicious Apple (Each - serving),1
deer park elementary,Breakfast,String Cheese (1 Stick),1
dogwood elementary,Breakfast,Apple Juice (Each),37
dogwood elementary,Breakfast,Orange Tangerine Juice (Each),20
dogwood elementary,Breakfast,Mini Maple Pancakes (Package),17
dogwood elementary,Breakfast,1% White Milk (Each),16
dogwood elementary,Breakfast,Bagel (Bagel),8
dogwood elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",6
dogwood elementary,Breakfast,Cream Cheese (Each),6
dogwood elementary,Breakfast,Honey Cheerios Cereal (Each),6
dogwood elementary,Breakfast,Red Delicious Apple (Each - serving),6
dogwood elementary,Breakfast,Cinnamon Chex Cereal (Each),5
dogwood elementary,Breakfast,Banana (Each),4
dogwood elementary,Breakfast,Blueberry Chex Cereal (Each),4
dogwood elementary,Breakfast,Fat Free White Milk (Each),4
dogwood elementary,Breakfast,String Cheese (1 Stick),4
dogwood elementary,Breakfast,Natural Breakfast Syrup (Each),3
dogwood elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",2
dogwood elementary,Breakfast,Mandarin Orange Parfait (Parfait),2
dogwood elementary,Breakfast,Natural Grape Jam (Packet),2
dogwood elementary,Breakfast,Orange (6 Slices per 1/2 cup),2
dogwood elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),1
dogwood elementary,Breakfast,Applesauce (1/2 Cup),1
dogwood elementary,Breakfast,Blueberry Bread (1 square),1
dogwood elementary,Breakfast,Blueberry Bread (1oz Grain (1/64 Baked Pan)),1
dogwood elementary,Breakfast,Blueberry Muffin Top (Muffin Top),1
dogwood elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),1
dogwood elementary,Breakfast,Chilled Peaches (1/2 cup (drained)),1
dogwood elementary,Breakfast,Egg and American Cheese on Bagel (Sandwich),1
dogwood elementary,Breakfast,Egg and American Cheese on Biscuit (Sandwich),1
dogwood elementary,Breakfast,Orange Slices (3 slices per 1/4 cup),1
dogwood elementary,Breakfast,"Parfait, Triple Berry (Parfait)",1
dogwood elementary,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",1
dogwood elementary,Breakfast,Strawberry Parfait (Parfait),1
dogwood elementary,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),1
dranesville elementary,Breakfast,Apple Juice (Each),31
dranesville elementary,Breakfast,Orange Tangerine Juice (Each),17
dranesville elementary,Breakfast,Mini Maple Pancakes (Package),15
dranesville elementary,Breakfast,1% White Milk (Each),14
dranesville elementary,Breakfast,Bagel (Bagel),7
dranesville elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",5
dranesville elementary,Breakfast,Cream Cheese (Each),5
dranesville elementary,Breakfast,Honey Cheerios Cereal (Each),5
dranesville elementary,Breakfast,Red Delicious Apple (Each - serving),5
dranesville elementary,Breakfast,Blueberry Chex Cereal (Each),4
dranesville elementary,Breakfast,Cinnamon Chex Cereal (Each),4
dranesville elementary,Breakfast,Fat Free White Milk (Each),4
dranesville elementary,Breakfast,Banana (Each),3
dranesville elementary,Breakfast,String Cheese (1 Stick),3
dranesville elementary,Breakfast,Natural Breakfast Syrup (Each),2
dranesville elementary,Breakfast,Natural Grape Jam (Packet),2
dranesville elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),1
dranesville elementary,Breakfast,Applesauce (1/2 Cup),1
dranesville elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",1
dranesville elementary,Breakfast,Blueberry Bread (1 square),1
dranesville elementary,Breakfast,Blueberry Bread (1oz Grain (1/64 Baked Pan)),1
dranesville elementary,Breakfast,Blueberry Muffin Top (Muffin Top),1
dranesville elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),1
dranesville elementary,Breakfast,Chilled Peaches (1/2 cup (drained)),1
dranesville elementary,Breakfast,Egg and American Cheese on Bagel (Sandwich),1
dranesville elementary,Breakfast,Egg and American Cheese on Biscuit (Sandwich),1
dranesville elementary,Breakfast,Mandarin Orange Parfait (Parfait),1
dranesville elementary,Breakfast,Orange (6 Slices per 1/2 cup),1
dranesville elementary,Breakfast,Orange Slices (3 slices per 1/4 cup),1
dranesville elementary,Breakfast,"Parfait, Triple Berry (Parfait)",1
dranesville elementary,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",1
dranesville elementary,Breakfast,Strawberry Parfait (Parfait),1
dranesville elementary,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),1
eagle view elementary,Breakfast,Apple Juice (Each),12
eagle view elementary,Breakfast,Orange Tangerine Juice (Each),7
eagle view elementary,Breakfast,1% White Milk (Each),6
eagle view elementary,Breakfast,Mini Maple Pancakes (Package),6
eagle view elementary,Breakfast,Bagel (Bagel),3
eagle view elementary,Breakfast,Blueberry Chex Cereal (Each),2
eagle view elementary,Breakfast,Cinnamon Chex Cereal (Each),2
eagle view elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",2
eagle view elementary,Breakfast,Cream Cheese (Each),2
eagle view elementary,Breakfast,Honey Cheerios Cereal (Each),2
eagle view elementary,Breakfast,Red Delicious Apple (Each - serving),2
eagle view elementary,Breakfast,Banana (Each),1
eagle view elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",1
eagle view elementary,Breakfast,Fat Free White Milk (Each),1
eagle view elementary,Breakfast,Mandarin Orange Parfait (Parfait),1
eagle view elementary,Breakfast,Natural Breakfast Syrup (Each),1
eagle view elementary,Breakfast,Natural Grape Jam (Packet),1
eagle view elementary,Breakfast,Orange (6 Slices per 1/2 cup),1
eagle view elementary,Breakfast,String Cheese (1 Stick),1
edison high,Breakfast,Apple Juice (Each),7
edison high,Breakfast,Orange Tangerine Juice (Each),4
edison high,Breakfast,1% White Milk (Each),3
edison high,Breakfast,Mini Maple Pancakes (Package),3
edison high,Breakfast,Bagel (Bagel),1
edison high,Breakfast,Banana (Each),1
edison high,Breakfast,Blueberry Chex Cereal (Each),1
edison high,Breakfast,Cinnamon Chex Cereal (Each),1
edison high,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",1
edison high,Breakfast,Cream Cheese (Each),1
edison high,Breakfast,Fat Free White Milk (Each),1
edison high,Breakfast,Honey Cheerios Cereal (Each),1
edison high,Breakfast,Natural Breakfast Syrup (Each),1
edison high,Breakfast,Red Delicious Apple (Each - serving),1
edison high,Breakfast,String Cheese (1 Stick),1
fairfax high,Breakfast,Apple Juice (Each),8
fairfax high,Breakfast,1% White Milk (Each),4
fairfax high,Breakfast,Mini Maple Pancakes (Package),4
fairfax high,Breakfast,Orange Tangerine Juice (Each),4
fairfax high,Breakfast,Bagel (Bagel),2
fairfax high,Breakfast,Banana (Each),1
fairfax high,Breakfast,Blueberry Chex Cereal (Each),1
fairfax high,Breakfast,Cinnamon Chex Cereal (Each),1
fairfax high,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",1
fairfax high,Breakfast,Cream Cheese (Each),1
fairfax high,Breakfast,Fat Free White Milk (Each),1
fairfax high,Breakfast,Honey Cheerios Cereal (Each),1
fairfax high,Breakfast,Natural Breakfast Syrup (Each),1
fairfax high,Breakfast,Red Delicious Apple (Each - serving),1
fairfax high,Breakfast,String Cheese (1 Stick),1
fairfax villa elementary,Breakfast,Apple Juice (Each),6
fairfax villa elementary,Breakfast,1% White Milk (Each),3
fairfax villa elementary,Breakfast,Mini Maple Pancakes (Package),3
fairfax villa elementary,Breakfast,Orange Tangerine Juice (Each),3
fairfax villa elementary,Breakfast,Bagel (Bagel),1
fairfax villa elementary,Breakfast,Banana (Each),1
fairfax villa elementary,Breakfast,Blueberry Chex Cereal (Each),1
fairfax villa elementary,Breakfast,Cinnamon Chex Cereal (Each),1
fairfax villa elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",1
fairfax villa elementary,Breakfast,Cream Cheese (Each),1
fairfax villa elementary,Breakfast,Fat Free White Milk (Each),1
fairfax villa elementary,Breakfast,Honey Cheerios Cereal (Each),1
fairfax villa elementary,Breakfast,Red Delicious Apple (Each - serving),1
fairfax villa elementary,Breakfast,String Cheese (1 Stick),1
fairhill elementary,Breakfast,Apple Juice (Each),10
fairhill elementary,Breakfast,Mini Maple Pancakes (Package),5
fairhill elementary,Breakfast,Orange Tangerine Juice (Each),5
fairhill elementary,Breakfast,1% White Milk (Each),4
fairhill elementary,Breakfast,Bagel (Bagel),2
fairhill elementary,Breakfast,Cream Cheese (Each),2
fairhill elementary,Breakfast,Honey Cheerios Cereal (Each),2
fairhill elementary,Breakfast,Red Delicious Apple (Each - serving),2
fairhill elementary,Breakfast,Banana (Each),1
fairhill elementary,Breakfast,Blueberry Chex Cereal (Each),1
fairhill elementary,Breakfast,Cinnamon Chex Cereal (Each),1
fairhill elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",1
fairhill elementary,Breakfast,Fat Free White Milk (Each),1
fairhill elementary,Breakfast,Natural Breakfast Syrup (Each),1
fairhill elementary,Breakfast,Natural Grape Jam (Packet),1
fairhill elementary,Breakfast,String Cheese (1 Stick),1
fairview elementary,Breakfast,Apple Juice (Each),2
fairview elementary,Breakfast,1% White Milk (Each),1
fairview elementary,Breakfast,Bagel (Bagel),1
fairview elementary,Breakfast,Mini Maple Pancakes (Package),1
fairview elementary,Breakfast,Orange Tangerine Juice (Each),1
falls church hs,Breakfast,Apple Juice (Each),26
falls church hs,Breakfast,Orange Tangerine Juice (Each),14
falls church hs,Breakfast,1% White Milk (Each),12
falls church hs,Breakfast,Mini Maple Pancakes (Package),12
falls church hs,Breakfast,Bagel (Bagel),6
falls church hs,Breakfast,Cinnamon Chex Cereal (Each),4
falls church hs,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",4
falls church hs,Breakfast,Cream Cheese (Each),4
falls church hs,Breakfast,Honey Cheerios Cereal (Each),4
falls church hs,Breakfast,Red Delicious Apple (Each - serving),4
falls church hs,Breakfast,Banana (Each),3
falls church hs,Breakfast,Blueberry Chex Cereal (Each),3
falls church hs,Breakfast,Fat Free White Milk (Each),3
falls church hs,Breakfast,String Cheese (1 Stick),3
falls church hs,Breakfast,Natural Breakfast Syrup (Each),2
falls church hs,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),1
falls church hs,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",1
falls church hs,Breakfast,Blueberry Bread (1 square),1
falls church hs,Breakfast,Chicken & Biscuit Sandwich (Sandwich),1
falls church hs,Breakfast,Chilled Peaches (1/2 cup (drained)),1
falls church hs,Breakfast,Egg and American Cheese on Bagel (Sandwich),1
falls church hs,Breakfast,Egg and American Cheese on Biscuit (Sandwich),1
falls church hs,Breakfast,Mandarin Orange Parfait (Parfait),1
falls church hs,Breakfast,Natural Grape Jam (Packet),1
falls church hs,Breakfast,Orange (6 Slices per 1/2 cup),1
falls church hs,Breakfast,Orange Slices (3 slices per 1/4 cup),1
falls church hs,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",1
falls church hs,Breakfast,Strawberry Parfait (Parfait),1
falls church hs,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),1
flint hill elementary,Breakfast,Apple Juice (Each),2
flint hill elementary,Breakfast,1% White Milk (Each),1
flint hill elementary,Breakfast,Mini Maple Pancakes (Package),1
flint hill elementary,Breakfast,Orange Tangerine Juice (Each),1
floris elementary,Breakfast,Apple Juice (Each),3
floris elementary,Breakfast,Orange Tangerine Juice (Each),2
floris elementary,Breakfast,1% White Milk (Each),1
floris elementary,Breakfast,Bagel (Bagel),1
floris elementary,Breakfast,Cream Cheese (Each),1
floris elementary,Breakfast,Honey Cheerios Cereal (Each),1
floris elementary,Breakfast,Mini Maple Pancakes (Package),1
floris elementary,Breakfast,Red Delicious Apple (Each - serving),1
forest edge elementary,Breakfast,Apple Juice (Each),26
forest edge elementary,Breakfast,Orange Tangerine Juice (Each),14
forest edge elementary,Breakfast,1% White Milk (Each),12
forest edge elementary,Breakfast,Mini Maple Pancakes (Package),12
forest edge elementary,Breakfast,Bagel (Bagel),6
forest edge elementary,Breakfast,Cinnamon Chex Cereal (Each),4
forest edge elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",4
forest edge elementary,Breakfast,Cream Cheese (Each),4
forest edge elementary,Breakfast,Honey Cheerios Cereal (Each),4
forest edge elementary,Breakfast,Red Delicious Apple (Each - serving),4
forest edge elementary,Breakfast,Banana (Each),3
forest edge elementary,Breakfast,Blueberry Chex Cereal (Each),3
forest edge elementary,Breakfast,Fat Free White Milk (Each),3
forest edge elementary,Breakfast,String Cheese (1 Stick),3
forest edge elementary,Breakfast,Natural Breakfast Syrup (Each),2
forest edge elementary,Breakfast,Natural Grape Jam (Packet),2
forest edge elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),1
forest edge elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",1
forest edge elementary,Breakfast,Blueberry Bread (1 square),1
forest edge elementary,Breakfast,Blueberry Muffin Top (Muffin Top),1
forest edge elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),1
forest edge elementary,Breakfast,Chilled Peaches (1/2 cup (drained)),1
forest edge elementary,Breakfast,Egg and American Cheese on Bagel (Sandwich),1
forest edge elementary,Breakfast,Egg and American Cheese on Biscuit (Sandwich),1
forest edge elementary,Breakfast,Mandarin Orange Parfait (Parfait),1
forest edge elementary,Breakfast,Orange (6 Slices per 1/2 cup),1
forest edge elementary,Breakfast,Orange Slices (3 slices per 1/4 cup),1
forest edge elementary,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",1
forest edge elementary,Breakfast,Strawberry Parfait (Parfait),1
forest edge elementary,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),1
forestdale elementary,Breakfast,Apple Juice (Each),14
forestdale elementary,Breakfast,Orange Tangerine Juice (Each),8
forestdale elementary,Breakfast,Mini Maple Pancakes (Package),7
forestdale elementary,Breakfast,1% White Milk (Each),6
forestdale elementary,Breakfast,Bagel (Bagel),3
forestdale elementary,Breakfast,Banana (Each),2
forestdale elementary,Breakfast,Blueberry Chex Cereal (Each),2
forestdale elementary,Breakfast,Cinnamon Chex Cereal (Each),2
forestdale elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",2
forestdale elementary,Breakfast,Cream Cheese (Each),2
forestdale elementary,Breakfast,Fat Free White Milk (Each),2
forestdale elementary,Breakfast,Honey Cheerios Cereal (Each),2
forestdale elementary,Breakfast,Red Delicious Apple (Each - serving),2
forestdale elementary,Breakfast,String Cheese (1 Stick),2
forestdale elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),1
forestdale elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",1
forestdale elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),1
forestdale elementary,Breakfast,Mandarin Orange Parfait (Parfait),1
forestdale elementary,Breakfast,Natural Breakfast Syrup (Each),1
forestdale elementary,Breakfast,Natural Grape Jam (Packet),1
forestdale elementary,Breakfast,Orange (6 Slices per 1/2 cup),1
forestville elementary,Breakfast,1% White Milk (Each),1
forestville elementary,Breakfast,Apple Juice (Each),1
forestville elementary,Breakfast,Mini Maple Pancakes (Package),1
forestville elementary,Breakfast,Orange Tangerine Juice (Each),1
fort belvoir primary elementary,Breakfast,Apple Juice (Each),33
fort belvoir primary elementary,Breakfast,Orange Tangerine Juice (Each),18
fort belvoir primary elementary,Breakfast,1% White Milk (Each),15
fort belvoir primary elementary,Breakfast,Mini Maple Pancakes (Package),15
fort belvoir primary elementary,Breakfast,Bagel (Bagel),7
fort belvoir primary elementary,Breakfast,Cinnamon Chex Cereal (Each),5
fort belvoir primary elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",5
fort belvoir primary elementary,Breakfast,Cream Cheese (Each),5
fort belvoir primary elementary,Breakfast,Honey Cheerios Cereal (Each),5
fort belvoir primary elementary,Breakfast,Red Delicious Apple (Each - serving),5
fort belvoir primary elementary,Breakfast,Banana (Each),4
fort belvoir primary elementary,Breakfast,Blueberry Chex Cereal (Each),4
fort belvoir primary elementary,Breakfast,Fat Free White Milk (Each),4
fort belvoir primary elementary,Breakfast,Natural Breakfast Syrup (Each),3
fort belvoir primary elementary,Breakfast,String Cheese (1 Stick),3
fort belvoir primary elementary,Breakfast,Natural Grape Jam (Packet),2
fort belvoir primary elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),1
fort belvoir primary elementary,Breakfast,Applesauce (1/2 Cup),1
fort belvoir primary elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",1
fort belvoir primary elementary,Breakfast,Blueberry Bread (1 square),1
fort belvoir primary elementary,Breakfast,Blueberry Bread (1oz Grain (1/64 Baked Pan)),1
fort belvoir primary elementary,Breakfast,Blueberry Muffin Top (Muffin Top),1
fort belvoir primary elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),1
fort belvoir primary elementary,Breakfast,Chilled Peaches (1/2 cup (drained)),1
fort belvoir primary elementary,Breakfast,Egg and American Cheese on Bagel (Sandwich),1
fort belvoir primary elementary,Breakfast,Egg and American Cheese on Biscuit (Sandwich),1
fort belvoir primary elementary,Breakfast,Mandarin Orange Parfait (Parfait),1
fort belvoir primary elementary,Breakfast,Orange (6 Slices per 1/2 cup),1
fort belvoir primary elementary,Breakfast,Orange Slices (3 slices per 1/4 cup),1
fort belvoir primary elementary,Breakfast,"Parfait, Triple Berry (Parfait)",1
fort belvoir primary elementary,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",1
fort belvoir primary elementary,Breakfast,Strawberry Parfait (Parfait),1
fort belvoir primary elementary,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),1
fort belvoir upper elementary,Breakfast,Apple Juice (Each),16
fort belvoir upper elementary,Breakfast,Orange Tangerine Juice (Each),9
fort belvoir upper elementary,Breakfast,Mini Maple Pancakes (Package),8
fort belvoir upper elementary,Breakfast,1% White Milk (Each),7
fort belvoir upper elementary,Breakfast,Bagel (Bagel),4
fort belvoir upper elementary,Breakfast,Cream Cheese (Each),3
fort belvoir upper elementary,Breakfast,Honey Cheerios Cereal (Each),3
fort belvoir upper elementary,Breakfast,Red Delicious Apple (Each - serving),3
fort belvoir upper elementary,Breakfast,Banana (Each),2
fort belvoir upper elementary,Breakfast,Blueberry Chex Cereal (Each),2
fort belvoir upper elementary,Breakfast,Cinnamon Chex Cereal (Each),2
fort belvoir upper elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",2
fort belvoir upper elementary,Breakfast,Fat Free White Milk (Each),2
fort belvoir upper elementary,Breakfast,String Cheese (1 Stick),2
fort belvoir upper elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),1
fort belvoir upper elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",1
fort belvoir upper elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),1
fort belvoir upper elementary,Breakfast,Egg and American Cheese on Bagel (Sandwich),1
fort belvoir upper elementary,Breakfast,Mandarin Orange Parfait (Parfait),1
fort belvoir upper elementary,Breakfast,Natural Breakfast Syrup (Each),1
fort belvoir upper elementary,Breakfast,Natural Grape Jam (Packet),1
fort belvoir upper elementary,Breakfast,Orange (6 Slices per 1/2 cup),1
fort belvoir upper elementary,Breakfast,Strawberry Parfait (Parfait),1
fort belvoir upper elementary,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),1
fort hunt elementary,Breakfast,Apple Juice (Each),5
fort hunt elementary,Breakfast,Mini Maple Pancakes (Package),3
fort hunt elementary,Breakfast,Orange Tangerine Juice (Each),3
fort hunt elementary,Breakfast,1% White Milk (Each),2
fort hunt elementary,Breakfast,Bagel (Bagel),1
fort hunt elementary,Breakfast,Banana (Each),1
fort hunt elementary,Breakfast,Blueberry Chex Cereal (Each),1
fort hunt elementary,Breakfast,Cinnamon Chex Cereal (Each),1
fort hunt elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",1
fort hunt elementary,Breakfast,Cream Cheese (Each),1
fort hunt elementary,Breakfast,Fat Free White Milk (Each),1
fort hunt elementary,Breakfast,Honey Cheerios Cereal (Each),1
fort hunt elementary,Breakfast,Red Delicious Apple (Each - serving),1
fort hunt elementary,Breakfast,String Cheese (1 Stick),1
fox mill elementary,Breakfast,1% White Milk (Each),1
fox mill elementary,Breakfast,Apple Juice (Each),1
fox mill elementary,Breakfast,Mini Maple Pancakes (Package),1
fox mill elementary,Breakfast,Orange Tangerine Juice (Each),1
franconia elementary,Breakfast,Apple Juice (Each),5
franconia elementary,Breakfast,Orange Tangerine Juice (Each),3
franconia elementary,Breakfast,1% White Milk (Each),2
franconia elementary,Breakfast,Mini Maple Pancakes (Package),2
franconia elementary,Breakfast,Bagel (Bagel),1
franconia elementary,Breakfast,Banana (Each),1
franconia elementary,Breakfast,Blueberry Chex Cereal (Each),1
franconia elementary,Breakfast,Cinnamon Chex Cereal (Each),1
franconia elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",1
franconia elementary,Breakfast,Cream Cheese (Each),1
franconia elementary,Breakfast,Fat Free White Milk (Each),1
franconia elementary,Breakfast,Honey Cheerios Cereal (Each),1
franconia elementary,Breakfast,Red Delicious Apple (Each - serving),1
franklin middle,Breakfast,Apple Juice (Each),3
franklin middle,Breakfast,Orange Tangerine Juice (Each),2
franklin middle,Breakfast,1% White Milk (Each),1
franklin middle,Breakfast,Bagel (Bagel),1
franklin middle,Breakfast,Mini Maple Pancakes (Package),1
franklin sherman elementary,Breakfast,Apple Juice (Each),2
franklin sherman elementary,Breakfast,1% White Milk (Each),1
franklin sherman elementary,Breakfast,Mini Maple Pancakes (Package),1
franklin sherman elementary,Breakfast,Orange Tangerine Juice (Each),1
freedom hill elementary,Breakfast,Apple Juice (Each),11
freedom hill elementary,Breakfast,Orange Tangerine Juice (Each),6
freedom hill elementary,Breakfast,1% White Milk (Each),5
freedom hill elementary,Breakfast,Mini Maple Pancakes (Package),5
freedom hill elementary,Breakfast,Bagel (Bagel),2
freedom hill elementary,Breakfast,Cinnamon Chex Cereal (Each),2
freedom hill elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",2
freedom hill elementary,Breakfast,Cream Cheese (Each),2
freedom hill elementary,Breakfast,Honey Cheerios Cereal (Each),2
freedom hill elementary,Breakfast,Red Delicious Apple (Each - serving),2
freedom hill elementary,Breakfast,Banana (Each),1
freedom hill elementary,Breakfast,Blueberry Chex Cereal (Each),1
freedom hill elementary,Breakfast,Fat Free White Milk (Each),1
freedom hill elementary,Breakfast,Natural Breakfast Syrup (Each),1
freedom hill elementary,Breakfast,Natural Grape Jam (Packet),1
freedom hill elementary,Breakfast,String Cheese (1 Stick),1
frost middle,Breakfast,Apple Juice (Each),4
frost middle,Breakfast,1% White Milk (Each),2
frost middle,Breakfast,Mini Maple Pancakes (Package),2
frost middle,Breakfast,Orange Tangerine Juice (Each),2
frost middle,Breakfast,Bagel (Bagel),1
frost middle,Breakfast,Cinnamon Chex Cereal (Each),1
frost middle,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",1
frost middle,Breakfast,Cream Cheese (Each),1
frost middle,Breakfast,Honey Cheerios Cereal (Each),1
frost middle,Breakfast,Red Delicious Apple (Each - serving),1
garfield elementary,Breakfast,Apple Juice (Each),10
garfield elementary,Breakfast,Mini Maple Pancakes (Package),5
garfield elementary,Breakfast,Orange Tangerine Juice (Each),5
garfield elementary,Breakfast,1% White Milk (Each),4
garfield elementary,Breakfast,Bagel (Bagel),2
garfield elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",2
garfield elementary,Breakfast,Cream Cheese (Each),2
garfield elementary,Breakfast,Honey Cheerios Cereal (Each),2
garfield elementary,Breakfast,Red Delicious Apple (Each - serving),2
garfield elementary,Breakfast,Banana (Each),1
garfield elementary,Breakfast,Blueberry Chex Cereal (Each),1
garfield elementary,Breakfast,Cinnamon Chex Cereal (Each),1
garfield elementary,Breakfast,Fat Free White Milk (Each),1
garfield elementary,Breakfast,Natural Breakfast Syrup (Each),1
garfield elementary,Breakfast,Natural Grape Jam (Packet),1
garfield elementary,Breakfast,String Cheese (1 Stick),1
