school,meal_type,food_item,recommended_quantity
hunt valley elementary,Breakfast,Chilled Peaches (1/2 cup (drained)),2
hunt valley elementary,Breakfast,Egg and American Cheese on Bagel (Sandwich),2
hunt valley elementary,Breakfast,Egg and American Cheese on Biscuit (Sandwich),2
hunt valley elementary,Breakfast,Strawberry Parfait (Parfait),2
hunt valley elementary,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),2
hunt valley elementary,Breakfast,1% Unflavored Shelf-Stable Milk (Each),1
hunt valley elementary,Breakfast,Applesauce (1/2 Cup),1
hunt valley elementary,Breakfast,Biscuit (Biscuit),1
hunt valley elementary,Breakfast,Blueberry Bread (1oz Grain (1/64 Baked Pan)),1
hunt valley elementary,Breakfast,Blueberry Muffin Top (Muffin Top),1
hunt valley elementary,Breakfast,Chilled Mandarin Oranges (1/2 cup (drained)),1
hunt valley elementary,Breakfast,Chilled Pineapple (1/2 cup),1
hunt valley elementary,Breakfast,Golden Delicious Apple (Each),1
hunt valley elementary,Breakfast,Orange Slices (3 slices per 1/4 cup),1
hunt valley elementary,Breakfast,"Parfait, Triple Berry (Parfait)",1
hunt valley elementary,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",1
hunters woods elementary,Breakfast,Apple Juice (Each),51
hunters woods elementary,Breakfast,Orange Tangerine Juice (Each),27
hunters woods elementary,Breakfast,Mini Maple Pancakes (Package),24
hunters woods elementary,Breakfast,1% White Milk (Each),23
hunters woods elementary,Breakfast,Bagel (Bagel),11
hunters woods elementary,Breakfast,Cream Cheese (Each),9
hunters woods elementary,Breakfast,Honey Cheerios Cereal (Each),9
hunters woods elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",8
hunters woods elementary,Breakfast,Red Delicious Apple (Each - serving),8
hunters woods elementary,Breakfast,Cinnamon Chex Cereal (Each),7
hunters woods elementary,Breakfast,Banana (Each),6
hunters woods elementary,Breakfast,Blueberry Chex Cereal (Each),6
hunters woods elementary,Breakfast,Fat Free White Milk (Each),6
hunters woods elementary,Breakfast,String Cheese (1 Stick),5
hunters woods elementary,Breakfast,Natural Breakfast Syrup (Each),4
hunters woods elementary,Breakfast,Natural Grape Jam (Packet),3
hunters woods elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),2
hunters woods elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",2
hunters woods elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),2
hunters woods elementary,Breakfast,Egg and American Cheese on Bagel (Sandwich),2
hunters woods elementary,Breakfast,Mandarin Orange Parfait (Parfait),2
hunters woods elementary,Breakfast,Orange (6 Slices per 1/2 cup),2
hunters woods elementary,Breakfast,Strawberry Parfait (Parfait),2
hunters woods elementary,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),2
hunters woods elementary,Breakfast,Applesauce (1/2 Cup),1
hunters woods elementary,Breakfast,Blueberry Bread (1 square),1
hunters woods elementary,Breakfast,Blueberry Bread (1oz Grain (1/64 Baked Pan)),1
hunters woods elementary,Breakfast,Blueberry Muffin Top (Muffin Top),1
hunters woods elementary,Breakfast,Chilled Peaches (1/2 cup (drained)),1
hunters woods elementary,Breakfast,Egg and American Cheese on Biscuit (Sandwich),1
hunters woods elementary,Breakfast,Golden Delicious Apple (Each),1
hunters woods elementary,Breakfast,Orange Slices (3 slices per 1/4 cup),1
hunters woods elementary,Breakfast,"Parfait, Triple Berry (Parfait)",1
hunters woods elementary,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",1
hutchison elementary,Breakfast,Apple Juice (Each),224
hutchison elementary,Breakfast,Orange Tangerine Juice (Each),121
hutchison elementary,Breakfast,Mini Maple Pancakes (Package),104
hutchison elementary,Breakfast,1% White Milk (Each),101
hutchison elementary,Breakfast,Bagel (Bagel),49
hutchison elementary,Breakfast,Cream Cheese (Each),38
hutchison elementary,Breakfast,Honey Cheerios Cereal (Each),38
hutchison elementary,Breakfast,Red Delicious Apple (Each - serving),37
hutchison elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",34
hutchison elementary,Breakfast,Cinnamon Chex Cereal (Each),32
hutchison elementary,Breakfast,Blueberry Chex Cereal (Each),27
hutchison elementary,Breakfast,Fat Free White Milk (Each),27
hutchison elementary,Breakfast,Banana (Each),25
hutchison elementary,Breakfast,String Cheese (1 Stick),24
hutchison elementary,Breakfast,Natural Breakfast Syrup (Each),17
hutchison elementary,Breakfast,Natural Grape Jam (Packet),13
hutchison elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",10
hutchison elementary,Breakfast,Mandarin Orange Parfait (Parfait),10
hutchison elementary,Breakfast,Orange (6 Slices per 1/2 cup),10
hutchison elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),9
hutchison elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),8
hutchison elementary,Breakfast,Egg and American Cheese on Bagel (Sandwich),8
hutchison elementary,Breakfast,Egg and American Cheese on Biscuit (Sandwich),7
hutchison elementary,Breakfast,Strawberry Parfait (Parfait),7
hutchison elementary,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),7
hutchison elementary,Breakfast,Blueberry Bread (1 square),6
hutchison elementary,Breakfast,Chilled Peaches (1/2 cup (drained)),6
hutchison elementary,Breakfast,Orange Slices (3 slices per 1/4 cup),5
hutchison elementary,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",5
hutchison elementary,Breakfast,Applesauce (1/2 Cup),4
hutchison elementary,Breakfast,Blueberry Bread (1oz Grain (1/64 Baked Pan)),4
hutchison elementary,Breakfast,Blueberry Muffin Top (Muffin Top),4
hutchison elementary,Breakfast,"Parfait, Triple Berry (Parfait)",4
hutchison elementary,Breakfast,1% Unflavored Shelf-Stable Milk (Each),2
hutchison elementary,Breakfast,Apple Cinnamon Bread (2oz Grain (1/32 Baked Pan)),2
hutchison elementary,Breakfast,Apple Slices (3 slices per 1/4 cup),2
hutchison elementary,Breakfast,Biscuit (Biscuit),2
hutchison elementary,Breakfast,Chilled Mandarin Oranges (1/2 cup (drained)),2
hutchison elementary,Breakfast,Chilled Pineapple (1/2 cup),2
hutchison elementary,Breakfast,Egg and American Cheese on English Muffin (Sandwich),2
hutchison elementary,Breakfast,Golden Delicious Apple (Each),2
hutchison elementary,Breakfast,Apple Cinnamon Bread (Grain for entree) (1 square),1
hutchison elementary,Breakfast,"Apple, Slices, IW - ER Supper Only (Each)",1
hutchison elementary,Breakfast,Assorted Craisins (Packet),1
hutchison elementary,Breakfast,"Batter, Pumpkin Bread (2oz Grain (1/32Baked Pan))",1
hutchison elementary,Breakfast,Bottled Water (Bottle),1
hutchison elementary,Breakfast,"Cereal, Cinnamon Toast Crunch 1 oz (Sub) (Each)",1
hutchison elementary,Breakfast,Chicken Tenders (3 tenders),1
hutchison elementary,Breakfast,Fat Free Unflavored Shelf-Stable Milk (Each),1
hutchison elementary,Breakfast,"Frozen Berry, Triple Berry Blend (1/2 cup (thawed))",1
hutchison elementary,Breakfast,Graham Crackers (Package),1
hutchison elementary,Breakfast,IW Applesauce Cup (Each),1
hutchison elementary,Breakfast,"Lactose Free, White Milk (Each)",1
hutchison elementary,Breakfast,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",1
hutchison elementary,Breakfast,Mini Maple Waffles (Package),1
hutchison elementary,Breakfast,Orange (1/4 cup),1
hutchison elementary,Breakfast,Orange (Each - serving),1
hutchison elementary,Breakfast,Orange Slices (6 Slices per 1/2 cup),1
hutchison elementary,Breakfast,Strawberry Flavored Dried Cranberries (2 Eaches),1
hutchison elementary,Breakfast,Whole Strawberries (1/2 cup thawed),1
hybla valley elementary,Breakfast,Apple Juice (Each),284
hybla valley elementary,Breakfast,Orange Tangerine Juice (Each),153
hybla valley elementary,Breakfast,Mini Maple Pancakes (Package),132
hybla valley elementary,Breakfast,1% White Milk (Each),127
hybla valley elementary,Breakfast,Bagel (Bagel),62
hybla valley elementary,Breakfast,Cream Cheese (Each),48
hybla valley elementary,Breakfast,Honey Cheerios Cereal (Each),48
hybla valley elementary,Breakfast,Red Delicious Apple (Each - serving),47
hybla valley elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",43
hybla valley elementary,Breakfast,Cinnamon Chex Cereal (Each),40
hybla valley elementary,Breakfast,Blueberry Chex Cereal (Each),34
hybla valley elementary,Breakfast,Fat Free White Milk (Each),34
hybla valley elementary,Breakfast,Banana (Each),31
hybla valley elementary,Breakfast,String Cheese (1 Stick),30
hybla valley elementary,Breakfast,Natural Breakfast Syrup (Each),22
hybla valley elementary,Breakfast,Natural Grape Jam (Packet),16
hybla valley elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",13
hybla valley elementary,Breakfast,Orange (6 Slices per 1/2 cup),13
hybla valley elementary,Breakfast,Mandarin Orange Parfait (Parfait),12
hybla valley elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),11
hybla valley elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),11
hybla valley elementary,Breakfast,Egg and American Cheese on Bagel (Sandwich),10
hybla valley elementary,Breakfast,Strawberry Parfait (Parfait),9
hybla valley elementary,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),9
hybla valley elementary,Breakfast,Chilled Peaches (1/2 cup (drained)),8
hybla valley elementary,Breakfast,Egg and American Cheese on Biscuit (Sandwich),8
hybla valley elementary,Breakfast,Blueberry Bread (1 square),7
hybla valley elementary,Breakfast,Orange Slices (3 slices per 1/4 cup),7
hybla valley elementary,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",6
hybla valley elementary,Breakfast,Applesauce (1/2 Cup),5
hybla valley elementary,Breakfast,Blueberry Bread (1oz Grain (1/64 Baked Pan)),5
hybla valley elementary,Breakfast,Blueberry Muffin Top (Muffin Top),5
hybla valley elementary,Breakfast,"Parfait, Triple Berry (Parfait)",5
hybla valley elementary,Breakfast,Biscuit (Biscuit),3
hybla valley elementary,Breakfast,Chilled Mandarin Oranges (1/2 cup (drained)),3
hybla valley elementary,Breakfast,Golden Delicious Apple (Each),3
hybla valley elementary,Breakfast,1% Unflavored Shelf-Stable Milk (Each),2
hybla valley elementary,Breakfast,Apple Cinnamon Bread (2oz Grain (1/32 Baked Pan)),2
hybla valley elementary,Breakfast,Apple Cinnamon Bread (Grain for entree) (1 square),2
hybla valley elementary,Breakfast,Apple Slices (3 slices per 1/4 cup),2
hybla valley elementary,Breakfast,Bottled Water (Bottle),2
hybla valley elementary,Breakfast,Chilled Pineapple (1/2 cup),2
hybla valley elementary,Breakfast,Egg and American Cheese on English Muffin (Sandwich),2
hybla valley elementary,Breakfast,"Frozen Berry, Triple Berry Blend (1/2 cup (thawed))",2
hybla valley elementary,Breakfast,"Apple, Slices, IW - ER Supper Only (Each)",1
hybla valley elementary,Breakfast,Assorted Craisins (Packet),1
hybla valley elementary,Breakfast,"Batter, Pumpkin Bread (2oz Grain (1/32Baked Pan))",1
hybla valley elementary,Breakfast,"Cereal, Cinnamon Toast Crunch 1 oz (Sub) (Each)",1
hybla valley elementary,Breakfast,Chicken Tenders (3 tenders),1
hybla valley elementary,Breakfast,Fat Free Unflavored Shelf-Stable Milk (Each),1
hybla valley elementary,Breakfast,Graham Crackers (Package),1
hybla valley elementary,Breakfast,IW Applesauce Cup (Each),1
hybla valley elementary,Breakfast,"Lactose Free, White Milk (Each)",1
hybla valley elementary,Breakfast,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",1
hybla valley elementary,Breakfast,Mini Maple Waffles (Package),1
hybla valley elementary,Breakfast,Natural Blackberry Jam (Packet),1
hybla valley elementary,Breakfast,Orange (1/4 cup),1
hybla valley elementary,Breakfast,Orange (Each - serving),1
hybla valley elementary,Breakfast,Orange Slices (6 Slices per 1/2 cup),1
hybla valley elementary,Breakfast,Strawberry Flavored Dried Cranberries (2 Eaches),1
hybla valley elementary,Breakfast,Strawberry Flavored Dried Cranberries (Each),1
hybla valley elementary,Breakfast,Whole Strawberries (1/2 cup thawed),1
irving middle,Breakfast,Apple Juice (Each),35
irving middle,Breakfast,Orange Tangerine Juice (Each),19
irving middle,Breakfast,1% White Milk (Each),16
irving middle,Breakfast,Mini Maple Pancakes (Package),16
irving middle,Breakfast,Bagel (Bagel),8
irving middle,Breakfast,Cream Cheese (Each),6
irving middle,Breakfast,Honey Cheerios Cereal (Each),6
irving middle,Breakfast,Red Delicious Apple (Each - serving),6
irving middle,Breakfast,Cinnamon Chex Cereal (Each),5
irving middle,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",5
irving middle,Breakfast,Banana (Each),4
irving middle,Breakfast,Blueberry Chex Cereal (Each),4
irving middle,Breakfast,Fat Free White Milk (Each),4
irving middle,Breakfast,String Cheese (1 Stick),4
irving middle,Breakfast,Natural Breakfast Syrup (Each),3
irving middle,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",2
irving middle,Breakfast,Mandarin Orange Parfait (Parfait),2
irving middle,Breakfast,Natural Grape Jam (Packet),2
irving middle,Breakfast,Orange (6 Slices per 1/2 cup),2
irving middle,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),1
irving middle,Breakfast,Applesauce (1/2 Cup),1
irving middle,Breakfast,Blueberry Bread (1 square),1
irving middle,Breakfast,Blueberry Bread (1oz Grain (1/64 Baked Pan)),1
irving middle,Breakfast,Blueberry Muffin Top (Muffin Top),1
irving middle,Breakfast,Chicken & Biscuit Sandwich (Sandwich),1
irving middle,Breakfast,Chilled Peaches (1/2 cup (drained)),1
irving middle,Breakfast,Egg and American Cheese on Bagel (Sandwich),1
irving middle,Breakfast,Egg and American Cheese on Biscuit (Sandwich),1
irving middle,Breakfast,Orange Slices (3 slices per 1/4 cup),1
irving middle,Breakfast,"Parfait, Triple Berry (Parfait)",1
irving middle,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",1
irving middle,Breakfast,Strawberry Parfait (Parfait),1
irving middle,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),1
island creek elementary,Breakfast,Apple Juice (Each),40
island creek elementary,Breakfast,Orange Tangerine Juice (Each),21
island creek elementary,Breakfast,Mini Maple Pancakes (Package),19
island creek elementary,Breakfast,1% White Milk (Each),18
island creek elementary,Breakfast,Bagel (Bagel),9
island creek elementary,Breakfast,Cream Cheese (Each),7
island creek elementary,Breakfast,Honey Cheerios Cereal (Each),7
island creek elementary,Breakfast,Red Delicious Apple (Each - serving),7
island creek elementary,Breakfast,Cinnamon Chex Cereal (Each),6
island creek elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",6
island creek elementary,Breakfast,Blueberry Chex Cereal (Each),5
island creek elementary,Breakfast,Fat Free White Milk (Each),5
island creek elementary,Breakfast,Banana (Each),4
island creek elementary,Breakfast,String Cheese (1 Stick),4
island creek elementary,Breakfast,Natural Breakfast Syrup (Each),3
island creek elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),2
island creek elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",2
island creek elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),2
island creek elementary,Breakfast,Mandarin Orange Parfait (Parfait),2
island creek elementary,Breakfast,Natural Grape Jam (Packet),2
island creek elementary,Breakfast,Orange (6 Slices per 1/2 cup),2
island creek elementary,Breakfast,Applesauce (1/2 Cup),1
island creek elementary,Breakfast,Blueberry Bread (1 square),1
island creek elementary,Breakfast,Blueberry Bread (1oz Grain (1/64 Baked Pan)),1
island creek elementary,Breakfast,Blueberry Muffin Top (Muffin Top),1
island creek elementary,Breakfast,Chilled Peaches (1/2 cup (drained)),1
island creek elementary,Breakfast,Egg and American Cheese on Bagel (Sandwich),1
island creek elementary,Breakfast,Egg and American Cheese on Biscuit (Sandwich),1
island creek elementary,Breakfast,Orange Slices (3 slices per 1/4 cup),1
island creek elementary,Breakfast,"Parfait, Triple Berry (Parfait)",1
island creek elementary,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",1
island creek elementary,Breakfast,Strawberry Parfait (Parfait),1
island creek elementary,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),1
jefferson high,Breakfast,Apple Juice (Each),62
jefferson high,Breakfast,Orange Tangerine Juice (Each),34
jefferson high,Breakfast,Mini Maple Pancakes (Package),29
jefferson high,Breakfast,1% White Milk (Each),28
jefferson high,Breakfast,Bagel (Bagel),14
jefferson high,Breakfast,Cream Cheese (Each),10
jefferson high,Breakfast,Honey Cheerios Cereal (Each),10
jefferson high,Breakfast,Red Delicious Apple (Each - serving),10
jefferson high,Breakfast,Cinnamon Chex Cereal (Each),9
jefferson high,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",9
jefferson high,Breakfast,Blueberry Chex Cereal (Each),8
jefferson high,Breakfast,Banana (Each),7
jefferson high,Breakfast,Fat Free White Milk (Each),7
jefferson high,Breakfast,String Cheese (1 Stick),7
jefferson high,Breakfast,Natural Breakfast Syrup (Each),5
jefferson high,Breakfast,Natural Grape Jam (Packet),4
jefferson high,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",3
jefferson high,Breakfast,Mandarin Orange Parfait (Parfait),3
jefferson high,Breakfast,Orange (6 Slices per 1/2 cup),3
jefferson high,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),2
jefferson high,Breakfast,Blueberry Bread (1 square),2
jefferson high,Breakfast,Chicken & Biscuit Sandwich (Sandwich),2
jefferson high,Breakfast,Chilled Peaches (1/2 cup (drained)),2
jefferson high,Breakfast,Egg and American Cheese on Bagel (Sandwich),2
jefferson high,Breakfast,Egg and American Cheese on Biscuit (Sandwich),2
jefferson high,Breakfast,Strawberry Parfait (Parfait),2
jefferson high,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),2
jefferson high,Breakfast,1% Unflavored Shelf-Stable Milk (Each),1
jefferson high,Breakfast,Applesauce (1/2 Cup),1
jefferson high,Breakfast,Biscuit (Biscuit),1
jefferson high,Breakfast,Blueberry Bread (1oz Grain (1/64 Baked Pan)),1
jefferson high,Breakfast,Blueberry Muffin Top (Muffin Top),1
jefferson high,Breakfast,Chilled Mandarin Oranges (1/2 cup (drained)),1
jefferson high,Breakfast,Chilled Pineapple (1/2 cup),1
jefferson high,Breakfast,Golden Delicious Apple (Each),1
jefferson high,Breakfast,Orange Slices (3 slices per 1/4 cup),1
jefferson high,Breakfast,"Parfait, Triple Berry (Parfait)",1
jefferson high,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",1
johnson middle,Breakfast,Apple Juice (Each),106
johnson middle,Breakfast,Orange Tangerine Juice (Each),57
johnson middle,Breakfast,Mini Maple Pancakes (Package),49
johnson middle,Breakfast,1% White Milk (Each),48
johnson middle,Breakfast,Bagel (Bagel),23
johnson middle,Breakfast,Cream Cheese (Each),18
johnson middle,Breakfast,Honey Cheerios Cereal (Each),18
johnson middle,Breakfast,Red Delicious Apple (Each - serving),18
johnson middle,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",16
johnson middle,Breakfast,Cinnamon Chex Cereal (Each),15
johnson middle,Breakfast,Blueberry Chex Cereal (Each),13
johnson middle,Breakfast,Fat Free White Milk (Each),13
johnson middle,Breakfast,Banana (Each),12
johnson middle,Breakfast,String Cheese (1 Stick),11
johnson middle,Breakfast,Natural Breakfast Syrup (Each),8
johnson middle,Breakfast,Natural Grape Jam (Packet),6
johnson middle,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",5
johnson middle,Breakfast,Mandarin Orange Parfait (Parfait),5
johnson middle,Breakfast,Orange (6 Slices per 1/2 cup),5
johnson middle,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),4
johnson middle,Breakfast,Chicken & Biscuit Sandwich (Sandwich),4
johnson middle,Breakfast,Egg and American Cheese on Bagel (Sandwich),4
johnson middle,Breakfast,Blueberry Bread (1 square),3
johnson middle,Breakfast,Chilled Peaches (1/2 cup (drained)),3
johnson middle,Breakfast,Egg and American Cheese on Biscuit (Sandwich),3
johnson middle,Breakfast,Strawberry Parfait (Parfait),3
johnson middle,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),3
johnson middle,Breakfast,Applesauce (1/2 Cup),2
johnson middle,Breakfast,Blueberry Bread (1oz Grain (1/64 Baked Pan)),2
johnson middle,Breakfast,Blueberry Muffin Top (Muffin Top),2
johnson middle,Breakfast,Orange Slices (3 slices per 1/4 cup),2
johnson middle,Breakfast,"Parfait, Triple Berry (Parfait)",2
johnson middle,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",2
johnson middle,Breakfast,1% Unflavored Shelf-Stable Milk (Each),1
johnson middle,Breakfast,Apple Cinnamon Bread (2oz Grain (1/32 Baked Pan)),1
johnson middle,Breakfast,Apple Cinnamon Bread (Grain for entree) (1 square),1
johnson middle,Breakfast,Apple Slices (3 slices per 1/4 cup),1
johnson middle,Breakfast,Biscuit (Biscuit),1
johnson middle,Breakfast,Bottled Water (Bottle),1
johnson middle,Breakfast,Chilled Mandarin Oranges (1/2 cup (drained)),1
johnson middle,Breakfast,Chilled Pineapple (1/2 cup),1
johnson middle,Breakfast,Egg and American Cheese on English Muffin (Sandwich),1
johnson middle,Breakfast,"Frozen Berry, Triple Berry Blend (1/2 cup (thawed))",1
johnson middle,Breakfast,Golden Delicious Apple (Each),1
johnson middle,Breakfast,IW Applesauce Cup (Each),1
johnson middle,Breakfast,Mini Maple Waffles (Package),1
justice high,Breakfast,Apple Juice (Each),234
justice high,Breakfast,Orange Tangerine Juice (Each),126
justice high,Breakfast,Mini Maple Pancakes (Package),108
justice high,Breakfast,1% White Milk (Each),105
justice high,Breakfast,Bagel (Bagel),51
justice high,Breakfast,Cream Cheese (Each),39
justice high,Breakfast,Honey Cheerios Cereal (Each),39
justice high,Breakfast,Red Delicious Apple (Each - serving),39
justice high,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",35
justice high,Breakfast,Cinnamon Chex Cereal (Each),33
justice high,Breakfast,Blueberry Chex Cereal (Each),28
justice high,Breakfast,Fat Free White Milk (Each),28
justice high,Breakfast,Banana (Each),26
justice high,Breakfast,String Cheese (1 Stick),25
justice high,Breakfast,Natural Breakfast Syrup (Each),18
justice high,Breakfast,Natural Grape Jam (Packet),14
justice high,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",10
justice high,Breakfast,Mandarin Orange Parfait (Parfait),10
justice high,Breakfast,Orange (6 Slices per 1/2 cup),10
justice high,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),9
justice high,Breakfast,Chicken & Biscuit Sandwich (Sandwich),9
justice high,Breakfast,Egg and American Cheese on Bagel (Sandwich),8
justice high,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),8
justice high,Breakfast,Chilled Peaches (1/2 cup (drained)),7
justice high,Breakfast,Egg and American Cheese on Biscuit (Sandwich),7
justice high,Breakfast,Strawberry Parfait (Parfait),7
justice high,Breakfast,Blueberry Bread (1 square),6
justice high,Breakfast,Blueberry Muffin Top (Muffin Top),5
justice high,Breakfast,Orange Slices (3 slices per 1/4 cup),5
justice high,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",5
justice high,Breakfast,Applesauce (1/2 Cup),4
justice high,Breakfast,Blueberry Bread (1oz Grain (1/64 Baked Pan)),4
justice high,Breakfast,"Parfait, Triple Berry (Parfait)",4
justice high,Breakfast,Golden Delicious Apple (Each),3
justice high,Breakfast,1% Unflavored Shelf-Stable Milk (Each),2
justice high,Breakfast,Apple Cinnamon Bread (2oz Grain (1/32 Baked Pan)),2
justice high,Breakfast,Apple Slices (3 slices per 1/4 cup),2
justice high,Breakfast,Biscuit (Biscuit),2
justice high,Breakfast,Chilled Mandarin Oranges (1/2 cup (drained)),2
justice high,Breakfast,Chilled Pineapple (1/2 cup),2
justice high,Breakfast,Egg and American Cheese on English Muffin (Sandwich),2
justice high,Breakfast,Apple Cinnamon Bread (Grain for entree) (1 square),1
justice high,Breakfast,"Apple, Slices, IW - ER Supper Only (Each)",1
justice high,Breakfast,Assorted Craisins (Packet),1
justice high,Breakfast,"Batter, Pumpkin Bread (2oz Grain (1/32Baked Pan))",1
justice high,Breakfast,Bottled Water (Bottle),1
justice high,Breakfast,"Cereal, Cinnamon Toast Crunch 1 oz (Sub) (Each)",1
justice high,Breakfast,Chicken Tenders (3 tenders),1
justice high,Breakfast,Fat Free Unflavored Shelf-Stable Milk (Each),1
justice high,Breakfast,"Frozen Berry, Triple Berry Blend (1/2 cup (thawed))",1
justice high,Breakfast,Graham Crackers (Package),1
justice high,Breakfast,IW Applesauce Cup (Each),1
justice high,Breakfast,"Lactose Free, White Milk (Each)",1
justice high,Breakfast,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",1
justice high,Breakfast,Mini Maple Waffles (Package),1
justice high,Breakfast,Orange (1/4 cup),1
justice high,Breakfast,Orange (Each - serving),1
justice high,Breakfast,Orange Slices (6 Slices per 1/2 cup),1
justice high,Breakfast,Strawberry Flavored Dried Cranberries (2 Eaches),1
justice high,Breakfast,Whole Strawberries (1/2 cup thawed),1
keene mill elementary,Breakfast,Apple Juice (Each),60
keene mill elementary,Breakfast,Orange Tangerine Juice (Each),33
keene mill elementary,Breakfast,Mini Maple Pancakes (Package),28
keene mill elementary,Breakfast,1% White Milk (Each),27
keene mill elementary,Breakfast,Bagel (Bagel),13
keene mill elementary,Breakfast,Cream Cheese (Each),10
keene mill elementary,Breakfast,Honey Cheerios Cereal (Each),10
keene mill elementary,Breakfast,Red Delicious Apple (Each - serving),10
keene mill elementary,Breakfast,Cinnamon Chex Cereal (Each),9
keene mill elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",9
keene mill elementary,Breakfast,Banana (Each),7
keene mill elementary,Breakfast,Blueberry Chex Cereal (Each),7
keene mill elementary,Breakfast,Fat Free White Milk (Each),7
keene mill elementary,Breakfast,String Cheese (1 Stick),6
keene mill elementary,Breakfast,Natural Breakfast Syrup (Each),5
keene mill elementary,Breakfast,Natural Grape Jam (Packet),4
keene mill elementary,Breakfast,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",3
keene mill elementary,Breakfast,Mandarin Orange Parfait (Parfait),3
keene mill elementary,Breakfast,Orange (6 Slices per 1/2 cup),3
keene mill elementary,Breakfast,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),2
keene mill elementary,Breakfast,Blueberry Bread (1 square),2
keene mill elementary,Breakfast,Chicken & Biscuit Sandwich (Sandwich),2
keene mill elementary,Breakfast,Chilled Peaches (1/2 cup (drained)),2
keene mill elementary,Breakfast,Egg and American Cheese on Bagel (Sandwich),2
keene mill elementary,Breakfast,Egg and American Cheese on Biscuit (Sandwich),2
keene mill elementary,Breakfast,Strawberry Parfait (Parfait),2
keene mill elementary,Breakfast,Turkey Sausage Breakfast Biscuit (Sandwich),2
keene mill elementary,Breakfast,1% Unflavored Shelf-Stable Milk (Each),1
keene mill elementary,Breakfast,Applesauce (1/2 Cup),1
keene mill elementary,Breakfast,Biscuit (Biscuit),1
keene mill elementary,Breakfast,Blueberry Bread (1oz Grain (1/64 Baked Pan)),1
keene mill elementary,Breakfast,Blueberry Muffin Top (Muffin Top),1
