school_name,date,identifier,name,planned_reimbursable,planned_non-reimbursable,planned_total,offered_reimbursable,offered_non-reimbursable,offered_total,served_reimbursable,served_non-reimbursable,served_total,discarded_total,discarded_cost,subtotal_cost,left_over_total,left_over_percent_of_offered,left_over_cost,production_cost_total,Calories,Total Fat (g),Saturated Fat (g),Cholesterol (mg),Sodium (mg),Carbohydrate (g),Dietary Fiber (g),Total Sugars (g),Added Sugars (g),Protein (g),Vitamin A (IU),Vitamin C (mg),Vitamin D (D2 + D3) (mcg),Calcium (mg),Iron (mg),Potassium (mg),Category,Sub-Category,Served
westgate elementary,2025-05-01,20043,"Lactose Free, White Milk (Each)",2,0,2,2,2,0,2,1.16,0,0.0,0.0,1.16,0.0,0.0,0.0,1.16,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
westgate elementary,2025-05-02,20001,1% White Milk (Each),37,0,37,41,37,0,37,13.32,0,0.0,0.0,13.32,4.0,9.76,1.44,14.76,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
westgate elementary,2025-05-02,20038,Fat Free White Milk (Each),5,0,5,12,7,0,7,2.31,0,0.0,0.0,2.31,5.0,41.67,1.65,3.96,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
westgate elementary,2025-05-02,30103,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",0,0,0,2,2,0,2,0.96,0,0.0,0.0,0.96,0.0,0.0,0.0,0.96,90,0,0,5,130,12,0,12,0,8,150,0,3,300,0,400,Sides,Milk,Lunch
westgate elementary,2025-05-05,20001,1% White Milk (Each),39,0,39,41,26,0,26,9.36,0,0.0,0.0,9.36,15.0,36.59,5.4,14.76,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
westgate elementary,2025-05-05,20038,Fat Free White Milk (Each),5,0,5,12,2,0,2,0.66,0,0.0,0.0,0.66,10.0,83.33,3.3,3.96,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
westgate elementary,2025-05-05,20043,"Lactose Free, White Milk (Each)",2,0,2,2,2,0,2,1.16,0,0.0,0.0,1.16,0.0,0.0,0.0,1.16,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
westgate elementary,2025-05-06,20001,1% White Milk (Each),39,0,39,41,35,0,35,12.6,0,0.0,0.0,12.6,6.0,14.63,2.16,14.76,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
westgate elementary,2025-05-06,20038,Fat Free White Milk (Each),5,0,5,12,7,0,7,2.31,0,0.0,0.0,2.31,5.0,41.67,1.65,3.96,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
westgate elementary,2025-05-06,20043,"Lactose Free, White Milk (Each)",2,0,2,2,2,0,2,1.16,0,0.0,0.0,1.16,0.0,0.0,0.0,1.16,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
westgate elementary,2025-05-07,20001,1% White Milk (Each),41,0,41,41,36,0,36,12.96,0,0.0,0.0,12.96,5.0,12.2,1.8,14.76,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
westgate elementary,2025-05-07,20038,Fat Free White Milk (Each),5,0,5,12,10,0,10,3.3,0,0.0,0.0,3.3,2.0,16.67,0.66,3.96,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
westgate elementary,2025-05-07,20043,"Lactose Free, White Milk (Each)",2,0,2,2,2,0,2,1.16,0,0.0,0.0,1.16,0.0,0.0,0.0,1.16,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
westgate elementary,2025-05-08,20001,1% White Milk (Each),41,0,41,41,33,0,33,11.88,0,0.0,0.0,11.88,8.0,19.51,2.88,14.76,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
westgate elementary,2025-05-08,20038,Fat Free White Milk (Each),5,0,5,12,9,0,9,2.97,0,0.0,0.0,2.97,3.0,25.0,0.99,3.96,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
westgate elementary,2025-05-08,20043,"Lactose Free, White Milk (Each)",2,0,2,2,2,0,2,1.16,0,0.0,0.0,1.16,0.0,0.0,0.0,1.16,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
westgate elementary,2025-05-09,20001,1% White Milk (Each),39,0,39,40,33,0,33,11.88,0,0.0,0.0,11.88,7.0,17.5,2.52,14.4,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
westgate elementary,2025-05-09,20038,Fat Free White Milk (Each),5,0,5,14,7,0,7,2.31,0,0.0,0.0,2.31,7.0,50.0,2.31,4.62,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
westgate elementary,2025-05-09,20043,"Lactose Free, White Milk (Each)",2,0,2,2,2,0,2,1.16,0,0.0,0.0,1.16,0.0,0.0,0.0,1.16,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
westgate elementary,2025-05-12,20001,1% White Milk (Each),37,0,37,41,32,0,32,11.52,0,0.0,0.0,11.52,9.0,21.95,3.24,14.76,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
westgate elementary,2025-05-12,20038,Fat Free White Milk (Each),10,0,10,12,2,0,2,0.66,0,0.0,0.0,0.66,10.0,83.33,3.3,3.96,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
westgate elementary,2025-05-12,20043,"Lactose Free, White Milk (Each)",2,0,2,2,1,0,1,0.58,0,0.0,0.0,0.58,1.0,50.0,0.58,1.16,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
westgate elementary,2025-05-13,20001,1% White Milk (Each),33,0,33,41,39,0,39,14.04,0,0.0,0.0,14.04,2.0,4.88,0.72,14.76,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
westgate elementary,2025-05-13,20038,Fat Free White Milk (Each),6,0,6,14,9,0,9,2.97,0,0.0,0.0,2.97,5.0,35.71,1.65,4.62,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
westgate elementary,2025-05-13,20043,"Lactose Free, White Milk (Each)",2,0,2,2,2,0,2,1.16,0,0.0,0.0,1.16,0.0,0.0,0.0,1.16,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
westgate elementary,2025-05-14,20001,1% White Milk (Each),35,0,35,42,31,0,31,11.16,0,0.0,0.0,11.16,11.0,26.19,3.96,15.12,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
westgate elementary,2025-05-14,20038,Fat Free White Milk (Each),7,0,7,12,2,0,2,0.66,0,0.0,0.0,0.66,10.0,83.33,3.3,3.96,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
westgate elementary,2025-05-14,20043,"Lactose Free, White Milk (Each)",2,0,2,1,1,0,1,0.58,0,0.0,0.0,0.58,0.0,0.0,0.0,0.58,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
westgate elementary,2025-05-15,20001,1% White Milk (Each),35,0,35,41,23,0,23,8.28,0,0.0,0.0,8.28,18.0,43.9,6.48,14.76,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
westgate elementary,2025-05-15,20038,Fat Free White Milk (Each),7,0,7,12,7,0,7,2.31,0,0.0,0.0,2.31,5.0,41.67,1.65,3.96,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
westgate elementary,2025-05-15,20043,"Lactose Free, White Milk (Each)",2,0,2,2,2,0,2,1.16,0,0.0,0.0,1.16,0.0,0.0,0.0,1.16,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
westgate elementary,2025-05-16,20001,1% White Milk (Each),37,0,37,41,34,0,34,12.24,0,0.0,0.0,12.24,7.0,17.07,2.52,14.76,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
westgate elementary,2025-05-16,20038,Fat Free White Milk (Each),8,0,8,12,10,0,10,3.3,0,0.0,0.0,3.3,2.0,16.67,0.66,3.96,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
westgate elementary,2025-05-16,20043,"Lactose Free, White Milk (Each)",2,0,2,2,2,0,2,1.16,0,0.0,0.0,1.16,0.0,0.0,0.0,1.16,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
westgate elementary,2025-05-19,20001,1% White Milk (Each),36,0,36,41,34,0,34,12.24,0,0.0,0.0,12.24,7.0,17.07,2.52,14.76,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
westgate elementary,2025-05-19,20038,Fat Free White Milk (Each),7,0,7,12,4,0,4,1.32,0,0.0,0.0,1.32,8.0,66.67,2.64,3.96,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
westgate elementary,2025-05-19,20043,"Lactose Free, White Milk (Each)",2,0,2,2,2,0,2,1.16,0,0.0,0.0,1.16,0.0,0.0,0.0,1.16,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
westgate elementary,2025-05-20,20001,1% White Milk (Each),36,0,36,41,38,0,38,13.68,0,0.0,0.0,13.68,3.0,7.32,1.08,14.76,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
westgate elementary,2025-05-20,20038,Fat Free White Milk (Each),7,0,7,12,11,0,11,3.63,0,0.0,0.0,3.63,1.0,8.33,0.33,3.96,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
westgate elementary,2025-05-20,20043,"Lactose Free, White Milk (Each)",2,0,2,2,2,0,2,1.16,0,0.0,0.0,1.16,0.0,0.0,0.0,1.16,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
westgate elementary,2025-05-21,20001,1% White Milk (Each),36,0,36,41,31,0,31,11.16,0,0.0,0.0,11.16,10.0,24.39,3.6,14.76,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
westgate elementary,2025-05-21,20038,Fat Free White Milk (Each),7,0,7,12,3,0,3,0.99,0,0.0,0.0,0.99,9.0,75.0,2.97,3.96,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
westgate elementary,2025-05-21,20043,"Lactose Free, White Milk (Each)",4,0,4,2,2,0,2,1.16,0,0.0,0.0,1.16,0.0,0.0,0.0,1.16,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
westgate elementary,2025-05-22,20001,1% White Milk (Each),38,0,38,34,30,0,30,10.8,0,0.0,0.0,10.8,4.0,11.76,1.44,12.24,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
westgate elementary,2025-05-22,20038,Fat Free White Milk (Each),8,0,8,18,5,0,5,1.65,0,0.0,0.0,1.65,13.0,72.22,4.29,5.94,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
westgate elementary,2025-05-22,20043,"Lactose Free, White Milk (Each)",2,0,2,2,2,0,2,1.16,0,0.0,0.0,1.16,0.0,0.0,0.0,1.16,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
westgate elementary,2025-05-23,20001,1% White Milk (Each),36,0,36,40,37,0,37,13.32,0,0.0,0.0,13.32,3.0,7.5,1.08,14.4,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
westgate elementary,2025-05-23,20038,Fat Free White Milk (Each),8,0,8,16,15,0,15,4.95,0,0.0,0.0,4.95,1.0,6.25,0.33,5.28,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
westgate elementary,2025-05-23,20043,"Lactose Free, White Milk (Each)",2,0,2,4,4,0,4,2.32,0,0.0,0.0,2.32,0.0,0.0,0.0,2.32,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
westgate elementary,2025-05-27,20001,1% White Milk (Each),36,0,36,41,27,0,27,9.72,0,0.0,0.0,9.72,14.0,34.15,5.04,14.76,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
westgate elementary,2025-05-27,20038,Fat Free White Milk (Each),8,0,8,12,1,0,1,0.33,0,0.0,0.0,0.33,11.0,91.67,3.63,3.96,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
westgate elementary,2025-05-27,20043,"Lactose Free, White Milk (Each)",2,0,2,2,2,0,2,1.16,0,0.0,0.0,1.16,0.0,0.0,0.0,1.16,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
westgate elementary,2025-05-28,20001,1% White Milk (Each),38,0,38,41,30,0,30,10.8,0,0.0,0.0,10.8,11.0,26.83,3.96,14.76,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
westgate elementary,2025-05-28,20038,Fat Free White Milk (Each),8,0,8,12,5,0,5,1.65,0,0.0,0.0,1.65,7.0,58.33,2.31,3.96,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
westgate elementary,2025-05-28,20043,"Lactose Free, White Milk (Each)",2,0,2,2,2,0,2,1.16,0,0.0,0.0,1.16,0.0,0.0,0.0,1.16,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
westgate elementary,2025-05-29,20001,1% White Milk (Each),38,0,38,41,33,0,33,11.88,0,0.0,0.0,11.88,8.0,19.51,2.88,14.76,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
westgate elementary,2025-05-29,20038,Fat Free White Milk (Each),8,0,8,12,5,0,5,1.65,0,0.0,0.0,1.65,7.0,58.33,2.31,3.96,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
westgate elementary,2025-05-29,20043,"Lactose Free, White Milk (Each)",2,0,2,2,2,0,2,1.16,0,0.0,0.0,1.16,0.0,0.0,0.0,1.16,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
westgate elementary,2025-05-30,20001,1% White Milk (Each),36,0,36,41,33,0,33,11.88,0,0.0,0.0,11.88,8.0,19.51,2.88,14.76,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
westgate elementary,2025-05-30,20038,Fat Free White Milk (Each),8,0,8,11,3,0,3,0.99,0,0.0,0.0,0.99,8.0,72.73,2.64,3.63,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
westgate elementary,2025-05-30,20043,"Lactose Free, White Milk (Each)",2,0,2,2,2,0,2,1.16,0,0.0,0.0,1.16,0.0,0.0,0.0,1.16,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
westlawn elementary,2025-05-01,20001,1% White Milk (Each),68,0,68,99,77,0,77,27.72,0,0.0,0.0,27.72,22.0,22.22,7.92,35.64,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
westlawn elementary,2025-05-01,20038,Fat Free White Milk (Each),10,0,10,20,4,0,4,1.32,0,0.0,0.0,1.32,16.0,80.0,5.28,6.6,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
westlawn elementary,2025-05-01,20043,"Lactose Free, White Milk (Each)",0,0,0,1,1,0,1,0.58,0,0.0,0.0,0.58,0.0,0.0,0.0,0.58,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
westlawn elementary,2025-05-02,20001,1% White Milk (Each),78,0,78,100,72,0,72,25.92,0,0.0,0.0,25.92,28.0,28.0,10.08,36.0,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
westlawn elementary,2025-05-02,20038,Fat Free White Milk (Each),9,0,9,20,6,0,6,1.98,0,0.0,0.0,1.98,14.0,70.0,4.62,6.6,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
westlawn elementary,2025-05-02,20043,"Lactose Free, White Milk (Each)",0,0,0,1,1,0,1,0.58,0,0.0,0.0,0.58,0.0,0.0,0.0,0.58,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
westlawn elementary,2025-05-05,20001,1% White Milk (Each),66,0,66,99,48,0,48,17.28,0,0.0,0.0,17.28,51.0,51.52,18.36,35.64,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
westlawn elementary,2025-05-05,20038,Fat Free White Milk (Each),7,0,7,20,4,0,4,1.32,0,0.0,0.0,1.32,16.0,80.0,5.28,6.6,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
westlawn elementary,2025-05-05,20043,"Lactose Free, White Milk (Each)",0,0,0,1,1,0,1,0.58,0,0.0,0.0,0.58,0.0,0.0,0.0,0.58,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
westlawn elementary,2025-05-06,20001,1% White Milk (Each),22,0,22,19,19,0,19,6.84,0,0.0,0.0,6.84,0.0,0.0,0.0,6.84,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
westlawn elementary,2025-05-06,20038,Fat Free White Milk (Each),7,0,7,20,8,0,8,2.64,0,0.0,0.0,2.64,12.0,60.0,3.96,6.6,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
westlawn elementary,2025-05-06,20043,"Lactose Free, White Milk (Each)",0,0,0,1,1,0,1,0.58,0,0.0,0.0,0.58,0.0,0.0,0.0,0.58,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
westlawn elementary,2025-05-06,30102,1% Unflavored Shelf-Stable Milk (Each),0,0,0,80,51,0,51,19.38,0,0.0,0.0,19.38,29.0,36.25,11.02,30.4,110,3,2,10,105,12,0,12,0,8,150,0,3,300,0,320,Sides,Milk,Breakfast
westlawn elementary,2025-05-07,20001,1% White Milk (Each),77,0,77,99,71,0,71,25.56,0,0.0,0.0,25.56,28.0,28.28,10.08,35.64,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
westlawn elementary,2025-05-07,20038,Fat Free White Milk (Each),9,0,9,20,4,0,4,1.32,0,0.0,0.0,1.32,16.0,80.0,5.28,6.6,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
westlawn elementary,2025-05-07,20043,"Lactose Free, White Milk (Each)",0,0,0,1,1,0,1,0.58,0,0.0,0.0,0.58,0.0,0.0,0.0,0.58,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
westlawn elementary,2025-05-08,20001,1% White Milk (Each),77,0,77,99,70,0,70,25.2,0,0.0,0.0,25.2,29.0,29.29,10.44,35.64,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
westlawn elementary,2025-05-08,20038,Fat Free White Milk (Each),9,0,9,20,8,0,8,2.64,0,0.0,0.0,2.64,12.0,60.0,3.96,6.6,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
westlawn elementary,2025-05-08,20043,"Lactose Free, White Milk (Each)",0,0,0,1,1,0,1,0.58,0,0.0,0.0,0.58,0.0,0.0,0.0,0.58,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
westlawn elementary,2025-05-09,20001,1% White Milk (Each),57,0,57,99,73,0,73,26.28,0,0.0,0.0,26.28,26.0,26.26,9.36,35.64,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
westlawn elementary,2025-05-09,20038,Fat Free White Milk (Each),6,0,6,20,11,0,11,3.63,0,0.0,0.0,3.63,9.0,45.0,2.97,6.6,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
westlawn elementary,2025-05-09,20043,"Lactose Free, White Milk (Each)",0,0,0,1,1,0,1,0.58,0,0.0,0.0,0.58,0.0,0.0,0.0,0.58,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
westlawn elementary,2025-05-12,20001,1% White Milk (Each),66,0,66,99,73,0,73,26.28,0,0.0,0.0,26.28,26.0,26.26,9.36,35.64,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
westlawn elementary,2025-05-12,20038,Fat Free White Milk (Each),7,0,7,20,7,0,7,2.31,0,0.0,0.0,2.31,13.0,65.0,4.29,6.6,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
westlawn elementary,2025-05-12,20043,"Lactose Free, White Milk (Each)",0,0,0,1,1,0,1,0.58,0,0.0,0.0,0.58,0.0,0.0,0.0,0.58,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
westlawn elementary,2025-05-13,20001,1% White Milk (Each),66,0,66,99,67,0,67,24.12,0,0.0,0.0,24.12,32.0,32.32,11.52,35.64,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
westlawn elementary,2025-05-13,20038,Fat Free White Milk (Each),7,0,7,20,6,0,6,1.98,0,0.0,0.0,1.98,14.0,70.0,4.62,6.6,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
westlawn elementary,2025-05-13,20043,"Lactose Free, White Milk (Each)",0,0,0,1,1,0,1,0.58,0,0.0,0.0,0.58,0.0,0.0,0.0,0.58,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
westlawn elementary,2025-05-14,20001,1% White Milk (Each),77,0,77,99,68,0,68,24.48,0,0.0,0.0,24.48,31.0,31.31,11.16,35.64,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
westlawn elementary,2025-05-14,20038,Fat Free White Milk (Each),9,0,9,20,11,0,11,3.63,0,0.0,0.0,3.63,9.0,45.0,2.97,6.6,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
westlawn elementary,2025-05-14,20043,"Lactose Free, White Milk (Each)",0,0,0,1,1,0,1,0.58,0,0.0,0.0,0.58,0.0,0.0,0.0,0.58,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
westlawn elementary,2025-05-15,20001,1% White Milk (Each),77,0,77,100,71,0,71,25.56,0,0.0,0.0,25.56,29.0,29.0,10.44,36.0,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
westlawn elementary,2025-05-15,20038,Fat Free White Milk (Each),9,0,9,20,9,0,9,2.97,0,0.0,0.0,2.97,11.0,55.0,3.63,6.6,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
westlawn elementary,2025-05-15,20043,"Lactose Free, White Milk (Each)",0,0,0,1,1,0,1,0.58,0,0.0,0.0,0.58,0.0,0.0,0.0,0.58,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
westlawn elementary,2025-05-16,20001,1% White Milk (Each),66,0,66,152,152,0,152,54.72,0,0.0,0.0,54.72,0.0,0.0,0.0,54.72,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
westlawn elementary,2025-05-16,20038,Fat Free White Milk (Each),7,0,7,20,20,0,20,6.6,0,0.0,0.0,6.6,0.0,0.0,0.0,6.6,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
westlawn elementary,2025-05-16,20043,"Lactose Free, White Milk (Each)",0,0,0,1,1,0,1,0.58,0,0.0,0.0,0.58,0.0,0.0,0.0,0.58,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
westlawn elementary,2025-05-19,20001,1% White Milk (Each),56,0,56,40,32,0,32,11.52,0,0.0,0.0,11.52,8.0,20.0,2.88,14.4,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
westlawn elementary,2025-05-19,20038,Fat Free White Milk (Each),7,0,7,7,7,0,7,2.31,0,0.0,0.0,2.31,0.0,0.0,0.0,2.31,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
westlawn elementary,2025-05-19,30103,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",0,0,0,1,1,0,1,0.48,0,0.0,0.0,0.48,0.0,0.0,0.0,0.48,90,0,0,5,130,12,0,12,0,8,150,0,3,300,0,400,Sides,Milk,Lunch
westlawn elementary,2025-05-20,20001,1% White Milk (Each),56,0,56,99,66,0,66,23.76,0,0.0,0.0,23.76,33.0,33.33,11.88,35.64,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
westlawn elementary,2025-05-20,20038,Fat Free White Milk (Each),7,0,7,20,6,0,6,1.98,0,0.0,0.0,1.98,14.0,70.0,4.62,6.6,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
westlawn elementary,2025-05-20,20043,"Lactose Free, White Milk (Each)",0,0,0,1,1,0,1,0.58,0,0.0,0.0,0.58,0.0,0.0,0.0,0.58,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
westlawn elementary,2025-05-21,20001,1% White Milk (Each),67,0,67,99,60,0,60,21.6,0,0.0,0.0,21.6,39.0,39.39,14.04,35.64,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
westlawn elementary,2025-05-21,20038,Fat Free White Milk (Each),9,0,9,20,9,0,9,2.97,0,0.0,0.0,2.97,11.0,55.0,3.63,6.6,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
westlawn elementary,2025-05-21,20043,"Lactose Free, White Milk (Each)",0,0,0,1,1,0,1,0.58,0,0.0,0.0,0.58,0.0,0.0,0.0,0.58,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
westlawn elementary,2025-05-22,20001,1% White Milk (Each),67,0,67,99,82,0,82,29.52,0,0.0,0.0,29.52,17.0,17.17,6.12,35.64,110,3,2,10,125,13,0,12,0,8,150,0,3,300,0,410,Sides,Milk,Lunch
westlawn elementary,2025-05-22,20038,Fat Free White Milk (Each),9,0,9,20,7,0,7,2.31,0,0.0,0.0,2.31,13.0,65.0,4.29,6.6,90,0,0,5,130,13,0,12,0,9,160,0,3,310,0,410,Sides,Milk,Lunch
westlawn elementary,2025-05-22,20043,"Lactose Free, White Milk (Each)",0,0,0,1,1,0,1,0.58,0,0.0,0.0,0.58,0.0,0.0,0.0,0.58,90,0,0,5,130,13,0,12,0,9,155,0,2,312,0,331,Sides,Milk,Lunch
