school_name,name,total_offered,total_left_over,net_consumption_rate
Lane Elementary,Fat Free White Milk (Each),980,502,48.775510204081634
Lane Elementary,Soft Pretzel (1 pretzel),599,308,48.580968280467445
Lane Elementary,Orange Flavored Dried Cranberries (Each),300,160,46.666666666666664
Lane Elementary,Orange Tangerine Juice (Each),400,218,45.5
Lane Elementary,Strawberry & Banana Yogurt Power Pack (Power Packs),55,31,43.63636363636363
Lane Elementary,String Cheese (Each),160,93,41.875
Lane Elementary,Chana Masala (1/2 cup),35,21,40.0
Lane Elementary,Black Beans - salad bar entree (1/2 cup),55,35,36.36363636363637
Lane Elementary,Chickpeas - salad bar entree (1/2 cup),69,52,24.637681159420293
Lane Elementary,Strawberry Parfait Power Pack (Power Pack),75,58,22.666666666666664
Lane Elementary,BBQ Chicken Drumstick (Drumstick),0,0,0.0
Lane Elementary,Chilled Peaches (1/4 cup (drained)),0,0,0.0
Langley High,Bottled Water (Bottle),3223,0,100.0
Langley High,Cheez-Its Crackers (Package),62,0,100.0
Langley High,Cherry Coke 24/12oz (Each),6,0,100.0
Langley High,"Chicken, Bites (4 Bites)",42,0,100.0
Langley High,"Chicken, Bites, Breaded (4 Bites)",65,0,100.0
Langley High,Chickenless Bites (2 Bites),46,0,100.0
Langley High,Chickpeas - salad bar entree (1/2 cup),2,0,100.0
Langley High,Coke Classic 24/12oz (Each),18,0,100.0
Langley High,Diet Coke 24/12oz (Each),12,0,100.0
Langley High,Doritos RF Spicy Sweet Chili (Each),284,0,100.0
Langley High,Hot Turkey & Cheese (sandwich),25,0,100.0
Langley High,Kettle Cooked Smoky BBQ Chips (Each),384,0,100.0
Langley High,Nachos with Taco Meat and Cheese Sauce (Serving Size),43,0,100.0
Langley High,"Nutri-Grain, Blueberry (each)",16,0,100.0
Langley High,Potato Encrusted Breaded Pollock (Fillet),85,0,100.0
Langley High,Powerade Fruit Punch Zero (Each),24,0,100.0
Langley High,Powerade Mixed Berry Zero (Each),24,0,100.0
Langley High,SS Baked Cheetos Flaming Hot (Each),443,0,100.0
Langley High,Soft Bean Taco on Flour Tortilla (Taco),58,0,100.0
Langley High,Soft Beef Taco on Flour Tortilla (Taco),34,0,100.0
Langley High,Sprite 24/12oz (Each),12,0,100.0
Langley High,Turkey Pepperoni Pizza (1.37 oz),7,0,100.0
Langley High,Chocolate Chip Cookie (Cookie),7429,12,99.83847085745053
Langley High,Chocolate Chip Cookie (1/2 Cookie),513,1,99.80506822612085
Langley High,RF Kettle Chips Sea Salt & Vinegar Chips (Each),1082,3,99.72273567467653
Langley High,RF Kettle Chips Jalapeno & Cheddar Chips (Each),891,5,99.43883277216611
Langley High,Cool Ranch Reduced Fat Doritos (Each),155,1,99.35483870967742
Langley High,Potato Wedges (7 pieces),125,1,99.2
Langley High,"Peppers, red, pre-sliced (1/2 cup sliced)",233,2,99.14163090128756
Langley High,Doritos RF Nacho Cheese (Each),221,2,99.09502262443439
Langley High,Kellogg’s W/G Rice Krispies Treats (Each),1230,13,98.9430894308943
Langley High,Nachos with Cheese Sauce (serving size),91,1,98.9010989010989
Langley High,Roasted Plantains (6 Slices),150,2,98.66666666666667
Langley High,SS Baked Cheetos Flaming Limon (Each),389,6,98.45758354755783
Langley High,Baked Cheese Sticks (2 Cheese Sticks),1887,30,98.41017488076311
Langley High,Tex Mex Corn (1/2 cup),120,2,98.33333333333333
Langley High,Chicken Masala Drumstick (Drumstick),176,3,98.29545454545455
Langley High,Marinara Sauce (1/2 cup),805,14,98.26086956521739
Langley High,"Patty, Chicken, Breaded, WG (Serving)",57,1,98.24561403508771
Langley High,SS Cheetos Fantastix Flaming Hot (Each),606,11,98.18481848184818
Langley High,Marinara Sauce (1/4 Cup),1076,23,97.86245353159852
Langley High,Cheeseburger (Sandwich),365,8,97.80821917808218
Langley High,Chicken Tenders (3 tenders),2569,57,97.78123783573375
Langley High,Fish Tacos (2 Tacos),157,4,97.45222929936305
Langley High,Chicken Alfredo Pasta (1 cup),188,5,97.3404255319149
Langley High,Banana (Each),409,11,97.31051344743277
Langley High,Turkey Barbacoa Arepa (1 Arepa + #10 scoop of turkey barbacoa),74,2,97.2972972972973
Langley High,"Calzone, Cheese (Each)",147,4,97.27891156462584
Langley High,PB&J Power Pack (Power Packs),2865,87,96.96335078534032
Langley High,Creamy Cabbage Slaw (1/4 cup),157,5,96.81528662420382
Langley High,Raspberry Lemonade Flavored Dried Cranberries (Each),547,18,96.70932358318099
Langley High,Pasta with Meat Sauce (serving),170,6,96.47058823529412
Langley High,Whole Wheat Dinner Roll (2 rolls),2342,83,96.45602049530316
Langley High,"Bread, Loco (1/2 piece)",450,16,96.44444444444444
Langley High,Baby Carrots (6 Baby Carrots per 1/2 cup),2070,76,96.32850241545894
Langley High,Doritos Flamas (Each),726,27,96.28099173553719
Langley High,Chilled Mandarin Oranges (1/2 cup (drained)),901,34,96.22641509433963
Langley High,Whole Wheat Dinner Roll (Each),651,25,96.15975422427036
Langley High,Cucumber Slices (6 Slices per 1/2 cup),840,33,96.07142857142857
Langley High,Ketchup Packet (Packet),5950,234,96.0672268907563
Langley High,"Sauce, Spicy Mayo (tbsp)",456,18,96.05263157894737
Langley High,"Apple Slices (6 Slices, 1/2 cup)",236,10,95.76271186440678
Langley High,"Sauce, BBQ, HFCS-Free, Bulk, Low-Sodium (2 TBSP)",630,27,95.71428571428572
Langley High,Chicken Alfredo Pasta (heaping 1/2 cup (#8 scoop)),45,2,95.55555555555556
Langley High,Spicy Breaded Chicken Patty on Bun (Sandwich),1568,74,95.28061224489795
Langley High,Bean and Cheese Pupusa (Pupusa),42,2,95.23809523809523
Langley High,"Patty, Chicken, Spicy, Breaded (Patty)",1209,58,95.20264681555004
Langley High,Lettuce Blend Salad Mix (1/2 cup),4410,213,95.17006802721089
Langley High,Orange (1/4 cup),433,21,95.1501154734411
Langley High,Nachos with Turkey Barbacoa and Cheese Sauce (Serving),560,28,95.0
Langley High,Grape Tomatoes (6 Tomatoes per 1/2 cup),314,16,94.90445859872611
Langley High,Chicken and Cheese Quesadilla (Quesadilla),403,21,94.78908188585608
Langley High,"Pizza, Turkey Pepperoni, Slice (Slice)",95,5,94.73684210526315
Langley High,Black Beans (2 Tablespoons),75,4,94.66666666666667
Langley High,Italian Dressing (1 ounce),1386,74,94.66089466089466
Langley High,Steamed Broccoli (1/2 cup),316,17,94.62025316455697
Langley High,Nachos with Cheese Sauce (Serving),290,16,94.48275862068965
Langley High,"Peppers, green, pre-sliced (1/2 cup sliced)",767,43,94.39374185136897
Langley High,Grape Tomatoes (2 Tablespoons),88,5,94.31818181818183
Langley High,"Chicken, Shredded, Fully Cooked (1/2 cup)",35,2,94.28571428571428
Langley High,Asian Meatball Sub (sandwich),312,18,94.23076923076923
Langley High,Red Seedless Grapes (16 grapes per 1/2 cup),1572,91,94.21119592875317
Langley High,Ranch Dressing (1 ounce),1940,116,94.02061855670102
Langley High,Corn (1/2 cup (thawed)),320,20,93.75
Langley High,Apple Slices (6 Slices per 1/2 cup),110,7,93.63636363636364
Langley High,"Fruit Snacks, Welch's Mixed (Each)",1337,87,93.49289454001496
Langley High,Cherry Tomatoes (6 Tomatoes per 1/2 cup),75,5,93.33333333333333
Langley High,Turkey Pepperoni Pizza (Slice),410,29,92.92682926829269
Langley High,Peach Yogurt Power Pack (Power Packs),241,18,92.5311203319502
Langley High,Broccoli Florets (6 Pieces per 1/2 cup),266,20,92.4812030075188
Langley High,Cheese Pizza (Slice),303,23,92.4092409240924
Langley High,"Carrots, Shredded (Cup)",131,10,92.36641221374046
Langley High,Chilled Peaches (1/2 cup (drained)),353,27,92.3512747875354
Langley High,Raspberry Lemonade Flavored Dried Cranberries (2 Eaches),13,1,92.3076923076923
Langley High,Strawberry Banana Yogurt (each),13,1,92.3076923076923
Langley High,Black Beans (1/2 Cup),994,77,92.25352112676056
Langley High,Corn (1/2 cup (cooked)),302,24,92.05298013245033
Langley High,"Apple, Slices, IW - ER Supper Only (Each)",898,72,91.98218262806236
Langley High,Orange Chicken (4 Bites w/ 1oz sauce),290,24,91.72413793103448
Langley High,Celery Sticks (1/2 cup),684,57,91.66666666666666
Langley High,Spicy Chicken Wrap (Wrap),84,7,91.66666666666666
Langley High,Soft Pretzel (1 pretzel),837,73,91.27837514934289
Langley High,"Nutri-Grain, Strawberry (each)",67,6,91.04477611940298
Langley High,Chicken & Vegetable Dumplings (6 dumplings),220,20,90.9090909090909
Langley High,Orange Flavored Dried Cranberries (Each),1150,107,90.69565217391305
Langley High,Alfredo & Basil Lasagna (Each),107,10,90.65420560747664
Langley High,Cucumber Slices (1/4 cup),160,15,90.625
Langley High,Vegan Burger (Sandwich),21,2,90.47619047619048
Langley High,Chickpeas (1/2 cup),630,61,90.31746031746032
Langley High,Cooked  Brown Rice (1 cup cooked),117,12,89.74358974358975
Langley High,Corn (2 Tablespoons (thawed)),159,17,89.30817610062893
Langley High,"Onions, Red, Whole (2 Tablespoons (sliced))",362,39,89.22651933701657
Langley High,Orange Sauce (ounce),306,33,89.2156862745098
Langley High,WG Baked Funyuns (Each),343,37,89.21282798833819
Langley High,Grape Tomatoes (1/4 cup),45,5,88.88888888888889
Langley High,Cucumber Slices (2 Tablespoon),301,34,88.70431893687709
Langley High,"Salsa, Mild Canned (2 Tablespoons)",35,4,88.57142857142857
Langley High,Grilled Cheese Sandwich (Sandwich),42,5,88.09523809523809
Langley High,"Bread, Loco (flatbread)",50,6,88.0
Langley High,"Peppers, Green, Whole (2 Tablespoon)",81,10,87.65432098765432
Langley High,Vegetable Dumpling (6 dumplings),96,12,87.5
Langley High,Orange (Each - serving),524,67,87.21374045801527
Langley High,"Onions, Red, Whole (1/4 cup (sliced))",23,3,86.95652173913044
Langley High,Chickenless Bites (4 Bites),529,71,86.57844990548205
Langley High,Mayonnaise Packet (Packet),1376,186,86.48255813953489
Langley High,"Salsa, Mild Canned (1.5 oz)",265,36,86.41509433962264
Langley High,Mustard Packet (Packet),1240,171,86.20967741935483
Langley High,Watermelon Flavored Dried Cranberries (2 Eaches),180,26,85.55555555555556
Langley High,Celery Sticks (1/4 cup),20,3,85.0
Langley High,Whole Strawberries (1/2 cup thawed),400,60,85.0
Langley High,Strawberry Flavored Dried Cranberries (Each),753,115,84.72775564409031
Langley High,Sub Roll (Sub Roll),328,53,83.84146341463415
Langley High,Watermelon Flavored Dried Cranberries (Each),802,131,83.66583541147132
Langley High,Asian Veggie Sub (sandwich),100,17,83.0
Langley High,Strawberry Parfait Power Pack (Power Pack),82,14,82.92682926829268
Langley High,Orange Chickenless Bites (4 bites),40,7,82.5
Langley High,Golden Delicious Apple (Each),2854,501,82.44569025928521
Langley High,Sour Cream (2 Tablespoons),85,15,82.35294117647058
Langley High,Chickpeas (2 Tablespoons),67,12,82.08955223880598
Langley High,Orange Slices (Each),138,25,81.88405797101449
Langley High,Strawberry & Banana Yogurt Power Pack (Power Packs),266,52,80.45112781954887
Langley High,"WG 10"" Flour Tortilla (Tortilla)",414,82,80.19323671497585
Langley High,"Cheese, Shredded, Cheddar (1/4 cup)",30,6,80.0
Langley High,"Nutri-Grain, Apple Cinnamon (each)",84,17,79.76190476190477
Langley High,Potstickers (6 Potstickers),35,8,77.14285714285715
Langley High,Smartfood RF White Cheddar Popcorn (Each),246,58,76.42276422764228
Langley High,"Cheese, Shredded, Cheddar (Cup)",191,52,72.77486910994764
Langley High,Chana Masala (1/2 cup),28,8,71.42857142857143
Langley High,Cheese Quesadilla (Quesadilla),128,41,67.96875
Langley High,1% White Milk (Each),1767,790,55.291454442558006
Langley High,"Turkey,  Breast, Pre-Sliced, Oven Roasted (3 Slices)",69,32,53.62318840579711
Langley High,Fat Free Chocolate Milk (Each),4786,2269,52.59089009611366
Langley High,Fat Free White Milk (Each),1034,523,49.41972920696325
Langley High,Cherry Flavored Dried Cranberries (Each),0,0,0.0
Langley High,Manager's Vegetable Choice (1/4 cup),0,0,0.0
Langley High,Nachos with Black Beans and Cheese Sauce (Serving),5,5,0.0
Langley High,"Patty, Chicken, Breaded, WG (2 strips)",0,0,0.0
Langley High,"Peppers, Red, Whole (2 Tablespoons)",0,0,0.0
Langley High,Red Seedless Grapes (2 Tablespoons),0,0,0.0
Laurel Hill Elementary,BBQ Chicken Drumstick (Drumstick),82,0,100.0
Laurel Hill Elementary,Banana (Each),308,0,100.0
Laurel Hill Elementary,Black Beans (1/2 Cup),173,0,100.0
Laurel Hill Elementary,Blueberry Bread (1 square),331,0,100.0
Laurel Hill Elementary,Cheese Quesadilla (Quesadilla),86,0,100.0
Laurel Hill Elementary,Chicken Masala Drumstick (Drumstick),91,0,100.0
Laurel Hill Elementary,"Chicken, Bites (4 Bites)",77,0,100.0
Laurel Hill Elementary,"Chicken, Wings, Pre-Cooked (3 Wings)",105,0,100.0
Laurel Hill Elementary,Chilled Mandarin Oranges (1/2 cup (drained)),106,0,100.0
Laurel Hill Elementary,Chilled Peaches (1/2 cup (drained)),565,0,100.0
Laurel Hill Elementary,Corn (1/2 cup (cooked)),2,0,100.0
Laurel Hill Elementary,Corn (1/4 cup (thawed)),390,0,100.0
Laurel Hill Elementary,Lettuce Blend Salad Mix (1 cup),4,0,100.0
Laurel Hill Elementary,Mayonnaise Packet (Packet),51,0,100.0
Laurel Hill Elementary,Mini Maple Pancakes (Package),39,0,100.0
Laurel Hill Elementary,Mustard Packet (Packet),101,0,100.0
Laurel Hill Elementary,Nachos with Black Beans and Cheese Sauce (Serving),120,0,100.0
Laurel Hill Elementary,Nachos with Cheese Sauce (Serving),177,0,100.0
Laurel Hill Elementary,Nachos with Turkey Barbacoa and Cheese Sauce (Serving),47,0,100.0
Laurel Hill Elementary,Orange Chicken (4 Bites w/ 1oz sauce),111,0,100.0
Laurel Hill Elementary,Orange Chickenless Bites (4 bites),87,0,100.0
Laurel Hill Elementary,Orange Slices (6 Slices per 1/2 cup),1,0,100.0
Laurel Hill Elementary,"Penne Pasta with Marinara and Beef Meatballs (cup cooked pasta, 1/2c sauce, 5 meatballs)",81,0,100.0
Laurel Hill Elementary,Potato Encrusted Breaded Pollock (Fillet),75,0,100.0
Laurel Hill Elementary,Potato Wedges (4 pieces),1,0,100.0
Laurel Hill Elementary,Steamed Baby Carrots (1/2 cup),4,0,100.0
Laurel Hill Elementary,Steamed Broccoli (1/2 cup),1,0,100.0
Laurel Hill Elementary,Turkey Barbacoa Arepa (1 Arepa + #10 scoop of turkey barbacoa),14,0,100.0
Laurel Hill Elementary,Vegan Burger (Sandwich),46,0,100.0
Laurel Hill Elementary,Whole Wheat Dinner Roll (Each),111,0,100.0
Laurel Hill Elementary,Peach Yogurt Power Pack (Power Packs),487,2,99.58932238193019
Laurel Hill Elementary,Strawberry & Banana Yogurt Power Pack (Power Packs),643,4,99.37791601866252
Laurel Hill Elementary,Applesauce (1/2 Cup),134,1,99.25373134328358
Laurel Hill Elementary,Grilled Cheese Sandwich (Sandwich),111,1,99.09909909909909
Laurel Hill Elementary,Chana Masala (1/2 cup),64,1,98.4375
Laurel Hill Elementary,Chocolate Chip Cookie (1/2 Cookie),418,8,98.08612440191388
Laurel Hill Elementary,PB&J Power Pack (Power Packs),1998,40,97.997997997998
Laurel Hill Elementary,Smartfood RF White Cheddar Popcorn (Each),481,11,97.71309771309772
Laurel Hill Elementary,Golden Delicious Apple (Each),840,25,97.02380952380952
Laurel Hill Elementary,Chocolate Chip Cookie (Cookie),575,23,96.0
Laurel Hill Elementary,Lettuce Blend Salad Mix (1/2 cup),2880,125,95.65972222222221
Laurel Hill Elementary,Beef Meatball Sub Sandwich (Sandwich),138,6,95.65217391304348
Laurel Hill Elementary,Turkey Pepperoni Pizza (Slice),432,19,95.60185185185185
Laurel Hill Elementary,Cucumber Slices (1/4 cup),660,30,95.45454545454545
Laurel Hill Elementary,Manager's Vegetable Choice (1/4 cup),2095,100,95.22673031026252
Laurel Hill Elementary,Fish Tacos (2 Tacos),80,4,95.0
Laurel Hill Elementary,Potato Wedges (7 pieces),200,10,95.0
Laurel Hill Elementary,Asian Veggie Sub (sandwich),263,14,94.67680608365019
Laurel Hill Elementary,Baby Carrots (6 Baby Carrots per 1/2 cup),450,25,94.44444444444444
Laurel Hill Elementary,Strawberry Flavored Dried Cranberries (Each),500,28,94.39999999999999
Laurel Hill Elementary,Doritos Wild White Nacho Flavored Tortilla Chips (Bag),484,28,94.21487603305785
Laurel Hill Elementary,Soft Pretzel (1 pretzel),921,56,93.91965255157437
Laurel Hill Elementary,Cheese Pizza (Slice),943,59,93.74337221633085
Laurel Hill Elementary,Whole Strawberries (1/2 cup thawed),630,40,93.65079365079364
Laurel Hill Elementary,Apple Slices (3 slices per 1/4 cup),731,50,93.16005471956224
Laurel Hill Elementary,Cooked  Brown Rice (1/2 cup cooked),332,23,93.07228915662651
Laurel Hill Elementary,Bean and Cheese Pupusa (Pupusa),52,4,92.3076923076923
Laurel Hill Elementary,Strawberry Parfait Power Pack (Power Pack),55,5,90.9090909090909
Laurel Hill Elementary,Chicken & Vegetable Dumplings (6 dumplings),54,5,90.74074074074075
Laurel Hill Elementary,Cheeseburger (Sandwich),153,15,90.19607843137256
Laurel Hill Elementary,Black Beans - salad bar entree (1/2 cup),290,30,89.65517241379311
Laurel Hill Elementary,Orange Slices (3 slices per 1/4 cup),952,100,89.49579831932773
Laurel Hill Elementary,Baked Cheese Sticks (2 Cheese Sticks),190,20,89.47368421052632
Laurel Hill Elementary,Marinara Sauce (1/2 cup),180,20,88.88888888888889
Laurel Hill Elementary,Chickenless Bites (4 Bites),387,45,88.37209302325581
Laurel Hill Elementary,Chickpeas - salad bar entree (1/2 cup),420,50,88.09523809523809
Laurel Hill Elementary,Orange (1/4 cup),1945,250,87.146529562982
Laurel Hill Elementary,Cooked  Brown Rice (1 cup cooked),101,13,87.12871287128714
Laurel Hill Elementary,Cheez-Its Crackers (Package),1155,168,85.45454545454545
Laurel Hill Elementary,Chickpeas (1/4 cup),370,55,85.13513513513513
Laurel Hill Elementary,Baby Carrots (3 baby carrots per 1/4 cup),1350,215,84.07407407407408
Laurel Hill Elementary,Red Seedless Grapes (8 grapes per 1/4 cup),600,100,83.33333333333334
Laurel Hill Elementary,Chicken Tenders (3 tenders),482,90,81.32780082987551
Laurel Hill Elementary,Red Delicious Apple (Each - serving),530,100,81.13207547169812
Laurel Hill Elementary,Watermelon Flavored Dried Cranberries (Each),880,169,80.79545454545455
Laurel Hill Elementary,Watermelon Flavored Dried Cranberries (2 Eaches),125,26,79.2
Laurel Hill Elementary,Chilled Peaches (1/4 cup (drained)),180,40,77.77777777777779
Laurel Hill Elementary,Ranch Dressing (1 ounce),1629,366,77.53222836095765
Laurel Hill Elementary,Cherry Flavored Dried Cranberries (Each),200,46,77.0
Laurel Hill Elementary,Ketchup Packet (Packet),301,70,76.74418604651163
Laurel Hill Elementary,Tex Mex Corn (1/2 cup),101,25,75.24752475247524
Laurel Hill Elementary,Orange Flavored Dried Cranberries (Each),100,25,75.0
Laurel Hill Elementary,Broccoli Florets (1/4 cup),150,50,66.66666666666666
Laurel Hill Elementary,Chickpeas (1/2 cup),60,20,66.66666666666666
Laurel Hill Elementary,Cucumber Slices (6 Slices per 1/2 cup),3,1,66.66666666666666
Laurel Hill Elementary,Red Seedless Grapes (16 grapes per 1/2 cup),600,200,66.66666666666666
Laurel Hill Elementary,Roasted Plantains (6 Slices),201,70,65.17412935323384
Laurel Hill Elementary,Bottled Water (Bottle),214,78,63.55140186915887
Laurel Hill Elementary,"Peppers, red, pre-sliced (1/2 cup sliced)",272,100,63.23529411764706
Laurel Hill Elementary,Cherry Tomatoes (1/4 cup),405,150,62.96296296296296
Laurel Hill Elementary,Asian Meatball Sub (sandwich),143,55,61.53846153846154
Laurel Hill Elementary,Applesauce (1/4 cup),100,40,60.0
Laurel Hill Elementary,"Salsa, Mild Canned (1.5 oz)",41,17,58.536585365853654
Laurel Hill Elementary,Italian Dressing (1 ounce),533,266,50.093808630394
Laurel Hill Elementary,Black Beans (1/4 Cup),160,80,50.0
Laurel Hill Elementary,Chickenless Bites (2 Bites),6,3,50.0
Laurel Hill Elementary,Orange Sauce (ounce),100,50,50.0
Laurel Hill Elementary,"Sauce, Spicy Mayo (tbsp)",100,50,50.0
Laurel Hill Elementary,Alfredo & Basil Lasagna (Each),170,101,40.588235294117645
Laurel Hill Elementary,Sour Cream (2 Tablespoons),40,24,40.0
Laurel Hill Elementary,1% White Milk (Each),2583,1852,28.300425861401475
Laurel Hill Elementary,Fat Free Unflavored Shelf-Stable Milk (Each),128,92,28.125
Laurel Hill Elementary,Fat Free Chocolate Milk (Each),13890,10312,25.759539236861052
Laurel Hill Elementary,1% Unflavored Shelf-Stable Milk (Each),517,391,24.37137330754352
Laurel Hill Elementary,Fat Free White Milk (Each),2022,1597,21.01879327398615
Laurel Hill Elementary,Apple Juice (Each),105,100,4.761904761904762
Laurel Hill Elementary,Orange Tangerine Juice (Each),105,100,4.761904761904762
Laurel Hill Elementary,String Cheese (Each),101,100,0.9900990099009901
Laurel Hill Elementary,Assorted  4 oz Yogurt (Container),105,105,0.0
Laurel Hill Elementary,Cherry Vanilla Yogurt Power Pack (Power Packs),3,3,0.0
Laurel Hill Elementary,"Penne Pasta with Marinara and Beef Meatballs (1/2 cup cooked pasta, 1/2c sauce, 5 meatballs)",1,1,0.0
Laurel Hill Elementary,"Quesadilla, Turkey Barbacoa and Cheese (Quesadilla)",0,0,0.0
Laurel Hill Elementary,Strawberry Chex Mix (Package),115,115,0.0
Laurel Ridge Elementary,Alfredo & Basil Lasagna (Each),36,0,100.0
Laurel Ridge Elementary,Apple Cinnamon Bread (Grain for entree) (1 square),6,0,100.0
Laurel Ridge Elementary,Apple Cinnamon Spread (Each),72,0,100.0
Laurel Ridge Elementary,Apple Juice (Each),819,0,100.0
Laurel Ridge Elementary,Apple Slices (6 Slices per 1/2 cup),2383,0,100.0
Laurel Ridge Elementary,Applesauce (1/2 Cup),91,0,100.0
Laurel Ridge Elementary,Arepa w/Taco Beef (1 Aprea + #8 scoop of beef),100,0,100.0
Laurel Ridge Elementary,Assorted  4 oz Yogurt (Container),364,0,100.0
Laurel Ridge Elementary,BBQ Chicken Sandwich (Sandwich),72,0,100.0
Laurel Ridge Elementary,Baby Carrots (3 baby carrots per 1/4 cup),912,0,100.0
Laurel Ridge Elementary,Baby Carrots (6 Baby Carrots per 1/2 cup),600,0,100.0
Laurel Ridge Elementary,Banana (Each),697,0,100.0
Laurel Ridge Elementary,Bean and Cheese Pupusa (Pupusa),50,0,100.0
Laurel Ridge Elementary,Beef Meatballs (Serving),56,0,100.0
Laurel Ridge Elementary,"Beef, Taco Meat, Pre-Cooked (1/2 cup (#8 scoop))",12,0,100.0
Laurel Ridge Elementary,Black Beans (1/2 Cup),7,0,100.0
Laurel Ridge Elementary,Black Beans (1/4 Cup),198,0,100.0
Laurel Ridge Elementary,Black Beans - salad bar entree (1/2 cup),67,0,100.0
Laurel Ridge Elementary,Blueberry Bread (1 square),314,0,100.0
Laurel Ridge Elementary,"Bread, Loco (1/2 piece)",116,0,100.0
Laurel Ridge Elementary,Broccoli Florets (1/4 cup),378,0,100.0
Laurel Ridge Elementary,Broccoli Florets (6 Pieces per 1/2 cup),84,0,100.0
Laurel Ridge Elementary,"CLPP, Grape Tomatoes (1/2 cup)",72,0,100.0
Laurel Ridge Elementary,"Carrots, Shredded (Cup)",48,0,100.0
Laurel Ridge Elementary,Celery Sticks (1/2 cup),240,0,100.0
Laurel Ridge Elementary,Celery Sticks (1/4 cup),144,0,100.0
Laurel Ridge Elementary,Chana Masala (1/2 cup),15,0,100.0
Laurel Ridge Elementary,Cheddar Chex Mix (Package),115,0,100.0
Laurel Ridge Elementary,Cheese Pizza (Slice),983,0,100.0
Laurel Ridge Elementary,Cheese Quesadilla (Quesadilla),118,0,100.0
Laurel Ridge Elementary,"Cheese, Shredded, Cheddar (1/4 cup)",265,0,100.0
Laurel Ridge Elementary,"Cheese, Shredded, Mozzarella (1/4 cup)",41,0,100.0
Laurel Ridge Elementary,Cheez-Its Crackers (Package),560,0,100.0
Laurel Ridge Elementary,Cherry Vanilla Yogurt Power Pack (Power Packs),114,0,100.0
Laurel Ridge Elementary,Chicken Masala Drumstick (Drumstick),50,0,100.0
Laurel Ridge Elementary,Chickenless Bites (4 Bites),205,0,100.0
Laurel Ridge Elementary,Chickpeas (1/4 cup),641,0,100.0
Laurel Ridge Elementary,Chickpeas - salad bar entree (1/2 cup),38,0,100.0
Laurel Ridge Elementary,Chilled Mandarin Oranges (1/2 cup (drained)),371,0,100.0
Laurel Ridge Elementary,Chilled Mandarin Oranges (1/4 cup (drained)),189,0,100.0
Laurel Ridge Elementary,Chilled Peaches (1/2 cup),126,0,100.0
Laurel Ridge Elementary,Corn (1/2 cup (cooked)),157,0,100.0
Laurel Ridge Elementary,Cucumber Slices (1/4 cup),828,0,100.0
Laurel Ridge Elementary,Cucumber Slices (6 Slices per 1/2 cup),168,0,100.0
Laurel Ridge Elementary,Cucumbers (1/2 cup sliced),92,0,100.0
Laurel Ridge Elementary,Doritos Flamas (Each),118,0,100.0
Laurel Ridge Elementary,Doritos Wild White Nacho Flavored Tortilla Chips (Bag),2182,0,100.0
Laurel Ridge Elementary,Egg and American Cheese on Bagel (Sandwich),14,0,100.0
Laurel Ridge Elementary,Fish Tacos (2 Tacos),90,0,100.0
Laurel Ridge Elementary,"Frozen Berry, Triple Berry Blend (1/2 cup (thawed))",274,0,100.0
Laurel Ridge Elementary,Gala Apple (Each),60,0,100.0
Laurel Ridge Elementary,Grape Tomatoes (1/4 cup),337,0,100.0
Laurel Ridge Elementary,Grape Tomatoes (6 Tomatoes per 1/2 cup),72,0,100.0
Laurel Ridge Elementary,Grilled Cheese Sandwich (Sandwich),110,0,100.0
Laurel Ridge Elementary,Hot Turkey & Cheese (sandwich),32,0,100.0
Laurel Ridge Elementary,IW Heartzels Pretzels (Package),3,0,100.0
Laurel Ridge Elementary,"Lactose Free, White Milk (Each)",41,0,100.0
Laurel Ridge Elementary,Lettuce Blend Salad Mix (1 cup),26,0,100.0
Laurel Ridge Elementary,Lettuce Blend Salad Mix (1/2 cup),3600,0,100.0
Laurel Ridge Elementary,Mandarin Orange Pepper Fruit Salsa (1 TBSP),468,0,100.0
Laurel Ridge Elementary,Marinara Sauce (1/2 cup),150,0,100.0
Laurel Ridge Elementary,Marinara Sauce (1/4 Cup),50,0,100.0
Laurel Ridge Elementary,"Milk, Soy, Vanilla (24/8 oz) (each)",4,0,100.0
Laurel Ridge Elementary,Nachos with Black Beans and Cheese Sauce (Serving),2,0,100.0
Laurel Ridge Elementary,Nachos with Cheese Sauce (Serving),46,0,100.0
Laurel Ridge Elementary,Nachos with Taco Meat and Cheese Sauce (Serving Size),218,0,100.0
Laurel Ridge Elementary,Natural Grape Jam (Packet),200,0,100.0
Laurel Ridge Elementary,Orange (Each - serving),480,0,100.0
Laurel Ridge Elementary,Orange Chicken (4 Bites w/ 1oz sauce),104,0,100.0
Laurel Ridge Elementary,Orange Slices (6 Slices per 1/2 cup),68,0,100.0
Laurel Ridge Elementary,"Parfait, Triple Berry (Parfait)",4,0,100.0
Laurel Ridge Elementary,"Pasta, Baked Penne (1 cup)",90,0,100.0
Laurel Ridge Elementary,Peach Yogurt Power Pack (Power Packs),96,0,100.0
Laurel Ridge Elementary,"Penne Pasta with Marinara and Beef Meatballs (cup cooked pasta, 1/2c sauce, 5 meatballs)",56,0,100.0
Laurel Ridge Elementary,"Peppers, red, pre-sliced (1/2 cup sliced)",496,0,100.0
Laurel Ridge Elementary,"Peppers, red, pre-sliced (1/4 cup sliced)",35,0,100.0
Laurel Ridge Elementary,Pineapple Pepper Fruit Salsa (1 TBSP),6,0,100.0
