school_name,date,identifier,name,planned_reimbursable,planned_non-reimbursable,planned_total,offered,served_reimbursable,served_non-reimbursable,served_total,served_cost,discarded_total,discarded_percent_of_offered,discarded_cost,subtotal_cost,left_over_total,left_over_percent_of_offered,left_over_cost,production_cost_total,Calories,Total Fat (g),Saturated Fat (g),Cholesterol (mg),Sodium (mg),Carbohydrate (g),Dietary Fiber (g),Total Sugars (g),Added Sugars (g),Protein (g),Vitamin A (IU),Vitamin C (mg),Vitamin D (D2 + D3) (mcg),Calcium (mg),Iron (mg),Potassium (mg),Category,Sub-Category,Served
Terraset Elementary,5/22/2025,20002,Fat Free Chocolate Milk (Each),170,0,170,392,171,0,171,$59.85,0,0.00%,$0.00,$59.85,221,56.38%,$77.35,$137.20,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Terraset Elementary,5/22/2025,20038,Fat Free White Milk (Each),22,0,22,68,5,0,5,$1.65,0,0.00%,$0.00,$1.65,63,92.65%,$20.79,$22.44,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Terraset Elementary,5/22/2025,20043,"Lactose Free, White Milk (Each)",0,0,0,1,1,0,1,$0.58,0,0.00%,$0.00,$0.58,0,0.00%,$0.00,$0.58,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,155.0,0.0,2.0,312.0,0.0,331.0,Sides,Milk,Lunch
Terraset Elementary,5/23/2025,20001,1% White Milk (Each),54,0,54,170,76,0,76,$27.36,0,0.00%,$0.00,$27.36,94,55.29%,$33.84,$61.20,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Terraset Elementary,5/23/2025,20002,Fat Free Chocolate Milk (Each),170,0,170,221,201,0,201,$70.35,0,0.00%,$0.00,$70.35,20,9.05%,$7.00,$77.35,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Terraset Elementary,5/23/2025,20038,Fat Free White Milk (Each),22,0,22,46,5,0,5,$1.65,0,0.00%,$0.00,$1.65,41,89.13%,$13.53,$15.18,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Terraset Elementary,5/23/2025,20043,"Lactose Free, White Milk (Each)",0,0,0,1,1,0,1,$0.58,0,0.00%,$0.00,$0.58,0,0.00%,$0.00,$0.58,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,155.0,0.0,2.0,312.0,0.0,331.0,Sides,Milk,Lunch
Terraset Elementary,5/27/2025,20001,1% White Milk (Each),43,0,43,77,77,0,77,$27.72,0,0.00%,$0.00,$27.72,0,0.00%,$0.00,$27.72,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Terraset Elementary,5/27/2025,20002,Fat Free Chocolate Milk (Each),126,0,126,39,39,0,39,$13.65,0,0.00%,$0.00,$13.65,0,0.00%,$0.00,$13.65,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Terraset Elementary,5/27/2025,20038,Fat Free White Milk (Each),18,0,18,30,23,0,23,$7.59,0,0.00%,$0.00,$7.59,7,23.33%,$2.31,$9.90,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Terraset Elementary,5/27/2025,20043,"Lactose Free, White Milk (Each)",1,0,1,1,1,0,1,$0.58,0,0.00%,$0.00,$0.58,0,0.00%,$0.00,$0.58,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,155.0,0.0,2.0,312.0,0.0,331.0,Sides,Milk,Lunch
Terraset Elementary,5/27/2025,30102,1% Unflavored Shelf-Stable Milk (Each),0,0,0,65,55,0,55,$20.90,0,0.00%,$0.00,$20.90,10,15.38%,$3.80,$24.70,110.0,3.0,2.0,10.0,105.0,12.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,320.0,Sides,Milk,Breakfast
Terraset Elementary,5/28/2025,20001,1% White Milk (Each),26,0,26,205,6,0,6,$2.16,0,0.00%,$0.00,$2.16,199,97.07%,$71.64,$73.80,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Terraset Elementary,5/28/2025,20002,Fat Free Chocolate Milk (Each),126,0,126,400,30,0,30,$10.50,0,0.00%,$0.00,$10.50,370,92.50%,$129.50,$140.00,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Terraset Elementary,5/28/2025,20038,Fat Free White Milk (Each),18,0,18,50,1,0,1,$0.33,0,0.00%,$0.00,$0.33,49,98.00%,$16.17,$16.50,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Terraset Elementary,5/28/2025,20043,"Lactose Free, White Milk (Each)",0,0,0,1,1,0,1,$0.58,0,0.00%,$0.00,$0.58,0,0.00%,$0.00,$0.58,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,155.0,0.0,2.0,312.0,0.0,331.0,Sides,Milk,Lunch
Terraset Elementary,5/28/2025,30102,1% Unflavored Shelf-Stable Milk (Each),0,0,0,78,78,0,78,$29.64,0,0.00%,$0.00,$29.64,0,0.00%,$0.00,$29.64,110.0,3.0,2.0,10.0,105.0,12.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,320.0,Sides,Milk,Breakfast
Terraset Elementary,5/29/2025,20001,1% White Milk (Each),43,0,43,181,71,0,71,$25.56,0,0.00%,$0.00,$25.56,110,60.77%,$39.60,$65.16,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Terraset Elementary,5/29/2025,20002,Fat Free Chocolate Milk (Each),126,0,126,370,169,0,169,$59.15,0,0.00%,$0.00,$59.15,201,54.32%,$70.35,$129.50,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Terraset Elementary,5/29/2025,20038,Fat Free White Milk (Each),18,0,18,37,7,0,7,$2.31,0,0.00%,$0.00,$2.31,30,81.08%,$9.90,$12.21,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Terraset Elementary,5/29/2025,20043,"Lactose Free, White Milk (Each)",0,0,0,1,1,0,1,$0.58,0,0.00%,$0.00,$0.58,0,0.00%,$0.00,$0.58,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,155.0,0.0,2.0,312.0,0.0,331.0,Sides,Milk,Lunch
Terraset Elementary,5/30/2025,20001,1% White Milk (Each),59,0,59,295,295,0,295,$106.20,0,0.00%,$0.00,$106.20,0,0.00%,$0.00,$106.20,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Terraset Elementary,5/30/2025,20002,Fat Free Chocolate Milk (Each),91,0,91,601,601,0,601,$210.35,0,0.00%,$0.00,$210.35,0,0.00%,$0.00,$210.35,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Terraset Elementary,5/30/2025,20038,Fat Free White Milk (Each),10,0,10,17,17,0,17,$5.61,0,0.00%,$0.00,$5.61,0,0.00%,$0.00,$5.61,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Terraset Elementary,5/30/2025,20043,"Lactose Free, White Milk (Each)",0,0,0,1,1,0,1,$0.58,0,0.00%,$0.00,$0.58,0,0.00%,$0.00,$0.58,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,155.0,0.0,2.0,312.0,0.0,331.0,Sides,Milk,Lunch
Test Site Elementary School,5/07/2025,20001,1% White Milk (Each),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Test Site Elementary School,5/07/2025,20002,Fat Free Chocolate Milk (Each),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Test Site Elementary School,5/07/2025,20038,Fat Free White Milk (Each),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Test Site Elementary School,5/08/2025,20001,1% White Milk (Each),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Test Site Elementary School,5/08/2025,20002,Fat Free Chocolate Milk (Each),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Test Site Elementary School,5/08/2025,20038,Fat Free White Milk (Each),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Test Site Elementary School,5/09/2025,20001,1% White Milk (Each),100,0,100,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Test Site Elementary School,5/09/2025,20002,Fat Free Chocolate Milk (Each),400,0,400,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Test Site Elementary School,5/09/2025,20038,Fat Free White Milk (Each),50,0,50,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Test Site Elementary School,5/13/2025,20001,1% White Milk (Each),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Test Site Elementary School,5/13/2025,20002,Fat Free Chocolate Milk (Each),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Test Site Elementary School,5/13/2025,20038,Fat Free White Milk (Each),0,0,0,0,0,0,0,$0.00,0,0.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Thoreau Middle,5/01/2025,20001,1% White Milk (Each),50,0,50,50,26,0,26,$9.36,0,0.00%,$0.00,$9.36,24,48.00%,$8.64,$18.00,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Thoreau Middle,5/01/2025,20002,Fat Free Chocolate Milk (Each),300,0,300,300,284,0,284,$99.40,0,0.00%,$0.00,$99.40,16,5.33%,$5.60,$105.00,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Thoreau Middle,5/01/2025,20038,Fat Free White Milk (Each),50,0,50,50,11,0,11,$3.63,0,0.00%,$0.00,$3.63,39,78.00%,$12.87,$16.50,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Thoreau Middle,5/02/2025,20001,1% White Milk (Each),50,0,50,50,50,0,50,$18.00,0,0.00%,$0.00,$18.00,0,0.00%,$0.00,$18.00,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Thoreau Middle,5/02/2025,20002,Fat Free Chocolate Milk (Each),300,0,300,300,237,0,237,$82.95,0,0.00%,$0.00,$82.95,63,21.00%,$22.05,$105.00,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Thoreau Middle,5/02/2025,20038,Fat Free White Milk (Each),50,0,50,50,0,0,0,$0.00,50,100.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Thoreau Middle,5/05/2025,20001,1% White Milk (Each),50,0,50,50,0,0,0,$0.00,50,100.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Thoreau Middle,5/05/2025,20002,Fat Free Chocolate Milk (Each),300,0,300,300,265,0,265,$92.75,0,0.00%,$0.00,$92.75,35,11.67%,$12.25,$105.00,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Thoreau Middle,5/05/2025,20038,Fat Free White Milk (Each),50,0,50,50,0,0,0,$0.00,50,100.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Thoreau Middle,5/06/2025,20001,1% White Milk (Each),26,0,26,50,0,0,0,$0.00,50,100.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Thoreau Middle,5/06/2025,20002,Fat Free Chocolate Milk (Each),199,0,199,300,274,0,274,$95.90,0,0.00%,$0.00,$95.90,26,8.67%,$9.10,$105.00,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Thoreau Middle,5/06/2025,20038,Fat Free White Milk (Each),32,0,32,50,25,0,25,$8.25,25,50.00%,$8.25,$16.50,0,0.00%,$0.00,$16.50,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Thoreau Middle,5/07/2025,20001,1% White Milk (Each),50,0,50,50,0,0,0,$0.00,0,0.00%,$0.00,$0.00,50,100.00%,$0.00,$0.00,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Thoreau Middle,5/07/2025,20002,Fat Free Chocolate Milk (Each),300,0,300,300,279,0,279,$97.65,0,0.00%,$0.00,$97.65,21,7.00%,$7.35,$105.00,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Thoreau Middle,5/07/2025,20038,Fat Free White Milk (Each),50,0,50,50,0,0,0,$0.00,0,0.00%,$0.00,$0.00,50,100.00%,$0.00,$0.00,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Thoreau Middle,5/08/2025,20001,1% White Milk (Each),50,0,50,50,0,0,0,$0.00,0,0.00%,$0.00,$0.00,50,100.00%,$0.00,$0.00,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Thoreau Middle,5/08/2025,20002,Fat Free Chocolate Milk (Each),300,0,300,300,285,0,285,$99.75,0,0.00%,$0.00,$99.75,15,5.00%,$5.25,$105.00,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Thoreau Middle,5/08/2025,20038,Fat Free White Milk (Each),50,0,50,50,0,0,0,$0.00,0,0.00%,$0.00,$0.00,50,100.00%,$0.00,$0.00,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Thoreau Middle,5/09/2025,20001,1% White Milk (Each),50,0,50,50,0,0,0,$0.00,14,28.00%,$0.00,$0.00,36,72.00%,$0.00,$0.00,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Thoreau Middle,5/09/2025,20002,Fat Free Chocolate Milk (Each),300,0,300,300,279,0,279,$97.65,0,0.00%,$0.00,$97.65,21,7.00%,$7.35,$105.00,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Thoreau Middle,5/09/2025,20038,Fat Free White Milk (Each),50,0,50,50,0,0,0,$0.00,50,100.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Thoreau Middle,5/12/2025,20001,1% White Milk (Each),100,0,100,50,0,0,0,$0.00,50,100.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Thoreau Middle,5/12/2025,20002,Fat Free Chocolate Milk (Each),300,0,300,300,264,0,264,$92.40,0,0.00%,$0.00,$92.40,36,12.00%,$12.60,$105.00,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Thoreau Middle,5/12/2025,20038,Fat Free White Milk (Each),100,0,100,50,0,0,0,$0.00,50,100.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Thoreau Middle,5/13/2025,20001,1% White Milk (Each),100,0,100,50,0,0,0,$0.00,0,0.00%,$0.00,$0.00,50,100.00%,$0.00,$0.00,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Thoreau Middle,5/13/2025,20002,Fat Free Chocolate Milk (Each),300,0,300,300,275,0,275,$96.25,0,0.00%,$0.00,$96.25,25,8.33%,$8.75,$105.00,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Thoreau Middle,5/13/2025,20038,Fat Free White Milk (Each),100,0,100,50,0,0,0,$0.00,0,0.00%,$0.00,$0.00,50,100.00%,$0.00,$0.00,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Thoreau Middle,5/14/2025,20001,1% White Milk (Each),100,0,100,50,0,0,0,$0.00,50,100.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Thoreau Middle,5/14/2025,20002,Fat Free Chocolate Milk (Each),300,0,300,300,264,0,264,$92.40,0,0.00%,$0.00,$92.40,36,12.00%,$12.60,$105.00,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Thoreau Middle,5/14/2025,20038,Fat Free White Milk (Each),100,0,100,50,0,0,0,$0.00,50,100.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Thoreau Middle,5/15/2025,20001,1% White Milk (Each),100,0,100,50,0,0,0,$0.00,50,100.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Thoreau Middle,5/15/2025,20002,Fat Free Chocolate Milk (Each),300,0,300,300,264,0,264,$92.40,0,0.00%,$0.00,$92.40,36,12.00%,$12.60,$105.00,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Thoreau Middle,5/15/2025,20038,Fat Free White Milk (Each),100,0,100,50,0,0,0,$0.00,50,100.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Thoreau Middle,5/16/2025,20001,1% White Milk (Each),50,0,50,50,0,0,0,$0.00,50,100.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Thoreau Middle,5/16/2025,20002,Fat Free Chocolate Milk (Each),300,0,300,300,272,0,272,$95.20,0,0.00%,$0.00,$95.20,28,9.33%,$9.80,$105.00,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Thoreau Middle,5/16/2025,20038,Fat Free White Milk (Each),50,0,50,50,0,0,0,$0.00,50,100.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Thoreau Middle,5/19/2025,20001,1% White Milk (Each),50,0,50,50,0,0,0,$0.00,0,0.00%,$0.00,$0.00,50,100.00%,$0.00,$0.00,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Thoreau Middle,5/19/2025,20002,Fat Free Chocolate Milk (Each),300,0,300,300,238,0,238,$83.30,0,0.00%,$0.00,$83.30,62,20.67%,$21.70,$105.00,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Thoreau Middle,5/19/2025,20038,Fat Free White Milk (Each),50,0,50,50,0,0,0,$0.00,0,0.00%,$0.00,$0.00,50,100.00%,$0.00,$0.00,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Thoreau Middle,5/20/2025,20001,1% White Milk (Each),50,0,50,50,15,0,15,$5.40,0,0.00%,$0.00,$5.40,35,70.00%,$12.60,$18.00,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Thoreau Middle,5/20/2025,20002,Fat Free Chocolate Milk (Each),300,0,300,300,266,0,266,$93.10,0,0.00%,$0.00,$93.10,34,11.33%,$11.90,$105.00,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Thoreau Middle,5/20/2025,20038,Fat Free White Milk (Each),50,0,50,50,35,0,35,$11.55,0,0.00%,$0.00,$11.55,15,30.00%,$4.95,$16.50,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Thoreau Middle,5/21/2025,20001,1% White Milk (Each),50,0,50,50,21,0,21,$7.56,0,0.00%,$0.00,$7.56,29,58.00%,$10.44,$18.00,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Thoreau Middle,5/21/2025,20002,Fat Free Chocolate Milk (Each),300,0,300,300,281,0,281,$98.35,0,0.00%,$0.00,$98.35,19,6.33%,$6.65,$105.00,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Thoreau Middle,5/21/2025,20038,Fat Free White Milk (Each),50,0,50,50,6,0,6,$1.98,0,0.00%,$0.00,$1.98,44,88.00%,$14.52,$16.50,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Thoreau Middle,5/22/2025,20001,1% White Milk (Each),50,0,50,50,0,0,0,$0.00,50,100.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Thoreau Middle,5/22/2025,20002,Fat Free Chocolate Milk (Each),300,0,300,300,264,0,264,$92.40,0,0.00%,$0.00,$92.40,36,12.00%,$12.60,$105.00,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
