school_name,name,left_over_total,offered_reimbursable,leftover_rate
Orange Hunt Elementary,"Apple Slices (3 slices, 1/4 cup)",3,80,3.75
Orange Hunt Elementary,Turkey Pepperoni Pizza (Slice),31,843,3.6773428232502967
Orange Hunt Elementary,Chocolate Chip Cookie (Cookie),60,1829,3.280481137233461
Orange Hunt Elementary,Ketchup Packet (Packet),4,122,3.278688524590164
Orange Hunt Elementary,Cooked  Brown Rice (1 cup cooked),5,153,3.2679738562091507
Orange Hunt Elementary,Golden Delicious Apple (Each),19,656,2.8963414634146343
Orange Hunt Elementary,Banana (Each),16,568,2.8169014084507045
Orange Hunt Elementary,Orange Slices (3 slices per 1/4 cup),24,868,2.7649769585253456
Orange Hunt Elementary,"Penne Pasta with Marinara and Beef Meatballs (cup cooked pasta, 1/2c sauce, 5 meatballs)",4,150,2.666666666666667
Orange Hunt Elementary,Cheese Pizza (Slice),30,1192,2.5167785234899327
Orange Hunt Elementary,Carrot and Celery Sticks (1/2 cup),2,80,2.5
Orange Hunt Elementary,Orange Sauce (ounce),2,82,2.4390243902439024
Orange Hunt Elementary,Chicken Alfredo Pasta (1 cup),1,42,2.380952380952381
Orange Hunt Elementary,Chicken Tenders (3 tenders),14,618,2.26537216828479
Orange Hunt Elementary,Doritos Wild White Nacho Flavored Tortilla Chips (Bag),18,818,2.2004889975550124
Orange Hunt Elementary,Cooked  Brown Rice (1/2 cup cooked),11,502,2.1912350597609564
Orange Hunt Elementary,Vegetable Dumpling (6 dumplings),3,137,2.18978102189781
Orange Hunt Elementary,Cucumber Slices (1/4 cup),10,459,2.178649237472767
Orange Hunt Elementary,Chilled Mandarin Oranges (1/4 cup (drained)),5,286,1.7482517482517483
Orange Hunt Elementary,Orange Chicken (4 Bites w/ 1oz sauce),2,143,1.3986013986013985
Orange Hunt Elementary,"Bread, Loco (1/2 piece)",4,300,1.3333333333333335
Orange Hunt Elementary,Nachos with Cheese Sauce (Serving),2,179,1.1173184357541899
Orange Hunt Elementary,Chicken Tikka Masala (1/2 cup),1,95,1.0526315789473684
Orange Hunt Elementary,BBQ Chicken Drumstick (Drumstick),0,0,0.0
Orange Hunt Elementary,Bean and Cheese Pupusa (Pupusa),0,20,0.0
Orange Hunt Elementary,Blueberry Bread (1 square),0,320,0.0
Orange Hunt Elementary,Blueberry Bread (1oz Grain (1/64 Baked Pan)),0,100,0.0
Orange Hunt Elementary,"Carrots, Shredded (Cup)",0,24,0.0
Orange Hunt Elementary,Cherry Flavored Dried Cranberries (Each),0,0,0.0
Orange Hunt Elementary,Chicken Masala Drumstick (Drumstick),0,16,0.0
Orange Hunt Elementary,Chickpeas (1/2 cup),0,24,0.0
Orange Hunt Elementary,Chilled Peaches (1/2 cup (drained)),0,102,0.0
Orange Hunt Elementary,Chilled Peaches (1/4 cup (drained)),0,0,0.0
Orange Hunt Elementary,Cucumbers (1/2 cup sliced),0,271,0.0
Orange Hunt Elementary,Doritos RF Nacho Cheese (Each),0,146,0.0
Orange Hunt Elementary,Grilled Cheese Sandwich (Sandwich),0,24,0.0
Orange Hunt Elementary,Manager's Vegetable Choice (1/4 cup),0,0,0.0
Orange Hunt Elementary,Mandarin Orange Pepper Fruit Salsa (1 TBSP),0,64,0.0
Orange Hunt Elementary,Mayonnaise Packet (Packet),0,24,0.0
Orange Hunt Elementary,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",0,27,0.0
Orange Hunt Elementary,Original Flavored Dried Cranberries (Package),0,0,0.0
Orange Hunt Elementary,Potato Wedges (7 pieces),0,240,0.0
Orange Hunt Elementary,"Quesadilla, Chicken & Cheese (Shred Chicken) 6 in Tortilla (Quesadilla)",0,54,0.0
Orange Hunt Elementary,Raspberry Lemonade Flavored Dried Cranberries (Each),0,0,0.0
Orange Hunt Elementary,Roasted Plantains (6 Slices),0,0,0.0
Orange Hunt Elementary,Sour Cream (2 Tablespoons),0,0,0.0
Orange Hunt Elementary,Strawberry Parfait Power Pack (Power Pack),0,0,0.0
Orange Hunt Elementary,Tex Mex Corn (1/2 cup),0,0,0.0
Orange Hunt Elementary,Turkey Barbacoa Arepa (1 Arepa + #10 scoop of turkey barbacoa),0,0,0.0
Orange Hunt Elementary,Whole Strawberries (1/2 cup thawed),0,0,0.0
Parklawn Elementary,Strawberry Chex Mix (Package),66,79,83.54430379746836
Parklawn Elementary,Chickpeas - salad bar entree (1/2 cup),58,70,82.85714285714286
Parklawn Elementary,Soft Pretzel (1 pretzel),90,110,81.81818181818183
Parklawn Elementary,Nachos with Black Beans and Cheese Sauce (Serving),4,5,80.0
Parklawn Elementary,Fat Free White Milk (Each),2851,3776,75.5031779661017
Parklawn Elementary,Black Beans - salad bar entree (1/2 cup),22,30,73.33333333333333
Parklawn Elementary,1% White Milk (Each),4263,7227,58.98713158987131
Parklawn Elementary,"Sauce, Spicy Mayo (tbsp)",101,200,50.5
Parklawn Elementary,Black Beans (1/4 Cup),165,330,50.0
Parklawn Elementary,Italian Dressing (1 ounce),1144,2289,49.97815640017475
Parklawn Elementary,Chickpeas (1/4 cup),462,957,48.275862068965516
Parklawn Elementary,Mustard Packet (Packet),110,232,47.41379310344828
Parklawn Elementary,Chocolate Chip Cookie (Cookie),56,140,40.0
Parklawn Elementary,Doritos Wild White Nacho Flavored Tortilla Chips (Bag),19,50,38.0
Parklawn Elementary,Fat Free Chocolate Milk (Each),5760,15413,37.371050411989884
Parklawn Elementary,Strawberry Parfait Power Pack (Power Pack),103,280,36.78571428571429
Parklawn Elementary,"Salsa, Mild Canned (1.5 oz)",74,267,27.715355805243448
Parklawn Elementary,Sour Cream (2 Tablespoons),84,350,24.0
Parklawn Elementary,Vegetable Dumpling (6 dumplings),13,60,21.666666666666668
Parklawn Elementary,Mandarin Orange Pepper Fruit Salsa (1 TBSP),43,200,21.5
Parklawn Elementary,Smartfood RF White Cheddar Popcorn (Each),55,256,21.484375
Parklawn Elementary,Cucumber Slices (1/4 cup),884,4116,21.477162293488824
Parklawn Elementary,Orange Flavored Dried Cranberries (Each),128,605,21.15702479338843
Parklawn Elementary,Doritos RF Nacho Cheese (Each),4,20,20.0
Parklawn Elementary,Turkey Barbacoa Arepa (1 Arepa + #10 scoop of turkey barbacoa),16,80,20.0
Parklawn Elementary,Cherry Tomatoes (1/4 cup),114,576,19.791666666666664
Parklawn Elementary,Ranch Dressing (1 ounce),778,4089,19.026656884323796
Parklawn Elementary,Steamed Broccoli (1/2 cup),168,897,18.729096989966553
Parklawn Elementary,Celery Sticks (1/2 cup),72,432,16.666666666666664
Parklawn Elementary,Chilled Mandarin Oranges (1/4 cup (drained)),48,288,16.666666666666664
Parklawn Elementary,Alfredo & Basil Lasagna (Each),32,198,16.161616161616163
Parklawn Elementary,Mayonnaise Packet (Packet),37,232,15.948275862068966
Parklawn Elementary,Corn (1/2 cup (cooked)),448,2975,15.058823529411763
Parklawn Elementary,"Taco, Turkey Barbacoa, Loco Bread (2 Tacos)",4,27,14.814814814814813
Parklawn Elementary,Baby Carrots (3 baby carrots per 1/4 cup),574,4118,13.93880524526469
Parklawn Elementary,Raspberry Lemonade Flavored Dried Cranberries (2 Eaches),96,693,13.852813852813853
Parklawn Elementary,Black Beans (1/2 Cup),10,77,12.987012987012985
Parklawn Elementary,Red Seedless Grapes (16 grapes per 1/2 cup),322,2530,12.727272727272727
Parklawn Elementary,PB&J Power Pack (Power Packs),515,4105,12.545676004872108
Parklawn Elementary,Cooked  Brown Rice (1 cup cooked),71,670,10.597014925373134
Parklawn Elementary,Strawberry & Banana Yogurt Power Pack (Power Packs),88,903,9.7452934662237
Parklawn Elementary,Cherry Vanilla Yogurt Power Pack (Power Packs),86,903,9.523809523809524
Parklawn Elementary,Red Delicious Apple (Each - serving),359,3988,9.002006018054162
Parklawn Elementary,Mini Maple Waffles (Package),18,200,9.0
Parklawn Elementary,Peach Yogurt Power Pack (Power Packs),76,903,8.416389811738648
Parklawn Elementary,Chana Masala (1/2 cup),7,84,8.333333333333332
Parklawn Elementary,Grape Tomatoes (1/4 cup),72,864,8.333333333333332
Parklawn Elementary,Vegan Burger (Sandwich),7,88,7.954545454545454
Parklawn Elementary,Ketchup Packet (Packet),144,1832,7.860262008733625
Parklawn Elementary,Sub Roll (Sub Roll),20,288,6.944444444444445
Parklawn Elementary,Bean and Cheese Pupusa (Pupusa),17,249,6.827309236947792
Parklawn Elementary,Turkey Pepperoni Pizza (Slice),43,638,6.739811912225706
Parklawn Elementary,BBQ Chicken Drumstick (Drumstick),15,232,6.4655172413793105
Parklawn Elementary,Orange Slices (3 slices per 1/4 cup),378,6195,6.101694915254238
Parklawn Elementary,Chocolate Chip Cookie (1/2 Cookie),62,1020,6.078431372549019
Parklawn Elementary,Cheese Quesadilla (Quesadilla),8,135,5.9259259259259265
Parklawn Elementary,Corn (1/4 cup (thawed)),69,1216,5.674342105263158
Parklawn Elementary,Roasted Plantains (6 Slices),22,456,4.824561403508771
Parklawn Elementary,Orange Chickenless Bites (4 bites),13,278,4.676258992805756
Parklawn Elementary,Orange Flavored Dried Cranberries (2 Eaches),42,900,4.666666666666667
Parklawn Elementary,Nachos with Cheese Sauce (Serving),18,434,4.147465437788019
Parklawn Elementary,Nachos with Turkey Barbacoa and Cheese Sauce (Serving),5,140,3.571428571428571
Parklawn Elementary,Whole Wheat Dinner Roll (Each),15,423,3.546099290780142
Parklawn Elementary,Chilled Mandarin Oranges (1/2 cup (drained)),49,1385,3.537906137184116
Parklawn Elementary,Chicken and Cheese Quesadilla (Quesadilla),4,116,3.4482758620689653
Parklawn Elementary,Grilled Cheese Sandwich (Sandwich),8,238,3.361344537815126
Parklawn Elementary,Red Seedless Grapes (8 grapes per 1/4 cup),46,1472,3.125
Parklawn Elementary,Asian Veggie Sub (sandwich),17,585,2.905982905982906
Parklawn Elementary,Chickenless Bites (4 Bites),30,1163,2.5795356835769563
Parklawn Elementary,Chicken Masala Drumstick (Drumstick),6,259,2.3166023166023164
Parklawn Elementary,Apple Slices (3 slices per 1/4 cup),179,8033,2.228308228557202
Parklawn Elementary,Cooked  Brown Rice (1/2 cup cooked),17,926,1.8358531317494602
Parklawn Elementary,Chicken Tenders (3 tenders),24,1430,1.6783216783216783
Parklawn Elementary,"Frozen Berry, Triple Berry Blend (1/2 cup (thawed))",4,240,1.6666666666666667
Parklawn Elementary,Lettuce Blend Salad Mix (1/2 cup),107,6420,1.6666666666666667
Parklawn Elementary,Cheese Pizza (Slice),47,2860,1.6433566433566433
Parklawn Elementary,Beef Meatball Sub Sandwich (Sandwich),4,248,1.6129032258064515
Parklawn Elementary,Blueberry Bread (1 square),10,715,1.3986013986013985
Parklawn Elementary,Banana (Each),13,2872,0.45264623955431754
Parklawn Elementary,Apple Juice (Each),0,0,0.0
Parklawn Elementary,Applesauce (1/2 Cup),0,135,0.0
Parklawn Elementary,Asian Meatball Sub (sandwich),0,105,0.0
Parklawn Elementary,Assorted  4 oz Yogurt (Container),0,0,0.0
Parklawn Elementary,BBQ Chicken Sandwich (Sandwich),0,120,0.0
Parklawn Elementary,Baby Carrots (6 Baby Carrots per 1/2 cup),0,240,0.0
Parklawn Elementary,Baked Cheese Sticks (2 Cheese Sticks),0,8,0.0
Parklawn Elementary,"Beef, Taco Meat, Pre-Cooked (1/2 cup (#8 scoop))",0,62,0.0
Parklawn Elementary,Bottled Water (Bottle),0,0,0.0
Parklawn Elementary,"Bread, Loco (1/2 piece)",0,62,0.0
Parklawn Elementary,Broccoli Florets (1/4 cup),0,252,0.0
Parklawn Elementary,Cheeseburger (Sandwich),0,339,0.0
Parklawn Elementary,Cheez-Its Crackers (Package),0,437,0.0
Parklawn Elementary,Chicken Quesadilla (quesadilla),0,3,0.0
Parklawn Elementary,Chicken Tikka Masala (1/2 cup),0,118,0.0
Parklawn Elementary,Chilled Peaches (1/2 cup (drained)),0,447,0.0
Parklawn Elementary,Cucumber Slices (1/2 cup),0,33,0.0
Parklawn Elementary,Cucumber Slices (6 Slices per 1/2 cup),0,105,0.0
Parklawn Elementary,Fish Tacos (2 Tacos),0,120,0.0
Parklawn Elementary,Graham Crackers (Package),0,278,0.0
Parklawn Elementary,Hot Turkey & Cheese (sandwich),0,26,0.0
Parklawn Elementary,IW Applesauce Cup (Each),0,311,0.0
Parklawn Elementary,Lettuce Blend Salad Mix (1 cup),0,139,0.0
Parklawn Elementary,Maple Belgian Waffle (Waffle),0,34,0.0
Parklawn Elementary,Orange Chicken (4 Bites w/ 1oz sauce),0,255,0.0
Parklawn Elementary,Orange Slices (6 Slices per 1/2 cup),0,66,0.0
Parklawn Elementary,Orange Tangerine Juice (Each),0,0,0.0
Parklawn Elementary,"Penne Pasta with Marinara and Beef Meatballs (cup cooked pasta, 1/2c sauce, 5 meatballs)",0,114,0.0
Parklawn Elementary,"Peppers, red, pre-sliced (1/2 cup sliced)",0,209,0.0
Parklawn Elementary,Pineapple Pepper Fruit Salsa (1 TBSP),0,36,0.0
Parklawn Elementary,Potato Wedges (4 pieces),0,32,0.0
Parklawn Elementary,Potato Wedges (7 pieces),0,384,0.0
Parklawn Elementary,Pumpkin Bread (1 square),0,96,0.0
Parklawn Elementary,Raspberry Lemonade Flavored Dried Cranberries (Each),0,301,0.0
Parklawn Elementary,Soft Beef Taco on Flour Tortilla (Taco),0,50,0.0
Parklawn Elementary,Steamed Baby Carrots (1/2 cup),0,134,0.0
Parklawn Elementary,Strawberry Flavored Dried Cranberries (Each),0,200,0.0
Parklawn Elementary,String Cheese (Each),0,0,0.0
Parklawn Elementary,Tex Mex Corn (1/2 cup),0,521,0.0
Parklawn Elementary,Watermelon Flavored Dried Cranberries (Each),0,106,0.0
Parklawn Elementary,Whole Strawberries (1/2 cup thawed),0,320,0.0
Parklawn Elementary,Whole Wheat Dinner Roll (2 rolls),0,17,0.0
Parklawn Elementary,Yellow Peach (Each),0,719,0.0
Pine Spring Elementary,Fat Free White Milk (Each),1516,1923,78.83515340613624
Pine Spring Elementary,Original Flavored Dried Cranberries (Package),140,300,46.666666666666664
Pine Spring Elementary,Italian Dressing (1 ounce),193,480,40.208333333333336
Pine Spring Elementary,Nachos with Black Beans and Cheese Sauce (Serving),2,5,40.0
Pine Spring Elementary,1% White Milk (Each),1724,4687,36.78259014294858
Pine Spring Elementary,Strawberry Flavored Dried Cranberries (Each),55,150,36.666666666666664
Pine Spring Elementary,Mustard Packet (Packet),164,463,35.42116630669546
Pine Spring Elementary,Cucumber Slices (1/4 cup),80,230,34.78260869565217
Pine Spring Elementary,Fat Free Chocolate Milk (Each),2874,9084,31.638044914134746
Pine Spring Elementary,Chickpeas (1/4 cup),126,420,30.0
Pine Spring Elementary,Tex Mex Corn (1/2 cup),74,250,29.599999999999998
Pine Spring Elementary,Grape Tomatoes (1/4 cup),21,72,29.166666666666668
Pine Spring Elementary,"Penne Pasta with Marinara and Beef Meatballs (cup cooked pasta, 1/2c sauce, 5 meatballs)",49,169,28.994082840236686
Pine Spring Elementary,Ketchup Packet (Packet),134,463,28.94168466522678
Pine Spring Elementary,Manager's Vegetable Choice (1/4 cup),40,156,25.64102564102564
Pine Spring Elementary,Sour Cream (2 Tablespoons),46,200,23.0
Pine Spring Elementary,Cherry Flavored Dried Cranberries (Each),39,170,22.941176470588236
Pine Spring Elementary,Raspberry Lemonade Flavored Dried Cranberries (Each),32,140,22.857142857142858
Pine Spring Elementary,Mayonnaise Packet (Packet),100,463,21.598272138228943
Pine Spring Elementary,Orange Flavored Dried Cranberries (Each),48,225,21.333333333333336
Pine Spring Elementary,Arepa w/Taco Beef (1 Aprea + #8 scoop of beef),4,20,20.0
Pine Spring Elementary,"Salsa, Mild Canned (1.5 oz)",51,287,17.770034843205575
Pine Spring Elementary,Fish Tacos (2 Tacos),6,35,17.142857142857142
Pine Spring Elementary,"Peppers, green, pre-sliced (1/2 cup sliced)",94,554,16.967509025270758
Pine Spring Elementary,Peach Yogurt Power Pack (Power Packs),17,101,16.831683168316832
Pine Spring Elementary,Strawberry & Banana Yogurt Power Pack (Power Packs),50,300,16.666666666666664
Pine Spring Elementary,Chicken Masala Drumstick (Drumstick),22,139,15.827338129496402
Pine Spring Elementary,Cheeseburger (Sandwich),66,422,15.639810426540285
Pine Spring Elementary,Ranch Dressing (1 ounce),299,2100,14.238095238095239
Pine Spring Elementary,Baby Carrots (3 baby carrots per 1/4 cup),193,1392,13.864942528735632
Pine Spring Elementary,Chickpeas - salad bar entree (1/2 cup),1,8,12.5
Pine Spring Elementary,Cherry Vanilla Yogurt Power Pack (Power Packs),40,325,12.307692307692308
Pine Spring Elementary,Mandarin Orange Pepper Fruit Salsa (1 TBSP),3,25,12.0
Pine Spring Elementary,"Sauce, Spicy Mayo (tbsp)",3,25,12.0
Pine Spring Elementary,Cheese Quesadilla (Quesadilla),25,218,11.46788990825688
Pine Spring Elementary,Orange Sauce (ounce),4,35,11.428571428571429
Pine Spring Elementary,Strawberry Parfait Power Pack (Power Pack),4,35,11.428571428571429
Pine Spring Elementary,"Peppers, red, pre-sliced (1/2 cup sliced)",105,923,11.375947995666305
Pine Spring Elementary,Celery Sticks (1/2 cup),32,288,11.11111111111111
Pine Spring Elementary,Chickenless Bites (4 Bites),44,406,10.83743842364532
Pine Spring Elementary,Vegetable Dumpling (6 dumplings),4,38,10.526315789473683
Pine Spring Elementary,Broccoli Florets (1/4 cup),71,707,10.042432814710041
Pine Spring Elementary,Asian Veggie Sub (sandwich),25,249,10.040160642570282
Pine Spring Elementary,Turkey Pepperoni Pizza (Slice),139,1397,9.94989262705798
Pine Spring Elementary,Cucumbers (1/2 cup sliced),49,506,9.683794466403162
Pine Spring Elementary,Blueberry Bread (1 square),45,475,9.473684210526317
Pine Spring Elementary,Alfredo & Basil Lasagna (Each),7,85,8.235294117647058
Pine Spring Elementary,Nachos with Turkey Barbacoa and Cheese Sauce (Serving),9,110,8.181818181818182
Pine Spring Elementary,Black Beans (1/2 Cup),12,147,8.16326530612245
Pine Spring Elementary,Cherry Tomatoes (1/4 cup),74,968,7.644628099173553
Pine Spring Elementary,Orange (1/4 cup),164,2156,7.606679035250464
Pine Spring Elementary,PB&J Power Pack (Power Packs),147,1958,7.507660878447394
Pine Spring Elementary,Cooked  Brown Rice (1/2 cup cooked),55,736,7.4728260869565215
Pine Spring Elementary,Cheese Pizza (Slice),66,888,7.4324324324324325
Pine Spring Elementary,Red Delicious Apple (Each - serving),152,2120,7.169811320754717
Pine Spring Elementary,Orange Chickenless Bites (4 bites),6,85,7.0588235294117645
Pine Spring Elementary,Baby Carrots (6 Baby Carrots per 1/2 cup),58,852,6.807511737089202
Pine Spring Elementary,"Canned Pineapple, Tidbits (1/2 cup (drained))",1,15,6.666666666666667
Pine Spring Elementary,Sweet Thai Chili Chicken Wings (3 Wings),8,120,6.666666666666667
Pine Spring Elementary,Baked Cheese Sticks (2 Cheese Sticks),41,629,6.518282988871224
Pine Spring Elementary,Marinara Sauce (1/2 cup),33,570,5.7894736842105265
Pine Spring Elementary,Orange Chicken (4 Bites w/ 1oz sauce),17,297,5.723905723905724
Pine Spring Elementary,Chilled Mandarin Oranges (1/2 cup (drained)),23,412,5.582524271844661
Pine Spring Elementary,Chickenless Bites (2 Bites),9,164,5.487804878048781
Pine Spring Elementary,Lettuce Blend Salad Mix (1/2 cup),255,4660,5.472103004291846
Pine Spring Elementary,Orange Slices (3 slices per 1/4 cup),56,1030,5.436893203883495
Pine Spring Elementary,Apple Slices (3 slices per 1/4 cup),210,3868,5.429162357807653
Pine Spring Elementary,Roasted Plantains (6 Slices),11,224,4.910714285714286
Pine Spring Elementary,Red Seedless Grapes (16 grapes per 1/2 cup),108,2392,4.51505016722408
Pine Spring Elementary,Mini Maple Pancakes (Package),7,164,4.2682926829268295
Pine Spring Elementary,Chicken Tenders (3 tenders),38,907,4.189636163175303
Pine Spring Elementary,"Bread, Loco (1/2 piece)",20,485,4.123711340206185
Pine Spring Elementary,Red Seedless Grapes (8 grapes per 1/4 cup),54,1334,4.0479760119940025
Pine Spring Elementary,Beef Meatball Sub Sandwich (Sandwich),13,323,4.024767801857585
Pine Spring Elementary,Whole Wheat Dinner Roll (Each),10,255,3.9215686274509802
Pine Spring Elementary,Asian Meatball Sub (sandwich),10,258,3.875968992248062
Pine Spring Elementary,Turkey Breast Steak (2 Slices),7,182,3.8461538461538463
Pine Spring Elementary,Nachos with Cheese Sauce (Serving),8,225,3.5555555555555554
Pine Spring Elementary,Corn (1/2 cup (cooked)),29,822,3.5279805352798053
Pine Spring Elementary,Chana Masala (1/2 cup),1,30,3.3333333333333335
Pine Spring Elementary,"Apple Slices (3 slices, 1/4 cup)",18,576,3.125
Pine Spring Elementary,Banana (Each),43,1445,2.975778546712803
Pine Spring Elementary,"Peppers, Red, Whole (1/4 cup)",2,70,2.857142857142857
Pine Spring Elementary,Bean and Cheese Pupusa (Pupusa),6,244,2.459016393442623
Pine Spring Elementary,Chilled Peaches (1/2 cup (drained)),12,536,2.2388059701492535
