School_Name,Date,Identifier,Name,Planned,Offered,Served,Discarded,Subtotal,Left Over,Production Cost,Reimbursable,Non-Reimbursable,Total,Reimbursable.1,Non-Reimbursable.1,Total.1,Cost,Total.2,Percent of Offered,Cost.1,Total.3,Percent of Offered.1,Cost.2
Oakton Elementary,5/29/2025,30003,Honey Cheerios Cereal(Each),12,0,12,20,19,0,19,$11.21,0,0.00%,$0.00,$11.21,1,5.00%,$0.59,$11.80,,,,
Oakton Elementary,5/29/2025,30004,Blueberry Chex Cereal(Each),12,0,12,8,6,0,6,$3.54,0,0.00%,$0.00,$3.54,2,25.00%,$1.18,$4.72,,,,
Oakton Elementary,5/29/2025,30006,Cinnamon Chex Cereal(Each),12,0,12,12,12,0,12,$7.08,0,0.00%,$0.00,$7.08,0,0.00%,$0.00,$7.08,,,,
Oakton Elementary,5/29/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",12,0,12,23,16,0,16,$9.44,0,0.00%,$0.00,$9.44,7,30.43%,$4.13,$13.57,,,,
Oakton Elementary,5/29/2025,30008,Apple Juice(Each),34,0,34,25,22,0,22,$3.74,0,0.00%,$0.00,$3.74,3,12.00%,$0.51,$4.25,,,,
Oakton Elementary,5/29/2025,30009,Orange Tangerine Juice(Each),44,0,44,25,23,0,23,$3.91,0,0.00%,$0.00,$3.91,2,8.00%,$0.34,$4.25,,,,
Oakton Elementary,5/29/2025,60034,Mandarin Orange Parfait(Parfait),0,0,0,7,6,0,6,$5.94,0,0.00%,$0.00,$5.94,1,14.29%,$0.99,$6.93,,,,
Oakton Elementary,5/29/2025,60125,Egg and American Cheese on Biscuit(Sandwich),5,0,5,6,1,0,1,$0.47,5,83.33%,$2.35,$2.82,0,0.00%,$0.00,$2.82,,,,
Oakton Elementary,5/30/2025,20001,1% White Milk(Each),11,0,11,8,7,0,7,$2.52,0,0.00%,$0.00,$2.52,1,12.50%,$0.36,$2.88,,,,
Oakton Elementary,5/30/2025,20014,Red Delicious Apple(Each - serving),13,0,13,12,12,0,12,$3.96,0,0.00%,$0.00,$3.96,0,0.00%,$0.00,$3.96,,,,
Oakton Elementary,5/30/2025,20016,String Cheese(1 Stick),21,0,21,10,9,0,9,$1.98,0,0.00%,$0.00,$1.98,1,10.00%,$0.22,$2.20,,,,
Oakton Elementary,5/30/2025,20031,Banana(Each),15,0,15,12,12,0,12,$2.52,0,0.00%,$0.00,$2.52,0,0.00%,$0.00,$2.52,,,,
Oakton Elementary,5/30/2025,20038,Fat Free White Milk(Each),5,0,5,5,3,0,3,$0.99,0,0.00%,$0.00,$0.99,2,40.00%,$0.66,$1.65,,,,
Oakton Elementary,5/30/2025,30003,Honey Cheerios Cereal(Each),12,0,12,20,14,0,14,$8.26,0,0.00%,$0.00,$8.26,6,30.00%,$3.54,$11.80,,,,
Oakton Elementary,5/30/2025,30004,Blueberry Chex Cereal(Each),12,0,12,8,5,0,5,$2.95,0,0.00%,$0.00,$2.95,3,37.50%,$1.77,$4.72,,,,
Oakton Elementary,5/30/2025,30006,Cinnamon Chex Cereal(Each),12,0,12,24,14,0,14,$8.26,0,0.00%,$0.00,$8.26,10,41.67%,$5.90,$14.16,,,,
Oakton Elementary,5/30/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",12,0,12,12,11,0,11,$6.49,0,0.00%,$0.00,$6.49,1,8.33%,$0.59,$7.08,,,,
Oakton Elementary,5/30/2025,30009,Orange Tangerine Juice(Each),44,0,44,40,35,0,35,$5.95,0,0.00%,$0.00,$5.95,5,12.50%,$0.85,$6.80,,,,
Oakton Elementary,5/30/2025,60004,Egg and American Cheese on English Muffin(Sandwich),0,0,0,6,1,0,1,$0.51,5,83.33%,$2.55,$3.06,0,0.00%,$0.00,$3.06,,,,
Oakton Elementary,5/30/2025,60034,Mandarin Orange Parfait(Parfait),8,0,8,8,7,0,7,$6.93,1,12.50%,$0.99,$7.92,0,0.00%,$0.00,$7.92,,,,
Oakton High,5/01/2025,10020,Bagel(Bagel),60,0,60,76,46,0,46,$14.72,3,3.95%,$0.96,$15.68,27,35.53%,$8.64,$24.32,,,,
Oakton High,5/01/2025,10021,Apple Cinnamon Bread(2oz Grain (1/32 Baked Pan)),0,0,0,108,102,0,102,$83.64,0,0.00%,$0.00,$83.64,6,5.56%,$4.92,$88.56,,,,
Oakton High,5/01/2025,10041,Mini Maple Pancakes(Package),40,0,40,74,43,0,43,$16.77,0,0.00%,$0.00,$16.77,31,41.89%,$12.09,$28.86,,,,
Oakton High,5/01/2025,20001,1% White Milk(Each),15,0,15,17,13,0,13,$4.68,0,0.00%,$0.00,$4.68,4,23.53%,$1.44,$6.12,,,,
Oakton High,5/01/2025,20009,Cream Cheese(Each),0,0,0,67,50,0,50,$14.50,0,0.00%,$0.00,$14.50,17,25.37%,$4.93,$19.43,,,,
Oakton High,5/01/2025,20014,Red Delicious Apple(Each - serving),3,0,3,7,2,0,2,$0.66,0,0.00%,$0.00,$0.66,5,71.43%,$1.65,$2.31,,,,
Oakton High,5/01/2025,20017,Orange(6 Slices per 1/2 cup),3,0,3,3,1,0,1,$0.34,0,0.00%,$0.00,$0.34,2,66.67%,$0.68,$1.02,,,,
Oakton High,5/01/2025,20031,Banana(Each),3,0,3,16,14,0,14,$2.94,0,0.00%,$0.00,$2.94,2,12.50%,$0.42,$3.36,,,,
Oakton High,5/01/2025,20038,Fat Free White Milk(Each),5,0,5,6,2,0,2,$0.66,0,0.00%,$0.00,$0.66,4,66.67%,$1.32,$1.98,,,,
Oakton High,5/01/2025,30003,Honey Cheerios Cereal(Each),12,0,12,8,7,0,7,$4.13,0,0.00%,$0.00,$4.13,1,12.50%,$0.59,$4.72,,,,
Oakton High,5/01/2025,30004,Blueberry Chex Cereal(Each),8,0,8,8,2,0,2,$1.18,0,0.00%,$0.00,$1.18,6,75.00%,$3.54,$4.72,,,,
Oakton High,5/01/2025,30006,Cinnamon Chex Cereal(Each),8,0,8,8,5,0,5,$2.95,0,0.00%,$0.00,$2.95,3,37.50%,$1.77,$4.72,,,,
Oakton High,5/01/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",20,0,20,24,14,0,14,$8.26,0,0.00%,$0.00,$8.26,10,41.67%,$5.90,$14.16,,,,
Oakton High,5/01/2025,30008,Apple Juice(Each),200,0,200,232,197,0,197,$33.49,0,0.00%,$0.00,$33.49,35,15.09%,$5.95,$39.44,,,,
Oakton High,5/01/2025,30009,Orange Tangerine Juice(Each),40,0,40,55,32,0,32,$5.44,0,0.00%,$0.00,$5.44,23,41.82%,$3.91,$9.35,,,,
Oakton High,5/01/2025,30051,Natural Grape Jam(Packet),1,0,1,20,9,0,9,$0.81,0,0.00%,$0.00,$0.81,11,55.00%,$0.99,$1.80,,,,
Oakton High,5/01/2025,30093,Natural Breakfast Syrup(Each),10,0,10,26,13,0,13,$2.60,0,0.00%,$0.00,$2.60,13,50.00%,$2.60,$5.20,,,,
Oakton High,5/01/2025,30097,Bottled Water(Bottle),20,0,20,37,33,0,33,$5.28,0,0.00%,$0.00,$5.28,4,10.81%,$0.64,$5.92,,,,
Oakton High,5/01/2025,60034,Mandarin Orange Parfait(Parfait),0,0,0,4,2,0,2,$1.98,0,0.00%,$0.00,$1.98,2,50.00%,$1.98,$3.96,,,,
Oakton High,5/01/2025,60096,Strawberry Parfait(Parfait),0,0,0,1,0,0,0,$0.00,1,100.00%,$0.00,$0.00,0,0.00%,$0.00,$0.00,,,,
Oakton High,5/01/2025,60164,"Sandwich, Breakfast. Bagel, Turkey Sausage(Sandwich)",0,0,0,12,12,0,12,$6.48,0,0.00%,$0.00,$6.48,0,0.00%,$0.00,$6.48,,,,
Oakton High,5/01/2025,60165,Egg and American Cheese on Bagel(Sandwich),0,0,0,12,12,0,12,$6.96,0,0.00%,$0.00,$6.96,0,0.00%,$0.00,$6.96,,,,
Oakton High,5/01/2025,60169,Strawberry Smoothie(8oz portion),0,0,0,48,27,0,27,$23.22,2,4.17%,$1.72,$24.94,19,39.58%,$16.34,$41.28,,,,
Oakton High,5/02/2025,10020,Bagel(Bagel),60,0,60,77,62,0,62,$19.84,0,0.00%,$0.00,$19.84,15,19.48%,$4.80,$24.64,,,,
Oakton High,5/02/2025,10021,Apple Cinnamon Bread(2oz Grain (1/32 Baked Pan)),0,0,0,102,101,0,101,$82.82,1,0.98%,$0.82,$83.64,0,0.00%,$0.00,$83.64,,,,
Oakton High,5/02/2025,10041,Mini Maple Pancakes(Package),40,0,40,77,35,0,35,$13.65,2,2.60%,$0.78,$14.43,40,51.95%,$15.60,$30.03,,,,
Oakton High,5/02/2025,20001,1% White Milk(Each),15,0,15,16,14,0,14,$5.04,0,0.00%,$0.00,$5.04,2,12.50%,$0.72,$5.76,,,,
Oakton High,5/02/2025,20009,Cream Cheese(Each),0,0,0,76,38,0,38,$11.02,0,0.00%,$0.00,$11.02,38,50.00%,$11.02,$22.04,,,,
Oakton High,5/02/2025,20014,Red Delicious Apple(Each - serving),3,0,3,2,1,0,1,$0.33,0,0.00%,$0.00,$0.33,1,50.00%,$0.33,$0.66,,,,
Oakton High,5/02/2025,20017,Orange(6 Slices per 1/2 cup),3,0,3,5,3,0,3,$1.02,0,0.00%,$0.00,$1.02,2,40.00%,$0.68,$1.70,,,,
Oakton High,5/02/2025,20031,Banana(Each),3,0,3,4,4,0,4,$0.84,0,0.00%,$0.00,$0.84,0,0.00%,$0.00,$0.84,,,,
Oakton High,5/02/2025,20038,Fat Free White Milk(Each),5,0,5,7,2,0,2,$0.66,0,0.00%,$0.00,$0.66,5,71.43%,$1.65,$2.31,,,,
Oakton High,5/02/2025,30003,Honey Cheerios Cereal(Each),12,0,12,8,4,0,4,$2.36,0,0.00%,$0.00,$2.36,4,50.00%,$2.36,$4.72,,,,
Oakton High,5/02/2025,30004,Blueberry Chex Cereal(Each),8,0,8,8,0,0,0,$0.00,0,0.00%,$0.00,$0.00,8,100.00%,$0.00,$0.00,,,,
Oakton High,5/02/2025,30006,Cinnamon Chex Cereal(Each),8,0,8,7,2,0,2,$1.18,0,0.00%,$0.00,$1.18,5,71.43%,$2.95,$4.13,,,,
Oakton High,5/02/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",20,0,20,24,19,0,19,$11.21,0,0.00%,$0.00,$11.21,5,20.83%,$2.95,$14.16,,,,
Oakton High,5/02/2025,30008,Apple Juice(Each),200,0,200,235,208,0,208,$35.36,0,0.00%,$0.00,$35.36,27,11.49%,$4.59,$39.95,,,,
Oakton High,5/02/2025,30009,Orange Tangerine Juice(Each),40,0,40,63,33,0,33,$5.61,0,0.00%,$0.00,$5.61,30,47.62%,$5.10,$10.71,,,,
Oakton High,5/02/2025,30051,Natural Grape Jam(Packet),1,0,1,21,5,0,5,$0.45,0,0.00%,$0.00,$0.45,16,76.19%,$1.44,$1.89,,,,
Oakton High,5/02/2025,30093,Natural Breakfast Syrup(Each),10,0,10,21,10,0,10,$2.00,0,0.00%,$0.00,$2.00,11,52.38%,$2.20,$4.20,,,,
Oakton High,5/02/2025,30097,Bottled Water(Bottle),20,0,20,35,23,0,23,$3.68,0,0.00%,$0.00,$3.68,12,34.29%,$1.92,$5.60,,,,
Oakton High,5/02/2025,60034,Mandarin Orange Parfait(Parfait),0,0,0,2,1,0,1,$0.99,1,50.00%,$0.99,$1.98,0,0.00%,$0.00,$1.98,,,,
Oakton High,5/02/2025,60096,Strawberry Parfait(Parfait),0,0,0,1,1,0,1,$0.99,0,0.00%,$0.00,$0.99,0,0.00%,$0.00,$0.99,,,,
Oakton High,5/02/2025,60099,"Parfait, Triple Berry(Parfait)",0,0,0,8,5,0,5,$3.40,0,0.00%,$0.00,$3.40,3,37.50%,$2.04,$5.44,,,,
Oakton High,5/02/2025,60164,"Sandwich, Breakfast. Bagel, Turkey Sausage(Sandwich)",0,0,0,12,12,0,12,$6.48,0,0.00%,$0.00,$6.48,0,0.00%,$0.00,$6.48,,,,
Oakton High,5/02/2025,60165,Egg and American Cheese on Bagel(Sandwich),0,0,0,12,12,0,12,$6.96,0,0.00%,$0.00,$6.96,0,0.00%,$0.00,$6.96,,,,
Oakton High,5/02/2025,60169,Strawberry Smoothie(8oz portion),0,0,0,19,19,0,19,$16.34,0,0.00%,$0.00,$16.34,0,0.00%,$0.00,$16.34,,,,
Oakton High,5/05/2025,10020,Bagel(Bagel),60,0,60,75,43,0,43,$13.76,0,0.00%,$0.00,$13.76,32,42.67%,$10.24,$24.00,,,,
Oakton High,5/05/2025,10021,Apple Cinnamon Bread(2oz Grain (1/32 Baked Pan)),0,0,0,102,102,0,102,$83.64,0,0.00%,$0.00,$83.64,0,0.00%,$0.00,$83.64,,,,
Oakton High,5/05/2025,10041,Mini Maple Pancakes(Package),40,0,40,82,43,0,43,$16.77,0,0.00%,$0.00,$16.77,39,47.56%,$15.21,$31.98,,,,
Oakton High,5/05/2025,20001,1% White Milk(Each),15,0,15,15,9,0,9,$3.24,0,0.00%,$0.00,$3.24,6,40.00%,$2.16,$5.40,,,,
Oakton High,5/05/2025,20009,Cream Cheese(Each),0,0,0,68,54,0,54,$15.66,0,0.00%,$0.00,$15.66,14,20.59%,$4.06,$19.72,,,,
Oakton High,5/05/2025,20014,Red Delicious Apple(Each - serving),3,0,3,3,2,0,2,$0.66,0,0.00%,$0.00,$0.66,1,33.33%,$0.33,$0.99,,,,
Oakton High,5/05/2025,20017,Orange(6 Slices per 1/2 cup),3,0,3,6,1,0,1,$0.34,0,0.00%,$0.00,$0.34,5,83.33%,$1.70,$2.04,,,,
Oakton High,5/05/2025,20038,Fat Free White Milk(Each),5,0,5,5,1,0,1,$0.33,0,0.00%,$0.00,$0.33,4,80.00%,$1.32,$1.65,,,,
Oakton High,5/05/2025,30003,Honey Cheerios Cereal(Each),12,0,12,8,4,0,4,$2.36,0,0.00%,$0.00,$2.36,4,50.00%,$2.36,$4.72,,,,
Oakton High,5/05/2025,30004,Blueberry Chex Cereal(Each),8,0,8,8,1,0,1,$0.59,0,0.00%,$0.00,$0.59,7,87.50%,$4.13,$4.72,,,,
Oakton High,5/05/2025,30006,Cinnamon Chex Cereal(Each),8,0,8,8,3,0,3,$1.77,0,0.00%,$0.00,$1.77,5,62.50%,$2.95,$4.72,,,,
Oakton High,5/05/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",20,0,20,24,15,0,15,$8.85,0,0.00%,$0.00,$8.85,9,37.50%,$5.31,$14.16,,,,
Oakton High,5/05/2025,30008,Apple Juice(Each),200,0,200,224,178,0,178,$30.26,0,0.00%,$0.00,$30.26,46,20.54%,$7.82,$38.08,,,,
Oakton High,5/05/2025,30009,Orange Tangerine Juice(Each),40,0,40,70,35,0,35,$5.95,0,0.00%,$0.00,$5.95,35,50.00%,$5.95,$11.90,,,,
Oakton High,5/05/2025,30051,Natural Grape Jam(Packet),1,0,1,24,3,0,3,$0.27,0,0.00%,$0.00,$0.27,21,87.50%,$1.89,$2.16,,,,
Oakton High,5/05/2025,30093,Natural Breakfast Syrup(Each),10,0,10,23,14,0,14,$2.80,0,0.00%,$0.00,$2.80,9,39.13%,$1.80,$4.60,,,,
Oakton High,5/05/2025,30097,Bottled Water(Bottle),20,0,20,32,22,0,22,$3.52,0,0.00%,$0.00,$3.52,10,31.25%,$1.60,$5.12,,,,
Oakton High,5/05/2025,60096,Strawberry Parfait(Parfait),0,0,0,6,6,0,6,$5.94,0,0.00%,$0.00,$5.94,0,0.00%,$0.00,$5.94,,,,
Oakton High,5/05/2025,60099,"Parfait, Triple Berry(Parfait)",0,0,0,3,3,0,3,$2.04,0,0.00%,$0.00,$2.04,0,0.00%,$0.00,$2.04,,,,
Oakton High,5/05/2025,60164,"Sandwich, Breakfast. Bagel, Turkey Sausage(Sandwich)",0,0,0,12,12,0,12,$6.48,0,0.00%,$0.00,$6.48,0,0.00%,$0.00,$6.48,,,,
Oakton High,5/05/2025,60165,Egg and American Cheese on Bagel(Sandwich),0,0,0,12,12,0,12,$6.96,0,0.00%,$0.00,$6.96,0,0.00%,$0.00,$6.96,,,,
Oakton High,5/05/2025,60169,Strawberry Smoothie(8oz portion),0,0,0,24,19,0,19,$16.34,0,0.00%,$0.00,$16.34,5,20.83%,$4.30,$20.64,,,,
Oakton High,5/06/2025,10020,Bagel(Bagel),60,0,60,46,43,0,43,$13.76,0,0.00%,$0.00,$13.76,3,6.52%,$0.96,$14.72,,,,
Oakton High,5/06/2025,10021,Apple Cinnamon Bread(2oz Grain (1/32 Baked Pan)),0,0,0,144,99,0,99,$81.18,2,1.39%,$1.64,$82.82,43,29.86%,$35.26,$118.08,,,,
Oakton High,5/06/2025,10041,Mini Maple Pancakes(Package),40,0,40,39,38,0,38,$14.82,1,2.56%,$0.39,$15.21,0,0.00%,$0.00,$15.21,,,,
Oakton High,5/06/2025,20001,1% White Milk(Each),15,0,15,15,11,0,11,$3.96,0,0.00%,$0.00,$3.96,4,26.67%,$1.44,$5.40,,,,
Oakton High,5/06/2025,20009,Cream Cheese(Each),0,0,0,64,38,0,38,$11.02,0,0.00%,$0.00,$11.02,26,40.63%,$7.54,$18.56,,,,
Oakton High,5/06/2025,20014,Red Delicious Apple(Each - serving),3,0,3,3,2,0,2,$0.66,0,0.00%,$0.00,$0.66,1,33.33%,$0.33,$0.99,,,,
Oakton High,5/06/2025,20017,Orange(6 Slices per 1/2 cup),3,0,3,5,2,0,2,$0.68,0,0.00%,$0.00,$0.68,3,60.00%,$1.02,$1.70,,,,
Oakton High,5/06/2025,20038,Fat Free White Milk(Each),5,0,5,5,3,0,3,$0.99,0,0.00%,$0.00,$0.99,2,40.00%,$0.66,$1.65,,,,
Oakton High,5/06/2025,30003,Honey Cheerios Cereal(Each),12,0,12,8,5,0,5,$2.95,0,0.00%,$0.00,$2.95,3,37.50%,$1.77,$4.72,,,,
Oakton High,5/06/2025,30004,Blueberry Chex Cereal(Each),8,0,8,8,2,0,2,$1.18,0,0.00%,$0.00,$1.18,6,75.00%,$3.54,$4.72,,,,
Oakton High,5/06/2025,30006,Cinnamon Chex Cereal(Each),8,0,8,8,5,0,5,$2.95,0,0.00%,$0.00,$2.95,3,37.50%,$1.77,$4.72,,,,
Oakton High,5/06/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",20,0,20,24,17,0,17,$10.03,0,0.00%,$0.00,$10.03,7,29.17%,$4.13,$14.16,,,,
Oakton High,5/06/2025,30008,Apple Juice(Each),200,0,200,209,197,0,197,$33.49,0,0.00%,$0.00,$33.49,12,5.74%,$2.04,$35.53,,,,
Oakton High,5/06/2025,30009,Orange Tangerine Juice(Each),40,0,40,75,26,0,26,$4.42,0,0.00%,$0.00,$4.42,49,65.33%,$8.33,$12.75,,,,
Oakton High,5/06/2025,30051,Natural Grape Jam(Packet),1,0,1,21,6,0,6,$0.54,0,0.00%,$0.00,$0.54,15,71.43%,$1.35,$1.89,,,,
Oakton High,5/06/2025,30093,Natural Breakfast Syrup(Each),10,0,10,17,10,0,10,$2.00,0,0.00%,$0.00,$2.00,7,41.18%,$1.40,$3.40,,,,
Oakton High,5/06/2025,30097,Bottled Water(Bottle),20,0,20,29,22,0,22,$3.52,0,0.00%,$0.00,$3.52,7,24.14%,$1.12,$4.64,,,,
Oakton High,5/06/2025,60096,Strawberry Parfait(Parfait),0,0,0,10,8,0,8,$7.92,0,0.00%,$0.00,$7.92,2,20.00%,$1.98,$9.90,,,,
Oakton High,5/06/2025,60164,"Sandwich, Breakfast. Bagel, Turkey Sausage(Sandwich)",0,0,0,12,12,0,12,$6.48,0,0.00%,$0.00,$6.48,0,0.00%,$0.00,$6.48,,,,
Oakton High,5/06/2025,60165,Egg and American Cheese on Bagel(Sandwich),0,0,0,12,12,0,12,$6.96,0,0.00%,$0.00,$6.96,0,0.00%,$0.00,$6.96,,,,
Oakton High,5/06/2025,60169,Strawberry Smoothie(8oz portion),0,0,0,17,17,0,17,$14.62,0,0.00%,$0.00,$14.62,0,0.00%,$0.00,$14.62,,,,
Oakton High,5/07/2025,10020,Bagel(Bagel),60,0,60,63,41,0,41,$13.12,0,0.00%,$0.00,$13.12,22,34.92%,$7.04,$20.16,,,,
Oakton High,5/07/2025,10021,Apple Cinnamon Bread(2oz Grain (1/32 Baked Pan)),0,0,0,139,88,0,88,$72.16,0,0.00%,$0.00,$72.16,51,36.69%,$41.82,$113.98,,,,
Oakton High,5/07/2025,10041,Mini Maple Pancakes(Package),40,0,40,50,37,0,37,$14.43,0,0.00%,$0.00,$14.43,13,26.00%,$5.07,$19.50,,,,
Oakton High,5/07/2025,20001,1% White Milk(Each),15,0,15,11,10,0,10,$3.60,0,0.00%,$0.00,$3.60,1,9.09%,$0.36,$3.96,,,,
Oakton High,5/07/2025,20009,Cream Cheese(Each),0,0,0,64,44,0,44,$12.76,0,0.00%,$0.00,$12.76,20,31.25%,$5.80,$18.56,,,,
Oakton High,5/07/2025,20014,Red Delicious Apple(Each - serving),3,0,3,3,1,0,1,$0.33,0,0.00%,$0.00,$0.33,2,66.67%,$0.66,$0.99,,,,
Oakton High,5/07/2025,20017,Orange(6 Slices per 1/2 cup),3,0,3,4,2,0,2,$0.68,0,0.00%,$0.00,$0.68,2,50.00%,$0.68,$1.36,,,,
Oakton High,5/07/2025,20031,Banana(Each),3,0,3,11,5,0,5,$1.05,0,0.00%,$0.00,$1.05,6,54.55%,$1.26,$2.31,,,,
Oakton High,5/07/2025,20038,Fat Free White Milk(Each),5,0,5,7,3,0,3,$0.99,0,0.00%,$0.00,$0.99,4,57.14%,$1.32,$2.31,,,,
Oakton High,5/07/2025,30003,Honey Cheerios Cereal(Each),12,0,12,8,5,0,5,$2.95,0,0.00%,$0.00,$2.95,3,37.50%,$1.77,$4.72,,,,
Oakton High,5/07/2025,30004,Blueberry Chex Cereal(Each),8,0,8,8,2,0,2,$1.18,0,0.00%,$0.00,$1.18,6,75.00%,$3.54,$4.72,,,,
Oakton High,5/07/2025,30006,Cinnamon Chex Cereal(Each),8,0,8,8,2,0,2,$1.18,0,0.00%,$0.00,$1.18,6,75.00%,$3.54,$4.72,,,,
Oakton High,5/07/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",20,0,20,24,14,0,14,$8.26,0,0.00%,$0.00,$8.26,10,41.67%,$5.90,$14.16,,,,
Oakton High,5/07/2025,30008,Apple Juice(Each),200,0,200,212,185,0,185,$31.45,0,0.00%,$0.00,$31.45,27,12.74%,$4.59,$36.04,,,,
Oakton High,5/07/2025,30009,Orange Tangerine Juice(Each),40,0,40,89,32,0,32,$5.44,0,0.00%,$0.00,$5.44,57,64.04%,$9.69,$15.13,,,,
Oakton High,5/07/2025,30051,Natural Grape Jam(Packet),1,0,1,20,5,0,5,$0.45,0,0.00%,$0.00,$0.45,15,75.00%,$1.35,$1.80,,,,
Oakton High,5/07/2025,30093,Natural Breakfast Syrup(Each),10,0,10,15,11,0,11,$2.20,0,0.00%,$0.00,$2.20,4,26.67%,$0.80,$3.00,,,,
Oakton High,5/07/2025,30097,Bottled Water(Bottle),20,0,20,25,17,0,17,$2.72,0,0.00%,$0.00,$2.72,8,32.00%,$1.28,$4.00,,,,
Oakton High,5/07/2025,60034,Mandarin Orange Parfait(Parfait),0,0,0,10,1,0,1,$0.99,0,0.00%,$0.00,$0.99,9,90.00%,$8.91,$9.90,,,,
Oakton High,5/07/2025,60096,Strawberry Parfait(Parfait),0,0,0,2,1,0,1,$0.99,1,50.00%,$0.99,$1.98,0,0.00%,$0.00,$1.98,,,,
Oakton High,5/07/2025,60164,"Sandwich, Breakfast. Bagel, Turkey Sausage(Sandwich)",0,0,0,30,27,0,27,$14.58,0,0.00%,$0.00,$14.58,3,10.00%,$1.62,$16.20,,,,
Oakton High,5/07/2025,60165,Egg and American Cheese on Bagel(Sandwich),0,0,0,12,9,0,9,$5.22,0,0.00%,$0.00,$5.22,3,25.00%,$1.74,$6.96,,,,
Oakton High,5/07/2025,60169,Strawberry Smoothie(8oz portion),0,0,0,21,21,0,21,$18.06,0,0.00%,$0.00,$18.06,0,0.00%,$0.00,$18.06,,,,
Oakton High,5/08/2025,10020,Bagel(Bagel),60,0,60,82,56,0,56,$17.92,0,0.00%,$0.00,$17.92,26,31.71%,$8.32,$26.24,,,,
Oakton High,5/08/2025,10021,Apple Cinnamon Bread(1oz Grain (1/64 Baked Pan)),0,0,0,99,96,0,96,$39.36,0,0.00%,$0.00,$39.36,3,3.03%,$1.23,$40.59,,,,
Oakton High,5/08/2025,10041,Mini Maple Pancakes(Package),40,0,40,63,42,0,42,$16.38,0,0.00%,$0.00,$16.38,21,33.33%,$8.19,$24.57,,,,
Oakton High,5/08/2025,20001,1% White Milk(Each),15,0,15,12,10,0,10,$3.60,0,0.00%,$0.00,$3.60,2,16.67%,$0.72,$4.32,,,,
Oakton High,5/08/2025,20009,Cream Cheese(Each),0,0,0,60,58,0,58,$16.82,0,0.00%,$0.00,$16.82,2,3.33%,$0.58,$17.40,,,,
Oakton High,5/08/2025,20014,Red Delicious Apple(Each - serving),3,0,3,8,1,0,1,$0.33,0,0.00%,$0.00,$0.33,7,87.50%,$2.31,$2.64,,,,
Oakton High,5/08/2025,20017,Orange(6 Slices per 1/2 cup),3,0,3,4,3,0,3,$1.02,0,0.00%,$0.00,$1.02,1,25.00%,$0.34,$1.36,,,,
Oakton High,5/08/2025,20031,Banana(Each),3,0,3,11,10,0,10,$2.10,0,0.00%,$0.00,$2.10,1,9.09%,$0.21,$2.31,,,,
Oakton High,5/08/2025,20038,Fat Free White Milk(Each),5,0,5,7,3,0,3,$0.99,0,0.00%,$0.00,$0.99,4,57.14%,$1.32,$2.31,,,,
Oakton High,5/08/2025,30003,Honey Cheerios Cereal(Each),12,0,12,8,4,0,4,$2.36,0,0.00%,$0.00,$2.36,4,50.00%,$2.36,$4.72,,,,
Oakton High,5/08/2025,30004,Blueberry Chex Cereal(Each),8,0,8,8,7,0,7,$4.13,0,0.00%,$0.00,$4.13,1,12.50%,$0.59,$4.72,,,,
Oakton High,5/08/2025,30006,Cinnamon Chex Cereal(Each),8,0,8,8,4,0,4,$2.36,0,0.00%,$0.00,$2.36,4,50.00%,$2.36,$4.72,,,,
Oakton High,5/08/2025,30007,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",20,0,20,24,20,0,20,$11.80,0,0.00%,$0.00,$11.80,4,16.67%,$2.36,$14.16,,,,
Oakton High,5/08/2025,30008,Apple Juice(Each),200,0,200,227,202,0,202,$34.34,0,0.00%,$0.00,$34.34,25,11.01%,$4.25,$38.59,,,,
Oakton High,5/08/2025,30009,Orange Tangerine Juice(Each),40,0,40,97,32,0,32,$5.44,0,0.00%,$0.00,$5.44,65,67.01%,$11.05,$16.49,,,,
Oakton High,5/08/2025,30051,Natural Grape Jam(Packet),0,0,0,15,4,0,4,$0.36,0,0.00%,$0.00,$0.36,11,73.33%,$0.99,$1.35,,,,
Oakton High,5/08/2025,30093,Natural Breakfast Syrup(Each),10,0,10,20,16,0,16,$3.20,0,0.00%,$0.00,$3.20,4,20.00%,$0.80,$4.00,,,,
Oakton High,5/08/2025,30097,Bottled Water(Bottle),20,0,20,32,24,0,24,$3.84,0,0.00%,$0.00,$3.84,8,25.00%,$1.28,$5.12,,,,
Oakton High,5/08/2025,60034,Mandarin Orange Parfait(Parfait),0,0,0,9,0,0,0,$0.00,0,0.00%,$0.00,$0.00,9,100.00%,$0.00,$0.00,,,,
Oakton High,5/08/2025,60099,"Parfait, Triple Berry(Parfait)",0,0,0,7,5,0,5,$3.40,0,0.00%,$0.00,$3.40,2,28.57%,$1.36,$4.76,,,,
