time_of_day,school_code,school_name,date,item,description,total,free_meals,reduced_price_meals,full_price_meals,adults,alac_student,alac_adult,earned_student,earned_adult,earned_alac_student,earned_alac_adult,adj_alac,adj_meal
breakfast,242,DEER_PARK_ELEMENTARY,3/18/25,717,ALCJUICE 4OZ $.75,9,0,0,0,0,9,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/19/25,1146,CEREAL MEAL,81,47,10,24,0,0,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/19/25,1234,MANDARIN PARFAIT,12,7,1,4,0,0,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/19/25,1237,PUMPKIN BREAD W/ STRING CHEESE,40,23,1,16,0,0,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/19/25,1310,ALC BREAKFAST ENTREE,3,0,0,0,0,3,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/19/25,717,ALCJUICE 4OZ $.75,11,0,0,0,0,11,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/20/25,1146,CEREAL MEAL,40,20,6,14,0,0,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/20/25,1170,MINI PANCAKES,86,54,2,30,0,0,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/20/25,1235,TRIPLE BERRY PARFAIT,8,4,1,3,0,0,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/20/25,1310,ALC BREAKFAST ENTREE,1,0,0,0,0,1,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/20/25,1405,EGG & CHEESE ON BISCUIT,3,3,0,0,0,0,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/20/25,717,ALCJUICE 4OZ $.75,11,0,0,0,0,11,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/21/25,1146,CEREAL MEAL,79,45,9,25,0,0,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/21/25,1230,BLUEBERRY MUFFIN W/ STRING CHEESE,33,18,1,14,0,0,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/21/25,1234,MANDARIN PARFAIT,8,7,0,1,0,0,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/21/25,188,$1.00 WATER 16.9oz,2,0,0,0,0,2,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/21/25,700,ALC MILK,1,0,0,0,0,1,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/21/25,717,ALCJUICE 4OZ $.75,8,0,0,0,0,8,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/24/25,1146,CEREAL MEAL,54,28,6,20,0,0,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/24/25,1164,BAGEL W/CREAM CHEESE,55,39,2,14,0,0,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/24/25,1234,MANDARIN PARFAIT,2,1,1,0,0,0,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/24/25,1235,TRIPLE BERRY PARFAIT,3,0,0,3,0,0,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/24/25,700,ALC MILK,1,0,0,0,0,1,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/24/25,717,ALCJUICE 4OZ $.75,10,0,0,0,0,10,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/25/25,1146,CEREAL MEAL,75,35,6,34,0,0,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/25/25,1164,BAGEL W/CREAM CHEESE,29,18,1,10,0,0,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/25/25,1227,TURKEY SAUSAGE ON BISCUIT,20,16,1,3,0,0,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/25/25,1228,BISCUIT & JELLY,1,1,0,0,0,0,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/25/25,1236,STRAWBERRY PARFAIT,3,2,0,1,0,0,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/25/25,717,ALCJUICE 4OZ $.75,18,0,0,0,0,18,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/26/25,1146,CEREAL MEAL,75,42,8,25,0,0,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/26/25,1234,MANDARIN PARFAIT,10,7,1,2,0,0,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/26/25,1237,PUMPKIN BREAD W/ STRING CHEESE,38,20,1,17,0,0,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/26/25,1310,ALC BREAKFAST ENTREE,4,0,0,0,0,4,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/26/25,1406,TURKEY & CHEESE ON BISCUIT,6,3,0,3,0,0,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/26/25,717,ALCJUICE 4OZ $.75,11,0,0,0,0,11,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/27/25,1146,CEREAL MEAL,44,21,6,17,0,0,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/27/25,1170,MINI PANCAKES,80,55,3,22,0,0,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/27/25,1235,TRIPLE BERRY PARFAIT,6,1,1,4,0,0,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/27/25,1405,EGG & CHEESE ON BISCUIT,6,3,0,3,0,0,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/27/25,717,ALCJUICE 4OZ $.75,6,0,0,0,0,6,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/28/25,1146,CEREAL MEAL,92,56,7,29,0,0,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/28/25,1234,MANDARIN PARFAIT,8,6,0,2,0,0,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/28/25,1421,BLUEBERRY BREAD W/ STRING CHEESE,28,15,2,11,0,0,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/28/25,700,ALC MILK,1,0,0,0,0,1,0,0,0,0,0,0,0
breakfast,242,DEER_PARK_ELEMENTARY,3/28/25,717,ALCJUICE 4OZ $.75,10,0,0,0,0,10,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/3/25,1146,CEREAL MEAL,29,11,8,10,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/3/25,1164,BAGEL W/CREAM CHEESE,25,12,2,11,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/3/25,1233,PINEAPPLE PARFAIT,3,1,0,2,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/3/25,1310,ALC BREAKFAST ENTREE,2,0,0,0,0,1,1,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/4/25,1146,CEREAL MEAL,38,16,7,15,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/4/25,1164,BAGEL W/CREAM CHEESE,20,15,1,4,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/4/25,1227,TURKEY SAUSAGE ON BISCUIT,11,2,3,6,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/4/25,1236,STRAWBERRY PARFAIT,1,0,0,1,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/4/25,1310,ALC BREAKFAST ENTREE,1,0,0,0,0,0,1,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/5/25,1146,CEREAL MEAL,47,26,7,14,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/5/25,1158,MANAGER'S CHOICE,7,3,0,4,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/5/25,1234,MANDARIN PARFAIT,3,2,0,1,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/5/25,1406,TURKEY & CHEESE ON BISCUIT,2,0,0,2,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/6/25,1146,CEREAL MEAL,24,15,4,5,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/6/25,1170,MINI PANCAKES,37,15,4,18,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/6/25,1235,TRIPLE BERRY PARFAIT,1,1,0,0,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/6/25,1237,PUMPKIN BREAD W/ STRING CHEESE,1,0,0,1,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/6/25,1406,TURKEY & CHEESE ON BISCUIT,6,2,1,3,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/7/25,1146,CEREAL MEAL,44,25,10,9,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/7/25,1234,MANDARIN PARFAIT,1,1,0,0,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/7/25,1237,PUMPKIN BREAD W/ STRING CHEESE,8,3,1,4,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/7/25,1310,ALC BREAKFAST ENTREE,1,0,0,0,0,0,1,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/7/25,1405,EGG & CHEESE ON BISCUIT,8,1,0,7,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/7/25,188,$1.00 WATER 16.9oz,2,0,0,0,0,2,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/7/25,700,ALC MILK,1,0,0,0,0,1,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/10/25,1146,CEREAL MEAL,19,8,4,7,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/10/25,1170,MINI PANCAKES,41,20,6,15,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/10/25,1233,PINEAPPLE PARFAIT,1,1,0,0,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/10/25,1310,ALC BREAKFAST ENTREE,1,0,0,0,0,0,1,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/10/25,188,$1.00 WATER 16.9oz,1,0,0,0,0,1,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/11/25,1005,FASTING BREAKFAST,1,1,0,0,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/11/25,1146,CEREAL MEAL,43,25,9,9,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/11/25,1170,MINI PANCAKES,10,6,0,4,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/11/25,1227,TURKEY SAUSAGE ON BISCUIT,5,1,1,3,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/11/25,1228,BISCUIT & JELLY,4,1,0,3,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/11/25,1236,STRAWBERRY PARFAIT,3,1,0,2,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/12/25,1005,FASTING BREAKFAST,1,1,0,0,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/12/25,1146,CEREAL MEAL,48,24,10,14,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/12/25,1170,MINI PANCAKES,1,1,0,0,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/12/25,1227,TURKEY SAUSAGE ON BISCUIT,1,0,0,1,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/12/25,1234,MANDARIN PARFAIT,3,0,0,3,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/12/25,1237,PUMPKIN BREAD W/ STRING CHEESE,10,6,1,3,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/12/25,1310,ALC BREAKFAST ENTREE,1,0,0,0,0,0,1,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/12/25,1406,TURKEY & CHEESE ON BISCUIT,3,1,0,2,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/13/25,1005,FASTING BREAKFAST,1,1,0,0,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/13/25,1146,CEREAL MEAL,14,6,3,5,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/13/25,1170,MINI PANCAKES,44,26,7,11,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/13/25,1174,PARFAIT,0,0,0,0,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/13/25,1235,TRIPLE BERRY PARFAIT,1,1,0,0,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/13/25,1237,PUMPKIN BREAD W/ STRING CHEESE,1,0,0,1,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/13/25,1405,EGG & CHEESE ON BISCUIT,4,2,0,2,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/14/25,1005,FASTING BREAKFAST,1,1,0,0,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/14/25,1146,CEREAL MEAL,51,28,10,13,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/14/25,1170,MINI PANCAKES,9,4,1,4,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/14/25,1234,MANDARIN PARFAIT,1,1,0,0,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/14/25,1237,PUMPKIN BREAD W/ STRING CHEESE,10,4,1,5,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/14/25,1405,EGG & CHEESE ON BISCUIT,2,1,0,1,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/17/25,1005,FASTING BREAKFAST,1,1,0,0,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/17/25,1146,CEREAL MEAL,14,5,2,7,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/17/25,1170,MINI PANCAKES,45,27,8,10,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/17/25,1233,PINEAPPLE PARFAIT,2,1,0,1,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/17/25,1310,ALC BREAKFAST ENTREE,1,0,0,0,0,0,1,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/18/25,1005,FASTING BREAKFAST,1,1,0,0,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/18/25,1146,CEREAL MEAL,59,31,10,18,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/18/25,1227,TURKEY SAUSAGE ON BISCUIT,5,3,0,2,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/18/25,1228,BISCUIT & JELLY,2,1,1,0,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/18/25,1236,STRAWBERRY PARFAIT,2,1,0,1,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/19/25,1005,FASTING BREAKFAST,1,1,0,0,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/19/25,1146,CEREAL MEAL,55,32,11,12,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/19/25,1234,MANDARIN PARFAIT,4,0,0,4,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/19/25,1237,PUMPKIN BREAD W/ STRING CHEESE,10,5,2,3,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/19/25,1310,ALC BREAKFAST ENTREE,2,0,0,0,0,1,1,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/19/25,1406,TURKEY & CHEESE ON BISCUIT,5,2,0,3,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/20/25,1146,CEREAL MEAL,16,11,3,2,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/20/25,1170,MINI PANCAKES,45,20,9,16,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/20/25,1235,TRIPLE BERRY PARFAIT,1,1,0,0,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/20/25,1405,EGG & CHEESE ON BISCUIT,3,2,0,1,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/21/25,1146,CEREAL MEAL,30,15,6,9,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/21/25,1170,MINI PANCAKES,17,8,5,4,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/21/25,1174,PARFAIT,3,1,0,2,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/21/25,1237,PUMPKIN BREAD W/ STRING CHEESE,6,3,0,3,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/21/25,1405,EGG & CHEESE ON BISCUIT,3,1,0,2,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/21/25,188,$1.00 WATER 16.9oz,1,0,0,0,0,1,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/24/25,1005,FASTING BREAKFAST,1,1,0,0,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/24/25,1146,CEREAL MEAL,38,18,8,12,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/24/25,1164,BAGEL W/CREAM CHEESE,34,19,3,12,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/24/25,1233,PINEAPPLE PARFAIT,1,0,0,1,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/24/25,1236,STRAWBERRY PARFAIT,3,1,0,2,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/24/25,188,$1.00 WATER 16.9oz,1,0,0,0,0,1,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/25/25,1005,FASTING BREAKFAST,1,1,0,0,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/25/25,1146,CEREAL MEAL,49,25,9,15,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/25/25,1164,BAGEL W/CREAM CHEESE,4,2,0,2,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/25/25,1227,TURKEY SAUSAGE ON BISCUIT,7,1,1,5,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/25/25,1236,STRAWBERRY PARFAIT,8,5,0,3,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/25/25,1310,ALC BREAKFAST ENTREE,1,0,0,0,0,0,1,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/26/25,1146,CEREAL MEAL,45,24,10,11,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/26/25,1234,MANDARIN PARFAIT,4,3,0,1,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/26/25,1236,STRAWBERRY PARFAIT,4,1,0,3,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/26/25,1237,PUMPKIN BREAD W/ STRING CHEESE,14,5,1,8,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/26/25,1310,ALC BREAKFAST ENTREE,1,0,0,0,0,0,1,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/26/25,1405,EGG & CHEESE ON BISCUIT,4,3,0,1,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/26/25,1406,TURKEY & CHEESE ON BISCUIT,4,1,0,3,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/27/25,1005,FASTING BREAKFAST,1,1,0,0,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/27/25,1146,CEREAL MEAL,23,12,5,6,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/27/25,1170,MINI PANCAKES,49,22,6,21,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/27/25,1235,TRIPLE BERRY PARFAIT,5,3,0,2,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/27/25,1405,EGG & CHEESE ON BISCUIT,2,0,0,2,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/28/25,1146,CEREAL MEAL,38,18,8,12,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/28/25,1170,MINI PANCAKES,11,7,1,3,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/28/25,1174,PARFAIT,1,0,0,1,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/28/25,1230,BLUEBERRY MUFFIN W/ STRING CHEESE,6,3,0,3,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/28/25,1310,ALC BREAKFAST ENTREE,1,0,0,0,0,0,1,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/28/25,1405,EGG & CHEESE ON BISCUIT,2,0,0,2,0,0,0,0,0,0,0,0,0
breakfast,244,CUB_RUN_ELEMENTARY,3/28/25,1421,BLUEBERRY BREAD W/ STRING CHEESE,4,2,1,1,0,0,0,0,0,0,0,0,0
breakfast,245,LONDON_TOWNE_ELEMENTARY,3/3/25,1146,CEREAL MEAL,120,120,0,0,0,0,0,0,0,0,0,0,0
breakfast,245,LONDON_TOWNE_ELEMENTARY,3/3/25,1164,BAGEL W/CREAM CHEESE,168,168,0,0,0,0,0,0,0,0,0,0,0
breakfast,245,LONDON_TOWNE_ELEMENTARY,3/3/25,1174,PARFAIT,7,7,0,0,0,0,0,0,0,0,0,0,0
breakfast,245,LONDON_TOWNE_ELEMENTARY,3/3/25,1230,BLUEBERRY MUFFIN W/ STRING CHEESE,15,15,0,0,0,0,0,0,0,0,0,0,0
breakfast,245,LONDON_TOWNE_ELEMENTARY,3/4/25,1146,CEREAL MEAL,122,122,0,0,0,0,0,0,0,0,0,0,0
breakfast,245,LONDON_TOWNE_ELEMENTARY,3/4/25,1164,BAGEL W/CREAM CHEESE,80,80,0,0,0,0,0,0,0,0,0,0,0
breakfast,245,LONDON_TOWNE_ELEMENTARY,3/4/25,1174,PARFAIT,8,8,0,0,0,0,0,0,0,0,0,0,0
breakfast,245,LONDON_TOWNE_ELEMENTARY,3/4/25,1227,TURKEY SAUSAGE ON BISCUIT,68,68,0,0,0,0,0,0,0,0,0,0,0
breakfast,245,LONDON_TOWNE_ELEMENTARY,3/4/25,1421,BLUEBERRY BREAD W/ STRING CHEESE,43,43,0,0,0,0,0,0,0,0,0,0,0
breakfast,245,LONDON_TOWNE_ELEMENTARY,3/5/25,1146,CEREAL MEAL,120,120,0,0,0,0,0,0,0,0,0,0,0
breakfast,245,LONDON_TOWNE_ELEMENTARY,3/5/25,1164,BAGEL W/CREAM CHEESE,4,4,0,0,0,0,0,0,0,0,0,0,0
breakfast,245,LONDON_TOWNE_ELEMENTARY,3/5/25,1227,TURKEY SAUSAGE ON BISCUIT,35,35,0,0,0,0,0,0,0,0,0,0,0
breakfast,245,LONDON_TOWNE_ELEMENTARY,3/5/25,1234,MANDARIN PARFAIT,7,7,0,0,0,0,0,0,0,0,0,0,0
breakfast,245,LONDON_TOWNE_ELEMENTARY,3/5/25,1421,BLUEBERRY BREAD W/ STRING CHEESE,137,137,0,0,0,0,0,0,0,0,0,0,0
breakfast,245,LONDON_TOWNE_ELEMENTARY,3/6/25,1146,CEREAL MEAL,137,137,0,0,0,0,0,0,0,0,0,0,0
breakfast,245,LONDON_TOWNE_ELEMENTARY,3/6/25,1170,MINI PANCAKES,107,107,0,0,0,0,0,0,0,0,0,0,0
breakfast,245,LONDON_TOWNE_ELEMENTARY,3/6/25,1234,MANDARIN PARFAIT,8,8,0,0,0,0,0,0,0,0,0,0,0
breakfast,245,LONDON_TOWNE_ELEMENTARY,3/6/25,1237,PUMPKIN BREAD W/ STRING CHEESE,43,43,0,0,0,0,0,0,0,0,0,0,0
breakfast,245,LONDON_TOWNE_ELEMENTARY,3/6/25,1405,EGG & CHEESE ON BISCUIT,36,36,0,0,0,0,0,0,0,0,0,0,0
breakfast,245,LONDON_TOWNE_ELEMENTARY,3/7/25,1146,CEREAL MEAL,160,160,0,0,0,0,0,0,0,0,0,0,0
breakfast,245,LONDON_TOWNE_ELEMENTARY,3/7/25,1170,MINI PANCAKES,41,41,0,0,0,0,0,0,0,0,0,0,0
breakfast,245,LONDON_TOWNE_ELEMENTARY,3/7/25,1234,MANDARIN PARFAIT,8,8,0,0,0,0,0,0,0,0,0,0,0
breakfast,245,LONDON_TOWNE_ELEMENTARY,3/7/25,1421,BLUEBERRY BREAD W/ STRING CHEESE,96,96,0,0,0,0,0,0,0,0,0,0,0
breakfast,245,LONDON_TOWNE_ELEMENTARY,3/10/25,1146,CEREAL MEAL,93,93,0,0,0,0,0,0,0,0,0,0,0
breakfast,245,LONDON_TOWNE_ELEMENTARY,3/10/25,1170,MINI PANCAKES,155,155,0,0,0,0,0,0,0,0,0,0,0
breakfast,245,LONDON_TOWNE_ELEMENTARY,3/10/25,1174,PARFAIT,8,8,0,0,0,0,0,0,0,0,0,0,0
breakfast,245,LONDON_TOWNE_ELEMENTARY,3/10/25,1230,BLUEBERRY MUFFIN W/ STRING CHEESE,14,14,0,0,0,0,0,0,0,0,0,0,0
