school_name,name,total_offered,total_left_over,net_consumption_rate
Lake Braddock Secondary,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",324,76,76.5432098765432
Lake Braddock Secondary,Cinnamon Chex Cereal (Each),690,165,76.08695652173914
Lake Braddock Secondary,Strawberry Parfait (Parfait),97,24,75.25773195876289
Lake Braddock Secondary,Bottled Water (Bottle),496,138,72.17741935483872
Lake Braddock Secondary,Banana (Each),318,95,70.12578616352201
Lake Braddock Secondary,"Parfait, Triple Berry (Parfait)",463,185,60.043196544276455
Lake Braddock Secondary,Blueberry Chex Cereal (Each),336,142,57.738095238095234
Lake Braddock Secondary,Natural Breakfast Syrup (Each),992,423,57.358870967741936
Lake Braddock Secondary,Granola (1/4 cup),560,249,55.53571428571429
Lake Braddock Secondary,Natural Grape Jam (Packet),165,74,55.15151515151515
Lake Braddock Secondary,Honey Cheerios Cereal (Each),643,291,54.74339035769829
Lake Braddock Secondary,Orange Tangerine Juice (Each),2780,1369,50.755395683453244
Lake Braddock Secondary,1% White Milk (Each),1408,984,30.113636363636363
Lake Braddock Secondary,Red Delicious Apple (Each - serving),396,282,28.78787878787879
Lake Braddock Secondary,Fat Free White Milk (Each),1262,966,23.454833597464344
Lake Braddock Secondary,Orange (6 Slices per 1/2 cup),323,286,11.455108359133128
Lane Elementary,Banana (Each),250,1,99.6
Lane Elementary,Maple Belgian Waffle (Waffle),190,6,96.84210526315789
Lane Elementary,Bagel (Bagel),120,5,95.83333333333334
Lane Elementary,Apple Juice (Each),1715,98,94.28571428571428
Lane Elementary,"Waffle (Grain), Belgian, Buttery Maple, Bulk (Waffle)",256,16,93.75
Lane Elementary,Mini Maple Pancakes (Package),640,52,91.875
Lane Elementary,Cream Cheese (Each),60,5,91.66666666666666
Lane Elementary,Natural Breakfast Syrup (Each),505,45,91.0891089108911
Lane Elementary,Natural Grape Jam (Packet),445,44,90.11235955056179
Lane Elementary,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",174,21,87.93103448275862
Lane Elementary,Chicken & Biscuit Sandwich (Sandwich),110,14,87.27272727272727
Lane Elementary,1% White Milk (Each),1055,163,84.54976303317535
Lane Elementary,Red Delicious Apple (Each - serving),1130,182,83.89380530973452
Lane Elementary,Egg and American Cheese on Biscuit (Sandwich),73,12,83.56164383561644
Lane Elementary,Turkey Sausage Breakfast Biscuit (Sandwich),60,10,83.33333333333334
Lane Elementary,Biscuit (Biscuit),15,3,80.0
Lane Elementary,Orange Tangerine Juice (Each),1285,257,80.0
Lane Elementary,String Cheese (1 Stick),329,93,71.73252279635258
Lane Elementary,Blueberry Muffin Top (Muffin Top),55,17,69.0909090909091
Lane Elementary,Cinnamon Chex Cereal (Each),425,135,68.23529411764706
Lane Elementary,Mandarin Orange Parfait (Parfait),83,29,65.06024096385542
Lane Elementary,Strawberry Parfait (Parfait),56,21,62.5
Lane Elementary,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",20,8,60.0
Lane Elementary,Fat Free White Milk (Each),490,204,58.36734693877551
Lane Elementary,Blueberry Bread (1 square),100,42,57.99999999999999
Lane Elementary,Honey Cheerios Cereal (Each),420,177,57.85714285714286
Lane Elementary,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",200,103,48.5
Lane Elementary,Blueberry Chex Cereal (Each),210,121,42.38095238095238
Langley High,Bottled Water (Bottle),565,4,99.29203539823008
Langley High,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",214,19,91.1214953271028
Langley High,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),11,1,90.9090909090909
Langley High,Blueberry Muffin Top (Muffin Top),122,12,90.1639344262295
Langley High,Raspberry Lemonade Flavored Dried Cranberries (2 Eaches),10,1,90.0
Langley High,Egg and American Cheese on Biscuit (Sandwich),19,2,89.47368421052632
Langley High,Natural Breakfast Syrup (Each),25,3,88.0
Langley High,1% White Milk (Each),264,33,87.5
Langley High,Triple Berry Parfait Power Pack (Power Pack),31,4,87.09677419354838
Langley High,Mini Maple Pancakes (Package),495,71,85.65656565656565
Langley High,String Cheese (1 Stick),175,26,85.14285714285714
Langley High,"Apple, Slices, IW - ER Supper Only (Each)",40,6,85.0
Langley High,Orange Flavored Dried Cranberries (Each),20,3,85.0
Langley High,Bagel (Bagel),359,54,84.958217270195
Langley High,Cream Cheese (Each),288,46,84.02777777777779
Langley High,Apple Cinnamon Bread (2oz Grain (1/32 Baked Pan)),100,16,84.0
Langley High,Strawberry Parfait (Parfait),63,11,82.53968253968253
Langley High,"Nutri-Grain, Blueberry (each)",17,3,82.35294117647058
Langley High,Chicken & Biscuit Sandwich (Sandwich),67,12,82.08955223880598
Langley High,Strawberry Flavored Dried Cranberries (Each),16,3,81.25
Langley High,Cinnamon Chex Cereal (Each),227,43,81.05726872246696
Langley High,Apple Juice (Each),1260,245,80.55555555555556
Langley High,Golden Delicious Apple (Each),148,29,80.4054054054054
Langley High,Blueberry Bread (2oz Grain (1/32 Baked Pan)),15,3,80.0
Langley High,Raspberry Lemonade Flavored Dried Cranberries (Each),5,1,80.0
Langley High,Watermelon Flavored Dried Cranberries (Each),38,9,76.31578947368422
Langley High,Natural Grape Jam (Packet),87,21,75.86206896551724
Langley High,Blueberry Parfait (Parfait),41,11,73.17073170731707
Langley High,Turkey Sausage Breakfast Biscuit (Sandwich),29,8,72.41379310344827
Langley High,Fat Free White Milk (Each),195,56,71.28205128205128
Langley High,Egg and American Cheese on English Muffin (Sandwich),75,23,69.33333333333334
Langley High,"Nutri-Grain, Apple Cinnamon (each)",22,7,68.18181818181817
Langley High,Honey Cheerios Cereal (Each),223,72,67.71300448430493
Langley High,Banana (Each),6,2,66.66666666666666
Langley High,Watermelon Flavored Dried Cranberries (2 Eaches),15,5,66.66666666666666
Langley High,"Parfait, Triple Berry (Parfait)",66,23,65.15151515151516
Langley High,Strawberry Flavored Dried Cranberries (2 Eaches),5,2,60.0
Langley High,Biscuit (Biscuit),29,12,58.620689655172406
Langley High,Orange Tangerine Juice (Each),840,381,54.64285714285714
Langley High,"Nutri-Grain, Strawberry (each)",19,10,47.368421052631575
Langley High,Turkey & Cheese on Biscuit (Sandwich),24,14,41.66666666666667
Laurel Hill Elementary,Apple Slices (3 slices per 1/4 cup),31,0,100.0
Laurel Hill Elementary,Bagel (Bagel),60,0,100.0
Laurel Hill Elementary,Blueberry Muffin Top (Muffin Top),60,0,100.0
Laurel Hill Elementary,Chilled Mandarin Oranges (1/2 cup (drained)),32,0,100.0
Laurel Hill Elementary,"Frozen, Blueberries (1/2 cup)",6,0,100.0
Laurel Hill Elementary,Orange Slices (3 slices per 1/4 cup),1,0,100.0
Laurel Hill Elementary,Red Seedless Grapes (16 grapes per 1/2 cup),10,0,100.0
Laurel Hill Elementary,Apple Juice (Each),1618,14,99.13473423980223
Laurel Hill Elementary,Chilled Peaches (1/2 cup (drained)),76,4,94.73684210526315
Laurel Hill Elementary,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",254,14,94.48818897637796
Laurel Hill Elementary,Blueberry Bread (1 square),240,15,93.75
Laurel Hill Elementary,Cream Cheese (Each),60,5,91.66666666666666
Laurel Hill Elementary,Honey Cheerios Cereal (Each),491,59,87.9837067209776
Laurel Hill Elementary,Turkey Sausage Breakfast Biscuit (Sandwich),63,8,87.3015873015873
Laurel Hill Elementary,1% White Milk (Each),265,35,86.79245283018868
Laurel Hill Elementary,Chicken & Biscuit Sandwich (Sandwich),83,11,86.74698795180723
Laurel Hill Elementary,String Cheese (1 Stick),285,40,85.96491228070175
Laurel Hill Elementary,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",410,62,84.8780487804878
Laurel Hill Elementary,Mini Maple Pancakes (Package),1042,158,84.83685220729367
Laurel Hill Elementary,Fat Free White Milk (Each),260,40,84.61538461538461
Laurel Hill Elementary,Orange Tangerine Juice (Each),1769,275,84.45449406444318
Laurel Hill Elementary,Cinnamon Chex Cereal (Each),480,77,83.95833333333333
Laurel Hill Elementary,Red Delicious Apple (Each - serving),266,44,83.45864661654136
Laurel Hill Elementary,Banana (Each),72,16,77.77777777777779
Laurel Hill Elementary,Egg and American Cheese on Biscuit (Sandwich),78,18,76.92307692307693
Laurel Hill Elementary,Biscuit (Biscuit),33,8,75.75757575757575
Laurel Hill Elementary,1% Unflavored Shelf-Stable Milk (Each),355,106,70.14084507042253
Laurel Hill Elementary,Applesauce (1/2 Cup),99,31,68.68686868686868
Laurel Hill Elementary,Orange (6 Slices per 1/2 cup),309,108,65.0485436893204
Laurel Hill Elementary,Blueberry Chex Cereal (Each),435,155,64.36781609195403
Laurel Hill Elementary,Natural Grape Jam (Packet),33,12,63.63636363636363
Laurel Hill Elementary,Mandarin Orange Parfait (Parfait),180,72,60.0
Laurel Hill Elementary,Strawberry Parfait (Parfait),110,50,54.54545454545454
Laurel Hill Elementary,Fat Free Unflavored Shelf-Stable Milk (Each),122,61,50.0
Laurel Hill Elementary,Strawberry Flavored Dried Cranberries (2 Eaches),268,170,36.56716417910448
Laurel Hill Elementary,Watermelon Flavored Dried Cranberries (2 Eaches),59,40,32.20338983050847
Laurel Hill Elementary,Orange Flavored Dried Cranberries (2 Eaches),57,41,28.07017543859649
Laurel Hill Elementary,Chilled Pineapple (1/2 cup),5,4,20.0
Laurel Hill Elementary,Orange Slices (6 Slices per 1/2 cup),0,0,0.0
Laurel Ridge Elementary,Apple Cinnamon Bread (2oz Grain (1/32 Baked Pan)),39,0,100.0
Laurel Ridge Elementary,Apple Cinnamon Bread (Grain for entree) (1 square),170,0,100.0
Laurel Ridge Elementary,Applesauce (1/2 Cup),14,0,100.0
Laurel Ridge Elementary,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",3,0,100.0
Laurel Ridge Elementary,Egg and American Cheese on Biscuit (Sandwich),78,0,100.0
Laurel Ridge Elementary,Egg and American Cheese on English Muffin (Sandwich),27,0,100.0
Laurel Ridge Elementary,Turkey & Cheese on Biscuit (Sandwich),10,0,100.0
Laurel Ridge Elementary,Turkey Sausage Breakfast Biscuit (Sandwich),36,0,100.0
Laurel Ridge Elementary,IW Applesauce Cup (Each),296,2,99.32432432432432
Laurel Ridge Elementary,Natural Grape Jam (Packet),92,1,98.91304347826086
Laurel Ridge Elementary,Red Delicious Apple (Each - serving),568,21,96.30281690140845
Laurel Ridge Elementary,Banana (Each),381,20,94.750656167979
Laurel Ridge Elementary,Bagel (Bagel),117,8,93.16239316239316
Laurel Ridge Elementary,Cream Cheese (Each),115,8,93.04347826086956
Laurel Ridge Elementary,Golden Delicious Apple (Each),69,5,92.7536231884058
Laurel Ridge Elementary,Honey Cheerios Cereal (Each),364,28,92.3076923076923
Laurel Ridge Elementary,Mini Maple Pancakes (Package),1069,87,91.86155285313376
Laurel Ridge Elementary,"Parfait, Triple Berry (Parfait)",70,6,91.42857142857143
Laurel Ridge Elementary,Orange Tangerine Juice (Each),816,78,90.44117647058823
Laurel Ridge Elementary,1% White Milk (Each),856,83,90.30373831775701
Laurel Ridge Elementary,Triple Berry Parfait Power Pack (Power Pack),25,3,88.0
Laurel Ridge Elementary,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",349,47,86.53295128939828
Laurel Ridge Elementary,Mandarin Orange Parfait (Parfait),14,2,85.71428571428571
Laurel Ridge Elementary,Apple Juice (Each),1711,272,84.10286382232613
Laurel Ridge Elementary,Natural Blackberry Jam (Packet),50,8,84.0
Laurel Ridge Elementary,Orange (6 Slices per 1/2 cup),700,117,83.28571428571429
Laurel Ridge Elementary,Strawberry Parfait (Parfait),27,5,81.48148148148148
Laurel Ridge Elementary,Fat Free White Milk (Each),361,68,81.16343490304709
Laurel Ridge Elementary,"Batter, Pumpkin Bread (2oz Grain (1/32Baked Pan))",37,9,75.67567567567568
Laurel Ridge Elementary,Cinnamon Chex Cereal (Each),202,64,68.31683168316832
Laurel Ridge Elementary,Bottled Water (Bottle),98,50,48.97959183673469
Laurel Ridge Elementary,Blueberry Chex Cereal (Each),98,59,39.795918367346935
Lees Corner Elementary,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),20,0,100.0
Lees Corner Elementary,Biscuit (Biscuit),2,0,100.0
Lees Corner Elementary,Blueberry Bread (1oz Grain (1/64 Baked Pan)),28,0,100.0
Lees Corner Elementary,Chicken & Biscuit Sandwich (Sandwich),20,0,100.0
Lees Corner Elementary,Egg and American Cheese on English Muffin (Sandwich),6,0,100.0
Lees Corner Elementary,Natural Breakfast Syrup (Each),120,0,100.0
Lees Corner Elementary,Banana (Each),42,2,95.23809523809523
Lees Corner Elementary,Mini Maple Pancakes (Package),190,12,93.6842105263158
Lees Corner Elementary,Turkey Sausage Breakfast Biscuit (Sandwich),52,5,90.38461538461539
Lees Corner Elementary,Egg and American Cheese on Biscuit (Sandwich),18,2,88.88888888888889
Lees Corner Elementary,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",205,39,80.97560975609757
Lees Corner Elementary,Blueberry Parfait (Parfait),10,2,80.0
Lees Corner Elementary,Strawberry Parfait (Parfait),35,8,77.14285714285715
Lees Corner Elementary,Natural Blackberry Jam (Packet),20,5,75.0
Lees Corner Elementary,Apple Juice (Each),953,249,73.8719832109129
Lees Corner Elementary,Bagel (Bagel),141,40,71.63120567375887
Lees Corner Elementary,Mandarin Orange Parfait (Parfait),7,2,71.42857142857143
Lees Corner Elementary,Red Delicious Apple (Each - serving),286,88,69.23076923076923
Lees Corner Elementary,Cream Cheese (Each),135,43,68.14814814814815
Lees Corner Elementary,String Cheese (1 Stick),78,25,67.94871794871796
Lees Corner Elementary,Natural Grape Jam (Packet),100,35,65.0
Lees Corner Elementary,Orange Tangerine Juice (Each),226,88,61.06194690265486
Lees Corner Elementary,Cinnamon Chex Cereal (Each),217,102,52.995391705069125
Lees Corner Elementary,Blueberry Chex Cereal (Each),4,2,50.0
Lees Corner Elementary,Honey Cheerios Cereal (Each),235,120,48.93617021276596
Lees Corner Elementary,Cherry Vanilla Yogurt (Container),27,14,48.148148148148145
Lees Corner Elementary,Blueberry Muffin Top (Muffin Top),24,13,45.83333333333333
Lees Corner Elementary,"Parfait, Triple Berry (Parfait)",44,24,45.45454545454545
Lees Corner Elementary,1% White Milk (Each),994,684,31.18712273641851
Lees Corner Elementary,Fat Free White Milk (Each),353,251,28.89518413597734
Lees Corner Elementary,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",0,0,0.0
Lees Corner Elementary,Blueberry Bread (1 square),0,0,0.0
Lees Corner Elementary,Orange (6 Slices per 1/2 cup),0,0,0.0
Lemon Road Elementary,Applesauce (1/2 Cup),2,0,100.0
Lemon Road Elementary,Blueberry Bread (1 square),38,0,100.0
Lemon Road Elementary,Chilled Mandarin Oranges (1/2 cup (drained)),59,0,100.0
Lemon Road Elementary,Chilled Peaches (1/2 cup (drained)),2,0,100.0
Lemon Road Elementary,Chilled Pineapple (1/2 cup),3,0,100.0
Lemon Road Elementary,Egg and American Cheese on Biscuit (Sandwich),6,0,100.0
Lemon Road Elementary,Orange Slices (3 slices per 1/4 cup),3,0,100.0
Lemon Road Elementary,Orange Slices (6 Slices per 1/2 cup),1,0,100.0
Lemon Road Elementary,Whole Strawberries (1/2 cup thawed),15,0,100.0
Lemon Road Elementary,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),118,1,99.15254237288136
Lemon Road Elementary,"Apple Slices (3 slices, 1/4 cup)",16,1,93.75
Lemon Road Elementary,Banana (Each),123,10,91.869918699187
Lemon Road Elementary,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",148,14,90.54054054054053
Lemon Road Elementary,Apple Juice (Each),1254,120,90.43062200956938
Lemon Road Elementary,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",19,2,89.47368421052632
Lemon Road Elementary,Cream Cheese (Each),84,12,85.71428571428571
Lemon Road Elementary,Natural Grape Jam (Packet),33,5,84.84848484848484
Lemon Road Elementary,Red Delicious Apple (Each - serving),261,45,82.75862068965517
Lemon Road Elementary,Bagel (Bagel),103,19,81.55339805825243
Lemon Road Elementary,Strawberry Flavored Dried Cranberries (2 Eaches),130,24,81.53846153846153
Lemon Road Elementary,Apple Slices (3 slices per 1/4 cup),93,19,79.56989247311827
Lemon Road Elementary,Mini Maple Pancakes (Package),609,126,79.3103448275862
Lemon Road Elementary,Blueberry Muffin Top (Muffin Top),48,12,75.0
Lemon Road Elementary,"Parfait, Triple Berry (Parfait)",4,1,75.0
Lemon Road Elementary,Orange (6 Slices per 1/2 cup),168,47,72.02380952380952
Lemon Road Elementary,Mandarin Orange Parfait (Parfait),52,17,67.3076923076923
Lemon Road Elementary,Biscuit (Biscuit),3,1,66.66666666666666
Lemon Road Elementary,String Cheese (1 Stick),97,33,65.97938144329896
Lemon Road Elementary,Egg and American Cheese on Bagel (Sandwich),31,11,64.51612903225806
Lemon Road Elementary,Orange Tangerine Juice (Each),741,284,61.67341430499326
Lemon Road Elementary,Honey Cheerios Cereal (Each),267,104,61.04868913857678
Lemon Road Elementary,Turkey Sausage Breakfast Biscuit (Sandwich),5,2,60.0
Lemon Road Elementary,Strawberry Parfait (Parfait),38,16,57.89473684210527
Lemon Road Elementary,1% White Milk (Each),1048,450,57.06106870229007
Lemon Road Elementary,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",360,164,54.44444444444444
Lemon Road Elementary,Chicken & Biscuit Sandwich (Sandwich),14,7,50.0
Lemon Road Elementary,Natural Breakfast Syrup (Each),10,5,50.0
Lemon Road Elementary,Blueberry Chex Cereal (Each),145,90,37.93103448275862
Lemon Road Elementary,Cinnamon Chex Cereal (Each),285,189,33.68421052631579
Lemon Road Elementary,Fat Free White Milk (Each),231,171,25.97402597402597
Lewis High,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",142,0,100.0
Lewis High,Chicken & Biscuit Sandwich (Sandwich),84,0,100.0
Lewis High,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",506,10,98.02371541501977
Lewis High,Blueberry Bread (1 square),290,7,97.58620689655172
Lewis High,Egg and American Cheese on Biscuit (Sandwich),504,19,96.23015873015873
Lewis High,Egg and American Cheese on Bagel (Sandwich),1294,52,95.98145285935085
Lewis High,Mini Maple Pancakes (Package),2069,98,95.26341227646206
Lewis High,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",490,28,94.28571428571428
Lewis High,Turkey Sausage Breakfast Biscuit (Sandwich),296,19,93.58108108108108
Lewis High,Mandarin Orange Parfait (Parfait),235,24,89.7872340425532
Lewis High,Apple Juice (Each),4185,428,89.77299880525686
Lewis High,Orange Tangerine Juice (Each),4185,429,89.74910394265233
Lewis High,Strawberry Parfait (Parfait),503,54,89.26441351888667
Lewis High,Natural Breakfast Syrup (Each),680,87,87.20588235294117
Lewis High,Blueberry Muffin Top (Muffin Top),316,47,85.12658227848101
Lewis High,Honey Cheerios Cereal (Each),608,91,85.0328947368421
Lewis High,String Cheese (1 Stick),408,66,83.82352941176471
Lewis High,Red Delicious Apple (Each - serving),2314,453,80.42350907519446
Lewis High,Peach Parfait (Parfait),15,3,80.0
Lewis High,Cream Cheese (Each),300,66,78.0
Lewis High,Blueberry Chex Cereal (Each),635,177,72.1259842519685
Lewis High,Cinnamon Chex Cereal (Each),150,42,72.0
Lewis High,Natural Grape Jam (Packet),950,280,70.52631578947368
Lewis High,1% White Milk (Each),1777,640,63.98424310635903
Lewis High,Fat Free White Milk (Each),470,305,35.1063829787234
Liberty Middle,Apple Juice (Each),765,27,96.47058823529412
Liberty Middle,Bagel (Bagel),136,6,95.58823529411765
Liberty Middle,Strawberry Parfait (Parfait),44,3,93.18181818181817
Liberty Middle,Cream Cheese (Each),125,9,92.80000000000001
Liberty Middle,Blueberry Muffin Top (Muffin Top),139,11,92.08633093525181
Liberty Middle,Turkey Sausage Breakfast Biscuit (Sandwich),49,4,91.83673469387756
Liberty Middle,Egg and American Cheese on Biscuit (Sandwich),55,5,90.9090909090909
Liberty Middle,Mandarin Orange Parfait (Parfait),40,4,90.0
Liberty Middle,Chicken & Biscuit Sandwich (Sandwich),137,15,89.05109489051095
Liberty Middle,Natural Breakfast Syrup (Each),165,19,88.48484848484848
Liberty Middle,Mini Maple Pancakes (Package),628,80,87.26114649681529
Liberty Middle,String Cheese (1 Stick),281,44,84.34163701067615
Liberty Middle,"Parfait, Triple Berry (Parfait)",16,3,81.25
Liberty Middle,Banana (Each),57,12,78.94736842105263
Liberty Middle,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",142,33,76.76056338028168
Liberty Middle,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",96,26,72.91666666666666
Liberty Middle,Orange Tangerine Juice (Each),840,233,72.26190476190476
Liberty Middle,Natural Grape Jam (Packet),158,53,66.45569620253164
Liberty Middle,Cinnamon Chex Cereal (Each),144,59,59.02777777777778
Liberty Middle,Orange (6 Slices per 1/2 cup),210,101,51.90476190476191
Liberty Middle,Biscuit (Biscuit),8,4,50.0
Liberty Middle,Red Delicious Apple (Each - serving),201,101,49.75124378109453
Liberty Middle,1% White Milk (Each),171,102,40.35087719298245
Liberty Middle,Fat Free White Milk (Each),170,113,33.52941176470588
Liberty Middle,Bottled Water (Bottle),36,24,33.33333333333333
Liberty Middle,1% Unflavored Shelf-Stable Milk (Each),10,7,30.0
Liberty Middle,Fat Free Unflavored Shelf-Stable Milk (Each),40,28,30.0
Liberty Middle,Honey Cheerios Cereal (Each),148,117,20.945945945945947
Little Run Elementary,Applesauce (1/2 Cup),4,0,100.0
Little Run Elementary,Blueberry Muffin Top (Muffin Top),40,0,100.0
Little Run Elementary,Chicken & Biscuit Sandwich (Sandwich),5,0,100.0
Little Run Elementary,Chilled Mandarin Oranges (1/2 cup (drained)),2,0,100.0
Little Run Elementary,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",24,0,100.0
Little Run Elementary,Orange Slices (6 Slices per 1/2 cup),2,0,100.0
Little Run Elementary,Graham Crackers (Package),75,6,92.0
Little Run Elementary,"Cereal, Cinnamon Toast Crunch 1 oz (Sub) (Each)",90,10,88.88888888888889
Little Run Elementary,Mini Maple Pancakes (Package),446,51,88.56502242152466
Little Run Elementary,String Cheese (1 Stick),110,18,83.63636363636363
Little Run Elementary,Orange Slices (3 slices per 1/4 cup),12,2,83.33333333333334
Little Run Elementary,Apple Juice (Each),907,173,80.92613009922822
Little Run Elementary,Turkey Sausage Breakfast Biscuit (Sandwich),79,16,79.74683544303798
Little Run Elementary,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),185,38,79.45945945945945
Little Run Elementary,Egg and American Cheese on Biscuit (Sandwich),28,6,78.57142857142857
Little Run Elementary,Banana (Each),127,33,74.01574803149606
Little Run Elementary,Natural Grape Jam (Packet),95,28,70.52631578947368
Little Run Elementary,Bagel (Bagel),195,58,70.25641025641025
Little Run Elementary,Red Delicious Apple (Each - serving),97,29,70.10309278350515
Little Run Elementary,Orange Tangerine Juice (Each),662,198,70.09063444108762
Little Run Elementary,Cinnamon Chex Cereal (Each),148,46,68.91891891891892
Little Run Elementary,Honey Cheerios Cereal (Each),155,49,68.38709677419355
Little Run Elementary,Orange (6 Slices per 1/2 cup),33,11,66.66666666666666
Little Run Elementary,1% White Milk (Each),442,159,64.02714932126696
Little Run Elementary,Cream Cheese (Each),142,55,61.267605633802816
Little Run Elementary,1% Unflavored Shelf-Stable Milk (Each),10,4,60.0
Little Run Elementary,Biscuit (Biscuit),34,14,58.82352941176471
Little Run Elementary,Blueberry Chex Cereal (Each),54,23,57.407407407407405
Little Run Elementary,Orange (1/4 cup),25,11,56.00000000000001
Little Run Elementary,Strawberry Parfait (Parfait),57,27,52.63157894736842
Little Run Elementary,Mandarin Orange Parfait (Parfait),44,22,50.0
Little Run Elementary,Fat Free White Milk (Each),242,171,29.338842975206614
Little Run Elementary,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",14,11,21.428571428571427
Little Run Elementary,Blueberry Parfait (Parfait),6,5,16.666666666666664
London Towne Elementary,Apple Slices (3 slices per 1/4 cup),38,0,100.0
London Towne Elementary,Applesauce (1/2 Cup),38,0,100.0
London Towne Elementary,"Batter, Pumpkin Bread (1oz Grain (1/64 Baked Pan))",50,0,100.0
London Towne Elementary,Blueberry Chex Cereal (Each),156,0,100.0
London Towne Elementary,Chilled Mandarin Oranges (1/2 cup (drained)),37,0,100.0
London Towne Elementary,Chilled Peaches (1/2 cup (drained)),160,0,100.0
London Towne Elementary,Egg and American Cheese on Bagel (Sandwich),86,0,100.0
London Towne Elementary,"Frozen Berry, Triple Berry Blend (1/2 cup (thawed))",112,0,100.0
London Towne Elementary,IW Applesauce Cup (Each),77,0,100.0
London Towne Elementary,"Milk, Soy, Vanilla (24/8 oz) (each)",22,0,100.0
London Towne Elementary,Orange (1/4 cup),18,0,100.0
London Towne Elementary,Orange Slices (3 slices per 1/4 cup),156,0,100.0
London Towne Elementary,Pumpkin Bread (1 square),7,0,100.0
London Towne Elementary,"Sandwich, Breakfast. Bagel, Turkey Sausage (Sandwich)",37,0,100.0
London Towne Elementary,"Apple, Slices, IW - ER Supper Only (Each)",103,1,99.02912621359224
London Towne Elementary,Banana (Each),204,3,98.52941176470588
London Towne Elementary,Strawberry Parfait (Parfait),25,1,96.0
London Towne Elementary,Chicken & Biscuit Sandwich (Sandwich),203,14,93.10344827586206
London Towne Elementary,Red Delicious Apple (Each - serving),486,42,91.35802469135803
London Towne Elementary,Apple Cinnamon Bread (1oz Grain (1/64 Baked Pan)),431,39,90.95127610208816
London Towne Elementary,Bagel (Bagel),1527,139,90.89718402095612
London Towne Elementary,Blueberry Bread (1oz Grain (1/64 Baked Pan)),310,30,90.32258064516128
London Towne Elementary,Apple Juice (Each),4776,532,88.86097152428812
London Towne Elementary,Mini Maple Pancakes (Package),1337,156,88.33208676140613
London Towne Elementary,1% White Milk (Each),1890,238,87.4074074074074
London Towne Elementary,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",71,9,87.32394366197182
London Towne Elementary,Mandarin Orange Parfait (Parfait),114,15,86.8421052631579
London Towne Elementary,Cream Cheese (Each),1303,173,86.72294704528012
London Towne Elementary,String Cheese (1 Stick),257,44,82.87937743190662
London Towne Elementary,Assorted Craisins (Packet),130,28,78.46153846153847
London Towne Elementary,"Cinnamon Toast Crunch Cereal, 25% Less Sugar (Each)",1011,235,76.75568743818002
London Towne Elementary,Honey Cheerios Cereal (Each),1169,297,74.59366980325063
London Towne Elementary,Fat Free White Milk (Each),206,53,74.27184466019418
London Towne Elementary,Cinnamon Chex Cereal (Each),1148,340,70.38327526132404
London Towne Elementary,"Parfait, Triple Berry (Parfait)",47,14,70.2127659574468
London Towne Elementary,Natural Grape Jam (Packet),450,141,68.66666666666667
London Towne Elementary,Orange Tangerine Juice (Each),1541,483,68.65671641791045
London Towne Elementary,Orange (6 Slices per 1/2 cup),0,0,0.0
Longfellow Middle,Blueberry Muffin Top (Muffin Top),18,0,100.0
Longfellow Middle,Turkey Sausage Breakfast Biscuit (Sandwich),23,1,95.65217391304348
Longfellow Middle,Biscuit (Biscuit),12,1,91.66666666666666
Longfellow Middle,Honey Cheerios Cereal (Each),69,11,84.05797101449275
Longfellow Middle,Egg and American Cheese on Biscuit (Sandwich),12,2,83.33333333333334
Longfellow Middle,String Cheese (1 Stick),98,17,82.6530612244898
Longfellow Middle,Blueberry Bread (1oz Grain (1/64 Baked Pan)),80,17,78.75
Longfellow Middle,Mini Maple Pancakes (Package),793,244,69.23076923076923
Longfellow Middle,Bagel (Bagel),580,270,53.44827586206896
Longfellow Middle,Cream Cheese (Each),509,237,53.43811394891945
